name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006
MarketCap,"6,607,331,708","22,129,651,002","22,599,963,608","19,967,414,119","23,123,773,289","20,892,101,888","25,052,038,521","13,705,186,885","7,773,213,573","6,243,195,147","7,811,115,498","2,163,853,104","1,543,217,966","4,169,404,607","4,940,347,676"
EnterpriseValue,"24,815,331,708","37,143,651,002","32,044,963,608","29,582,414,119","29,724,773,289","27,414,101,888","31,632,038,521","20,028,186,885","14,396,213,573","11,043,195,147","14,264,115,498","7,664,853,104","7,653,217,966","9,064,404,607","11,547,347,676"
PeRatio,"6.267","8.187","10.572","10.665","9.237","3.324","20.773",,,"25.5","22.056",,,"12.781",
ForwardPeRatio,"4.181","6.725","8.104","10.204","11.377","6.771","7.199","13.774","7.587","3.488","4.955",,,,
PegRatio,"1.058","1.542","0.697","6.376","10.737","0.4","0.287",,,"1.163","1.652",,,,
PsRatio,"0.139","0.544","0.586","0.559","0.685","0.569","0.677","0.377","0.208","0.195","0.259","0.119","0.069","0.256","0.287"
PbRatio,"0.702","1.958","2.387","2.156","2.717","2.442","6.483","7.931","16.161","2.701","4.523",,,"1.724","2.365"
EnterprisesValueRevenueRatio,"0.596","0.859","0.776","0.784","0.813","0.724","0.813","0.523","0.387","0.298","0.614","0.469","0.379","0.45","0.597"
EnterprisesValueEBITDARatio,"12.029","5.424","5.767","5.184","4.69","4.117","9.064","6.762","9.02","3.337","6.706","9.498","-1.94","14.252","8.65"
