name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994
				AllowanceForDoubtfulAccountsReceivable,"-356,000",,,,"-14,935,000",,,,,,,,,,,,,,,,,,,,,
			TaxesReceivable,"131,579,000","99,875,000","53,865,000","72,178,000","102,367,000","79,478,000","86,581,000","51,442,000","4,765,000","32,773,000","68,903,000","37,081,000",,,,,,,,,,,,,,
			OtherReceivables,"11,250,000","19,558,000","18,377,000","17,301,000","15,476,000","7,221,000","4,714,000","7,801,000",,,,,"98,613,000","32,830,000","66,196,000","8,343,000","7,473,000","13,612,000","9,022,000",,,,,,,
			ReceivablesAdjustmentsAllowances,,,,"-21,616,000","-4,796,000","-19,828,000","-20,650,000","-18,793,000",,,,,,,,,,,,,,,,,,
		Inventory,"983,338,000","913,674,000","902,074,000","993,072,000","1,003,846,000","919,603,000","955,530,000","896,236,000","744,402,000","605,101,000","637,689,000","540,727,000","387,768,000","365,499,000","327,232,000","274,602,000","245,394,000","232,802,000","208,394,000","212,134,000","188,554,000","182,000,000","149,500,000","129,600,000","78,400,000","101,400,000"
			RawMaterials,"33,351,000","33,604,000","31,621,000","31,146,000","34,197,000","39,938,000","50,918,000","46,594,000","41,713,000","28,518,000","23,625,000","32,169,000",,,,,,,"10,881,000",,,,,,,
			WorkInProcess,"457,563,000","423,621,000","456,333,000","482,261,000","478,627,000","453,816,000","400,824,000","411,039,000","355,894,000","291,536,000","300,161,000","188,069,000","145,209,000","136,734,000","102,187,000","96,616,000","95,961,000","99,873,000","81,075,000",,,,,,,
			FinishedGoods,"492,424,000","456,449,000","414,120,000","479,665,000","491,022,000","425,849,000","503,788,000","438,603,000","346,795,000","285,047,000","313,903,000","320,489,000","218,073,000","209,112,000","207,195,000","165,436,000","138,435,000","121,133,000","116,438,000",,,,,,,
			OtherInventories,,,,,,,,,,,,,"24,486,000","19,653,000","17,850,000","12,550,000","10,998,000","11,796,000",,,,,,,,
		PrepaidAssets,"30,111,000","22,227,000","21,271,000","14,488,000","20,302,000","21,102,000","24,039,000","24,330,000",,,"5,275,000","5,490,000","4,197,000","3,885,000","3,189,000","2,735,000","2,646,000","2,978,000","1,931,000","2,465,000",,,,,,
		CurrentDeferredAssets,,,,,,,,"30,234,000",,,"5,377,000","34,802,000",,,"2,528,000",,,,"1,421,000","2,840,000",,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,"30,234,000",,,"5,377,000","34,802,000",,,"2,528,000",,,,"1,421,000","2,840,000",,,,,,
		AssetsHeldForSaleCurrent,"2,454,000","1,430,000","1,589,000","2,056,000",,,,,,,,,,,,,,,,,,,,,,
		HedgingAssetsCurrent,"19,801,000","20,931,000","6,038,000","5,029,000","19,058,000","17,160,000","28,290,000","71,942,000",,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,"604,000","341,000","215,000","5,015,000","16,569,000","2,509,000","5,213,000","6,094,000","63,792,000","44,442,000","87,971,000","11,583,000","24,720,000","11,815,000","42,226,000","27,148,000","36,335,000","34,207,000","30,295,000","44,575,000","61,819,000","84,400,000","58,700,000","171,000,000","158,300,000","76,000,000"
	TotalNonCurrentAssets,"2,001,985,000","1,868,498,000","1,829,975,000","1,883,578,000","1,946,918,000","2,151,837,000","2,312,559,000","2,169,697,000","1,915,170,000","1,677,573,000","1,458,003,000","1,227,801,000","1,082,365,000","1,025,327,000","897,785,000","785,922,000","829,006,000","835,739,000","871,191,000","903,740,000","897,839,000","898,400,000","749,500,000","584,300,000","417,200,000","304,800,000"
		NetPPE,"1,787,982,000","1,637,855,000","1,437,193,000","1,532,710,000","1,683,576,000","1,887,954,000","2,054,377,000","2,026,132,000","1,755,042,000","1,453,973,000","1,324,405,000","1,119,920,000","983,449,000","916,928,000","794,647,000","694,762,000","669,379,000","679,058,000","708,867,000","702,891,000","752,634,000","765,900,000","686,600,000","523,700,000","283,000,000","254,500,000"
			GrossPPE,"4,979,477,000","4,634,886,000","4,233,038,000","4,140,841,000","4,023,272,000","3,912,181,000","3,830,800,000","3,588,266,000","3,118,901,000","2,624,041,000","2,381,561,000","2,035,483,000","1,797,201,000","1,647,850,000","1,425,106,000","1,274,442,000","1,187,780,000","1,135,801,000","1,109,041,000","1,032,618,000","1,030,032,000","994,400,000","864,400,000","664,000,000","390,100,000","343,900,000"
				Properties,"383,874,000","354,088,000","165,671,000","230,567,000","0","0","0","40,649,000","0","0","0","0","0","0","0","0","0","0","0",,,,,,,
				LandAndImprovements,"23,620,000","24,695,000","32,739,000","32,701,000","34,589,000","34,622,000","33,812,000","109,060,000","108,992,000","107,869,000","112,167,000","88,368,000","112,813,000","119,785,000","64,787,000","72,877,000","70,940,000","51,944,000","42,198,000",,,,,,,
				BuildingsAndImprovements,"695,316,000","648,719,000","610,264,000","272,791,000","436,413,000","411,633,000","364,695,000","329,397,000","291,401,000","221,715,000","1,204,155,000","217,766,000","841,827,000","816,780,000","661,535,000","547,457,000","502,664,000","477,957,000","437,333,000",,,,,,,
				MachineryFurnitureEquipment,"3,218,614,000","3,129,367,000","2,994,981,000","1,601,225,000","1,575,382,000","1,497,006,000","1,509,845,000","1,348,985,000","2,357,574,000","1,889,996,000","934,345,000","780,454,000","731,153,000","684,599,000","594,410,000","595,452,000","545,489,000","540,913,000","499,587,000",,,,,,,
				OtherProperties,"282,737,000","270,187,000","264,329,000","1,832,847,000","1,825,057,000","1,731,599,000","1,506,708,000","1,336,991,000","62,938,000","47,910,000","130,894,000","714,138,000","50,029,000","10,978,000","104,374,000","53,000","29,301,000","28,502,000","106,197,000",,,,,,,
				ConstructionInProgress,"375,316,000","207,830,000","165,054,000","170,710,000","151,831,000","237,321,000","415,740,000","423,184,000","297,996,000","356,551,000",,"234,757,000","61,379,000","15,708,000",,"58,603,000","39,386,000","36,485,000","23,726,000",,,,,,,
			AccumulatedDepreciation,"-3,191,495,000","-2,997,031,000","-2,795,845,000","-2,608,131,000","-2,339,696,000","-2,024,227,000","-1,776,423,000","-1,562,134,000","-1,363,859,000","-1,170,068,000","-1,057,156,000","-915,563,000","-813,752,000","-730,922,000","-630,459,000","-579,680,000","-518,401,000","-456,743,000","-400,174,000","-329,727,000","-277,398,000","-228,500,000","-177,800,000","-140,300,000","-107,100,000","-89,400,000"
		GoodwillAndOtherIntangibleAssets,"42,172,000","39,969,000","150,125,000","147,411,000","148,816,000","153,123,000","142,751,000","41,398,000","42,921,000","41,658,000","31,166,000","33,737,000","36,759,000","38,926,000","31,924,000","21,743,000","17,820,000","15,689,000","16,223,000","45,188,000",,,,,,
			Goodwill,"34,726,000","34,718,000","44,177,000","37,972,000","38,388,000","38,388,000","38,388,000","38,388,000","38,605,000","38,388,000","28,652,000","30,622,000","32,945,000","34,403,000",,,,,,,,,,,,
			OtherIntangibleAssets,"7,446,000","5,251,000","105,948,000","109,439,000","110,428,000","114,735,000","104,363,000","3,010,000","4,316,000","3,270,000","2,514,000","3,115,000","3,814,000","4,523,000","31,924,000","21,743,000","17,820,000","15,689,000","16,223,000","45,188,000",,,,,,
		InvestmentProperties,,,,,,,,"0","0","1,373,000",,,,,,,,,,,,,,,,
		InvestmentsAndAdvances,"114,295,000","115,255,000","180,394,000","140,083,000","79,788,000","76,205,000","77,113,000","70,405,000","91,182,000","154,945,000","55,205,000","36,951,000",,,,,,,,,,,,,,
			LongTermEquityInvestment,"109,435,000","111,549,000","171,170,000","133,140,000","79,302,000","75,778,000","77,018,000","70,298,000","60,694,000","62,271,000",,,,,,,,,,,,,,,,
				InvestmentsinAssociatesatCost,,,,,"49,836,000","49,723,000","51,075,000",,,,,,,,,,,,,,,,,,,
				InvestmentsInOtherVenturesUnderEquityMethod,,,"146,425,000",,,,,,,,,,,,,,,,,,,,,,,
				InvestmentsinJointVenturesatCost,,,"24,745,000",,"29,466,000","26,055,000","25,943,000",,,,,,,,,,,,,,,,,,,
			InvestmentinFinancialAssets,"4,860,000","3,706,000","9,224,000","6,943,000","486,000","427,000","95,000","107,000","30,488,000","92,674,000",,,,,,,,,,,,,,,,
				AvailableForSaleSecurities,"4,860,000","3,706,000","9,224,000","6,943,000","486,000","427,000","95,000","107,000",,,,,,,,,,,,,,,,,,
				HeldToMaturitySecurities,,"75,000",,,,,,,,,,,,,,,,,,,,,,,,
		FinancialAssets,"3,918,000","13,425,000","8,910,000","7,156,000",,,"0","29,385,000",,,,,,,,,,,,,,,,,,
		NonCurrentAccountsReceivable,"33,889,000","34,454,000","1,912,000","30,864,000","1,050,000","2,044,000","1,282,000","1,311,000","1,070,000","1,102,000","4,209,000","2,767,000",,,,,,,,,,,,,,
		NonCurrentDeferredAssets,,,"32,179,000","664,000","161,000","340,000","531,000","223,000","304,000","365,000",,,,,,,,,,"12,125,000",,,,,,
			NonCurrentDeferredTaxesAssets,,,"32,179,000","664,000","161,000","340,000","531,000","223,000","304,000","365,000",,,,,,,,,,"12,125,000",,,,,,
		NonCurrentPrepaidAssets,"551,000","712,000","771,000","685,000","496,000","682,000","708,000","571,000",,,,,,,,,,,,,,,,,,
		DefinedPensionBenefit,,,,"0","27,000","647,000","987,000",,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"19,178,000","26,828,000","18,491,000","24,005,000","33,004,000","30,842,000","34,810,000","272,000","24,651,000","24,157,000","43,018,000","34,426,000","62,157,000","69,473,000","71,214,000","69,417,000","141,807,000","140,992,000","146,101,000","143,536,000","145,205,000","132,500,000","62,900,000","60,600,000","134,200,000","50,300,000"
TotalLiabilitiesNetMinorityInterest,"2,549,679,000","2,130,292,000","2,048,768,000","1,911,372,000","2,243,406,000","2,371,140,000","2,335,367,000","2,228,985,000","2,007,203,000","1,702,016,000","1,690,428,000","1,057,038,000","757,884,000","746,040,000","584,643,000","378,314,000","444,385,000","449,583,000","558,301,000","566,430,000","576,601,000","602,200,000","462,200,000","463,400,000","254,700,000","210,900,000"
	CurrentLiabilities,"776,812,000","555,663,000","748,045,000","580,349,000","702,927,000","530,875,000","722,635,000","609,093,000","629,303,000","476,837,000","545,474,000","445,906,000","192,422,000","197,642,000","428,268,000","131,244,000","145,259,000","98,352,000","125,244,000","140,827,000","157,738,000","142,200,000","228,600,000","217,500,000","191,100,000","131,900,000"
		PayablesAndAccruedExpenses,"326,100,000","359,091,000","420,091,000","317,246,000","242,485,000","253,631,000","256,854,000","364,478,000","259,323,000","162,798,000","226,520,000","230,554,000","121,344,000","103,021,000","94,042,000","70,126,000","60,684,000","60,452,000","47,007,000","34,072,000","39,502,000","41,200,000","48,700,000","47,400,000","44,100,000","33,700,000"
			Payables,"304,414,000","339,021,000","401,049,000","301,405,000","229,314,000","236,100,000","237,564,000","343,253,000","259,323,000","162,798,000","189,329,000","200,140,000","99,030,000","86,617,000","70,292,000","57,859,000","48,429,000","48,076,000","29,830,000","34,072,000","39,502,000","41,200,000","48,700,000","47,400,000","44,100,000","33,700,000"
				AccountsPayable,"205,889,000","163,382,000","197,223,000","200,503,000","137,103,000","145,229,000","150,322,000","207,448,000","183,032,000","152,147,000","187,200,000","110,298,000","99,030,000","86,617,000","70,292,000","57,859,000","48,429,000","48,076,000","29,830,000","34,072,000","39,502,000","41,200,000","48,700,000","47,400,000","44,100,000","33,700,000"
				TotalTaxPayable,"24,684,000","59,539,000","86,150,000","94,161,000","64,693,000","45,743,000","46,572,000","51,992,000","75,418,000","7,113,000","1,298,000","89,186,000",,,,,,,,,,,,,,
					IncomeTaxPayable,,"47,412,000","75,402,000","75,872,000","52,070,000","36,171,000","31,707,000","23,624,000","3,068,000",,"1,298,000","89,186,000",,,,,,,,,,,,,,
				DividendsPayable,"68,890,000","109,670,000","110,529,000","1,189,000","23,887,000","41,364,000","36,583,000","76,267,000",,,"831,000","656,000",,,,,,,,,,,,,,
				DuetoRelatedPartiesCurrent,,,,,,,,,"873,000","3,538,000",,,,,,,,,,,,,,,,
				OtherPayable,"4,951,000","6,430,000","7,147,000","5,552,000","3,631,000","3,764,000","4,087,000","7,546,000",,,,,,,,,,,,,,,,,,
			CurrentAccruedExpenses,"21,686,000","20,070,000","19,042,000","15,841,000","13,171,000","17,531,000","19,290,000","21,225,000",,,"37,191,000","30,414,000","22,314,000","16,404,000","23,750,000","12,267,000","12,255,000","12,376,000","17,177,000",,,,,,,
		CurrentProvisions,"110,565,000","106,197,000","63,445,000","41,912,000","28,141,000","27,747,000","17,953,000","18,489,000","16,937,000","15,014,000",,,,,,,,,,,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,"16,387,000","20,085,000","22,421,000","20,998,000","13,445,000","18,384,000","25,236,000","33,974,000","30,074,000","44,011,000",,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"288,471,000","15,445,000","177,062,000","160,243,000","399,275,000","210,569,000","398,999,000","142,508,000","161,008,000","150,958,000","267,132,000","141,735,000","18,355,000","64,718,000","297,564,000","26,557,000","74,575,000","29,325,000","69,470,000","58,759,000","80,945,000","68,800,000","152,600,000","146,800,000","119,700,000","79,700,000"
			CurrentDebt,"280,777,000","15,445,000","177,062,000","160,243,000","399,275,000","210,569,000","398,999,000","142,508,000","161,008,000","150,958,000","250,889,000","133,806,000","18,355,000","64,718,000","297,564,000","26,557,000","74,575,000","29,325,000","69,470,000","58,759,000","80,945,000","68,800,000","152,600,000","146,800,000","119,700,000","79,700,000"
				CurrentNotesPayable,,,,,,,,,,,,,"6,880,000",,"7,662,000","14,025,000","12,587,000","5,962,000","1,442,000",,,,,,,
				OtherCurrentBorrowings,"280,777,000","15,445,000","177,062,000","160,243,000","399,275,000","210,569,000","398,999,000","142,508,000",,"150,958,000","250,889,000","133,806,000","11,475,000",,"289,902,000","12,532,000","61,988,000","23,363,000","68,028,000",,,,,,,
			CurrentCapitalLeaseObligation,"7,694,000",,,,,,,,,,"16,243,000","7,929,000",,,,,,,,,,,,,,
		CurrentDeferredLiabilities,"19,692,000","39,575,000","16,985,000","16,052,000","15,749,000","16,767,000","20,076,000","38,364,000",,,"16,536,000","31,722,000","17,072,000","8,153,000","1,262,000","8,374,000","2,746,000","158,000","2,000",,,,,,,
			CurrentDeferredTaxesLiabilities,"16,659,000","21,001,000","11,684,000","9,545,000","5,985,000","8,549,000","6,601,000","22,073,000",,,,"0","6,214,000","4,088,000",,"7,933,000","2,362,000",,,,,,,,,
			CurrentDeferredRevenue,"3,033,000","18,574,000","5,301,000","6,507,000","9,764,000","8,218,000","13,475,000","16,291,000",,,"16,536,000","31,722,000","10,858,000","4,065,000","1,262,000","441,000","384,000","158,000","2,000",,,,,,,
		OtherCurrentLiabilities,"15,597,000","15,270,000","48,041,000","23,898,000","3,832,000","3,777,000","3,517,000","11,280,000","322,969,000","104,056,000","35,286,000","41,895,000","35,651,000","21,750,000","35,400,000","26,187,000","7,254,000","8,417,000","8,765,000","47,996,000","37,291,000","32,200,000","27,300,000","23,300,000","27,300,000","18,500,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"1,772,867,000","1,574,629,000","1,300,723,000","1,331,023,000","1,540,479,000","1,840,265,000","1,612,732,000","1,619,892,000","1,377,900,000","1,225,179,000","1,144,954,000","611,132,000","565,462,000","548,398,000","156,375,000","247,070,000","299,126,000","351,231,000","433,057,000","425,603,000","418,863,000","460,000,000","233,600,000","245,900,000","63,600,000","79,000,000"
		LongTermProvisions,"34,690,000","31,822,000","30,001,000","8,934,000","8,890,000","8,890,000","8,633,000","7,357,000",,,,,,,,,,,,,,,,,,
		LongTermDebtAndCapitalLeaseObligation,"1,502,449,000","1,318,349,000","1,031,507,000","1,059,706,000","1,217,172,000","1,537,267,000","1,415,985,000","1,446,194,000","1,237,027,000","140,000,000","365,187,000","516,337,000","486,651,000","480,724,000","100,000,000","200,000,000","260,000,000","324,000,000","412,000,000","400,000,000","405,852,000","410,100,000","217,100,000","229,000,000","46,700,000","61,500,000"
			LongTermDebt,"1,472,246,000","1,318,349,000","1,031,507,000","1,059,706,000","1,217,172,000","1,537,267,000","1,415,985,000","1,446,194,000","1,237,027,000","140,000,000","365,187,000","230,397,000","486,651,000","480,724,000","100,000,000","200,000,000","260,000,000","324,000,000","412,000,000","400,000,000","405,852,000","410,100,000","217,100,000","229,000,000","46,700,000","61,500,000"
			LongTermCapitalLeaseObligation,"30,203,000",,,,,,,,,,,"285,940,000",,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"183,411,000","175,361,000","205,283,000","206,119,000","219,391,000","223,349,000","154,295,000","125,445,000","98,594,000","100,781,000","56,520,000","57,485,000","55,409,000","47,361,000","38,895,000","34,089,000","26,911,000","15,230,000","8,794,000","14,059,000",,,,,,
			NonCurrentDeferredTaxesLiabilities,"183,411,000","175,361,000","205,283,000","206,119,000","219,391,000","223,349,000","154,295,000","125,445,000","98,594,000","100,781,000","56,520,000","57,485,000","55,409,000","47,361,000","38,895,000","34,089,000","26,911,000","15,230,000","8,794,000","14,059,000",,,,,,
		NonCurrentAccruedExpenses,,,,,,,,,"8,595,000","5,500,000","53,026,000","37,310,000",,,,,,,,,,,,,,
		EmployeeBenefits,"35,840,000","37,064,000","33,932,000","22,532,000","21,995,000","33,801,000","32,414,000","40,896,000","33,684,000","28,710,000",,,,,,,,,,,,,,,,
			NonCurrentPensionAndOtherPostretirementBenefitPlans,,,,,,,,,"33,684,000","28,710,000",,,,,,,,,,,,,,,,
		DerivativeProductLiabilities,"16,477,000","12,033,000","0","33,732,000","73,031,000","36,958,000","1,405,000",,,,,,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,"254,000,000",,"1,031,507,000",,,,,,"1,237,027,000","950,188,000","670,221,000",,"23,402,000","20,313,000","17,480,000","12,981,000","12,215,000","12,001,000","12,263,000","11,544,000","13,011,000","49,900,000","16,500,000","16,900,000","16,900,000","17,500,000"
TotalEquityGrossMinorityInterest,"2,134,472,000","2,137,802,000","2,247,468,000","2,307,272,000","2,400,356,000","2,292,515,000","2,432,241,000","2,187,446,000","1,864,380,000","1,670,820,000","1,512,706,000","1,510,177,000","1,228,435,000","1,125,162,000","1,055,925,000","983,058,000","919,091,000","872,711,000","855,127,000","849,362,000","849,494,000","807,300,000","747,200,000","720,800,000","669,800,000","469,200,000"
	StockholdersEquity,"2,086,267,000","2,085,491,000","2,187,821,000","2,246,074,000","2,339,785,000","2,232,648,000","2,376,620,000","2,132,783,000","1,812,834,000","1,622,804,000","1,466,613,000","1,463,108,000","1,182,436,000","1,085,949,000","1,020,416,000","948,628,000","889,972,000","849,662,000","831,697,000","824,093,000","824,411,000","780,500,000","720,700,000","694,200,000","644,200,000","466,200,000"
		CapitalStock,"477,386,000","477,386,000","477,386,000","477,386,000","477,386,000","477,386,000","477,386,000","477,386,000","0","0","0","0","0","0","477,386,000","477,386,000","477,386,000","477,386,000","477,386,000","477,386,000","477,386,000","439,300,000",,,,
			CommonStock,"477,386,000","477,386,000","477,386,000","477,386,000","477,386,000","477,386,000","477,386,000","477,386,000","0","0","0","0","0","0","477,386,000","477,386,000","477,386,000","477,386,000","477,386,000","477,386,000","477,386,000","439,300,000",,,,
		AdditionalPaidInCapital,,"477,386,000","477,386,000","477,386,000","477,386,000","477,386,000","477,386,000","477,386,000","477,386,000","477,386,000","477,386,000","477,386,000","477,386,000","477,386,000",,,,,,,,,,,,
		RetainedEarnings,"1,623,104,000","1,623,104,000","1,724,784,000","1,781,576,000","1,882,196,000","1,768,424,000","1,909,725,000","1,676,169,000","1,351,560,000","1,155,131,000","989,227,000","826,001,000","541,608,000","453,373,000","385,743,000","320,355,000","271,166,000","247,165,000","223,245,000","206,880,000","203,622,000","189,100,000","153,500,000","127,000,000","77,000,000","48,400,000"
		GainsLossesNotAffectingRetainedEarnings,"-14,223,000","-14,999,000","-14,349,000","-12,888,000","-19,797,000","-13,162,000","-10,491,000","-20,772,000","-16,112,000","-9,713,000",,,"163,442,000","155,190,000","157,287,000","150,887,000","141,420,000","125,111,000","131,066,000","139,827,000","143,403,000","152,100,000",,,,
			OtherEquityAdjustments,"-14,223,000","-14,999,000","-14,349,000","-12,888,000","-19,797,000","-13,162,000","-10,491,000","-20,772,000",,,,,,,,,,,,,,,,,,
		OtherEquityInterest,,,,,,,,,,,,"159,721,000",,,,,,,,,,,"567,200,000","567,200,000","567,200,000","417,800,000"
	MinorityInterest,"48,205,000","52,311,000","59,647,000","61,198,000","60,571,000","59,867,000","55,621,000","54,663,000","51,546,000","48,016,000","46,093,000","47,069,000","45,999,000","39,213,000","35,509,000","34,430,000","29,119,000","23,049,000","23,430,000","25,269,000","25,083,000","26,800,000","26,500,000","26,600,000","25,600,000","3,000,000"
TotalCapitalization,"3,558,513,000","3,403,840,000","3,219,328,000","3,305,780,000","3,556,957,000","3,769,915,000","3,792,605,000","3,578,977,000","1,812,834,000","1,762,804,000","1,831,800,000","1,693,505,000","1,669,087,000","1,566,673,000","1,120,416,000","1,148,628,000","1,149,972,000","1,173,662,000","1,243,697,000","1,224,093,000","1,230,263,000","1,190,600,000","937,800,000","923,200,000","690,900,000","527,700,000"
CommonStockEquity,"2,086,267,000","2,085,491,000","2,187,821,000","2,246,074,000","2,339,785,000","2,232,648,000","2,376,620,000","2,132,783,000","1,812,834,000","1,622,804,000","1,466,613,000","1,463,108,000","1,182,436,000","1,085,949,000","1,020,416,000","948,628,000","889,972,000","849,662,000","831,697,000","824,093,000","824,411,000","780,500,000","720,700,000","694,200,000","644,200,000","466,200,000"
CapitalLeaseObligations,"37,897,000",,,,,,,,,,"16,243,000","293,869,000",,,,,,,,,,,,,,
NetTangibleAssets,"2,044,095,000","2,045,522,000","2,037,696,000","2,098,663,000","2,190,969,000","2,079,525,000","2,233,869,000","2,091,385,000","1,769,913,000","1,581,146,000","1,435,447,000","1,429,371,000","1,145,677,000","1,047,023,000","988,492,000","926,885,000","872,152,000","833,973,000","815,474,000","778,905,000","824,411,000","780,500,000","720,700,000","694,200,000","644,200,000","466,200,000"
WorkingCapital,"1,905,354,000","1,843,933,000","1,718,216,000","1,754,717,000","1,993,918,000","1,980,943,000","1,732,414,000","1,637,641,000","1,327,110,000","1,218,426,000","1,199,657,000","893,508,000","711,532,000","648,233,000","314,515,000","444,206,000","389,211,000","388,203,000","416,993,000","371,225,000","370,518,000","368,900,000","231,300,000","382,400,000","316,200,000","243,400,000"
InvestedCapital,"3,839,290,000","3,419,285,000","3,396,390,000","3,466,023,000","3,956,232,000","3,980,484,000","4,191,604,000","3,721,485,000","1,812,834,000","1,913,762,000","2,082,689,000","1,827,311,000","1,687,442,000","1,631,391,000","1,417,980,000","1,175,185,000","1,224,547,000","1,202,987,000","1,313,167,000","1,282,852,000","1,311,208,000","1,259,400,000","1,090,400,000","1,070,000,000","810,600,000","607,400,000"
TangibleBookValue,"2,044,095,000","2,045,522,000","2,037,696,000","2,098,663,000","2,190,969,000","2,079,525,000","2,233,869,000","2,091,385,000","1,769,913,000","1,581,146,000","1,435,447,000","1,429,371,000","1,145,677,000","1,047,023,000","988,492,000","926,885,000","872,152,000","833,973,000","815,474,000","778,905,000","824,411,000","780,500,000","720,700,000","694,200,000","644,200,000","466,200,000"
TotalDebt,"1,790,920,000","1,333,794,000","1,208,569,000","1,219,949,000","1,616,447,000","1,747,836,000","1,814,984,000","1,588,702,000","1,398,035,000","290,958,000","632,319,000","658,072,000","505,006,000","545,442,000","397,564,000","226,557,000","334,575,000","353,325,000","481,470,000","458,759,000","486,797,000","478,900,000","369,700,000","375,800,000","166,400,000","141,200,000"
NetDebt,"1,164,493,000","777,728,000","578,131,000","705,280,000","1,089,188,000","1,393,270,000","1,338,362,000","1,264,349,000","953,043,000","753,100,000","70,639,000","205,972,000","340,794,000","361,499,000","384,291,000","159,804,000","319,324,000","333,596,000","359,934,000","426,034,000","457,295,000","418,200,000","297,200,000","223,000,000","40,900,000","69,600,000"
ShareIssued,"263,196,524","263,196,524","263,196,524","263,196,524","263,196,524","263,196,524","263,196,524","263,196,524","263,196,524","263,196,524","263,196,524","263,196,524","263,196,524","263,196,524","263,196,524","263,196,524","263,196,520","263,196,520","263,196,520","263,196,520","263,196,520","249,340,000","240,750,000","240,750,000","240,750,000","203,380,000"
