name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,04/30/1993,04/30/1992,04/30/1991,04/30/1990,04/30/1989,04/30/1988,04/30/1987,04/30/1986
TotalRevenue,"7,081,452,000","7,183,188,000","6,909,417,000","6,606,978,000","5,134,703,000","4,208,330,000","4,611,803,000","4,324,787,000","3,726,789,000","3,008,977,000","2,308,031,000","1,623,502,000","1,378,663,000","1,037,779,000","945,806,000","848,046,000","913,795,000","870,247,000","838,055,000","1,222,580,000","1,330,296,000","1,059,000,000","1,048,900,000","703,400,000","472,800,000","174,600,000","141,200,000","44,700,000","141,000,000","153,500,000","175,200,000","192,700,000","178,400,000","207,300,000","200,600,000","186,700,000"
	OperatingRevenue,"7,081,452,000","7,183,188,000","6,909,417,000","6,606,978,000","5,134,703,000","4,208,330,000","4,611,803,000","4,324,787,000","3,726,789,000","3,008,977,000","2,308,031,000","1,623,502,000","1,378,663,000","1,037,779,000","945,806,000","848,046,000","913,795,000","870,247,000","838,055,000","1,222,580,000","1,330,296,000","1,059,000,000","1,048,900,000","703,400,000","472,800,000","174,600,000","141,200,000","44,700,000","141,000,000","153,500,000","175,200,000","192,700,000","178,400,000","207,300,000","200,600,000","186,700,000"
CostOfRevenue,"5,984,493,000","6,070,244,000","5,939,308,000","5,745,307,000","4,442,125,000","3,721,303,000","3,977,963,000","3,682,367,000","3,239,195,000","2,606,091,000","1,938,882,000","1,376,125,000","1,180,310,000","891,606,000","813,406,000","731,504,000","828,743,000","793,161,000","745,178,000","988,198,000","1,017,878,000","803,800,000","803,100,000","522,500,000","352,300,000","130,800,000","107,800,000","28,700,000","127,300,000","134,000,000","150,100,000","162,000,000","144,400,000","171,800,000","171,600,000","157,300,000"
GrossProfit,"1,096,959,000","1,112,944,000","970,109,000","861,671,000","692,578,000","487,027,000","633,840,000","642,420,000","487,594,000","402,886,000","369,149,000","247,377,000","198,353,000","146,173,000","132,400,000","116,542,000","85,052,000","77,086,000","92,877,000","234,382,000","312,418,000","255,200,000","245,800,000","180,900,000","120,500,000","43,800,000","33,400,000","16,000,000","13,700,000","19,500,000","25,100,000","30,700,000","34,000,000","35,500,000","29,000,000","29,400,000"
OperatingExpense,"549,329,000","534,982,000","500,208,000","463,152,000","426,348,000","435,572,000","392,757,000","356,328,000","249,482,000","223,683,000","184,624,000","146,471,000","117,050,000","131,711,000","89,274,000","80,607,000","91,649,000","120,535,000","153,341,000","352,557,000","161,976,000","148,000,000","217,600,000","115,100,000","70,500,000","26,000,000","22,100,000","10,500,000","24,600,000","23,100,000","24,100,000","30,000,000","30,300,000","34,500,000","33,400,000","33,100,000"
	SellingGeneralAndAdministration,"312,398,000","299,500,000","287,278,000","275,103,000","261,433,000","265,910,000","238,305,000","215,402,000","157,524,000","148,432,000","126,658,000","96,932,000","88,585,000","114,723,000","74,610,000","64,266,000","74,550,000","91,752,000","117,395,000","290,040,000","98,521,000","91,900,000","174,300,000","91,000,000","58,500,000","19,100,000","16,600,000","9,900,000","18,400,000","16,200,000","15,600,000","20,300,000","19,500,000","24,500,000","24,500,000","24,500,000"
		GeneralAndAdministrativeExpense,"312,398,000","299,500,000","287,278,000","275,103,000","261,433,000","265,910,000","238,305,000","215,402,000","157,524,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherGandA,"312,398,000","299,500,000","287,278,000","275,103,000","261,433,000","265,910,000","238,305,000","215,402,000","157,524,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
	DepreciationAmortizationDepletionIncomeStatement,"236,931,000","235,482,000","212,930,000","188,049,000","164,915,000","169,662,000","154,452,000","140,926,000","91,958,000","75,228,000","57,966,000","49,539,000","28,465,000","16,988,000","14,664,000","16,341,000","17,099,000","28,783,000","35,946,000","62,517,000","63,455,000","56,100,000","43,300,000","24,100,000","12,000,000","6,900,000","5,500,000","600,000","6,200,000","6,900,000","8,500,000","9,700,000","10,800,000","10,000,000","8,900,000","8,600,000"
		DepreciationAndAmortizationInIncomeStatement,"236,931,000","235,482,000","212,930,000","188,049,000","164,915,000","169,662,000","154,452,000","140,926,000","91,958,000","75,228,000","57,966,000","49,539,000","28,465,000","16,988,000","14,664,000","16,341,000","17,099,000","28,783,000","35,946,000","62,517,000","63,455,000","56,100,000","43,300,000","24,100,000","12,000,000","6,900,000","5,500,000","600,000","6,200,000","6,900,000","8,500,000","9,700,000","10,800,000","10,000,000","8,900,000","8,600,000"
			DepreciationIncomeStatement,,,,,,,,,,,,,,,,,,,"35,063,000","51,707,000",,,,,,,,,,,,,,,,
			Amortization,,,,,,,,,,,,,,,,,,,"883,000","10,810,000",,,,,,,,,,,,,,,,
				AmortizationOfIntangiblesIncomeStatement,,,,,,,,,,,,,,,,,,,"883,000","10,810,000",,,,,,,,,,,,,,,,
	OtherOperatingExpenses,,,,,,,,,,"23,000",,,,,,,,,,,,,,,,,,,,,,,,,,
