name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,07/31/2002,07/31/2001,07/31/2000,07/31/1999,07/31/1998,07/31/1997,07/31/1996,07/31/1995,07/31/1994,07/31/1993,07/31/1992,07/31/1991,07/31/1990,07/31/1989
MarketCap,"4,582,924,517","8,207,237,282","8,798,850,619","9,079,926,184","5,782,783,570","7,189,549,737","7,349,306,653","9,879,880,141","9,475,322,138","4,896,095,794","2,171,601,329","1,360,088,474","905,790,710","2,677,636,840","2,843,274,011","1,729,392,847","872,184,961","426,635,770","339,064,541","261,898,833","253,108,267","90,612,000","123,299,820","199,128,384","214,082,820","214,604,000","186,771,512","237,588,041","223,003,572","203,230,161","257,418,089","223,030,590","228,238,948"
EnterpriseValue,"6,622,237,517","10,105,647,282","10,132,321,619","10,685,698,184","6,970,222,570","7,545,611,737","6,909,196,653","8,928,531,141","7,081,921,138","4,404,778,794","2,982,162,329","1,360,088,474","1,247,704,710","2,425,034,840","2,556,891,011","1,477,294,847","742,081,961","432,087,770","340,512,541","224,553,833","230,125,267","143,579,000","212,599,820","283,628,384","280,382,820","247,704,000","242,271,512","303,688,041","301,703,572","292,530,161","320,918,089","254,030,590","274,238,948"
PeRatio,"6.141","10.102","6.166","26.958",,"13.431","13.197","9.429","5.555","4.055","21.015","85.433","7.66","8.51","12.691","13.95","10.678","9.549","64.265","8.373","3.428","8.451","7.014","13.113","16.314","11.159","14.985","7.441","11.784","73.866","21.897","9.321","6.896"
ForwardPeRatio,"44.843","9.911",,"16.077","14.599","10.395","11.124","9.766","7.728","5.403","14.472",,"11.82",,,,,,,,,,,,,,,,,,,,
PegRatio,"32.46",,,,"5.678","0.425","1.727",,,"0.153","0.772",,"2.954",,,,,,,,,,,,,,,,,,,,
PsRatio,"0.271","0.495","0.524","0.684","0.553","0.526","0.367","0.491","0.478","0.246","0.263","0.268","0.157","0.593","0.749","0.632","0.399","0.314","0.774","0.302","0.22","0.102","0.227","0.343","0.297","0.32","0.309","0.419","0.367","0.408","0.524","0.511","0.6"
PbRatio,"0.767","1.363","1.463","1.874","1.246","1.279","1.23","1.6","1.426","0.969","1.686","1.126","1.673","4.509","6.144","4.446","2.566","1.588","1.477","1.146","1.255","0.699","1.029","1.742","2.037","2.231","2.335","3.594","6.126","6.889","8.638","10.422","760.796"
EnterprisesValueRevenueRatio,"0.379","0.578","0.572","0.75","0.662","0.57","0.35","0.443","0.352","0.285","0.358","0.281","0.213","0.506","0.636","0.46","0.33","0.308","0.759","0.253","0.201","0.149","0.356","0.481","0.389","0.366","0.394","0.55","0.478","0.577","0.657","0.58","0.721"
EnterprisesValueEBITDARatio,"3.629","5.538","4.841","7.652","26.434","4.721","7.9","5.832","2.259","2.343","7.764","7.401","4.568","4.757","6.358","4.745","3.99","4.485","16.927","3.174","1.585","2.645","3.251","4.967","5.89","4.293","5.608","5.583","6.046","12.609","11.842","5.382","4.803"
