name,06/30/2019,06/30/2018,06/30/2017,06/30/2016,06/30/2015,06/30/2014,06/30/2013,06/30/2012,06/30/2011,06/30/2010,06/30/2009,06/30/2008,06/30/2007,06/30/2006,06/30/2005,06/30/2004,06/30/2003,06/30/2002,06/30/2001,06/30/2000,06/30/1999,06/30/1998,06/30/1997,06/30/1996,06/30/1995,06/30/1994,06/30/1993,06/30/1992,06/30/1991,06/30/1990,06/30/1989,06/30/1988,06/30/1987,06/30/1986
			GrossPPE,"305,369,000","296,643,000","274,211,000","269,231,000","268,790,000","260,468,000","240,749,000","231,726,000","212,944,000","197,261,000","194,009,000","189,943,000","186,794,000","186,282,000","178,060,000","175,146,000","163,778,000","164,324,000","165,439,000","172,500,000","177,600,000","176,200,000","159,600,000","149,900,000","138,100,000","133,400,000","129,800,000","137,100,000","129,200,000","116,600,000","101,500,000","87,100,000","84,200,000","80,000,000"
				Properties,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,
				LandAndImprovements,"14,452,000","14,411,000","14,250,000","14,214,000","12,950,000","13,212,000","10,125,000","10,245,000","10,428,000","10,569,000","10,577,000","10,639,000","10,850,000","10,916,000","10,939,000","10,458,000","10,632,000","11,779,000","12,121,000",,,,,,,,,,,,,,,
				BuildingsAndImprovements,"101,338,000","104,419,000","97,529,000","97,521,000","89,325,000","89,886,000","75,463,000","74,477,000","73,399,000","73,099,000","72,481,000","71,142,000","69,938,000","68,136,000","66,834,000","69,637,000","62,179,000","69,131,000","68,840,000",,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,"189,579,000","177,813,000","162,432,000","157,496,000","166,515,000","157,370,000","155,161,000","147,004,000","129,117,000","113,593,000","110,951,000","108,162,000","106,006,000","107,230,000","100,287,000","95,051,000","90,967,000","83,414,000","84,478,000",,,,,,,,,,,,,,,
			AccumulatedDepreciation,"-181,066,000","-175,300,000","-166,143,000","-161,466,000","-164,343,000","-156,872,000","-157,506,000","-148,623,000","-143,930,000","-138,790,000","-131,274,000","-124,946,000","-119,006,000","-115,488,000","-106,619,000","-98,121,000","-85,836,000","-81,229,000","-75,176,000","-75,300,000","-70,400,000","-63,100,000","-68,800,000","-63,600,000","-58,800,000","-53,300,000","-49,700,000","-54,500,000","-51,100,000","-46,200,000","-43,100,000","-37,100,000","-32,700,000","-27,800,000"
		GoodwillAndOtherIntangibleAssets,"1,030,857,000","1,082,590,000","369,697,000","393,940,000","453,234,000","353,002,000","198,116,000","167,920,000","166,532,000","149,321,000","158,940,000","83,849,000","57,550,000","57,222,000","51,083,000","49,852,000","49,687,000","46,410,000","65,113,000","67,089,000","62,400,000","53,200,000",,,,,,,,,,,,
			Goodwill,"661,991,000","646,643,000","206,135,000","202,700,000","254,406,000","193,494,000","106,849,000","83,080,000","76,981,000","63,405,000","63,108,000","64,685,000","57,550,000","57,222,000",,,,,,,,,,,,,,,,,,,,
			OtherIntangibleAssets,"368,866,000","435,947,000","163,562,000","191,240,000","198,828,000","159,508,000","91,267,000","84,840,000","89,551,000","85,916,000","95,832,000","19,164,000",,,"51,083,000","49,852,000","49,687,000","46,410,000","65,113,000","67,089,000","62,400,000","53,200,000",,,,,,,,,,,,
		NonCurrentDeferredAssets,,,"8,985,000","12,277,000","97,000","21,166,000","21,026,000","26,424,000","43,447,000","48,493,000",,,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentDeferredTaxesAssets,,,"8,985,000","12,277,000","97,000","21,166,000","21,026,000","26,424,000","43,447,000","48,493,000",,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"28,399,000","23,788,000","18,303,000","16,921,000","17,885,000","20,257,000","19,041,000","18,974,000","17,024,000","16,375,000","62,059,000","43,728,000","51,498,000","44,211,000","40,145,000","26,931,000","25,281,000","24,003,000","17,018,000","15,387,000","15,500,000","24,900,000","17,800,000","22,700,000","14,500,000","14,200,000","14,600,000","14,100,000","14,600,000","9,400,000","5,600,000","5,700,000","3,100,000","2,200,000"
TotalLiabilitiesNetMinorityInterest,"1,434,663,000","1,470,778,000","642,339,000","654,613,000","693,640,000","533,861,000","299,091,000","290,052,000","281,368,000","336,481,000","301,226,000","296,696,000","326,386,000","315,849,000","296,883,000","257,306,000","245,548,000","236,419,000","267,336,000","295,336,000","280,700,000","311,600,000","186,500,000","214,800,000","193,800,000","193,000,000","181,000,000","201,800,000","193,700,000","244,900,000","116,600,000","94,100,000","97,800,000","98,000,000"
	CurrentLiabilities,"423,794,000","432,551,000","309,753,000","274,388,000","310,072,000","290,955,000","245,900,000","230,169,000","214,688,000","271,332,000","156,556,000","197,011,000","235,010,000","188,431,000","181,695,000","151,329,000","141,135,000","130,414,000","127,459,000","159,859,000","132,100,000","193,100,000","120,700,000","143,200,000","111,800,000","104,600,000","90,400,000","192,000,000","180,500,000","236,300,000","112,300,000","89,700,000","47,500,000","48,200,000"
		PayablesAndAccruedExpenses,"237,289,000","256,886,000","180,614,000","148,543,000","179,825,000","172,401,000","136,575,000","120,890,000","108,509,000","144,636,000","80,655,000","109,822,000","97,166,000","109,440,000","99,047,000","78,767,000","75,411,000","76,316,000","75,896,000","93,587,000","78,800,000","79,100,000","49,500,000","67,700,000","53,700,000","50,900,000","42,600,000","57,800,000","46,400,000","67,300,000","42,000,000",,,
			Payables,"237,289,000","256,886,000","180,614,000","148,543,000","179,825,000","172,401,000","136,575,000","120,890,000","108,509,000","94,529,000","80,655,000","109,822,000","97,166,000","109,440,000","99,047,000","78,767,000","75,411,000","76,316,000","75,896,000","93,587,000","78,800,000","79,100,000","49,500,000","67,700,000","53,700,000","50,900,000","42,600,000","57,800,000","46,400,000","67,300,000","42,000,000",,,
				AccountsPayable,"237,289,000","256,886,000","180,614,000","148,543,000","179,825,000","172,401,000","136,575,000","120,890,000","108,509,000","94,529,000","80,655,000","109,822,000","97,166,000","109,440,000","99,047,000","78,767,000","75,411,000","76,316,000","75,896,000","93,587,000","78,800,000","79,100,000","49,500,000","67,700,000","53,700,000","50,900,000","42,600,000","57,800,000","46,400,000","67,300,000","42,000,000",,,
			CurrentAccruedExpenses,"137,469,000","156,482,000","124,325,000","122,493,000","126,898,000","115,834,000","109,325,000","109,279,000","106,179,000","50,107,000","70,901,000",,,,,,,,,,,,,,,,,,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,"67,978,000","73,370,000","58,785,000","57,187,000","63,780,000","55,760,000","63,899,000","63,149,000","65,413,000",,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"49,036,000","19,183,000","4,814,000","3,352,000","3,349,000","2,720,000",,,,"75,000,000","5,000,000",,"50,395,000",,,,,,,,,"62,400,000","36,800,000","41,500,000","24,300,000","19,800,000","22,700,000","110,000,000","114,100,000","143,100,000","51,400,000","32,400,000",,
			CurrentDebt,"49,036,000","19,183,000","4,814,000","3,352,000","3,349,000","2,720,000",,,,"75,000,000","5,000,000",,"50,395,000",,,,,,,,,"62,400,000","36,800,000","41,500,000","24,300,000","19,800,000","22,700,000","110,000,000","114,100,000","143,100,000","51,400,000","32,400,000",,
		OtherCurrentLiabilities,"69,491,000","83,112,000","65,540,000","65,306,000","63,118,000","60,074,000","45,426,000","46,130,000","40,766,000","51,696,000","70,901,000","87,189,000","87,449,000","78,991,000","82,648,000","72,562,000","65,724,000","54,098,000","51,563,000","66,272,000","53,300,000","51,600,000","34,400,000","34,000,000","33,800,000","33,900,000","25,100,000","24,200,000","20,000,000","25,900,000","18,900,000","57,300,000",,
	TotalNonCurrentLiabilitiesNetMinorityInterest,"1,010,869,000","1,038,227,000","332,586,000","380,225,000","383,568,000","242,906,000","53,191,000","59,883,000","66,680,000","65,149,000","144,670,000","99,685,000","91,376,000","127,418,000","115,188,000","105,977,000","104,413,000","106,005,000","139,877,000","135,477,000","148,600,000","118,500,000","65,800,000","71,600,000","82,000,000","88,400,000","90,600,000","9,800,000","13,200,000","8,600,000","4,300,000","4,400,000","50,300,000","49,800,000"
		LongTermDebtAndCapitalLeaseObligation,"908,850,000","944,522,000","286,769,000","324,982,000","317,646,000","167,992,000",,,,,"75,000,000","25,000,000","25,000,000","76,186,000","76,977,000","77,767,000","78,558,000","83,478,000","113,494,000","112,168,000","126,000,000","90,000,000","51,400,000","62,900,000","74,300,000","80,000,000","80,000,000",,,,,,"44,800,000","44,800,000"
			LongTermDebt,"908,850,000","944,522,000","286,769,000","324,982,000","317,646,000","167,992,000",,,,,"75,000,000","25,000,000","25,000,000","76,186,000","76,977,000","77,767,000","78,558,000","83,478,000","113,494,000","112,168,000","126,000,000","90,000,000","51,400,000","62,900,000","74,300,000","80,000,000","80,000,000",,,,,,"44,800,000","44,800,000"
		NonCurrentDeferredLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,"900,000","3,400,000","5,700,000","5,500,000","4,800,000","4,300,000","4,300,000","4,300,000","5,500,000","5,000,000"
			NonCurrentDeferredTaxesLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,"900,000","3,400,000","5,700,000","5,500,000","4,800,000","4,300,000","4,300,000","4,300,000","5,500,000","5,000,000"
		EmployeeBenefits,,"11,985,000","16,715,000","21,322,000","19,627,000","23,611,000","30,919,000","39,750,000","47,730,000","48,560,000","43,186,000",,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentPensionAndOtherPostretirementBenefitPlans,,"11,985,000","16,715,000","21,322,000","19,627,000","23,611,000","30,919,000","39,750,000","47,730,000","48,560,000","43,186,000",,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,"102,019,000","81,720,000","29,102,000","33,921,000","46,295,000","51,303,000","22,272,000","20,133,000","18,950,000","16,589,000","26,484,000","74,685,000","66,376,000","51,232,000","38,211,000","28,210,000","25,855,000","22,527,000","26,383,000","23,309,000","22,600,000","28,500,000","14,400,000","8,700,000","6,800,000","5,000,000","4,900,000","4,300,000","8,400,000","4,300,000",,"100,000",,
TotalEquityGrossMinorityInterest,"897,034,000","814,963,000","745,256,000","657,916,000","741,328,000","800,308,000","759,615,000","672,131,000","633,563,000","555,039,000","508,102,000","502,075,000","450,983,000","414,822,000","393,287,000","339,535,000","307,856,000","298,147,000","311,518,000","299,331,000","293,600,000","294,500,000","207,600,000","189,300,000","165,400,000","150,500,000","134,900,000","128,800,000","134,200,000","135,300,000","134,800,000","128,900,000","125,400,000","133,900,000"
	StockholdersEquity,"897,034,000","814,963,000","745,256,000","657,916,000","741,328,000","800,308,000","759,615,000","672,131,000","633,563,000","555,039,000","508,102,000","502,075,000","450,983,000","414,822,000","393,287,000","339,535,000","307,856,000","298,147,000","311,518,000","299,331,000","293,600,000","294,500,000","207,600,000","189,300,000","165,400,000","150,500,000","134,900,000","128,800,000","134,200,000","135,300,000","134,800,000","128,900,000","125,400,000","133,900,000"
		CapitalStock,"10,000,000","10,000,000","10,000,000","10,000,000","10,000,000","10,000,000","10,000,000","0","0","0","10,000,000","0","0","0","10,000,000","10,000,000","10,000,000","10,000,000","10,000,000","10,000,000","10,000,000",,,,,,,,,,,,,
			PreferredStock,"0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,
			CommonStock,"10,000,000","10,000,000","10,000,000","10,000,000","10,000,000","10,000,000","10,000,000","0","0","0","10,000,000","0","0","0","10,000,000","10,000,000","10,000,000","10,000,000","10,000,000","10,000,000","10,000,000",,,,,,,,,,,,,
		AdditionalPaidInCapital,"172,931,000","169,383,000","164,655,000","162,529,000","160,072,000","156,999,000","153,893,000","160,070,000","158,307,000","153,185,000","136,895,000","143,078,000","137,569,000","132,146,000","103,240,000","90,520,000","84,898,000","84,517,000","84,221,000","83,312,000","82,600,000",,,,,,,,,,,,,
		RetainedEarnings,"1,229,148,000","1,129,678,000","1,033,751,000","944,821,000","969,548,000","896,776,000","824,362,000","743,360,000","668,421,000","601,370,000","560,574,000","543,692,000","473,899,000","408,847,000","354,521,000","311,922,000","289,724,000","279,046,000","285,661,000","267,145,000","246,000,000","236,100,000","216,600,000","197,200,000","177,400,000","165,800,000","155,900,000","151,500,000","157,900,000","158,200,000","150,600,000","136,500,000","125,400,000","123,100,000"
		TreasuryStock,"415,159,000","403,875,000","381,448,000","373,888,000","338,121,000","261,852,000","225,219,000","226,730,000","198,224,000","193,468,000","191,518,000","190,944,000","159,803,000","130,967,000","72,660,000","72,870,000","78,706,000","74,900,000","66,227,000","57,419,000","40,100,000",,,,,,,,,,,,,
		GainsLossesNotAffectingRetainedEarnings,"-99,886,000","-90,223,000","-81,702,000","-85,546,000","-60,171,000","-1,615,000","-3,421,000","-4,569,000","5,059,000","-6,048,000","-7,849,000","6,249,000","-682,000","4,796,000","-1,814,000","-37,000","1,940,000","-516,000","-2,137,000","-3,707,000","-4,900,000",,,,,,,,,,,,,
			ForeignCurrencyTranslationAdjustments,,,,,,,,,,,,"15,966,000","10,240,000",,,,,,,,,,,,,,,,,,,,,
			OtherEquityAdjustments,,,,,,,,,,,,"-9,717,000","-10,922,000",,,,,,,,,,,,,,,,,,,,,
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,"58,400,000","-9,000,000","-7,900,000","-12,000,000","-15,300,000","-21,000,000","-22,700,000","-23,700,000","-22,900,000","-15,800,000","-7,600,000",,"10,800,000"
TotalCapitalization,"1,805,884,000","1,759,485,000","1,032,025,000","982,898,000","1,058,974,000","968,300,000","759,615,000","672,131,000","633,563,000","555,039,000","583,102,000","527,075,000","475,983,000","491,008,000","470,264,000","417,302,000","386,414,000","381,625,000","425,012,000","411,499,000","419,600,000","384,500,000","259,000,000","252,200,000","239,700,000","230,500,000","214,900,000","128,800,000","134,200,000","135,300,000","134,800,000","128,900,000","170,200,000","178,700,000"
CommonStockEquity,"897,034,000","814,963,000","745,256,000","657,916,000","741,328,000","800,308,000","759,615,000","672,131,000","633,563,000","555,039,000","508,102,000","502,075,000","450,983,000","414,822,000","393,287,000","339,535,000","307,856,000","298,147,000","311,518,000","299,331,000","293,600,000","294,500,000","207,600,000","189,300,000","165,400,000","150,500,000","134,900,000","128,800,000","134,200,000","135,300,000","134,800,000","128,900,000","125,400,000","133,900,000"
NetTangibleAssets,"-133,823,000","-267,627,000","375,559,000","263,976,000","288,094,000","447,306,000","561,499,000","504,211,000","467,031,000","405,718,000","349,162,000","418,226,000","393,433,000","357,600,000","342,204,000","289,683,000","258,169,000","251,737,000","246,405,000","232,242,000","231,200,000","241,300,000","207,600,000","189,300,000","165,400,000","150,500,000","134,900,000","128,800,000","134,200,000","135,300,000","134,800,000","128,900,000","125,400,000","133,900,000"
WorkingCapital,"724,344,000","625,469,000","572,789,000","507,238,000","549,233,000","545,193,000","491,380,000","435,593,000","404,226,000","347,528,000","369,038,000","409,186,000","365,523,000","370,013,000","345,806,000","291,704,000","259,359,000","250,644,000","279,001,000","255,132,000","257,100,000","221,800,000","164,800,000","151,900,000","153,600,000","144,600,000","130,800,000","41,900,000","54,700,000","64,100,000","75,100,000","77,600,000","121,100,000","129,300,000"
InvestedCapital,"1,854,920,000","1,778,668,000","1,036,839,000","986,250,000","1,062,323,000","971,020,000","759,615,000","672,131,000","633,563,000","630,039,000","588,102,000","527,075,000","526,378,000","491,008,000","470,264,000","417,302,000","386,414,000","381,625,000","425,012,000","411,499,000","419,600,000","446,900,000","295,800,000","293,700,000","264,000,000","250,300,000","237,600,000","238,800,000","248,300,000","278,400,000","186,200,000","161,300,000","170,200,000","178,700,000"
TangibleBookValue,"-133,823,000","-267,627,000","375,559,000","263,976,000","288,094,000","447,306,000","561,499,000","504,211,000","467,031,000","405,718,000","349,162,000","418,226,000","393,433,000","357,600,000","342,204,000","289,683,000","258,169,000","251,737,000","246,405,000","232,242,000","231,200,000","241,300,000","207,600,000","189,300,000","165,400,000","150,500,000","134,900,000","128,800,000","134,200,000","135,300,000","134,800,000","128,900,000","125,400,000","133,900,000"
TotalDebt,"957,886,000","963,705,000","291,583,000","328,334,000","320,995,000","170,712,000",,,,"75,000,000","80,000,000","25,000,000","75,395,000","76,186,000","76,977,000","77,767,000","78,558,000","83,478,000","113,494,000","112,168,000","126,000,000","152,400,000","88,200,000","104,400,000","98,600,000","99,800,000","102,700,000","110,000,000","114,100,000","143,100,000","51,400,000","32,400,000","44,800,000","44,800,000"
NetDebt,"849,667,000","909,555,000","186,526,000","268,473,000","251,525,000","99,523,000",,,,,"52,358,000",,,,,"8,100,000","23,479,000","60,418,000","99,513,000","99,819,000","106,800,000","143,100,000","65,800,000","95,200,000","93,800,000","88,900,000","98,100,000","100,700,000","105,700,000","137,400,000","44,300,000","30,100,000","22,700,000","33,800,000"
ShareIssued,"54,213,000","54,213,000","54,213,000","54,213,000","54,213,000","54,213,000","54,213,000","54,213,000","54,213,000","54,213,000","54,213,000","54,213,000","43,186,469","44,067,000","45,001,500","43,886,250","42,795,000","43,206,750","44,205,750","45,175,500","47,477,250","49,729,500","41,918,198","41,771,875","39,445,916","38,115,010","36,977,763","35,894,346","35,653,837","35,966,274","37,312,678","39,061,429","42,077,912","45,582,156"
OrdinarySharesNumber,"38,597,000","38,703,000","39,041,000","39,057,000","39,905,000","41,563,000","42,169,000","41,967,000","42,602,000","42,376,000","42,284,000","42,290,000","43,186,469","44,067,000","45,001,500","43,886,250","42,795,000","43,206,750","44,205,750","45,175,500","47,477,250","49,729,500","41,918,198","41,771,875","39,445,916","38,115,010","36,977,763","35,894,346","35,653,837","35,966,274","37,312,678","39,061,429","42,077,912","45,582,156"
TreasurySharesNumber,"15,616,000","15,510,000","15,172,000","15,156,000","14,308,000","12,650,000","12,044,000","12,246,000","11,611,000","11,837,000","11,929,000","11,923,000",,,,,,,,,,,,,,,,,,,,,,
