name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996
MarketCap,"2,584,994,442","3,410,400,000","1,755,590,000","2,834,998,303","2,437,596,676","2,796,674,060","2,274,138,770","1,797,353,220","960,870,760","566,511,648","375,612,650","212,059,560","66,822,479","270,783,060","562,286,760","609,653,040","507,014,801","465,250,550","283,377,090","267,733,800","155,462,562","212,909,125","168,547,500","103,781,000","73,536,250"
EnterpriseValue,"6,281,094,442","6,934,600,000","5,000,933,000","5,518,317,303","4,593,047,676","4,608,817,060","3,264,483,770","2,594,746,220","1,794,673,760","1,172,469,648","898,337,650","655,143,560","737,466,479","1,169,530,060","1,397,201,760","1,270,826,040","1,202,484,801","882,410,550","667,460,090","600,664,800","383,651,562","478,109,125","321,347,500","197,281,000","86,336,250"
PeRatio,"10.185","13.043","6.43","13.819","12.911","16.017","18.764","18.611","12.35","13.248","26.962","34.97",,"10.897","14.979","13.155","12.651","13.13","8.527","12.938","6.91","11.172","14.474","17.988","13.735"
ForwardPeRatio,"13.123","11.765","7.396","12.225","11.779","14.006","14.859","15.361","11.274","10.741","12.315","9.337",,,,,,,,,,,,,
PegRatio,"5.046","1.736","0.715","1.457","2.832","1.167","0.761","0.767","0.554","0.39","0.544","1.038",,,,,,,,,,,,,
PsRatio,"0.211","0.278","0.164","0.296","0.298","0.369","0.494","0.47","0.295","0.225","0.176","0.104","0.031","0.094","0.202","0.228","0.202","0.186","0.116","0.15","0.105","0.173","0.219","0.337","0.606"
PbRatio,"1.775","2.509","1.457","2.75","2.811","3.55","3.645","3.544","2.244","1.629","1.173","0.691","0.269","0.533","1.146","1.355","1.249","1.296","0.886","1.354","0.932","1.425","1.842","2.738","2.977"
EnterprisesValueRevenueRatio,"0.497","0.547","0.423","0.547","0.529","0.586","0.606","0.648","0.541","0.434","0.421","0.375","0.345","0.363","0.44","0.433","0.438","0.351","0.281","0.321","0.231","0.385","0.45","0.617","0.605"
EnterprisesValueEBITDARatio,"10.878","11.73","9.414","11.523","12.035","13.424","12.486","12.563","10.669","9.044","13.622","12.029","-3.047","10.19","10.56","9.504","10.933","9.748","8.485","8.908","5.323","9.038","10.676","13.992","15.147"
