name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010
MarketCap,"14,672,202,072","15,632,440,000","11,313,588,000","8,552,146,248","5,955,177,799","6,722,521,844","4,924,039,140","3,659,018,460","1,826,003,380","1,399,362,936","1,492,963,920"
EnterpriseValue,"21,936,602,072","23,455,240,000","17,267,488,000","10,666,075,248","8,343,647,799","9,047,653,844","5,450,510,140","4,413,602,460","2,751,981,380","1,495,874,936","1,698,914,920"
PeRatio,"33.314","45.481","46.505","38.552","67.294","91.027","42.079","35.127","41.982","30.61","46.614"
ForwardPeRatio,"14.684","15.361","12.854","18.484","14.815","21.93","22.371","19.57","16.722","15.504","21.186"
PegRatio,"2.193","1.358","1.071","1.54",,,"1.789","1.565","1.339","1.241","1.412"
PsRatio,"3.248","3.545","3.823","5.193","4.245","6.971","6.797","5.339","3.468","3.976","4.557"
PbRatio,"2.884","3.246","2.679","3.334","2.61","3.239","3.708","3.059","1.698","1.471","1.742"
EnterprisesValueRevenueRatio,"4.698","5.063","5.047","6.367","5.632","9.045","7.098","6.193","4.987","4.034","5.165"
EnterprisesValueEBITDARatio,"12.893","13.665","18.694","16.972","15.977","31.091","17.89","15.359","15.356","11.427","14.677"
