name,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,06/30/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997
				AvailableForSaleSecurities,"8,863,000,000","893,000,000","4,154,000,000","3,610,000,000","2,845,000,000","2,342,000,000","2,451,000,000","5,271,000,000","2,232,000,000","2,132,000,000","1,541,000,000","1,412,000,000","1,471,000,000","3,086,000,000","3,569,000,000","4,771,000,000","4,962,000,000","2,508,000,000","3,635,000,000","3,948,000,000","5,051,000,000","4,840,000,000","4,497,000,000","4,365,000,000","4,005,000,000","3,561,000,000","3,080,000,000","2,828,000,000","2,731,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				HeldToMaturitySecurities,,"1,717,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"951,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		FinancialAssets,,"3,766,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentAccountsReceivable,,"4,595,000,000","4,709,000,000","4,906,000,000",,"4,032,000,000","3,313,000,000","3,377,000,000",,"3,152,000,000","3,231,000,000","2,660,000,000",,"2,697,000,000","2,495,000,000","2,369,000,000",,"2,111,000,000","2,064,000,000","2,062,000,000",,"2,053,000,000","1,780,000,000","1,420,000,000",,"1,833,000,000","2,017,000,000","1,768,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentNoteReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,068,000,000",,,,,,,,,,"735,000,000","455,000,000","751,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,"3,572,000,000","3,660,000,000","3,191,000,000","2,753,000,000","2,732,000,000","2,029,000,000","2,148,000,000","2,186,000,000","1,464,000,000","1,781,000,000","1,694,000,000","1,578,000,000","1,562,000,000","1,602,000,000","1,531,000,000","1,484,000,000","1,496,000,000","1,402,000,000","1,417,000,000","1,369,000,000","1,414,000,000","1,468,000,000","1,455,000,000","1,397,000,000","1,412,000,000","1,425,000,000","1,651,000,000","1,686,000,000","1,664,000,000","1,870,000,000","1,746,000,000","2,091,000,000","2,118,000,000","2,005,000,000","2,086,000,000","1,989,000,000","1,784,000,000","1,539,000,000","1,348,000,000","1,488,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentDeferredTaxesAssets,"3,572,000,000","3,660,000,000","3,191,000,000","2,753,000,000","2,732,000,000","2,029,000,000","2,148,000,000","2,186,000,000","1,464,000,000","1,781,000,000","1,694,000,000","1,578,000,000","1,562,000,000","1,602,000,000","1,531,000,000","1,484,000,000","1,496,000,000","1,402,000,000","1,417,000,000","1,369,000,000","1,414,000,000","1,468,000,000","1,455,000,000","1,397,000,000","1,412,000,000","1,425,000,000","1,651,000,000","1,686,000,000","1,664,000,000","1,870,000,000","1,746,000,000","2,091,000,000","2,118,000,000","2,005,000,000","2,086,000,000","1,989,000,000","1,784,000,000","1,539,000,000","1,348,000,000","1,488,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"109,000,000","3,299,000,000","2,825,000,000","2,331,000,000","333,000,000","2,481,000,000","2,774,000,000","2,845,000,000","390,000,000","2,723,000,000","2,702,000,000","2,484,000,000","387,000,000","2,578,000,000","2,566,000,000","2,229,000,000","355,000,000","2,152,000,000","2,667,000,000","2,963,000,000","446,000,000","3,588,000,000","3,707,000,000","3,846,000,000","502,000,000","4,004,000,000","4,042,000,000","7,314,000,000","3,283,000,000","3,142,000,000",,,"3,155,000,000",,,,"3,206,000,000",,"945,000,000",,,,"1,303,000,000","3,564,000,000","3,288,000,000","1,894,896,165.355","3,357,000,000","2,634,490,541.902","2,990,931,866.604","2,423,026,138.176","2,362,000,000",,,,"2,417,000,000","7,656,025,101.277","5,999,758,999.706","5,325,753,064.396","5,199,000,000","1,646,342,950.705",,"3,518,146,465.887",,"1,559,212,101.289","1,347,815,268.23","1,255,107,197.945","1,909,395,535.187","1,328,210,521.408","1,407,960,432.575","1,335,718,724.685","1,350,889,448.988","2,721,783,039.949","2,723,846,451.272","2,598,891,939.721","2,689,358,760.253","2,668,808,755.99","2,654,841,467.778","6,184,763,287.07",,,,,,,,,,,
TotalLiabilitiesNetMinorityInterest,"207,123,000,000","183,807,000,000","183,207,000,000","165,661,000,000","159,131,000,000","145,702,000,000","119,998,000,000","114,620,000,000","112,848,000,000","107,246,000,000","104,138,000,000","95,570,000,000","90,138,000,000","92,718,000,000","92,004,000,000","91,364,000,000","82,287,000,000","82,158,000,000","75,976,000,000","76,943,000,000","76,233,000,000","69,299,000,000","69,362,000,000","68,328,000,000","65,219,000,000","62,496,000,000","64,126,000,000","65,568,000,000","64,393,000,000","59,279,000,000","58,173,000,000","55,363,000,000","53,623,000,000","52,690,000,000","52,635,000,000","51,072,000,000","48,939,000,000","43,696,000,000","41,184,000,000","41,725,000,000","54,355,000,000","42,221,000,000","41,494,000,000","40,956,000,000","46,555,000,000","45,309,605,796.172","43,827,000,000","35,262,335,602.337","32,852,331,724.753","30,660,676,861.13","30,890,000,000","23,497,000,000","22,253,000,000","19,641,000,000","19,045,000,000","16,309,011,718.058","16,850,024,564.912","15,222,577,594.445","12,812,000,000","11,954,967,289.623","10,602,445,696.691","10,539,434,506.033","9,914,000,000","10,200,303,638.596","9,908,046,767.584","9,569,441,721.511","9,188,091,288.882","9,218,461,126.619","9,095,284,496.538","8,564,784,316.258","8,386,313,697.408","3,192,091,138.871","3,201,644,103.733","3,159,084,197.97","3,326,443,747.916","3,159,957,593.85","3,178,415,772.879","3,161,256,508.599","3,286,431,934.021","3,420,229,580.4","3,267,371,997.124","3,310,995,781.919","3,306,840,380.841","3,581,711,618.081","3,457,975,437.343","3,601,308,021.839","3,465,588,128.581","3,599,022,001.593","3,886,715,920.614"
	CurrentLiabilities,"44,767,000,000","20,125,000,000","19,451,000,000","17,035,000,000","24,801,000,000","23,977,000,000","13,287,000,000","12,528,000,000","30,248,000,000","19,983,000,000","19,000,000,000","16,296,000,000","20,563,000,000","17,734,000,000","16,666,000,000","19,876,000,000","23,309,000,000","19,061,000,000","15,908,000,000","14,990,000,000","17,183,000,000","10,642,000,000","11,072,000,000","13,121,000,000","19,120,000,000","12,119,000,000","14,004,000,000","10,391,000,000","17,801,000,000","14,699,000,000","14,191,000,000","13,533,000,000","12,967,000,000","12,096,000,000","14,273,000,000","13,664,000,000","13,239,000,000","7,950,000,000","7,341,000,000","9,861,000,000","10,017,000,000","8,854,000,000","8,903,000,000","10,929,000,000","10,576,000,000","10,510,877,098.999","10,055,000,000","8,348,892,709.508","7,766,839,091.592","6,648,327,903.953","6,497,000,000","6,975,000,000","6,906,000,000","6,783,000,000","6,181,000,000","4,374,443,361.287","4,584,986,169.431","3,836,381,430.933","2,719,000,000","2,213,771,832.159","1,896,510,722.644","2,040,664,995.958","1,745,000,000","1,637,122,763.41","1,437,067,917.118","1,232,086,890.406","1,266,599,027.51","1,210,191,815.633","1,134,162,590.834","1,189,858,640.04","1,078,911,706.177","801,525,079.264","499,788,339.61","509,174,748.731","541,072,178.726","421,127,618.477","424,654,732.471","404,265,514.891","0","0","0","0","0","0","0","0","0","0","0"
		PayablesAndAccruedExpenses,"9,583,000,000","18,041,000,000","17,126,000,000","14,763,000,000","6,873,000,000","13,956,000,000","11,785,000,000","11,960,000,000","5,158,000,000","10,899,000,000","9,968,000,000","7,708,000,000","6,028,000,000","7,876,000,000","7,955,000,000","7,874,000,000","5,050,000,000","7,475,000,000","7,050,000,000","6,268,000,000","4,510,000,000","6,092,000,000","6,796,000,000","6,598,000,000","6,344,000,000","6,096,000,000","5,541,000,000","5,900,000,000","7,183,000,000","10,480,000,000","9,837,000,000","9,742,000,000","9,266,000,000","8,776,000,000","10,943,000,000","10,602,000,000","10,334,000,000","7,950,000,000","7,341,000,000","7,390,000,000","10,017,000,000","8,854,000,000","8,903,000,000","8,723,000,000","10,576,000,000","10,510,877,098.999","5,212,000,000","8,348,892,709.508","7,766,839,091.592","6,648,327,903.953","6,497,000,000","5,338,000,000","5,126,000,000","4,644,000,000","4,561,000,000","4,374,443,361.287","4,584,986,169.431","3,836,381,430.933","2,719,000,000","2,213,771,832.159","1,896,510,722.644","2,040,664,995.958","1,745,000,000","1,637,122,763.41","1,437,067,917.118","1,232,086,890.406","1,266,599,027.51","1,210,191,815.633","1,134,162,590.834","1,189,858,640.04","1,078,911,706.177","801,525,079.264","499,788,339.61","509,174,748.731","541,072,178.726","421,127,618.477","424,654,732.471","404,265,514.891",,,,,,,,,,,
			Payables,"9,583,000,000","18,041,000,000","17,126,000,000","14,763,000,000","6,873,000,000","13,956,000,000","11,785,000,000","11,960,000,000","5,158,000,000","10,899,000,000","9,968,000,000","7,708,000,000","6,028,000,000","7,876,000,000","7,955,000,000","7,874,000,000","5,050,000,000","7,475,000,000","7,050,000,000","6,268,000,000","4,510,000,000","6,092,000,000","6,796,000,000","6,598,000,000","6,344,000,000","6,096,000,000","5,541,000,000","5,900,000,000","7,183,000,000","10,480,000,000","9,837,000,000","9,742,000,000","5,342,000,000","8,776,000,000","10,943,000,000","10,602,000,000","10,334,000,000","7,950,000,000","7,341,000,000","7,390,000,000","10,017,000,000","8,854,000,000","8,903,000,000","8,723,000,000","10,576,000,000","10,510,877,098.999","5,212,000,000","8,348,892,709.508","7,766,839,091.592","6,648,327,903.953","6,497,000,000","5,338,000,000","5,126,000,000","4,644,000,000","4,561,000,000","4,374,443,361.287","4,584,986,169.431","3,836,381,430.933","2,719,000,000","2,213,771,832.159","1,896,510,722.644","2,040,664,995.958","1,745,000,000","1,637,122,763.41","1,437,067,917.118","1,232,086,890.406","1,266,599,027.51","1,210,191,815.633","1,134,162,590.834","1,189,858,640.04","1,078,911,706.177","801,525,079.264","499,788,339.61","509,174,748.731","541,072,178.726","421,127,618.477","424,654,732.471","404,265,514.891",,,,,,,,,,,
				AccountsPayable,"9,583,000,000","18,041,000,000","17,126,000,000","14,763,000,000","6,873,000,000","13,956,000,000","11,785,000,000","11,960,000,000","5,158,000,000","10,899,000,000","9,968,000,000","7,708,000,000","6,028,000,000","7,876,000,000","7,955,000,000","7,874,000,000","5,050,000,000","7,475,000,000","7,050,000,000","6,268,000,000","4,510,000,000","6,092,000,000","6,796,000,000","6,598,000,000","6,344,000,000","6,096,000,000","5,541,000,000","5,900,000,000","7,183,000,000","10,480,000,000","9,837,000,000","9,742,000,000","5,342,000,000","8,776,000,000","10,943,000,000","10,602,000,000","10,334,000,000","7,950,000,000","7,341,000,000","7,390,000,000","10,017,000,000","8,854,000,000","8,903,000,000","8,723,000,000","10,576,000,000","10,510,877,098.999","5,212,000,000","8,348,892,709.508","7,766,839,091.592","6,648,327,903.953","6,497,000,000",,,,"4,561,000,000","4,374,443,361.287","4,584,986,169.431","3,836,381,430.933","2,719,000,000","2,213,771,832.159","1,896,510,722.644","2,040,664,995.958","1,745,000,000","1,637,122,763.41","1,437,067,917.118","1,232,086,890.406","1,266,599,027.51","1,210,191,815.633","1,134,162,590.834","1,189,858,640.04","1,078,911,706.177","801,525,079.264","499,788,339.61","509,174,748.731","541,072,178.726","421,127,618.477","424,654,732.471","404,265,514.891",,,,,,,,,,,
			CurrentAccruedExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,924,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentProvisions,"4,104,000,000",,,,"2,830,000,000",,,,"1,651,000,000",,,,"1,427,000,000",,,,"883,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"5,494,000,000",,,,"440,000,000","9,236,000,000",,,"10,859,000,000","8,080,000,000","8,290,000,000","8,536,000,000","8,521,000,000","7,873,000,000","8,281,000,000","11,217,000,000","11,421,000,000","11,281,000,000","8,241,000,000","7,284,000,000","5,356,000,000","4,550,000,000","4,276,000,000","6,523,000,000","8,804,000,000","6,023,000,000","5,803,000,000","4,491,000,000","6,202,000,000","4,219,000,000","4,354,000,000","3,791,000,000","3,701,000,000","3,320,000,000","3,330,000,000","3,062,000,000","2,905,000,000",,,"2,471,000,000",,,,"2,206,000,000",,,"161,000,000",,,,,"1,637,000,000","1,780,000,000","2,139,000,000","1,620,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDebt,,,,,"440,000,000","9,236,000,000",,,"10,859,000,000","8,080,000,000","8,290,000,000","8,536,000,000","8,521,000,000","7,873,000,000","8,281,000,000","11,217,000,000","11,421,000,000","11,281,000,000","8,241,000,000","7,284,000,000","5,356,000,000","4,550,000,000","4,276,000,000","6,523,000,000","8,804,000,000","6,023,000,000","5,803,000,000","4,491,000,000","6,202,000,000","4,219,000,000","4,354,000,000","3,791,000,000","3,701,000,000","3,320,000,000","3,330,000,000","3,062,000,000","2,905,000,000",,,"2,471,000,000",,,,"2,206,000,000",,,"161,000,000",,,,,"1,637,000,000","1,780,000,000","2,139,000,000","1,620,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				CurrentNotesPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,620,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				CommercialPaper,,,,,"0",,,,"103,000,000","124,000,000","0","0","0",,,,"156,000,000",,,,"574,000,000",,,,"662,000,000",,,,"744,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherCurrentBorrowings,,,,,"440,000,000","9,236,000,000",,,"10,756,000,000","7,956,000,000","8,290,000,000","8,536,000,000","8,521,000,000","7,873,000,000","8,281,000,000","11,217,000,000","11,265,000,000","11,281,000,000","8,241,000,000","7,284,000,000","4,782,000,000","4,550,000,000","4,276,000,000","6,523,000,000","8,142,000,000","6,023,000,000","5,803,000,000","4,491,000,000","5,458,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentCapitalLeaseObligation,"5,494,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentLiabilities,"25,586,000,000","2,084,000,000","2,325,000,000","2,272,000,000","15,098,000,000","785,000,000","1,502,000,000","568,000,000","12,580,000,000","1,004,000,000","742,000,000","52,000,000","4,587,000,000","1,985,000,000","430,000,000","785,000,000","5,955,000,000","305,000,000","617,000,000","1,438,000,000","7,317,000,000",,,,"3,972,000,000",,"2,660,000,000",,"4,416,000,000",,,,,,,,,,,,,,,,,,"4,682,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	TotalNonCurrentLiabilitiesNetMinorityInterest,"162,356,000,000","163,682,000,000","163,756,000,000","148,626,000,000","134,330,000,000","121,725,000,000","106,711,000,000","102,092,000,000","82,600,000,000","87,263,000,000","85,138,000,000","79,274,000,000","69,575,000,000","74,984,000,000","75,338,000,000","71,488,000,000","58,978,000,000","63,097,000,000","60,068,000,000","61,953,000,000","59,050,000,000","58,657,000,000","58,290,000,000","55,207,000,000","46,099,000,000","50,377,000,000","50,122,000,000","55,177,000,000","46,592,000,000","44,580,000,000","43,982,000,000","41,830,000,000","40,656,000,000","40,594,000,000","38,362,000,000","37,408,000,000","35,700,000,000","35,746,000,000","33,843,000,000","31,864,000,000","44,338,000,000","33,367,000,000","32,591,000,000","30,027,000,000","35,979,000,000","34,798,728,697.173","33,772,000,000","26,913,442,892.828","25,085,492,633.161","24,012,348,957.178","24,393,000,000","16,522,000,000","15,347,000,000","12,858,000,000","12,864,000,000","11,934,568,356.771","12,265,038,395.481","11,386,196,163.512","10,093,000,000","9,741,195,457.465","8,705,934,974.047","8,498,769,510.837","8,169,000,000","8,563,180,874.446","8,470,978,850.465","8,337,354,831.105","7,921,492,261.372","8,008,269,310.986","7,961,121,905.045","7,374,925,676.218","7,307,401,991.231","2,390,566,059.607","2,701,855,764.123","2,649,909,449.239","2,785,371,568.523","2,738,829,975.373","2,753,761,040.408","2,756,990,993.708","3,286,431,934.021","3,420,229,580.4","3,267,371,997.124","3,310,995,781.919","3,306,840,380.841","3,581,711,618.081","3,457,975,437.343","3,601,308,021.839","3,465,588,128.581","3,599,022,001.593","3,886,715,920.614"
		LongTermDebtAndCapitalLeaseObligation,"143,375,000,000","130,239,000,000","130,431,000,000","119,009,000,000","118,218,000,000","97,738,000,000","85,169,000,000","80,315,000,000","67,530,000,000","65,207,000,000","63,709,000,000","61,361,000,000","56,370,000,000","57,374,000,000","57,249,000,000","53,506,000,000","46,862,000,000","48,160,000,000","44,615,000,000","46,117,000,000","47,412,000,000","45,393,000,000","45,290,000,000","42,385,000,000","38,058,000,000","38,387,000,000","38,321,000,000","42,395,000,000","38,557,000,000","37,193,000,000","36,881,000,000","33,950,000,000","28,415,000,000","32,254,000,000","29,684,000,000","29,009,000,000","27,461,000,000","27,368,000,000","25,993,000,000","23,691,000,000","32,987,000,000","31,063,000,000","7,386,000,000","27,602,000,000","33,262,000,000","32,243,217,358.399","31,155,000,000","25,334,950,648.67","23,497,184,021.606","22,536,941,952.15","22,808,000,000","14,871,000,000","13,696,000,000","11,273,000,000","11,266,000,000","10,560,000,175.461","12,265,038,396.297","11,386,196,163.512","10,093,000,000","9,741,195,457.465","8,705,934,974.047","8,498,769,510.837","8,169,000,000","8,563,180,874.446","8,469,976,012.264","8,337,354,831.105","7,922,491,945.043","8,006,268,993.415","7,960,122,643.587","7,376,923,759.483","7,307,401,991.231","2,391,566,715.282","2,444,964,557.648","2,398,823,276.015","2,521,336,346.115","2,385,722,969.249","2,463,996,635.047","2,390,656,564.363","2,586,192,181.34","2,502,972,567.312","2,405,756,848.26","2,503,753,004.016","2,405,432,111.523","2,403,846,755.978","2,249,284,949.289","2,364,232,736.175","2,235,798,856.045","2,588,296,656.291","2,807,475,010.865"
			LongTermDebt,"143,375,000,000","130,239,000,000","130,431,000,000","119,009,000,000","118,218,000,000","97,738,000,000","85,169,000,000","80,315,000,000","67,530,000,000","65,207,000,000","63,709,000,000","61,361,000,000","56,370,000,000","57,374,000,000","57,249,000,000","53,506,000,000","46,862,000,000","48,160,000,000","44,615,000,000","46,117,000,000","47,412,000,000","45,393,000,000","45,290,000,000","42,385,000,000","38,058,000,000","38,387,000,000","38,321,000,000","42,395,000,000","38,557,000,000","37,193,000,000","36,881,000,000","33,950,000,000","28,415,000,000","32,254,000,000","29,684,000,000","29,009,000,000","27,461,000,000","27,368,000,000","25,993,000,000","23,691,000,000","32,987,000,000","31,063,000,000","7,386,000,000","27,602,000,000","33,262,000,000","32,243,217,358.399","31,155,000,000","25,334,950,648.67","23,497,184,021.606","22,536,941,952.15","22,808,000,000","14,871,000,000","13,696,000,000","11,273,000,000","11,266,000,000","10,560,000,175.461","12,265,038,396.297","11,386,196,163.512","10,093,000,000","9,741,195,457.465","8,705,934,974.047","8,498,769,510.837","8,169,000,000","8,563,180,874.446","8,469,976,012.264","8,337,354,831.105","7,922,491,945.043","8,006,268,993.415","7,960,122,643.587","7,376,923,759.483","7,307,401,991.231","2,391,566,715.282","2,444,964,557.648","2,398,823,276.015","2,521,336,346.115","2,385,722,969.249","2,463,996,635.047","2,390,656,564.363","2,586,192,181.34","2,502,972,567.312","2,405,756,848.26","2,503,753,004.016","2,405,432,111.523","2,403,846,755.978","2,249,284,949.289","2,364,232,736.175","2,235,798,856.045","2,588,296,656.291","2,807,475,010.865"
		NonCurrentDeferredLiabilities,"14,849,000,000","13,214,000,000","13,752,000,000","12,511,000,000","12,236,000,000","11,550,000,000","11,103,000,000","11,146,000,000","11,409,000,000","12,233,000,000","11,909,000,000","9,830,000,000","9,640,000,000","9,465,000,000","10,447,000,000","10,216,000,000","8,785,000,000","7,763,000,000","7,951,000,000","8,117,000,000","8,097,000,000","6,987,000,000","6,871,000,000","6,570,000,000","6,164,000,000","6,180,000,000","6,024,000,000","6,570,000,000","6,419,000,000","5,696,000,000","5,482,000,000","5,963,000,000","5,817,000,000","4,907,000,000","5,109,000,000","4,957,000,000","4,970,000,000","5,352,000,000","5,185,000,000","5,336,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentDeferredTaxesLiabilities,"14,849,000,000","13,214,000,000","13,752,000,000","12,511,000,000","12,236,000,000","11,550,000,000","11,103,000,000","11,146,000,000","11,409,000,000","12,233,000,000","11,909,000,000","9,830,000,000","9,640,000,000","9,465,000,000","10,447,000,000","10,216,000,000","8,785,000,000","7,763,000,000","7,951,000,000","8,117,000,000","8,097,000,000","6,987,000,000","6,871,000,000","6,570,000,000","6,164,000,000","6,180,000,000","6,024,000,000","6,570,000,000","6,419,000,000",,"5,482,000,000","5,963,000,000","5,817,000,000","4,907,000,000","5,109,000,000","4,957,000,000","4,970,000,000","5,352,000,000","5,185,000,000","5,336,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentDeferredRevenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,696,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		TradeandOtherPayablesNonCurrent,,"16,133,000,000","15,469,000,000","13,165,000,000",,"8,590,000,000","6,545,000,000","6,696,000,000",,"6,146,000,000","5,902,000,000","4,317,000,000",,"4,602,000,000","4,282,000,000","4,347,000,000",,"3,818,000,000","4,067,000,000","4,294,000,000",,"4,308,000,000","4,126,000,000","4,222,000,000",,"4,515,000,000","4,332,000,000","4,792,000,000",,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DuetoRelatedPartiesNonCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,774,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PreferredSecuritiesOutsideStockEquity,,,,,,,,,,,,,,,,,,,,,,,"624,000,000","765,000,000","791,000,000","812,000,000","940,000,000","967,000,000","1,191,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,"4,132,000,000","4,096,000,000","4,104,000,000","3,941,000,000","3,876,000,000","3,847,000,000","3,894,000,000","3,935,000,000","3,661,000,000","3,677,000,000","3,618,000,000","3,766,000,000","3,565,000,000","3,543,000,000","3,360,000,000","3,419,000,000","3,331,000,000","3,356,000,000","3,435,000,000","3,425,000,000","3,541,000,000","1,969,000,000","1,379,000,000","1,265,000,000","1,086,000,000","483,000,000","505,000,000","453,000,000","425,000,000","1,691,000,000","1,619,000,000","1,917,000,000","1,650,000,000","3,433,000,000","3,569,000,000","3,442,000,000","3,269,000,000","3,026,000,000","2,665,000,000","2,837,000,000","11,351,000,000","2,304,000,000","25,205,000,000","2,425,000,000","2,717,000,000","2,555,511,338.774","2,617,000,000","1,578,492,244.158","1,588,308,611.555","1,475,407,005.028","1,585,000,000","1,651,000,000","1,651,000,000","1,585,000,000","1,598,000,000","1,374,568,181.31","-0.816",,,,,,,,"1,002,838.201",,"-999,683.671","2,000,317.57","999,261.457","-1,998,083.265",,"-1,000,655.675","256,891,206.475","251,086,173.223","264,035,222.407","353,107,006.124","289,764,405.361","366,334,429.344","700,239,752.681","917,257,013.088","861,615,148.863","807,242,777.903","901,408,269.318","1,177,864,862.103","1,208,690,488.054","1,237,075,285.664","1,229,789,272.537","1,010,725,345.302","1,079,240,909.749"
TotalEquityGrossMinorityInterest,"116,846,000,000","107,601,000,000","103,129,000,000","98,564,000,000","97,150,000,000","88,259,000,000","79,170,000,000","81,315,000,000","79,872,000,000","77,331,000,000","74,045,000,000","70,426,000,000","69,688,000,000","67,119,000,000","64,539,000,000","61,427,000,000","57,227,000,000","53,256,000,000","55,022,000,000","52,349,000,000","53,247,000,000","48,933,000,000","49,176,000,000","46,954,000,000","47,526,000,000","45,624,000,000","44,094,000,000","44,982,000,000","44,251,000,000","40,860,000,000","39,021,000,000","39,802,000,000","37,407,000,000","31,945,000,000","33,579,000,000","31,664,000,000","29,192,000,000","25,623,000,000","24,213,000,000","24,401,000,000","7,547,000,000","13,751,000,000","12,117,000,000","11,624,000,000","13,031,000,000","12,481,729,017.779","11,770,000,000","11,254,639,685.737","11,102,187,343.354","10,617,732,520.804","9,818,000,000","8,053,000,000","7,794,000,000","7,274,000,000","7,013,000,000","6,237,502,705.027","8,077,831,839.777","7,378,886,847.979","7,198,000,000","6,941,013,848.825","6,635,285,535.12","6,446,100,604.018","6,401,000,000","5,789,361,524.069","5,743,257,473.756","5,524,873,789.669","5,286,326,486.524","5,505,872,680.76","5,700,790,821.629","5,383,835,609.129","5,388,559,022.098","4,310,824,020.926","4,345,159,824.909","4,139,420,649.112","4,410,588,372.791","4,304,304,376.331","4,346,466,084.461","4,381,040,359.646","4,182,459,121.195","4,028,736,682.692","3,964,822,597.801","3,872,164,553.539","3,804,828,208.878","3,844,350,421.225","3,974,270,381.866","4,103,932,310.673","3,907,153,407.407","3,694,995,922.253","3,938,867,159.206"
