name,ttm,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000
NetIncomeCommonStockholders,"2,386,000,000","391,000,000","719,000,000","681,000,000","595,000,000","623,000,000","580,000,000","567,000,000","706,000,000","669,000,000","207,000,000","817,000,000","574,000,000","551,000,000","728,000,000","737,000,000","480,000,000","540,000,000","536,000,000","482,000,000","726,000,000","441,000,000","502,000,000","435,000,000","425,000,000","400,000,000","550,000,000","-520,000,000","399,000,000","513,000,000","434,000,000","383,000,000","51,000,000","686,000,000","-525,000,000","-621,000,000","408,000,000","438,000,000","508,000,000","453,000,000","213,000,000","409,000,000","296,000,000","-140,000,000","591,000,000","-213,000,000","129,000,000","-396,000,000","519,000,000","533,546,000","548,590,300","579,327,100","592,508,750","499,530,450","539,362,150","542,205,900","512,678,100","492,305,200","473,492,000","430,582,600","477,672,000","462,162,700","423,043,300","440,411,400","443,788,250","371,932,750","42,499,350","394,039,400","370,938,750","342,731,350","-311,410,800","361,653,600","73,003,200","253,668,600","168,859,100","214,839,200","210,946,400","199,974,200","36,175,780","201,620,420","192,617,100","197,448,880"
	NetIncome,"2,609,000,000","380,000,000","809,000,000","756,000,000","664,000,000","714,000,000","662,000,000","877,000,000","770,000,000","605,000,000","246,000,000","850,000,000","642,000,000","749,000,000","828,000,000","917,000,000","511,000,000","570,000,000","561,000,000","527,000,000","750,000,000","462,000,000","534,000,000","460,000,000","455,000,000","433,000,000","579,000,000","-488,000,000","428,000,000","536,000,000","471,000,000","412,000,000","81,000,000","717,000,000","-491,000,000","-596,000,000","432,000,000","462,000,000","542,000,000","478,000,000","243,000,000","430,000,000","317,000,000","-117,000,000","612,000,000","-195,000,000","146,000,000","-378,000,000","536,000,000","550,988,850","567,917,900","597,213,700","610,592,500","515,681,550","560,892,650","554,478,050","523,799,100","502,804,600","491,404,200","438,706,800","482,571,200","464,582,400","436,043,300","440,411,400","443,788,250","371,932,750","42,499,350","394,039,400","370,938,750","342,731,350","-311,410,800","361,653,600","73,003,200","253,668,600","168,859,100","214,839,200","210,946,400","199,974,200","209,175,780","201,620,420","192,617,100","197,448,880"
		NetIncomeIncludingNoncontrollingInterests,"2,619,000,000","386,000,000","813,000,000","756,000,000","664,000,000","714,000,000","662,000,000","877,000,000","770,000,000","605,000,000","246,000,000","850,000,000","642,000,000","749,000,000","828,000,000","917,000,000","511,000,000","570,000,000","561,000,000","527,000,000","750,000,000","462,000,000","534,000,000","460,000,000","455,000,000","433,000,000","579,000,000","-488,000,000","428,000,000","536,000,000","460,000,000","422,000,000","80,000,000","719,000,000","-496,000,000","-595,000,000","438,000,000","469,000,000","543,000,000","486,000,000","248,000,000","431,000,000","323,000,000","-109,000,000","615,000,000","-192,000,000","149,000,000","-373,000,000","543,000,000","541,754,400","628,754,100","587,276,700","602,082,500","507,606,000","606,858,700","547,784,150","518,238,600","496,971,600","485,813,200","434,064,400","475,222,400","458,533,150","415,524,150","420,162,600","422,336,250","354,847,500","36,875,150","372,448,200","350,557,500","323,609,000","-330,962,800","339,446,800","53,231,500","232,928,400","100,859,100","214,839,200","210,946,400","199,974,200","209,175,780","201,620,420","192,617,100","197,448,880"
			NetIncomeContinuousOperations,"2,619,000,000","386,000,000","813,000,000","756,000,000","664,000,000","714,000,000","662,000,000","877,000,000","770,000,000","605,000,000","246,000,000","850,000,000","642,000,000","749,000,000","828,000,000","917,000,000","511,000,000","570,000,000","561,000,000","527,000,000","750,000,000","462,000,000","534,000,000","460,000,000","455,000,000","433,000,000","600,000,000","356,000,000","420,000,000","433,000,000","280,000,000","422,000,000","80,000,000","719,000,000","-496,000,000","-595,000,000","438,000,000","469,000,000","543,000,000","486,000,000","248,000,000","431,000,000","323,000,000","-109,000,000","615,000,000","-192,000,000","149,000,000","-373,000,000","543,000,000","550,988,850","498,917,900","597,213,700","610,592,500","515,681,550","517,355,250","553,362,400","523,799,100","502,804,600","467,404,200","438,706,800","482,571,200","464,582,400","436,043,300","440,411,400","443,788,250","371,932,750","42,499,350","394,039,400","370,938,750","342,731,350","-396,099,800","512,342,600","73,003,200","253,668,600","268,859,100","214,839,200","210,946,400","199,974,200","209,175,780","201,620,420","192,617,100","197,448,880"
			NetIncomeDiscontinuousOperations,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","-21,000,000","-844,000,000","8,000,000","103,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"114,689,000","-150,689,000",,,,,,,,,,
			NetIncomeFromTaxLossCarryforward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,115,650",,,,,,,,,,,,,,,,,,,,,,,,,,
		MinorityInterests,"-10,000,000","-6,000,000","-3,000,000","-52,000,000","-45,000,000","-67,000,000","-59,000,000","-286,000,000","-41,000,000","88,000,000","-16,000,000","-9,000,000","-45,000,000","-175,000,000","-77,000,000","-155,000,000","-7,000,000","-6,000,000","-1,000,000","-21,000,000","2,000,000","5,000,000","-6,000,000","1,000,000","0","-4,000,000","1,000,000","-3,000,000","1,000,000","6,000,000","4,000,000","-10,000,000","1,000,000","-2,000,000","5,000,000","-1,000,000","-6,000,000","-7,000,000","-1,000,000","-8,000,000","-5,000,000","-5,000,000","-5,000,000","-4,000,000","-3,000,000","-3,000,000","-3,000,000","-6,000,000","-5,000,000","9,234,450","-60,836,200","9,937,000","8,510,000","8,075,550","-45,966,050","6,693,900","5,560,500","5,833,000","5,591,000","4,642,400","7,348,800","6,049,250","20,519,150","20,248,800","21,452,000","17,085,250","5,624,200","21,591,200","20,381,250","19,122,350","19,552,000","22,206,800","19,771,700","20,740,200",,,,,,,,
	PreferredStockDividends,"95,000,000","24,000,000","24,000,000","23,000,000","24,000,000","24,000,000","23,000,000","24,000,000","23,000,000","24,000,000","23,000,000","24,000,000","23,000,000","23,000,000","23,000,000","25,000,000","24,000,000","24,000,000","24,000,000","24,000,000","26,000,000","26,000,000","26,000,000","26,000,000","30,000,000","29,000,000","30,000,000","29,000,000","30,000,000","29,000,000","30,000,000","29,000,000","30,000,000","31,000,000","27,000,000","25,000,000","24,000,000","24,000,000","25,000,000","25,000,000","22,000,000","21,000,000","21,000,000","23,000,000","17,000,000","18,000,000","17,000,000","18,000,000","17,000,000","17,442,850","17,327,600","17,886,600","18,083,750","16,151,100","14,530,500","12,272,150","11,121,000","10,499,400","8,912,200","8,124,200","4,899,200","2,419,700",,,,,,,,,,,,,,,,,,,,
	OtherunderPreferredStockDividend,"128,000,000","-35,000,000","66,000,000","52,000,000","45,000,000","67,000,000","59,000,000","286,000,000","41,000,000","-88,000,000","16,000,000","9,000,000","45,000,000","175,000,000","77,000,000","155,000,000","7,000,000","6,000,000","1,000,000","21,000,000","-2,000,000","-5,000,000","6,000,000","-1,000,000",,"4,000,000","-1,000,000","3,000,000","-1,000,000","-6,000,000",,,,,,,,,,,"8,000,000",,,,"4,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AverageDilutionEarnings,"10,000,000","3,000,000","2,000,000","3,000,000","2,000,000","3,000,000","2,000,000","3,000,000","2,000,000","3,000,000","2,000,000","3,000,000","2,000,000","3,000,000","2,000,000","3,000,000","2,000,000","3,000,000","2,000,000","3,000,000","2,000,000","3,000,000","2,000,000","3,000,000","2,000,000","3,000,000","2,000,000","3,000,000","2,000,000","3,000,000",,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"2,396,000,000","394,000,000","721,000,000","684,000,000","597,000,000","626,000,000","582,000,000","570,000,000","708,000,000","672,000,000","209,000,000","820,000,000","576,000,000","554,000,000","730,000,000","740,000,000","482,000,000","543,000,000","538,000,000","485,000,000","728,000,000","444,000,000","504,000,000","438,000,000","427,000,000","403,000,000","552,000,000","-517,000,000","401,000,000","516,000,000","434,000,000","383,000,000","51,000,000","686,000,000","-525,000,000","-621,000,000","408,000,000","438,000,000","508,000,000","453,000,000","213,000,000","409,000,000","296,000,000","-140,000,000","591,000,000","-213,000,000","129,000,000","-396,000,000","519,000,000","533,546,000","548,590,300","579,327,100","592,508,750","499,530,450","539,362,150","542,205,900","512,678,100","492,305,200","473,492,000","430,582,600","477,672,000","462,162,700","423,043,300","440,411,400","443,788,250","371,932,750","42,499,350","394,039,400","370,938,750","342,731,350","-311,410,800","361,653,600","73,003,200","253,668,600","168,859,100","214,839,200","210,946,400","199,974,200","36,175,780","201,620,420","192,617,100","197,448,880"
BasicEPS,,"0.67","1.22","1.15","1","1.04","0.96","0.94","1.16","1.1","0.34","1.33","0.93","0.9","1.19","1.2","0.78","0.88","0.88","0.79","1.19","0.72","0.82","0.71","0.7","0.66",,"-0.86","0.66","0.85",,"0.64","0.09","1.17",,"-1.07","0.71","0.76",,"0.8","0.38","0.72",,"-0.25","1.06","-0.38",,"-0.71","0.92","0.948",,"1.02","1.031","0.87",,"0.938","0.877","0.839",,"0.739","0.808","0.77",,"0.733","0.734","0.611",,"0.649","0.604","0.561",,"0.58","0.141","0.591",,"0.511","0.502","0.479",,"0.481","0.474","0.45"
DilutedEPS,,"0.67","1.22","1.15","1","1.04","0.96","0.93","1.16","1.09","0.34","1.32","0.93","0.89","1.18","1.2","0.78","0.88","0.87","0.79","1.18","0.72","0.81","0.71","0.69","0.65",,"-0.86","0.65","0.85",,"0.64","0.09","1.15",,"-1.07","0.68","0.73",,"0.79","0.37","0.72",,"-0.25","1.05","-0.38",,"-0.71","0.91","0.928",,"1","1.021","0.86",,"0.928","0.877","0.839",,"0.729","0.808","0.77",,"0.733","0.724","0.611",,"0.649","0.604","0.561",,"0.58","0.141","0.591",,"0.501","0.502","0.479",,"0.481","0.474","0.45"
BasicAverageShares,,"587,000,000","588,000,000","590,000,000","593,000,000","597,000,000","602,000,000","606,000,000","607,000,000","610,000,000","613,000,000","613,000,000","614,000,000","614,000,000","613,000,000","613,000,000","613,000,000","612,000,000","612,000,000","611,000,000","612,000,000","613,000,000","613,000,000","612,000,000","611,000,000","610,000,000",,"606,000,000","603,000,000","600,000,000",,"594,000,000","591,000,000","588,000,000",,"580,000,000","578,000,000","575,000,000",,"569,000,000","567,000,000","565,000,000",,"561,000,000","560,000,000","560,000,000",,"560,000,000","562,000,000","564,000,000",,"564,421,600","570,000,000","572,000,000",,"574,000,000","579,000,000","582,000,000",,"584,000,000","587,000,000","592,000,000",,"599,000,000","601,000,000","600,000,000",,"603,300,000","610,000,000","617,000,000",,"618,000,000","499,000,000","432,000,000",,"421,000,000","421,000,000","421,000,000",,"422,000,000","422,000,000","400,000,000"
DilutedAverageShares,,"592,000,000","588,000,000","595,000,000","598,000,000","602,000,000","602,000,000","611,000,000","612,000,000","615,000,000","613,000,000","619,000,000","619,000,000","619,000,000","616,949,153","619,000,000","619,000,000","618,000,000","616,091,954","617,000,000","618,000,000","619,000,000","619,753,086","619,000,000","618,000,000","617,000,000",,"615,000,000","612,000,000","609,000,000",,"604,000,000","591,000,000","599,000,000",,"580,000,000","619,000,000","617,000,000",,"570,000,000","568,000,000","566,000,000",,"561,000,000","561,000,000","560,000,000",,"560,000,000","563,000,000","566,000,000",,"566,409,000","573,000,000","575,000,000",,"577,000,000","579,000,000","585,000,000",,"588,000,000","590,000,000","595,000,000",,"601,000,000","604,000,000","603,000,000",,"603,300,000","610,000,000","617,000,000",,"618,000,000","501,000,000","432,000,000",,"422,000,000","421,000,000","421,000,000",,"422,000,000","422,000,000","400,000,000"
TotalExpenses,"31,662,000,000","5,822,000,000","7,614,000,000","8,850,000,000","9,392,000,000","10,590,000,000","7,406,000,000","4,937,000,000","5,874,000,000","5,269,000,000","8,468,000,000","4,496,000,000","7,503,000,000","6,078,000,000","1,337,000,000","6,769,000,000","8,902,000,000","8,120,000,000","4,826,000,000","4,087,000,000","687,000,000","6,775,000,000","6,717,000,000","5,038,000,000","5,726,000,000","5,910,000,000","4,078,000,000","3,742,000,000","690,000,000","3,272,000,000","2,817,000,000","4,764,000,000","6,054,000,000","2,213,000,000","6,610,000,000","8,270,000,000","4,656,000,000","3,676,000,000","3,258,000,000","7,118,000,000","6,642,000,000","5,543,000,000","4,757,000,000","9,178,000,000","7,877,000,000","5,665,000,000","4,963,000,000","3,071,000,000","3,857,000,000","1,222,025,550","14,264,842,600","1,347,457,200","1,344,580,000","1,386,687,300","17,873,544,900","1,272,956,650","1,312,278,000","1,270,427,400","15,900,585,400","1,159,439,400","1,210,102,400","1,218,318,950","15,986,859,550","1,192,148,100","1,232,149,250","1,265,622,750","11,301,065,200","1,198,311,600","1,213,363,750","1,191,469,500","10,160,740,600","1,235,649,800","1,187,822,900","1,060,941,000","7,257,338,400","954,138,800","1,028,932,800","1,062,855,000","12,185,763,190","953,935,420","967,530,510","919,008,390"
NetIncomeFromContinuingAndDiscontinuedOperation,"2,609,000,000","380,000,000","809,000,000","756,000,000","664,000,000","714,000,000","662,000,000","877,000,000","770,000,000","605,000,000","246,000,000","850,000,000","642,000,000","749,000,000","828,000,000","917,000,000","511,000,000","570,000,000","561,000,000","527,000,000","750,000,000","462,000,000","534,000,000","460,000,000","455,000,000","433,000,000","579,000,000","-488,000,000","428,000,000","536,000,000","471,000,000","412,000,000","81,000,000","717,000,000","-491,000,000","-596,000,000","432,000,000","462,000,000","542,000,000","478,000,000","243,000,000","430,000,000","317,000,000","-117,000,000","612,000,000","-195,000,000","146,000,000","-378,000,000","536,000,000","550,988,850","567,917,900","597,213,700","610,592,500","515,681,550","565,355,250","553,362,400","523,799,100","502,804,600","500,749,400","438,706,800","482,571,200","464,582,400","436,043,300","440,411,400","443,788,250","371,932,750","42,499,350","394,039,400","370,938,750","342,731,350","-281,410,800","361,653,600","73,003,200","253,668,600","168,859,100","214,839,200","210,946,400","199,974,200","209,175,780","201,620,420","192,617,100","197,448,880"
NormalizedIncome,"2,609,000,000","380,000,000","809,000,000","756,000,000","664,000,000","714,000,000","662,000,000","877,000,000","770,000,000","605,000,000","246,000,000","850,000,000","642,000,000","749,000,000","828,000,000","917,000,000","511,000,000","570,000,000","561,000,000","527,000,000","750,000,000","462,000,000","534,000,000","460,000,000","455,000,000","433,000,000","600,000,000","356,000,000","420,000,000","433,000,000","291,000,000","412,000,000","81,000,000","859,714,131.607","-491,000,000","-596,000,000","432,000,000","698,724,857.685","542,000,000","656,277,511.962","243,000,000","430,000,000","317,000,000","-117,000,000","612,000,000","-195,000,000","146,000,000","-378,000,000","536,000,000","550,988,850","567,917,900","597,213,700","610,592,500","515,681,550","565,355,250","553,362,400","523,799,100","502,804,600","500,749,400","438,706,800","482,571,200","464,582,400","436,043,300","440,411,400","443,788,250","371,932,750","42,499,350","394,039,400","370,938,750","342,731,350","-396,099,800","512,342,600","73,003,200","253,668,600","68,859,100","214,839,200","210,946,400","199,974,200","209,175,780","201,620,420","192,617,100","197,448,880"
InterestIncome,"5,881,000,000","1,424,000,000","1,525,000,000","1,467,000,000","1,465,000,000","1,398,000,000","1,475,000,000","1,414,000,000","1,398,000,000","1,354,000,000","1,399,000,000","1,328,000,000","1,372,000,000","1,314,000,000","1,366,000,000","1,359,000,000","1,339,000,000","1,425,000,000","1,327,000,000","1,362,000,000","1,320,000,000","1,279,000,000","911,000,000","1,565,000,000","976,000,000","1,489,000,000","1,328,000,000","1,092,000,000","1,272,000,000","1,237,000,000","685,000,000","1,194,000,000","1,368,000,000","1,183,000,000",,"1,498,000,000","1,260,000,000","1,115,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InterestExpense,"335,000,000","90,000,000","96,000,000","65,000,000","84,000,000","88,000,000","79,000,000","73,000,000","78,000,000","75,000,000","81,000,000","55,000,000","87,000,000","80,000,000","80,000,000","76,000,000","79,000,000","81,000,000","80,000,000","86,000,000","84,000,000","72,000,000","94,000,000","77,000,000","78,000,000","87,000,000","92,000,000","85,000,000","89,000,000","87,000,000","89,000,000","94,000,000","95,000,000","89,000,000","112,000,000","104,000,000","112,000,000","106,000,000","100,000,000","117,000,000","113,000,000","110,000,000","94,000,000","103,000,000","109,000,000","97,000,000","87,000,000","80,000,000","101,000,000","97,474,750","90,638,000","91,420,400","82,972,500","84,216,450","86,482,200","83,673,750","82,295,400","71,162,600","73,376,800","64,993,600","69,813,600","65,331,900","54,523,950","46,825,350","46,926,250","45,998,750",,"53,978,000","52,991,250","54,425,150",,"60,275,600","39,543,400","38,289,600",,"42,651,900","42,492,800","42,514,200","94,300,910","19,560,190","20,743,380","24,681,110"
