name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000
TotalAssets,"33,735,000,000","32,550,000,000","22,555,000,000","15,758,000,000","15,864,000,000","16,014,000,000","14,979,000,000","12,930,000,000","11,913,000,000","11,019,000,000","10,965,000,000","10,484,000,000","5,865,752,000","5,870,982,000","5,819,236,000","5,564,828,000","5,396,627,000","5,373,150,000","5,399,702,000","5,954,668,000"
	CurrentAssets,"5,217,000,000","4,231,000,000","9,991,000,000","2,599,000,000","2,596,000,000","2,491,000,000","2,410,000,000","2,730,000,000","2,431,000,000","1,735,000,000","1,680,000,000","1,109,000,000","371,707,000","317,362,000","400,386,000","211,769,000","131,437,000",,,
		CashCashEquivalentsAndShortTermInvestments,"1,552,000,000","986,000,000","7,309,000,000","300,000,000","390,000,000","367,000,000","408,000,000","1,201,000,000","1,048,000,000","466,000,000","623,000,000","100,000,000","209,449,000","154,775,000","250,352,000","34,441,000","8,599,000",,,
			CashAndCashEquivalents,"1,552,000,000","986,000,000","7,309,000,000","300,000,000","390,000,000","367,000,000","408,000,000","1,201,000,000","1,048,000,000","466,000,000","623,000,000","100,000,000","209,449,000","154,775,000","250,352,000","34,441,000","8,599,000",,,
		Receivables,"2,633,000,000","2,620,000,000","1,838,000,000","1,495,000,000","1,479,000,000","1,433,000,000","1,371,000,000","1,130,000,000","1,042,000,000","880,000,000","810,000,000","780,000,000","144,342,000","147,436,000","134,615,000","151,120,000","102,889,000",,,
			AccountsReceivable,"2,633,000,000","2,620,000,000","1,838,000,000","1,495,000,000","1,479,000,000","1,433,000,000","1,371,000,000","1,130,000,000",,,,"780,000,000","144,342,000","147,436,000","134,615,000","151,120,000","102,889,000",,,
		PrepaidAssets,"453,000,000","312,000,000","434,000,000","397,000,000","346,000,000","275,000,000","281,000,000","203,000,000","175,000,000","225,000,000","100,000,000","107,000,000","14,815,000","11,522,000","10,986,000","26,208,000","19,949,000",,,
		CurrentDeferredAssets,,,,"97,000,000","68,000,000","87,000,000","73,000,000","74,000,000","73,000,000","81,000,000","71,000,000","49,000,000",,,,,,,,
			CurrentDeferredTaxesAssets,,,,"97,000,000","68,000,000","87,000,000","73,000,000","74,000,000","73,000,000","81,000,000","71,000,000","49,000,000",,,,,,,,
		OtherCurrentAssets,"579,000,000","313,000,000","410,000,000","310,000,000","313,000,000","329,000,000","277,000,000","122,000,000","93,000,000","83,000,000","76,000,000","73,000,000","3,101,000","3,629,000","4,433,000",,,,,
	TotalNonCurrentAssets,"28,518,000,000","28,319,000,000","12,564,000,000","13,159,000,000","13,268,000,000","13,523,000,000","12,569,000,000","10,200,000,000","9,482,000,000","9,284,000,000","9,285,000,000","9,375,000,000","5,494,045,000","5,553,620,000","5,418,850,000","5,353,059,000","5,265,190,000",,,
		NetPPE,"951,000,000","800,000,000","597,000,000","482,000,000","488,000,000","554,000,000","514,000,000","388,000,000","379,000,000","399,000,000","411,000,000","395,000,000","269,742,000","280,775,000","256,245,000","258,741,000","257,536,000",,,"366,944,000"
			GrossPPE,"2,099,000,000","1,993,000,000","1,901,000,000","1,614,000,000","1,561,000,000","1,542,000,000","1,397,000,000","1,171,000,000","1,115,000,000","1,053,000,000","986,000,000","897,000,000","496,360,000","451,754,000","450,349,000","258,741,000","257,536,000",,,"366,944,000"
				Properties,"298,000,000","365,000,000","363,000,000","327,000,000","338,000,000","340,000,000","318,000,000","293,000,000","0","0","0","0","0","0","0",,,,,
				LandAndImprovements,,,,,,,,,"290,000,000","284,000,000","29,000,000","29,000,000","42,525,000","42,336,000","48,365,000",,,,,
				BuildingsAndImprovements,,,,,,,,,,,"162,000,000","251,000,000","222,375,000","217,210,000","186,389,000",,,,,
				MachineryFurnitureEquipment,"1,801,000,000","1,628,000,000","1,538,000,000","1,287,000,000","1,223,000,000","1,202,000,000","1,079,000,000","878,000,000","825,000,000","769,000,000","705,000,000","466,000,000","231,460,000","192,208,000","215,595,000",,,,,
				OtherProperties,,,,,,,,,,,,"151,000,000",,,,,,,,
				Leases,,,,,,,,,,,"90,000,000",,,,,,,,,
			AccumulatedDepreciation,"-1,148,000,000","-1,193,000,000","-1,304,000,000","-1,132,000,000","-1,073,000,000","-988,000,000","-883,000,000","-783,000,000","-736,000,000","-654,000,000","-575,000,000","-502,000,000","-226,618,000","-170,979,000","-194,104,000",,,,,
		GoodwillAndOtherIntangibleAssets,"24,846,000,000","25,749,000,000","11,056,000,000","11,641,000,000","11,924,000,000","12,180,000,000","10,789,000,000","8,565,000,000","8,164,000,000","8,284,000,000","8,293,000,000","7,607,000,000","1,909,823,000","2,074,789,000","2,133,518,000","2,140,355,000","2,136,667,000","2,104,705,000","2,034,102,000","2,315,164,000"
			Goodwill,"13,050,000,000","13,006,000,000","7,073,000,000","8,040,000,000","8,164,000,000","8,236,000,000","7,341,000,000","6,399,000,000","6,291,000,000","6,434,000,000","6,433,000,000","6,891,000,000","1,909,823,000","2,074,789,000",,,,"2,104,705,000","2,034,102,000",
			OtherIntangibleAssets,"11,796,000,000","12,743,000,000","3,983,000,000","3,601,000,000","3,760,000,000","3,944,000,000","3,448,000,000","2,166,000,000","1,873,000,000","1,850,000,000","1,860,000,000","716,000,000",,,"2,133,518,000",,,,,
		InvestmentsAndAdvances,"568,000,000","935,000,000","335,000,000","557,000,000","567,000,000","644,000,000","1,087,000,000","1,095,000,000","807,000,000",,,,,,,"2,945,782,000","2,863,003,000","2,816,513,000","2,899,824,000",
			LongTermEquityInvestment,"568,000,000","935,000,000","335,000,000","557,000,000","567,000,000","644,000,000","1,087,000,000","1,095,000,000","807,000,000",,,,,,,,,,,
		OtherNonCurrentAssets,"2,153,000,000","835,000,000","576,000,000","479,000,000","289,000,000","145,000,000","179,000,000","152,000,000","132,000,000","601,000,000","581,000,000","1,373,000,000","3,314,480,000","3,198,056,000","3,029,087,000","8,181,000","7,984,000",,,
TotalLiabilitiesNetMinorityInterest,"22,211,000,000","22,448,000,000","17,945,000,000","10,591,000,000","10,413,000,000","10,410,000,000","8,782,000,000","6,637,000,000","5,394,000,000","4,786,000,000","4,746,000,000","4,948,000,000","1,371,431,000","1,321,718,000","1,243,811,000","1,217,549,000","1,136,358,000","1,755,733,000","1,821,338,000","1,861,518,000"
	CurrentLiabilities,"3,239,000,000","3,997,000,000","1,871,000,000","1,561,000,000","1,579,000,000","2,604,000,000","1,294,000,000","946,000,000","746,000,000","785,000,000","790,000,000","1,070,000,000","120,137,000","121,887,000","89,945,000","108,527,000","60,595,000",,,
		PayablesAndAccruedExpenses,"2,141,000,000","1,888,000,000","1,574,000,000","1,285,000,000","1,265,000,000","1,287,000,000","1,048,000,000","737,000,000","306,000,000","480,000,000","457,000,000","421,000,000","95,186,000","105,872,000","72,454,000","86,565,000","47,668,000",,,
			Payables,"919,000,000","709,000,000","541,000,000","448,000,000","529,000,000","543,000,000","424,000,000","261,000,000","177,000,000","142,000,000","151,000,000","71,000,000","26,298,000","43,656,000","26,854,000","33,327,000","12,269,000",,,
				AccountsPayable,"463,000,000","325,000,000","277,000,000","241,000,000","282,000,000","225,000,000","141,000,000","71,000,000","53,000,000","87,000,000","63,000,000","71,000,000","26,298,000","43,656,000","26,854,000","33,327,000","12,269,000",,,
				TotalTaxPayable,,,"45,000,000","34,000,000","30,000,000","120,000,000","71,000,000","59,000,000","38,000,000",,"38,000,000",,,,,,,,,
					IncomeTaxPayable,,,"45,000,000","34,000,000","30,000,000","120,000,000","71,000,000","59,000,000","38,000,000",,"38,000,000",,,,,,,,,
				OtherPayable,"456,000,000","384,000,000","219,000,000","173,000,000","217,000,000","198,000,000","212,000,000","131,000,000","86,000,000","55,000,000","50,000,000",,,,,,,,,
			CurrentAccruedExpenses,"1,222,000,000","1,179,000,000","1,033,000,000","837,000,000","736,000,000","744,000,000","624,000,000","476,000,000","129,000,000","338,000,000","306,000,000","350,000,000","68,888,000","62,216,000","45,600,000","53,238,000","35,399,000",,,
				InterestPayable,,"154,000,000","148,000,000","67,000,000","61,000,000","50,000,000","43,000,000",,,"26,000,000","25,000,000",,,,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,,,,,,,,,"229,000,000",,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"609,000,000","1,860,000,000","30,000,000","82,000,000","119,000,000","1,107,000,000","17,000,000","31,000,000","26,000,000","20,000,000","155,000,000","458,000,000",,,,,,,,
			CurrentDebt,"609,000,000","1,860,000,000","30,000,000","82,000,000","119,000,000","1,107,000,000","17,000,000","31,000,000","26,000,000","20,000,000","155,000,000","458,000,000",,,,,,,,
		CurrentDeferredLiabilities,"489,000,000","249,000,000","255,000,000","163,000,000","190,000,000","178,000,000","144,000,000","123,000,000","113,000,000","114,000,000","91,000,000","93,000,000","24,951,000","16,015,000","17,491,000",,,,,
			CurrentDeferredRevenue,"489,000,000","249,000,000","255,000,000","163,000,000","190,000,000","178,000,000","144,000,000","123,000,000","113,000,000","114,000,000","91,000,000","93,000,000","24,951,000","16,015,000","17,491,000",,,,,
		OtherCurrentLiabilities,,,"12,000,000","31,000,000","5,000,000","32,000,000","85,000,000","55,000,000","72,000,000","171,000,000","87,000,000","98,000,000",,,,"21,962,000","12,927,000",,,
	TotalNonCurrentLiabilitiesNetMinorityInterest,"18,972,000,000","18,451,000,000","16,074,000,000","9,030,000,000","8,834,000,000","7,806,000,000","7,488,000,000","5,691,000,000","4,648,000,000","4,001,000,000","3,956,000,000","3,878,000,000","1,251,294,000","1,199,831,000","1,153,866,000","1,109,022,000","1,075,763,000",,,
		LongTermDebtAndCapitalLeaseObligation,"14,810,000,000","15,185,000,000","14,755,000,000","7,841,000,000","7,616,000,000","6,046,000,000","6,482,000,000","5,212,000,000","4,219,000,000","3,598,000,000","3,457,000,000","3,331,000,000",,,,,,,,
			LongTermDebt,"14,810,000,000","15,185,000,000","14,755,000,000","7,841,000,000","7,616,000,000","6,046,000,000","6,482,000,000","5,212,000,000","4,219,000,000","3,598,000,000","3,457,000,000","3,331,000,000",,,,,,,,
		NonCurrentDeferredLiabilities,"1,691,000,000","1,811,000,000","319,000,000","553,000,000","556,000,000","588,000,000","637,000,000","272,000,000","337,000,000","304,000,000","274,000,000","246,000,000","1,228,942,000","1,174,594,000","1,131,505,000","1,083,964,000","1,053,113,000",,,
			NonCurrentDeferredTaxesLiabilities,"1,691,000,000","1,811,000,000","319,000,000","553,000,000","556,000,000","588,000,000","637,000,000","272,000,000","337,000,000","304,000,000","274,000,000","246,000,000","1,228,942,000","1,174,594,000","1,131,505,000","1,083,964,000","1,053,113,000",,,
		PreferredSecuritiesOutsideStockEquity,"442,000,000","415,000,000","413,000,000","243,000,000","241,000,000","747,000,000","36,000,000",,,,,,,,,,,,,
		OtherNonCurrentLiabilities,"2,029,000,000","1,040,000,000","587,000,000","393,000,000","421,000,000","425,000,000","333,000,000","207,000,000","92,000,000","99,000,000","225,000,000","301,000,000","22,352,000","25,237,000","22,361,000","25,058,000","22,650,000",,,
TotalEquityGrossMinorityInterest,"11,524,000,000","10,102,000,000","4,610,000,000","5,167,000,000","5,451,000,000","5,604,000,000","6,197,000,000","6,293,000,000","6,519,000,000","6,233,000,000","6,219,000,000","5,536,000,000","4,494,321,000","4,549,264,000","4,575,425,000","4,347,279,000","4,260,269,000","3,617,417,000","3,578,364,000","4,093,150,000"
	StockholdersEquity,"9,891,000,000","8,386,000,000","4,610,000,000","5,167,000,000","5,451,000,000","5,602,000,000","6,196,000,000","6,291,000,000","6,517,000,000","6,225,000,000","6,208,000,000","5,536,000,000","4,494,321,000","4,549,264,000","4,575,425,000","4,347,279,000","4,260,269,000","3,617,417,000","3,578,364,000","4,093,150,000"
		CapitalStock,"7,000,000","7,000,000","5,000,000","7,000,000","7,000,000","7,000,000","5,000,000","5,000,000","5,000,000","5,000,000","5,000,000","5,000,000","2,810,000","2,802,000","2,681,000",,,,,
			PreferredStock,"0","0","0","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000",,,,,,,,
			CommonStock,"7,000,000","7,000,000","5,000,000","5,000,000","5,000,000","5,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","2,810,000","2,802,000","2,681,000",,,,,
		AdditionalPaidInCapital,"10,747,000,000","10,647,000,000","7,295,000,000","7,046,000,000","7,021,000,000","6,917,000,000","6,826,000,000","6,689,000,000","6,505,000,000","6,358,000,000","6,600,000,000","6,545,000,000","5,728,213,000","5,714,379,000","5,712,304,000",,,,,
		RetainedEarnings,"7,333,000,000","5,254,000,000","4,632,000,000","5,232,000,000","4,517,000,000","3,809,000,000","2,892,000,000","2,075,000,000","1,132,000,000","0","-376,000,000","-936,000,000","-1,253,483,000","-1,183,831,000","-1,137,821,000","-1,171,097,000","-1,237,205,000",,,
		TreasuryStock,"7,374,000,000","6,737,000,000","6,737,000,000","6,356,000,000","5,461,000,000","4,763,000,000","3,531,000,000","2,482,000,000","1,102,000,000","105,000,000",,,,,,,,,,
		GainsLossesNotAffectingRetainedEarnings,"-822,000,000","-785,000,000","-585,000,000","-762,000,000","-633,000,000","-368,000,000","4,000,000","4,000,000","-23,000,000","-33,000,000","-21,000,000","-78,000,000","16,781,000","15,914,000","-1,860,000","12,310,000","6,675,000",,,
			ForeignCurrencyTranslationAdjustments,,,,,,,,,,,,"-59,000,000","23,068,000","15,134,000",,,,,,
			OtherEquityAdjustments,,,,,,,,,,,,"-19,000,000","-6,287,000","780,000",,,,,,
		OtherEquityInterest,,,,,,,,,,,,,,,"121,000","5,506,066,000","5,490,799,000",,,
	MinorityInterest,"1,633,000,000","1,716,000,000",,,,"2,000,000","1,000,000","2,000,000","2,000,000","8,000,000","11,000,000",,,,,,,,,
TotalCapitalization,"24,701,000,000","23,571,000,000","19,365,000,000","13,008,000,000","13,067,000,000","11,648,000,000","12,678,000,000","11,503,000,000","10,736,000,000","9,823,000,000","9,665,000,000","8,867,000,000","4,494,321,000","4,549,264,000","4,575,425,000","4,347,279,000","4,260,269,000","3,617,417,000","3,578,364,000","4,093,150,000"
PreferredStockEquity,,,,"2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000",,,,,,,,
CommonStockEquity,"9,891,000,000","8,386,000,000","4,610,000,000","5,165,000,000","5,449,000,000","5,600,000,000","6,194,000,000","6,289,000,000","6,515,000,000","6,223,000,000","6,206,000,000","5,534,000,000","4,494,321,000","4,549,264,000","4,575,425,000","4,347,279,000","4,260,269,000","3,617,417,000","3,578,364,000","4,093,150,000"
NetTangibleAssets,"-14,955,000,000","-17,363,000,000","-6,446,000,000","-6,474,000,000","-6,473,000,000","-6,578,000,000","-4,593,000,000","-2,274,000,000","-1,647,000,000","-2,059,000,000","-2,085,000,000","-2,071,000,000","2,584,498,000","2,474,475,000","2,441,907,000","2,206,924,000","2,123,602,000","1,512,712,000","1,544,262,000","1,777,986,000"
WorkingCapital,"1,978,000,000","234,000,000","8,120,000,000","1,038,000,000","1,017,000,000","-113,000,000","1,116,000,000","1,784,000,000","1,685,000,000","950,000,000","890,000,000","39,000,000","251,570,000","195,475,000","310,441,000","103,242,000","70,842,000",,,
InvestedCapital,"25,310,000,000","25,431,000,000","19,395,000,000","13,088,000,000","13,184,000,000","12,753,000,000","12,693,000,000","11,532,000,000","10,760,000,000","9,841,000,000","9,818,000,000","9,323,000,000","4,494,321,000","4,549,264,000","4,575,425,000","4,347,279,000","4,260,269,000","3,617,417,000","3,578,364,000","4,093,150,000"
TangibleBookValue,"-14,955,000,000","-17,363,000,000","-6,446,000,000","-6,476,000,000","-6,475,000,000","-6,580,000,000","-4,595,000,000","-2,276,000,000","-1,649,000,000","-2,061,000,000","-2,087,000,000","-2,073,000,000","2,584,498,000","2,474,475,000","2,441,907,000","2,206,924,000","2,123,602,000","1,512,712,000","1,544,262,000","1,777,986,000"
TotalDebt,"15,419,000,000","17,045,000,000","14,785,000,000","7,923,000,000","7,735,000,000","7,153,000,000","6,499,000,000","5,243,000,000","4,245,000,000","3,618,000,000","3,612,000,000","3,789,000,000",,,,,,,,
NetDebt,"13,867,000,000","16,059,000,000","7,476,000,000","7,623,000,000","7,345,000,000","6,786,000,000","6,091,000,000","4,042,000,000","3,197,000,000","3,152,000,000","2,989,000,000","3,689,000,000",,,,,,,,
ShareIssued,"715,000,000","691,000,000","547,000,000","543,000,000","536,000,000","533,000,000","459,000,000","452,600,000","433,000,000","571,000,000","568,000,000","562,521,954","562,059,248","560,440,108","560,407,070","560,480,790","560,480,790","560,480,790","560,480,790","560,480,790"
OrdinarySharesNumber,"525,000,000","524,000,000","380,000,000","390,000,000","418,000,000","438,900,000","316,200,000","338,600,000","373,000,000","568,000,000","568,000,000","562,521,954","562,059,248","560,440,108","560,407,070","560,480,790","560,480,790","560,480,790","560,480,790","560,480,790"
PreferredSharesNumber,,,,"128,000,000","128,000,000","128,000,000","128,000,000","128,000,000","128,000,000","128,000,000","142,000,000","274,000,000",,,,,,,,
TreasurySharesNumber,"190,000,000","167,000,000","167,000,000","153,000,000","118,000,000","94,100,000","142,800,000","114,000,000","60,000,000","3,000,000",,,,,,,,,,
