name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999
	OtherOperatingExpenses,"1,106,000,000","1,106,000,000","1,059,000,000","933,000,000","866,000,000","749,000,000","682,000,000","601,000,000","549,000,000","759,000,000","515,000,000","419,000,000","422,000,000","2,196,000,000","1,823,000,000","1,345,000,000","922,110,000","656,843,000","459,401,000","256,000,000","93,721,000","12,771,000"
OperatingIncome,"814,000,000","814,000,000","723,000,000","1,000,000,000","1,312,000,000","1,216,000,000","515,000,000","428,000,000","376,000,000","322,000,000","1,041,000,000","957,000,000","765,000,000","-2,167,000,000","-1,823,000,000","-1,353,000,000","-886,024,000","-546,675,000","-361,211,000","27,000,000","-21,188,000","-14,216,000"
NetNonOperatingInterestIncomeExpense,"-47,000,000","-47,000,000","-69,000,000","-79,000,000","-96,000,000","-119,000,000","-133,000,000","-149,000,000","-167,000,000","-174,000,000","-172,000,000","-180,000,000","-231,000,000",,,,,,,,,
	InterestIncomeNonOperating,"18,000,000","18,000,000","13,000,000","6,000,000","7,000,000","1,000,000","1,000,000","-1,000,000","1,000,000",,"4,000,000","10,000,000","1,000,000",,,,,,,,,
	InterestExpenseNonOperating,"65,000,000","65,000,000","82,000,000","85,000,000","103,000,000","120,000,000","134,000,000","148,000,000","168,000,000","174,000,000","176,000,000","190,000,000","232,000,000",,,,,,,,,
OtherIncomeExpense,"1,000,000","1,000,000","-435,000,000",,,,"241,000,000",,,"-3,000,000",,"7,000,000","48,000,000","43,000,000","27,000,000","16,000,000","8,874,000","27,964,000","5,732,000",,"-381,000",
	EarningsFromEquityInterest,"15,000,000","15,000,000",,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,"-14,000,000","-14,000,000","-435,000,000",,"0","0","241,000,000",,,"-3,000,000","0","7,000,000","48,000,000","43,000,000","27,000,000","16,000,000","8,874,000","27,964,000","5,732,000",,"-381,000",
		OtherSpecialCharges,"14,000,000","14,000,000","435,000,000",,,,,,,,,,,,,,,,,,,
		GainOnSaleOfBusiness,,,,,"0","0","241,000,000",,,,,,,,,,,,,,,
PretaxIncome,"768,000,000","768,000,000","219,000,000","921,000,000","1,216,000,000","1,097,000,000","623,000,000","279,000,000","209,000,000","145,000,000","161,000,000","99,000,000","-76,000,000","41,000,000","9,000,000","-24,000,000","76,822,000","175,439,000","95,024,000","42,000,000","-21,569,000","-13,531,000"
TaxProvision,"199,000,000","199,000,000","31,000,000","-226,000,000","457,000,000","420,000,000","222,000,000","111,000,000","81,000,000","59,000,000","64,000,000","41,000,000","0","23,000,000","10,000,000","-4,000,000","29,355,000","71,541,000","40,116,000","-3,000,000",,
NetIncomeCommonStockholders,"569,000,000","569,000,000","188,000,000","1,147,000,000","759,000,000","677,000,000","401,000,000","168,000,000","128,000,000","86,000,000","97,000,000","58,000,000","-76,000,000","18,000,000","-1,000,000","-20,000,000","47,467,000","103,898,000","48,953,000","39,000,000","-21,330,000","-13,764,000"
	NetIncome,"569,000,000","569,000,000","188,000,000","1,147,000,000","759,000,000","677,000,000","401,000,000","168,000,000","128,000,000","86,000,000","97,000,000","58,000,000","-76,000,000","18,000,000","-1,000,000","-20,000,000","47,467,000","103,898,000","54,908,000","39,000,000","-21,330,000","-13,764,000"
		NetIncomeIncludingNoncontrollingInterests,"569,000,000","569,000,000","188,000,000","1,147,000,000","759,000,000","677,000,000","401,000,000","168,000,000","128,000,000","86,000,000","97,000,000","58,000,000","-76,000,000","18,000,000","-1,000,000","-20,000,000","47,467,000","103,898,000","54,908,000","39,000,000","-21,330,000","-13,764,000"
			NetIncomeContinuousOperations,"569,000,000","569,000,000","188,000,000","1,147,000,000","759,000,000","677,000,000","401,000,000","168,000,000","128,000,000","86,000,000","97,000,000","58,000,000","-76,000,000","18,000,000","-1,000,000","-20,000,000","47,467,000","103,898,000","48,953,000","39,000,000","-21,330,000","-13,764,000"
	PreferredStockDividends,,,,,,,,,,,,,,,,,,,"5,955,000",,,
AverageDilutionEarnings,,,"0","0","2,000,000","4,000,000","7,000,000","9,000,000","9,000,000",,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"569,000,000","569,000,000","188,000,000","1,147,000,000","761,000,000","681,000,000","408,000,000","177,000,000","137,000,000","86,000,000","97,000,000","58,000,000","-76,000,000","18,000,000","-1,000,000","-20,000,000","47,467,000","103,898,000","48,953,000","39,000,000","-21,330,000","-13,764,000"
BasicEPS,,,"0.6","3.42","2.32","2.15","1.36","0.59","0.45","0.31","0.36","0.22","-0.34","0.1","-0.006","-0.13","0.307","0.713","0.489","2.93","-7.9","-10.907"
DilutedEPS,,,"0.6","3.41","2.22","1.98","1.19","0.52","0.4","0.28","0.31","0.2","-0.34","0.1","-0.006","-0.13","0.287","0.647","0.373","0.34","-7.9","-10.907"
BasicAverageShares,,,"312,900,000","328,654,971","326,500,000","315,101,000","294,732,000","282,755,000","282,317,000","278,689,000","275,364,000","260,486,000","228,390,000","180,000,000","163,636,364","153,846,154","154,783,696","145,651,402","143,456,427","13,310,580","2,700,000","1,261,980"
DilutedAverageShares,,,"314,500,000","329,618,768","342,200,000","344,817,000","343,294,000","343,425,000","344,129,000","346,468,000","346,580,000","332,063,000","228,390,000","180,000,000","163,636,364","153,846,154","165,582,558","160,667,010","143,456,427","114,705,882","2,700,000","1,261,980"
TotalOperatingIncomeAsReported,"800,000,000","800,000,000","288,000,000","1,000,000,000","1,312,000,000","1,216,000,000","515,000,000","428,000,000","376,000,000","322,000,000","333,000,000","279,000,000","109,000,000","169,000,000","127,000,000","48,000,000","112,943,000","168,833,000","104,987,000","27,000,000","-21,188,000","-14,216,000"
RentExpenseSupplemental,"573,000,000","573,000,000","523,000,000","497,000,000","467,000,000","464,000,000","445,000,000","433,000,000","407,000,000","380,000,000","354,000,000","339,000,000","328,000,000","304,000,000","261,000,000","186,000,000","161,397,000","128,654,000","84,726,000",,,
TotalExpenses,"7,280,000,000","7,280,000,000","6,935,000,000","6,015,000,000","5,320,000,000","5,200,000,000","5,302,000,000","5,013,000,000","4,606,000,000","4,182,000,000","2,738,000,000","2,329,000,000","2,623,000,000","5,009,000,000","4,186,000,000","3,054,000,000","2,151,996,000","1,545,026,000","996,402,000","294,000,000","125,806,000","14,216,000"
InterestIncome,"18,000,000","18,000,000","13,000,000","6,000,000","7,000,000","1,000,000","1,000,000","-1,000,000","1,000,000",,"4,000,000","10,000,000","1,000,000",,,,,,,,,
InterestExpense,"65,000,000","65,000,000","82,000,000","85,000,000","103,000,000","120,000,000","134,000,000","148,000,000","168,000,000","174,000,000","176,000,000","190,000,000","232,000,000",,,,,,,,,
NetInterestIncome,"-47,000,000","-47,000,000","-69,000,000","-79,000,000","-96,000,000","-119,000,000","-133,000,000","-149,000,000","-167,000,000","-174,000,000","-172,000,000","-180,000,000","-231,000,000",,,,,,,,,
NetIncomeFromContinuingAndDiscontinuedOperation,"569,000,000","569,000,000","188,000,000","1,147,000,000","759,000,000","677,000,000","401,000,000","168,000,000","128,000,000","86,000,000","97,000,000","58,000,000","-76,000,000","18,000,000","-1,000,000","-20,000,000","47,467,000","103,898,000","54,908,000","39,000,000","-21,330,000","-13,764,000"
NormalizedIncome,"579,374,000","579,374,000","562,535,000","1,147,000,000","759,000,000","677,000,000","246,760,000","168,000,000","128,000,000","87,950,000","97,000,000","58,000,000","-124,000,000","-9,950,000","-17,200,000","-33,333,333.333","41,983,907.162","87,119,600","51,468,800","39,000,000","-20,949,000","-13,764,000"
EBIT,"833,000,000","833,000,000","301,000,000","1,006,000,000","1,319,000,000","1,217,000,000","757,000,000","427,000,000","377,000,000","319,000,000","337,000,000","289,000,000","156,000,000","-2,167,000,000","-1,823,000,000","-1,353,000,000","-886,024,000","-546,675,000","-361,211,000","27,000,000","-21,188,000","-14,216,000"
EBITDA,"1,358,000,000"
ReconciledCostOfRevenue,"5,884,000,000","5,884,000,000","5,582,000,000","4,815,000,000","4,195,000,000","4,187,000,000","4,389,000,000","4,189,000,000","3,853,000,000","2,030,000,000","923,000,000","749,000,000","1,146,000,000","2,028,000,000","1,686,000,000","1,213,000,000","836,690,000","586,386,000","381,472,000",,,
ReconciledDepreciation,"525,000,000","525,000,000","491,000,000","446,000,000","393,000,000","345,000,000","325,000,000","306,000,000","269,000,000","247,000,000","230,000,000","234,000,000","210,000,000","180,000,000","154,000,000","117,000,000","77,420,000","50,865,000","26,922,000","10,000,000","3,995,000","111,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"569,000,000","569,000,000","188,000,000","1,147,000,000","759,000,000","677,000,000","401,000,000","168,000,000","128,000,000","86,000,000","97,000,000","58,000,000","-76,000,000","18,000,000","-1,000,000","-20,000,000","47,467,000","103,898,000","54,908,000","39,000,000","-21,330,000","-13,764,000"
TotalUnusualItemsExcludingGoodwill,"-14,000,000","-14,000,000","-435,000,000",,"0","0","241,000,000",,,"-3,000,000","0","7,000,000","48,000,000","43,000,000","27,000,000","16,000,000","8,874,000","27,964,000","5,732,000",,"-381,000",
TotalUnusualItems,"-14,000,000","-14,000,000","-435,000,000",,"0","0","241,000,000",,,"-3,000,000","0","7,000,000","48,000,000","43,000,000","27,000,000","16,000,000","8,874,000","27,964,000","5,732,000",,"-381,000",
NormalizedEBITDA,"1,372,000,000","1,372,000,000","1,227,000,000","1,452,000,000","1,712,000,000","1,562,000,000","841,000,000","733,000,000","646,000,000","569,000,000","567,000,000","523,000,000","318,000,000","-2,030,000,000","-1,696,000,000","-1,252,000,000","-817,478,000","-523,774,000","-340,021,000","37,000,000","-16,812,000","-14,105,000"
TaxRateForCalcs,"0.259","0.259","0.139","0.4","0.376","0.38","0.36","0.4","0.39","0.35","0.398","0.35","0","0.35","0.4","0.167","0.382","0.4","0.4","0.4","0","0"
TaxEffectOfUnusualItems,"-3,626,000","-3,626,000","-60,465,000","0","0","0","86,760,000","0","0","-1,050,000","0","0","0","15,050,000","10,800,000","2,666,666.667","3,390,907.162","11,185,600","2,292,800","0","0","0"
