name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000
CommonStockEquity,"31,158,156,000","29,106,185,000","26,040,078,000","22,753,954,000","20,408,051,000","18,751,096,000","16,284,216,000","16,470,995,000","15,487,813,000","14,795,457,000","13,857,695,000","14,505,527,000","14,505,527,000","13,785,101,000","13,025,728,000","12,326,306,000","11,347,447,000","10,771,258,000","10,670,861,000","9,971,972,647.25"
CapitalLeaseObligations,"20,422,000",,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"-17,967,882,000","-20,480,137,000","-24,312,925,000","2,469,828,000","1,385,740,000","2,241,740,000","493,420,000","841,174,000","82,323,000","-149,873,000","4,172,075,000","4,250,721,000","4,250,721,000","3,633,748,000","10,927,406,000","10,178,010,000","9,237,009,000","8,670,131,000","8,606,700,000","7,921,781,384.09"
WorkingCapital,"5,285,836,000","3,592,690,000","3,379,213,000","3,639,835,000","2,478,834,000","3,502,273,000","1,886,146,000","2,469,803,000","2,074,593,000","2,172,828,000","1,683,681,000","2,216,608,000","2,216,608,000","1,395,349,000","1,505,735,000","1,243,349,000","865,842,000","599,932,000","988,499,000","597,909,996.31"
InvestedCapital,"44,871,049,000","43,606,566,000","43,684,108,000","27,214,730,000","24,126,072,000","21,938,398,000","19,125,078,000","16,785,940,000","16,184,403,000","15,686,062,000","14,410,048,000","14,505,527,000","14,505,527,000","13,785,101,000","13,032,021,000","12,326,795,000","11,348,055,000","10,771,910,000","10,671,246,000","9,971,972,647.25"
TangibleBookValue,"-17,967,882,000","-20,480,137,000","-24,312,925,000","2,469,828,000","1,385,740,000","2,241,740,000","493,420,000","841,174,000","82,323,000","-149,873,000","4,172,075,000","4,250,721,000","4,250,721,000","3,633,748,000","10,927,406,000","10,178,010,000","9,237,009,000","8,670,131,000","8,606,700,000","7,921,781,384.09"
TotalDebt,"13,733,315,000","14,500,381,000","17,644,030,000","4,460,776,000","3,718,021,000","3,187,302,000","2,840,862,000","314,945,000","696,590,000","890,605,000","552,353,000",,,,"6,293,000","489,000","608,000","652,000","385,000",
NetDebt,"7,520,214,000","9,915,874,000","12,966,576,000","963,141,000","1,633,861,000","331,940,000","1,581,300,000",,,,,,,,,,,,,
ShareIssued,"300,000,000","300,000,000","300,000,000","300,000,000","300,000,000","300,000,000","300,000,000","300,000,000","300,000,000","300,000,000","300,000,000","300,000,000","300,000,000","255,000,000","255,000,000","255,000,000","255,000,000","255,000,000","200,000,000","200,000,000"
OrdinarySharesNumber,"300,000,000","300,000,000","300,000,000","300,000,000","300,000,000","300,000,000","300,000,000","300,000,000","300,000,000","300,000,000","300,000,000","300,000,000","300,000,000","255,000,000","255,000,000","255,000,000","255,000,000","255,000,000","200,000,000","200,000,000"
