name,10/31/2019,10/31/2018,10/31/2017,10/31/2016,10/31/2015,10/31/2014,10/31/2013,10/31/2012,10/31/2011,10/31/2010,10/31/2009,10/31/2008,10/31/2007,10/31/2006,10/31/2005,10/31/2004,10/31/2003,10/31/2002,10/31/2001,10/31/2000,10/31/1999,10/31/1998,10/31/1997,10/31/1996,10/31/1995,10/31/1994,10/31/1993,10/31/1992,10/31/1991,10/31/1990,10/31/1989,10/31/1988,10/31/1987,10/31/1986,10/31/1985
TotalAssets,"73,011,000,000","70,108,000,000","65,786,300,000","57,981,400,000","57,947,600,000","61,336,400,000","59,521,300,000","56,265,800,000","48,207,400,000","43,266,800,000","41,132,600,000","38,734,600,000","38,575,700,000","34,720,400,000","33,636,800,000","28,754,000,000","26,258,000,000","23,768,000,000","22,663,100,000","20,469,400,000","17,578,200,000","18,001,500,000","16,319,800,000","14,652,700,000","13,847,400,000","12,781,200,000","11,351,900,000","11,445,600,000","11,649,400,000","10,664,300,000","9,145,400,000","5,245,300,000","4,759,900,000","4,974,300,000","5,462,200,000"
	CurrentAssets,"49,221,000,000","46,622,800,000","46,878,400,000","39,969,900,000","41,111,300,000","44,513,900,000","44,112,500,000","40,868,400,000","34,928,100,000","31,397,600,000","28,221,000,000","27,127,000,000","27,840,300,000","26,838,300,000","26,203,000,000","21,843,900,000","19,307,400,000","18,478,400,000","17,478,100,000","15,997,500,000","13,857,800,000","14,637,800,000","13,162,700,000","12,047,200,000","11,272,600,000","9,949,400,000","8,833,800,000","9,404,900,000","9,696,900,000","8,985,700,000","7,642,200,000","3,115,500,000","2,737,300,000","2,961,200,000","3,434,600,000"
		CashCashEquivalentsAndShortTermInvestments,"4,438,000,000","4,394,100,000","9,786,500,000","4,789,300,000","4,599,600,000","5,002,100,000","5,128,800,000","6,122,600,000","4,434,500,000","4,018,500,000","4,843,700,000","3,188,800,000","3,901,900,000","3,504,200,000","4,707,900,000","3,427,800,000","4,616,300,000","3,004,100,000","1,206,200,000","419,100,000","611,000,000","309,700,000","330,000,000","291,500,000","363,700,000","245,400,000","338,200,000","216,800,000","278,500,000","185,400,000","203,800,000","49,000,000","116,400,000","181,700,000","87,800,000"
			CashAndCashEquivalents,"3,857,000,000","3,904,000,000","9,334,900,000","4,335,800,000","4,162,200,000","3,787,000,000","3,504,000,000","4,652,200,000","3,647,200,000","3,790,600,000","4,651,700,000","2,211,400,000","2,278,600,000","1,687,500,000","2,258,200,000","3,181,100,000","4,384,500,000","2,814,900,000","1,030,000,000","291,700,000","295,500,000","309,700,000","330,000,000","291,500,000","363,700,000","245,400,000","338,200,000","216,800,000","278,500,000","185,400,000","203,800,000","49,000,000","116,400,000","181,700,000","87,800,000"
			OtherShortTermInvestments,"581,000,000","490,100,000","451,600,000","453,500,000","437,400,000","1,215,100,000","1,624,800,000","1,470,400,000","787,300,000","227,900,000","192,000,000","977,400,000","1,623,300,000","1,816,700,000","2,449,700,000","246,700,000","231,800,000","189,200,000","176,200,000","127,400,000","315,500,000",,,,,,,,,,,,,,
		Receivables,"38,808,000,000","36,079,800,000","33,187,800,000","31,840,100,000","32,694,700,000","35,302,100,000","33,544,000,000","29,575,800,000","26,123,000,000","23,384,700,000","20,980,000,000","20,896,400,000","21,601,100,000","19,882,900,000","18,024,600,000","15,120,100,000","13,325,000,000","12,493,300,000","12,826,900,000","12,071,100,000","10,297,800,000","10,964,900,000","10,165,800,000","9,627,600,000","9,099,600,000","7,879,700,000","6,841,000,000","7,541,500,000","7,838,900,000","7,098,200,000","6,001,900,000","2,355,000,000","2,139,600,000","2,290,300,000","2,894,100,000"
			AccountsReceivable,"38,808,000,000","36,079,800,000","33,187,800,000","31,840,100,000","32,694,700,000","35,302,100,000","33,544,000,000","29,575,800,000","26,123,000,000","23,384,700,000","20,980,000,000","20,896,400,000","3,055,000,000","3,037,700,000","3,117,800,000","3,206,900,000","2,619,300,000","2,733,600,000","2,922,500,000",,"10,297,800,000","10,964,900,000","10,165,800,000","9,627,600,000","9,099,600,000","7,879,700,000","6,841,000,000",,,,,,,,
			OtherReceivables,,,,,,,,,,,,,"18,546,100,000","16,845,200,000","14,906,800,000","11,913,200,000","10,705,700,000","9,759,700,000","9,904,400,000",,,,,,,,,,,,,,,,
		Inventory,"5,975,000,000","6,148,900,000","3,904,100,000","3,340,500,000","3,817,000,000","4,209,700,000","4,934,700,000","5,170,000,000","4,370,600,000","3,063,000,000","2,397,300,000","3,041,800,000","2,337,300,000","1,957,300,000","2,134,900,000","1,999,100,000","1,366,100,000","1,371,800,000","1,505,700,000","1,552,900,000","1,294,300,000","1,286,700,000","1,072,700,000","828,900,000","720,800,000","698,000,000","464,400,000","524,700,000","538,100,000","677,700,000","711,200,000","708,300,000","465,000,000","482,600,000","447,400,000"
			RawMaterials,"2,285,000,000","2,233,000,000","1,688,000,000","1,369,000,000","1,559,000,000","1,724,000,000","1,954,000,000","1,874,000,000","1,626,000,000","1,201,000,000","940,000,000","1,170,000,000","882,000,000","712,000,000","716,000,000","589,000,000",,,,,,,,,,,,,,,,,,,
