name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009
MarketCap,"12,122,292,884","20,182,240,038","15,110,501,429","18,197,365,656","12,293,084,240","8,112,446,973","12,325,088,434","11,075,325,080","8,388,619,750","4,871,048,129","3,603,959,027","2,653,494,418"
EnterpriseValue,"21,860,921,034","28,272,469,677","22,342,369,813","23,465,892,632","16,219,644,072","11,501,522,662","14,843,910,686","13,414,609,620","10,928,818,196","6,094,920,641","5,009,407,155","3,868,076,597"
PeRatio,"11.896","15.566","15.91","36.667","40.216","33.183","37.076","33.597","32.881","26.592","19.009",
ForwardPeRatio,"14.144","19.455","16.502","21.459","24.938","22.321","26.667","31.153","29.762",,,
PsRatio,"2.241","3.447","2.737","3.689","3.773","2.217","2.229","2.275","2.157","3.261","2.828",
PbRatio,"1.26","2.15","1.773","3.352","2.484","1.99","2.767","2.513","1.956","5.06","3.064",
EnterprisesValueRevenueRatio,"3.024","3.91","3.039","4.339","3.803","2.481","2.446","2.67","3.189","3.635","3.991","4.765"
EnterprisesValueEBITDARatio,"9.263","11.98","9.138","14.685","15.316","11.618","16.548","17.399","18.552","17.067","16.224","13.817"
