name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
MarketCap,"3,974,545,870","5,988,072,765","5,061,713,323","9,255,590,403","7,315,795,455","3,113,782,570","2,011,702,203"
EnterpriseValue,"7,056,529,870","8,352,635,765","7,077,320,323","10,508,351,403","7,688,302,455","3,547,693,570","2,436,349,203"
PeRatio,"11.302","19.905","11.925","490.667",,"32.946",
ForwardPeRatio,"64.935","10.605","9.747","25.575","59.88",,"24.753"
PegRatio,"3.866","0.57",,,,,
PsRatio,"1.388","2.797","3.044","8.122","14.156","6.911","7.611"
PbRatio,"0.952","1.033","0.922","2.01","3.453","2.911","3.033"
EnterprisesValueRevenueRatio,"3.367","4.264","3.875","10.866","16.795","13.334","8.074"
EnterprisesValueEBITDARatio,"-2.38","6.987","5.604","18.29","42.604","28.524","10.873"
