name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989
TotalAssets,"43,310,900,000","40,832,258,000","41,423,388,000","28,555,231,000","26,195,136,000","25,672,887,000","23,789,833,000","25,520,140,000","24,789,384,000","24,698,952,000","26,068,678,000","31,021,980,000","37,015,461,000","37,918,259,000","36,579,061,000","29,771,683,000","24,506,690,000","23,823,095,000","20,616,791,000","18,555,086,000","18,373,400,000","18,734,000,000","14,387,900,000","13,058,900,000","12,076,900,000","10,522,400,000","9,608,800,000","8,925,800,000","7,903,700,000","6,707,700,000","6,397,500,000"
	CashCashEquivalentsAndFederalFundsSold,"1,749,298,000","2,682,936,000","2,637,646,000","2,097,828,000","1,633,899,000","2,693,372,000","1,558,206,000","1,459,635,000","1,281,111,000","1,286,513,000","1,457,895,000","1,532,572,000","2,299,137,000","2,197,193,000","2,442,307,000","1,325,828,000","1,155,292,000","1,330,623,000","1,116,363,000","964,028,000","1,238,900,000","937,300,000","1,004,100,000","1,099,900,000","777,900,000","961,400,000","1,142,400,000","1,145,000,000","1,029,400,000","1,130,800,000","1,011,300,000"
		CashAndCashEquivalents,"1,116,133,000","2,058,902,000","1,824,673,000","1,433,308,000","903,647,000","1,971,138,000","1,079,513,000","823,252,000","837,523,000","862,123,000","1,005,012,000","760,215,000","1,209,642,000","994,656,000","957,108,000","643,518,000","773,792,000","1,070,016,000","886,923,000","841,777,000","1,238,900,000","937,300,000","1,004,100,000","1,099,900,000","777,900,000","961,400,000","747,600,000","782,900,000","1,029,400,000","1,130,800,000","1,011,300,000"
			CashFinancial,"633,728,000","781,291,000","639,073,000","373,274,000","300,811,000","349,171,000","349,216,000","469,879,000",,,,,,,,,,,,,,,,,,,,,,,
			CashEquivalents,,,,,,,,,,,,"552,423,000","1,170,220,000","976,619,000","946,421,000","638,189,000","773,294,000","1,068,110,000","885,183,000","838,148,000","1,235,600,000","936,100,000","1,001,600,000","1,098,000,000","775,800,000","958,900,000","740,100,000","780,800,000","787,700,000","859,400,000","599,400,000"
			CashAndDueFromBanks,"482,405,000","1,277,611,000","1,185,600,000","1,060,034,000","602,836,000","1,621,967,000","730,297,000","353,373,000","837,523,000","862,123,000","1,005,012,000","207,792,000","39,422,000","18,037,000","10,687,000","5,329,000","498,000","1,906,000","1,740,000","3,629,000","3,300,000","1,200,000","2,500,000","1,900,000","2,100,000","2,500,000","7,500,000","2,100,000","241,700,000","271,400,000","411,900,000"
		MoneyMarketInvestments,"633,165,000","624,034,000","812,973,000","664,520,000","730,252,000","722,234,000","478,693,000","636,383,000","443,588,000","424,390,000","452,883,000","772,357,000","1,089,495,000","1,202,537,000","1,485,199,000","682,310,000","381,500,000","260,607,000","229,440,000","122,251,000",,,,,,,"394,800,000","362,100,000",,,
			FederalFundsSoldAndSecuritiesPurchaseUnderAgreementsToResell,"633,165,000","624,034,000","812,973,000","664,520,000","730,252,000","722,234,000","478,693,000","636,383,000","443,588,000","424,390,000","452,883,000","772,357,000","1,089,495,000","1,202,537,000","1,485,199,000","682,310,000","381,500,000","260,607,000","229,440,000","122,251,000",,,,,,,"394,800,000","362,100,000",,,
				FederalFundsSold,"46,536,000","237,591,000","87,364,000","50,838,000","114,479,000","63,080,000","66,079,000","636,383,000",,,,,,,,,,,,,,,,,,,,,,,
				SecurityAgreeToBeResell,"586,629,000","386,443,000","725,609,000","613,682,000","615,773,000","659,154,000","412,614,000",,,,,,,,,,,,,,,,,,,,,,,,
	CustomerAcceptances,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,900,000","4,400,000","3,000,000","3,300,000","1,500,000"
	ForeclosedAssets,,,,"16,237,000","33,063,000","39,922,000","71,562,000","60,690,000","85,244,000","125,401,000","125,190,000",,,,,,,,,,,,,,,,,,,,
	OtherRealEstateOwned,"17,838,000","25,290,000","43,382,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
	SecuritiesAndInvestments,"5,801,610,000","6,084,638,000","6,596,600,000","4,854,917,000","4,825,616,000","4,755,296,000","4,200,175,000","4,324,528,000","4,054,489,000","3,801,680,000","3,394,368,000","4,070,919,000","4,801,554,000","6,121,165,000","5,045,914,000","3,669,012,000","3,270,860,000","3,594,282,000","3,172,049,000","3,092,852,000","3,248,300,000","2,784,600,000","3,680,400,000","2,389,900,000","2,294,100,000","2,263,700,000","1,953,600,000","2,738,400,000","2,340,200,000","1,505,800,000","1,414,800,000"
		TradingSecurities,"1,346,207,000","1,448,168,000","1,416,345,000","897,071,000","881,450,000","1,194,391,000","801,718,000","1,262,720,000","988,217,000","769,750,000","699,900,000","945,766,000","1,768,763,000","2,230,745,000","2,133,428,000","988,015,000","800,490,000",,,,,,,,,"170,000,000","178,700,000","188,600,000","99,600,000","88,400,000","72,500,000"
		AvailableForSaleSecurities,"4,455,403,000","4,636,470,000","5,180,255,000","3,957,846,000","3,944,166,000","3,560,905,000","3,398,457,000","3,061,808,000","3,066,272,000","3,031,930,000","2,694,468,000","3,125,153,000","3,032,791,000","3,890,420,000","2,912,486,000","2,680,997,000","2,470,370,000","3,594,282,000","3,172,049,000","3,092,852,000","3,248,300,000","2,784,600,000","3,680,400,000","2,389,900,000","2,294,100,000","2,093,700,000","1,774,900,000","2,549,800,000","2,240,600,000","1,417,400,000","1,342,300,000"
		HeldToMaturitySecurities,"10,000,000","10,000,000","10,000,000","14,347,000","14,320,000","4,292,000",,,,,,,,,,,,,,,,,,,,,,,,,
		OtherShortTermInvestments,"4,445,403,000","4,626,470,000","5,170,255,000","3,943,499,000","3,929,846,000","3,556,613,000","3,398,457,000","3,061,808,000",,,,,,,,,,,,,,,,,,,,,,,
	DerivativeAssets,"183,115,000","81,475,000","81,634,000","121,654,000","104,365,000","134,088,000","181,866,000",,,,,,,,,,,,,,,,,,,,,,,,
	NetLoan,"31,454,594,000","28,034,257,000","28,168,751,000","19,498,700,000","17,602,602,000","16,139,003,000","15,505,417,000","16,833,556,000","16,426,673,000","16,493,062,000","17,679,471,000","20,995,634,000","25,512,765,000","24,762,197,000","24,846,573,000","21,437,495,000","16,807,915,000","15,998,712,000","13,527,079,000","11,830,824,000","11,273,500,000","12,648,500,000","8,185,500,000","8,397,800,000","8,009,900,000","6,610,400,000","5,164,300,000","4,425,600,000","3,848,500,000","3,747,900,000","3,599,800,000"
		GrossLoan,"31,654,901,000","28,214,681,000","28,358,306,000","19,700,768,000","17,812,844,000","16,371,451,000","15,759,226,000","17,110,519,000","16,811,024,000","17,157,861,000","18,576,385,000","21,844,844,000","25,855,106,000","24,978,482,000","25,036,278,000","21,595,654,000","16,968,248,000","16,143,010,000","13,682,452,000","11,974,520,000","11,413,100,000","12,784,500,000","8,311,400,000","8,515,500,000","8,122,500,000","6,717,400,000","5,279,100,000","4,542,000,000","3,970,300,000","3,893,100,000","3,738,500,000"
			LoansHeldForSale,"593,790,000","679,149,000","699,377,000","111,248,000","126,342,000","141,285,000","370,152,000","401,937,000","413,897,000","375,289,000","452,501,000",,,,,,,,,,,,,,,,,,,,
			CommercialLoan,"20,051,091,000","16,514,328,000","16,057,273,000","12,148,087,000","10,436,390,000","9,007,286,000","7,923,576,000","8,796,956,000","8,014,927,000","9,008,679,000",,,,,,,,,,,,,,,,,,,,,
			ConsumerLoan,"495,864,000","518,370,000","619,899,000","359,033,000",,"358,131,000","336,606,000","289,105,000","5,291,364,000","7,773,893,000",,,,,,,,,,,,,,,,,,,,,
			MortgageLoan,"10,514,156,000","10,502,834,000","10,981,757,000","7,082,400,000","7,250,112,000","6,864,749,000","7,128,892,000","7,622,521,000","2,806,785,000",,,,,,,,,,,,,,,,,,,,,,
			OtherLoanAssets,"31,061,111,000","27,535,532,000","27,658,929,000","19,589,520,000","17,686,502,000","16,230,166,000","15,389,074,000","16,708,582,000","284,051,000","16,782,572,000","18,123,884,000","21,844,844,000","25,855,106,000","24,978,482,000","25,036,278,000","21,595,654,000","16,968,248,000","16,143,010,000","13,682,452,000","11,974,520,000","11,413,100,000","12,784,500,000","8,311,400,000","8,515,500,000","8,122,500,000","6,717,400,000","5,279,100,000","4,542,000,000","3,970,300,000","3,893,100,000","3,738,500,000"
		AllowanceForLoansAndLeaseLosses,"200,307,000","180,424,000","189,555,000","202,068,000","210,242,000","232,448,000","253,809,000","276,963,000","384,351,000","664,799,000","896,914,000","849,210,000","342,341,000","216,285,000","189,705,000","158,159,000","160,333,000","144,298,000","155,373,000","143,696,000","139,600,000","136,000,000","125,900,000","117,700,000","112,600,000","107,000,000","103,700,000","96,800,000","87,900,000","83,200,000","61,700,000"
		UnearnedIncome,,,,,,,,,,,,,,,,,,,,,,,,,,,"-11,100,000","-19,600,000","-33,900,000","-62,000,000","-77,000,000"
