name,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
		GainsLossesNotAffectingRetainedEarnings,"404,200,000","341,700,000","510,500,000","453,100,000","178,100,000","-120,900,000","-263,700,000","-221,900,000","-172,600,000","1,282,200,000","1,226,200,000","1,150,700,000","1,067,500,000","933,400,000","1,046,100,000","957,800,000","868,000,000","800,400,000","769,200,000","902,000,000","1,049,300,000","1,023,100,000","972,700,000","1,038,900,000","951,300,000","951,700,000","870,900,000","814,200,000","969,700,000","871,000,000","905,100,000","842,700,000","894,800,000","692,500,000","576,600,000","863,500,000","812,700,000","783,700,000","574,600,000","648,600,000","453,200,000","336,100,000","-7,000,000","-203,700,000","-51,900,000","169,500,000","41,700,000","162,800,000","492,800,000","701,100,000","647,300,000","629,500,000","604,300,000","528,200,000","313,200,000","375,700,000","398,700,000","390,000,000","407,800,000","310,000,000","444,800,000","360,700,000","300,900,000","475,100,000","425,000,000","329,700,000","341,600,000","140,700,000","169,300,000","92,800,000","70,800,000","83,000,000","125,900,000","98,500,000","41,300,000","38,600,000","64,700,000","41,900,000","33,900,000","19,500,000","-12,400,000",,,,"103,700,000",,,,"122,300,000",,,,"74,000,000",,,,"51,100,000",,,,"-30,700,000",,,,"33,500,000",,,,,,,,,,,,,,,,,,,,,,,
			UnrealizedGainLoss,,,,,,"-105,600,000","-249,900,000","-210,900,000","-160,800,000","1,295,000,000","1,240,100,000","1,164,600,000","1,072,000,000","939,600,000","1,057,200,000","970,100,000","878,500,000","809,000,000","777,400,000","907,500,000","1,057,300,000","1,021,900,000","970,200,000","1,035,300,000","946,900,000","947,000,000","865,400,000","807,600,000","961,900,000","862,700,000","903,000,000","841,000,000","892,500,000","682,800,000","574,600,000","861,300,000","810,800,000","767,300,000","574,000,000","647,100,000","451,800,000","336,100,000","-7,000,000","-203,700,000","-51,900,000","169,500,000","41,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ForeignCurrencyTranslationAdjustments,,,,,,,"0","0","0","0","-300,000","-900,000","-800,000","-1,100,000","-800,000","-1,100,000","-1,000,000","-1,500,000","-1,500,000","-800,000","-800,000","-300,000","700,000","1,100,000","600,000","600,000","1,000,000","1,200,000","2,000,000","2,200,000","2,100,000","1,700,000","2,300,000","1,800,000","2,000,000","2,200,000","1,900,000","1,700,000","600,000","1,500,000","1,400,000",,,,,,,,,,,,,,,,,,,,,"-3,900,000","-3,900,000","-3,900,000","-3,900,000","-3,900,000","-4,800,000","-4,800,000","-4,800,000","-4,800,000","-4,800,000","-4,800,000","-4,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherEquityAdjustments,"404,200,000","341,700,000","510,500,000","453,100,000","178,100,000","-15,300,000","-13,800,000","-11,000,000","-11,800,000","-12,800,000","-13,600,000","-13,000,000","-3,700,000","-5,100,000","-10,300,000","-11,200,000","-9,500,000","-7,100,000","-6,700,000","-4,700,000","-7,200,000","1,500,000","1,800,000","2,500,000","3,800,000","4,100,000","4,500,000","5,400,000","5,800,000","6,100,000",,,,"7,900,000",,,,"14,700,000",,,,,,,,,,,,,,,,,,,,,,,,"364,600,000","304,800,000","479,000,000","428,900,000","333,600,000","346,400,000","145,500,000","174,100,000","97,600,000","75,600,000","87,800,000","130,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-15,500,000",,,,,,,,,,,,,"-99,500,000","-62,700,000","-68,900,000","-75,700,000","-82,000,000","-46,000,000","-52,500,000","-58,400,000","-65,500,000","-28,900,000","-30,000,000","-33,100,000",,,,"8,800,000","9,000,000",,,,,,,,,,"551,600,000","622,300,000","652,100,000",,"550,900,000","642,700,000","665,200,000",,"633,900,000","581,800,000","518,600,000",,"486,900,000","472,800,000","557,200,000",,"556,800,000","540,100,000","518,600,000",,"509,800,000","510,100,000","529,400,000",,"550,400,000","401,800,000","424,500,000","421,700,000","289,200,000","269,000,000","271,000,000","256,900,000","255,800,000","242,800,000","140,200,000","121,300,000","123,800,000","146,500,000","48,300,000",,"153,300,000","154,700,000","158,200,000","153,900,000","168,600,000","171,900,000","28,100,000"
TotalCapitalization,"19,246,000,000","17,580,900,000","18,030,500,000","17,237,600,000","16,516,100,000","10,821,800,000","15,718,700,000","14,860,300,000","14,182,400,000","12,591,100,000","12,601,600,000","12,374,900,000","11,634,600,000","11,105,300,000","8,822,200,000","8,568,900,000","8,331,100,000","9,997,300,000","10,176,300,000","10,098,800,000","9,762,000,000","9,093,300,000","9,099,600,000","8,997,200,000","8,299,900,000","8,050,400,000","8,653,200,000","8,437,800,000","8,303,400,000","7,920,200,000","8,617,300,000","8,349,400,000","8,330,400,000","8,248,800,000","8,260,200,000","8,308,600,000","8,279,300,000","8,007,100,000","8,482,700,000","8,389,200,000","7,925,800,000","7,673,200,000","7,101,400,000","6,479,200,000","6,390,800,000","6,435,700,000","6,980,200,000","6,923,900,000","7,109,400,000","7,517,400,000","7,676,000,000","8,116,300,000","8,032,100,000","7,899,500,000","7,607,500,000","7,600,900,000","7,392,400,000","7,095,300,000","6,875,100,000","6,579,300,000","6,439,700,000","7,421,200,000","7,011,200,000","6,831,700,000","6,520,400,000","6,080,100,000","5,870,000,000","5,442,800,000","5,257,000,000","4,633,800,000","4,475,500,000","4,465,600,000","4,346,400,000","3,850,300,000","3,771,800,000","3,680,800,000","3,618,600,000","3,844,100,000","3,779,200,000","3,772,300,000","3,801,400,000","3,803,500,000","3,803,900,000","3,756,300,000","3,333,700,000","3,188,100,000","3,187,200,000","3,078,500,000","2,911,800,000","2,839,700,000","2,677,900,000","2,516,900,000","2,452,600,000","2,325,400,000","2,235,100,000","2,182,500,000","2,151,700,000","2,068,300,000","1,993,800,000","1,917,600,000","1,827,500,000","1,765,000,000","1,706,400,000","1,692,600,000","1,475,000,000","1,522,100,000","1,297,100,000","1,246,100,000","1,197,500,000","1,155,500,000","1,149,700,000","1,143,800,000","1,109,700,000","1,128,300,000","1,143,300,000","1,070,300,000","1,049,300,000","1,052,400,000","1,098,800,000","1,091,800,000","1,081,100,000","1,098,300,000","1,088,400,000","1,082,200,000","896,400,000","611,900,000","412,200,000","277,100,000"
PreferredStockEquity,"493,900,000","493,900,000","493,900,000","493,900,000","493,900,000","493,900,000","493,900,000","493,900,000","493,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"83,600,000",,,,"85,800,000",,,,"87,900,000",,,,,,,,,,,,,,,,,,,,,,,
CommonStockEquity,"13,857,600,000","13,179,300,000","13,629,400,000","12,836,900,000","11,616,800,000","10,327,900,000","11,364,900,000","10,506,900,000","9,829,300,000","9,284,800,000","9,289,400,000","8,991,500,000","8,522,900,000","7,957,100,000","8,094,700,000","7,835,500,000","7,559,900,000","7,289,400,000","7,462,000,000","7,359,800,000","7,201,900,000","6,928,600,000","6,935,300,000","6,789,200,000","6,438,600,000","6,189,500,000","6,792,600,000","6,523,900,000","6,389,800,000","6,007,000,000","6,554,600,000","6,286,600,000","6,250,400,000","5,806,700,000","5,816,300,000","6,349,500,000","6,320,600,000","6,048,900,000","6,304,600,000","6,211,500,000","5,748,600,000","5,496,400,000","4,925,000,000","4,303,300,000","4,215,300,000","4,260,600,000","4,805,500,000","4,749,600,000","4,935,500,000","5,343,900,000","5,502,900,000","6,930,600,000","6,846,600,000","6,714,100,000","6,422,300,000","6,315,900,000","6,107,500,000","5,810,500,000","5,590,500,000","5,294,800,000","5,155,400,000","6,131,000,000","5,721,200,000","5,541,800,000","5,030,600,000","4,590,500,000","4,380,600,000","3,953,600,000","3,768,000,000","3,537,600,000","3,379,500,000","3,369,700,000","3,250,700,000","3,101,200,000","3,022,800,000","2,931,900,000","2,869,800,000","2,795,000,000","2,730,300,000","2,723,600,000","2,752,800,000","2,762,700,000","2,763,300,000","2,685,800,000","2,557,100,000","2,411,700,000","2,411,000,000","2,302,400,000","2,135,900,000","2,063,800,000","1,902,000,000","1,741,100,000","1,676,900,000","1,549,800,000","1,459,500,000","1,506,600,000","1,392,200,000","1,392,600,000","1,318,100,000","1,241,900,000","1,066,100,000","1,089,400,000","1,030,900,000","1,017,200,000","910,000,000","953,500,000","728,600,000","677,600,000","629,000,000","511,900,000","505,700,000","499,800,000","465,700,000","484,300,000","498,900,000","425,900,000","408,500,000","408,000,000","453,900,000","446,900,000","435,200,000","466,400,000","452,700,000","440,300,000","417,200,000","395,000,000","311,400,000","118,400,000"
NetTangibleAssets,"13,685,000,000","12,992,200,000","13,427,700,000","12,619,400,000","11,381,300,000","10,074,500,000","11,093,500,000","10,217,500,000","9,521,900,000","8,465,500,000","8,452,100,000","8,137,000,000","7,656,200,000","7,074,900,000","7,197,000,000","6,922,300,000","6,632,900,000","6,346,900,000","6,505,100,000","6,360,900,000","7,201,900,000","6,928,600,000","6,935,300,000","6,789,200,000","6,438,600,000","6,189,500,000","6,792,600,000","6,523,900,000","6,389,800,000","6,007,000,000","6,554,600,000","6,286,600,000","6,250,400,000","5,806,700,000","5,816,300,000","6,349,500,000","6,320,600,000","6,048,900,000","6,304,600,000","6,211,500,000","5,748,600,000","5,496,400,000","4,925,000,000","4,303,300,000","4,215,300,000","4,260,600,000","4,805,500,000","4,749,600,000","4,935,500,000","5,343,900,000","5,502,900,000","6,930,600,000","6,846,600,000","6,714,100,000","6,422,300,000","6,315,900,000","6,107,500,000","5,810,500,000","5,590,500,000","5,294,800,000","5,155,400,000","6,131,000,000","5,721,200,000","5,541,800,000","5,030,600,000","4,590,500,000","4,380,600,000","3,953,600,000","3,768,000,000","3,537,600,000","3,379,500,000","3,369,700,000","3,250,700,000","3,101,200,000","3,022,800,000","2,931,900,000","2,869,800,000","2,795,000,000","2,730,300,000","2,723,600,000","2,752,800,000","2,762,700,000","2,763,300,000","2,685,800,000","2,557,100,000","2,411,700,000","2,411,000,000","2,302,400,000","2,135,900,000","2,063,800,000","1,902,000,000","1,741,100,000","1,676,900,000","1,549,800,000","1,459,500,000","1,506,600,000","1,475,800,000","1,392,600,000","1,318,100,000","1,241,900,000","1,151,900,000","1,089,400,000","1,030,900,000","1,017,200,000","997,900,000","953,500,000","728,600,000","677,600,000","629,000,000","511,900,000","505,700,000","499,800,000","465,700,000","484,300,000","498,900,000","425,900,000","408,500,000","408,000,000","453,900,000","446,900,000","435,200,000","466,400,000","452,700,000","440,300,000","417,200,000","395,000,000","311,400,000","118,400,000"
InvestedCapital,"19,251,600,000","17,586,400,000","18,035,900,000","17,242,900,000","16,022,200,000","14,732,800,000","15,224,800,000","14,366,400,000","13,688,500,000","12,591,100,000","12,601,600,000","12,374,900,000","11,634,600,000","11,105,300,000","11,248,600,000","10,499,600,000","10,261,500,000","9,997,300,000","10,176,300,000","10,098,800,000","9,762,000,000","9,093,300,000","9,099,600,000","8,997,200,000","8,299,900,000","8,050,400,000","8,803,200,000","8,587,800,000","8,453,300,000","8,070,100,000","8,617,300,000","8,349,400,000","8,330,400,000","8,248,800,000","8,260,200,000","8,308,600,000","8,279,300,000","8,007,100,000","8,482,700,000","8,389,200,000","7,925,800,000","7,673,200,000","7,101,400,000","6,479,200,000","6,390,800,000","6,435,700,000","6,980,200,000","6,923,900,000","7,109,400,000","7,517,400,000","7,676,000,000","8,116,300,000","8,032,100,000","7,899,500,000","7,607,500,000","7,600,900,000","7,392,400,000","7,095,300,000","6,875,100,000","6,579,300,000","6,439,700,000","7,421,200,000","7,011,200,000","6,831,700,000","6,520,400,000","6,080,100,000","5,870,000,000","5,442,800,000","5,257,000,000","4,633,800,000","4,475,500,000","4,465,600,000","4,346,400,000","3,850,300,000","3,771,800,000","3,680,800,000","3,618,600,000","3,844,100,000","3,779,200,000","3,772,300,000","3,801,400,000","3,803,500,000","3,803,900,000","3,756,300,000","3,333,700,000","3,188,100,000","3,187,200,000","3,078,500,000","2,911,800,000","2,839,700,000","2,677,900,000","2,516,900,000","2,452,600,000","2,368,300,000","2,235,100,000","2,182,500,000","2,068,100,000","2,068,300,000","1,993,800,000","1,917,600,000","1,741,700,000","1,765,000,000","1,706,400,000","1,692,600,000","1,387,100,000","1,522,100,000","1,297,100,000","1,246,100,000","1,197,500,000","1,155,500,000","1,149,700,000","1,143,800,000","1,109,700,000","1,128,300,000","1,143,300,000","1,070,300,000","1,049,300,000","1,052,400,000","1,098,800,000","1,091,800,000","1,081,100,000","1,111,300,000","1,098,400,000","1,104,400,000","896,400,000","611,900,000","412,200,000","277,100,000"
TangibleBookValue,"13,191,100,000","12,498,300,000","12,933,800,000","12,125,500,000","10,887,400,000","9,580,600,000","10,599,600,000","9,723,600,000","9,028,000,000","8,465,500,000","8,452,100,000","8,137,000,000","7,656,200,000","7,074,900,000","7,197,000,000","6,922,300,000","6,632,900,000","6,346,900,000","6,505,100,000","6,360,900,000","7,201,900,000","6,928,600,000","6,935,300,000","6,789,200,000","6,438,600,000","6,189,500,000","6,792,600,000","6,523,900,000","6,389,800,000","6,007,000,000","6,554,600,000","6,286,600,000","6,250,400,000","5,806,700,000","5,816,300,000","6,349,500,000","6,320,600,000","6,048,900,000","6,304,600,000","6,211,500,000","5,748,600,000","5,496,400,000","4,925,000,000","4,303,300,000","4,215,300,000","4,260,600,000","4,805,500,000","4,749,600,000","4,935,500,000","5,343,900,000","5,502,900,000","6,930,600,000","6,846,600,000","6,714,100,000","6,422,300,000","6,315,900,000","6,107,500,000","5,810,500,000","5,590,500,000","5,294,800,000","5,155,400,000","6,131,000,000","5,721,200,000","5,541,800,000","5,030,600,000","4,590,500,000","4,380,600,000","3,953,600,000","3,768,000,000","3,537,600,000","3,379,500,000","3,369,700,000","3,250,700,000","3,101,200,000","3,022,800,000","2,931,900,000","2,869,800,000","2,795,000,000","2,730,300,000","2,723,600,000","2,752,800,000","2,762,700,000","2,763,300,000","2,685,800,000","2,557,100,000","2,411,700,000","2,411,000,000","2,302,400,000","2,135,900,000","2,063,800,000","1,902,000,000","1,741,100,000","1,676,900,000","1,549,800,000","1,459,500,000","1,506,600,000","1,392,200,000","1,392,600,000","1,318,100,000","1,241,900,000","1,066,100,000","1,089,400,000","1,030,900,000","1,017,200,000","910,000,000","953,500,000","728,600,000","677,600,000","629,000,000","511,900,000","505,700,000","499,800,000","465,700,000","484,300,000","498,900,000","425,900,000","408,500,000","408,000,000","453,900,000","446,900,000","435,200,000","466,400,000","452,700,000","440,300,000","417,200,000","395,000,000","311,400,000","118,400,000"
TotalDebt,"5,394,000,000","4,407,100,000","4,406,500,000","4,406,000,000","4,405,400,000","4,404,900,000","3,859,900,000","3,859,500,000","3,859,200,000","3,306,300,000","3,312,200,000","3,383,400,000","3,111,700,000","3,148,200,000","3,153,900,000","2,664,100,000","2,701,600,000","2,707,900,000","2,714,300,000","2,739,000,000","2,560,100,000","2,164,700,000","2,164,300,000","2,208,000,000","1,861,300,000","1,860,900,000","2,010,600,000","2,063,900,000","2,063,500,000","2,063,100,000","2,062,700,000","2,062,800,000","2,080,000,000","2,442,100,000","2,443,900,000","1,959,100,000","1,958,700,000","1,958,200,000","2,178,100,000","2,177,700,000","2,177,200,000","2,176,800,000","2,176,400,000","2,175,900,000","2,175,500,000","2,175,100,000","2,174,700,000","2,174,300,000","2,173,900,000","2,173,500,000","2,173,100,000","1,185,700,000","1,185,500,000","1,185,400,000","1,185,200,000","1,285,000,000","1,284,900,000","1,284,800,000","1,284,600,000","1,284,500,000","1,284,300,000","1,290,200,000","1,290,000,000","1,289,900,000","1,489,800,000","1,489,600,000","1,489,400,000","1,489,200,000","1,489,000,000","1,096,200,000","1,096,000,000","1,095,900,000","1,095,700,000","749,100,000","749,000,000","748,900,000","748,800,000","1,049,100,000","1,048,900,000","1,048,700,000","1,048,600,000","1,040,800,000","1,040,600,000","1,070,500,000","776,600,000","776,400,000","776,200,000","776,100,000","775,900,000","775,900,000","775,900,000","775,800,000","775,700,000","818,500,000","775,600,000","675,900,000","675,900,000","675,700,000","675,700,000","675,700,000","675,600,000","675,600,000","675,500,000","675,400,000","477,100,000","568,600,000","568,500,000","568,500,000","568,500,000","643,600,000","644,000,000","644,000,000","644,000,000","644,000,000","644,400,000","644,400,000","640,800,000","644,400,000","644,900,000","644,900,000","645,900,000","644,900,000","645,700,000","664,100,000","479,200,000","216,900,000","100,800,000","158,700,000"
NetDebt,"5,024,500,000","4,180,900,000","4,360,600,000","4,314,100,000","4,247,400,000","4,335,400,000","3,738,000,000","3,704,700,000","3,669,100,000","3,041,300,000","3,087,300,000","3,222,400,000","2,897,200,000","2,936,700,000","3,010,500,000","2,529,400,000","2,491,700,000","2,483,500,000","2,519,800,000","2,475,200,000","2,458,600,000","2,056,300,000","2,073,700,000","2,081,900,000","1,764,600,000","1,785,800,000","1,909,700,000","1,967,000,000","1,953,300,000","1,884,000,000","1,870,500,000","1,897,300,000","1,924,000,000","2,286,400,000","2,273,600,000","1,809,400,000","1,803,200,000","1,799,300,000","2,024,300,000","2,022,600,000","2,016,500,000","2,004,300,000","2,015,700,000","2,041,400,000","2,172,600,000","2,168,500,000","2,164,800,000","2,165,800,000","2,168,100,000","2,165,800,000","2,159,100,000","1,175,800,000","1,179,900,000","1,170,900,000","1,167,600,000","1,274,400,000","1,279,300,000","1,277,900,000","1,264,800,000","1,267,700,000","1,264,300,000","1,255,700,000","1,268,000,000","1,266,800,000","1,477,700,000","1,467,700,000","1,471,500,000","1,465,900,000","1,472,100,000","1,078,600,000","1,081,100,000","1,081,000,000","1,084,500,000","725,700,000","710,300,000","726,600,000","739,900,000","1,029,900,000","1,040,000,000","1,037,700,000","1,034,400,000","1,040,800,000","1,040,600,000","1,070,500,000","758,000,000","776,400,000","776,200,000","776,100,000","752,600,000","775,900,000","775,900,000","775,800,000","760,300,000","818,500,000","775,600,000","675,900,000","659,700,000","675,700,000","675,700,000","675,700,000","662,200,000","675,600,000","675,500,000","675,400,000","468,400,000","568,600,000","568,500,000","568,500,000","568,500,000","643,600,000","644,000,000","644,000,000","644,000,000","644,000,000","644,400,000","644,400,000","640,800,000","644,400,000","644,900,000","644,900,000","645,900,000","644,900,000","645,700,000","664,100,000","479,200,000","216,900,000","100,800,000","158,700,000"
ShareIssued,"797,498,466","797,530,089","797,500,000","797,500,000","797,485,804","797,500,000","797,544,753","797,512,182","797,476,344","797,500,000","797,534,009","797,548,285","797,502,022","797,500,000","797,481,045","797,515,711","797,596,534","797,600,000","797,544,245","797,632,347","797,600,000","797,600,000","797,606,958","797,571,615","797,600,000","797,600,000","797,596,304","797,362,159","797,570,892","797,700,000","797,748,737","797,658,487","797,555,122","797,700,000","797,728,395","797,703,902","797,640,546","797,700,000","797,729,839","797,800,000","797,800,000","797,800,000","797,800,000","798,114,026","797,900,000","797,900,000","797,900,000","677,510,990","678,367,604","698,099,891","724,078,768","736,221,011","748,000,000","761,687,647","775,200,000","783,600,000","789,200,000","788,400,000","790,800,000","798,400,000","801,600,000","868,000,000","869,200,000","870,000,000","865,600,000","864,400,000","869,600,000","868,000,000","872,000,000","871,072,380","873,200,000","879,919,200","880,798,320","879,683,196","884,199,684","886,129,140","882,000,000","881,457,852","879,295,968","876,472,572","877,200,000","877,344,000","875,376,000","874,800,000","870,001,128","869,893,236","871,872,000","870,060,000","867,599,532","867,000,132","865,078,056","863,112,024","858,001,140","857,317,824","856,258,884","866,928,204","865,201,932","864,766,368","862,896,240","854,400,744","854,400,744","861,901,236","861,901,236","861,901,236","866,068,000","860,300,300","806,198,200","806,258,260","739,939,940","693,561,560","728,660,660","759,603,604","800,804,804","761,117,116","786,366,368","811,627,628","833,261,260","836,876,876","869,333,332","945,093,092","916,228,228","945,093,092","952,300,300","970,342,344","969,873,872","1,036,708,708","1,009,477,476","1,009,477,476"
OrdinarySharesNumber,"585,298,466","584,630,089","584,600,000","584,100,000","583,985,804","583,200,000","583,144,753","582,512,182","582,376,344","581,700,000","581,634,009","581,048,285","580,902,022","579,900,000","580,781,045","581,915,711","582,996,534","583,600,000","584,544,245","585,932,347","587,300,000","587,800,000","589,206,958","591,471,615","593,100,000","595,800,000","599,996,304","600,362,159","603,170,892","604,600,000","604,748,737","609,158,487","611,155,122","613,000,000","620,628,395","642,703,902","655,740,546","662,400,000","667,629,839","670,500,000","672,600,000","676,200,000","680,000,000","681,014,026","676,500,000","675,600,000","675,400,000","677,510,990","678,367,604","698,099,891","724,078,768","736,221,011","748,000,000","761,687,647","775,200,000","783,600,000","789,200,000","788,400,000","790,800,000","798,400,000","801,600,000","868,000,000","869,200,000","870,000,000","865,600,000","864,400,000","869,600,000","868,000,000","872,000,000","871,072,380","873,200,000","879,919,200","880,798,320","879,683,196","884,199,684","886,129,140","882,000,000","881,457,852","879,295,968","876,472,572","877,200,000","877,344,000","875,376,000","874,800,000","870,001,128","869,893,236","871,872,000","870,060,000","867,599,532","867,000,132","865,078,056","863,112,024","858,001,140","857,317,824","856,258,884","866,928,204","865,201,932","864,766,368","862,896,240","854,400,744","854,400,744","861,901,236","861,901,236","861,901,236","866,068,000","860,300,300","806,198,200","806,258,260","739,939,940","693,561,560","728,660,660","759,603,604","800,804,804","761,117,116","786,366,368","811,627,628","833,261,260","836,876,876","869,333,332","945,093,092","916,228,228","945,093,092","952,300,300","970,342,344","969,873,872","1,036,708,708","1,009,477,476","1,009,477,476"
TreasurySharesNumber,"212,200,000","212,900,000","212,900,000","213,400,000","213,500,000","214,300,000","214,400,000","215,000,000","215,100,000","215,800,000","215,900,000","216,500,000","216,600,000","217,600,000","216,700,000","215,600,000","214,600,000","214,000,000","213,000,000","211,700,000","210,300,000","209,800,000","208,400,000","206,100,000","204,500,000","201,800,000","197,600,000","197,000,000","194,400,000","193,100,000","193,000,000","188,500,000","186,400,000","184,700,000","177,100,000","155,000,000","141,900,000","135,300,000","130,100,000","127,300,000","125,200,000","121,600,000","117,800,000","117,100,000","121,400,000","122,300,000","122,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
