name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995
				MineralProperties,"160,270,000,000","150,979,000,000",,,,,,,,,,,,,,,,,,,,,,,
				LandAndImprovements,"4,067,000,000",,"571,000,000","537,000,000","423,000,000","642,000,000","693,000,000","678,000,000",,,"646,000,000","655,000,000","628,942,790","482,648,530","420,466,380",,,,,,,,,,
				BuildingsAndImprovements,"806,000,000",,"3,490,000,000","3,416,000,000","3,053,000,000","4,463,000,000","3,404,000,000","3,150,000,000",,,"3,057,000,000","3,055,000,000","3,207,813,990","3,236,093,990","3,149,276,300","1,745,350,880","3,473,087,220","3,306,805,900","3,204,267,410",,,,,,
				MachineryFurnitureEquipment,"31,638,000,000","27,516,000,000","162,015,000,000","168,422,000,000","140,991,000,000","142,452,000,000","123,294,000,000","113,830,000,000",,,"98,228,000,000","88,436,000,000","85,141,158,320","81,531,990,140","79,368,517,240","28,377,811,920","63,112,680,520","61,488,483,310","60,065,122,130",,,,,,
				OtherProperties,"1,334,000,000","4,060,000,000","1,954,000,000","2,160,000,000","2,104,000,000","2,159,000,000","1,953,000,000","2,239,000,000",,,"1,920,000,000","1,563,000,000","1,362,823,690","1,382,026,560","1,181,189,690","41,643,511,360","1,022,710,640","1,060,655,610","955,323,500",,,,,,
				ConstructionInProgress,"2,799,000,000","2,415,000,000","15,747,000,000","22,737,000,000","25,978,000,000","24,311,000,000","21,424,000,000","23,400,000,000",,,"18,715,000,000","18,481,000,000","12,063,081,560","6,822,240,760","6,521,450,440","7,142,955,440","8,995,565,870","7,603,747,630","7,019,941,860",,,,,,
			AccumulatedDepreciation,"-132,342,000,000","-123,587,000,000","-120,619,000,000","-126,479,000,000","-108,754,000,000","-102,065,000,000","-87,005,000,000","-79,831,000,000",,,"-62,801,000,000","-56,357,000,000","-52,187,848,300","-49,143,015,710","-45,661,973,420","-41,321,145,200","-40,307,344,890","-39,735,990,090","-37,872,395,270","-34,659,416,480","-31,626,372,960","-28,119,874,140","-25,689,065,220","-23,319,913,280","-20,032,768,260"
		GoodwillAndOtherIntangibleAssets,"2,028,000,000","2,089,000,000","2,925,000,000","3,269,000,000","2,433,000,000","3,645,000,000","3,876,000,000","4,487,000,000","10,950,000,000","11,172,000,000","11,469,000,000","11,037,000,000","4,340,185,360","3,752,838,570","3,191,491,800","3,187,515,280","3,603,308,140","3,178,154,950","2,847,987,940","2,397,794,480","2,176,400,100","1,772,680,140","1,680,907,410","1,035,672,830","1,043,519,580"
			Goodwill,"1,265,000,000","1,284,000,000","1,204,000,000","1,320,000,000","1,314,000,000","2,197,000,000","2,146,000,000","2,461,000,000","4,023,000,000","4,175,000,000","4,410,000,000","3,553,000,000","2,118,652,430","2,083,647,500","1,912,362,150",,,,,,,,,,
			OtherIntangibleAssets,"763,000,000","805,000,000","1,721,000,000","1,949,000,000","1,119,000,000","1,448,000,000","1,730,000,000","2,026,000,000","6,927,000,000","6,997,000,000","7,059,000,000","7,484,000,000","2,221,532,930","1,669,191,070","1,279,129,650","3,187,515,280","3,603,308,140","3,178,154,950","2,847,987,940","2,397,794,480","2,176,400,100","1,772,680,140","1,680,907,410","1,035,672,830","1,043,519,580"
		InvestmentsAndAdvances,"11,138,000,000","8,027,000,000","3,803,000,000","4,391,000,000","3,340,000,000","5,206,000,000","6,260,000,000","9,419,000,000","6,242,000,000","6,090,000,000","6,244,000,000","5,881,000,000",,,,,,,,,,,,,
			LongTermEquityInvestment,"9,035,000,000","7,044,000,000","3,511,000,000","4,040,000,000","2,619,000,000","3,115,000,000","3,153,000,000","4,265,000,000","5,843,000,000","5,668,000,000",,,,,,,,,,,,,,,
				InvestmentsinAssociatesatCost,"4,357,000,000",,,,,,,,,,,,,,,,,,,,,,,,
				InvestmentsInOtherVenturesUnderEquityMethod,"86,000,000",,,,,,,,,,,,,,,,,,,,,,,,
				InvestmentsinJointVenturesatCost,"4,592,000,000",,,,,,,,,,,,,,,,,,,,,,,,
			InvestmentinFinancialAssets,"1,174,000,000","64,000,000","73,000,000","75,000,000","77,000,000","76,000,000","80,000,000","69,000,000",,,,,,,,,,,,,,,,,
				AvailableForSaleSecurities,"1,174,000,000","64,000,000","73,000,000","75,000,000","77,000,000","76,000,000","80,000,000","69,000,000",,,,,,,,,,,,,,,,,
			OtherInvestments,"929,000,000","919,000,000","219,000,000","276,000,000","644,000,000","2,015,000,000","3,027,000,000","5,085,000,000","399,000,000","422,000,000",,,,,,,,,,,,,,,
		FinancialAssets,"54,000,000","68,000,000",,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentAccountsReceivable,"396,000,000","1,189,000,000","1,602,000,000","1,785,000,000","711,000,000","946,000,000","4,454,000,000","5,560,000,000","4,225,000,000","3,355,000,000",,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,"4,360,000,000","3,931,000,000","4,078,000,000","3,790,000,000","4,349,000,000","5,231,000,000","4,658,000,000","4,913,000,000","5,514,000,000","4,864,000,000","3,558,000,000","2,912,000,000","1,917,692,520","1,725,260,130","1,859,170,620",,,,,,,,,,
			NonCurrentDeferredTaxesAssets,"4,360,000,000","3,931,000,000","4,078,000,000","3,790,000,000","4,349,000,000","5,231,000,000","4,658,000,000","4,913,000,000","5,514,000,000","4,864,000,000","3,558,000,000","2,912,000,000","1,917,692,520","1,725,260,130","1,859,170,620",,,,,,,,,,
		OtherNonCurrentAssets,"1,965,000,000","1,941,000,000","2,606,000,000","2,532,000,000","2,666,000,000","4,354,000,000","2,573,000,000","2,538,000,000","4,241,000,000","4,064,000,000","5,364,000,000","3,799,000,000","11,278,446,280","8,500,524,110","8,543,572,890","7,618,021,360","6,826,275,910","7,170,146,280","6,925,533,420","7,241,296,740","4,049,694,250","4,632,501,780","5,083,631,280","5,816,319,330","5,913,277,620"
TotalLiabilitiesNetMinorityInterest,"75,540,000,000","67,300,000,000","66,849,000,000","71,459,000,000","81,123,000,000","83,998,000,000","77,292,000,000","76,928,000,000","82,552,000,000","76,132,000,000","67,478,000,000","68,080,000,000","58,685,094,810","47,113,164,200","44,598,987,130","36,618,435,200","38,950,347,620","37,490,792,770","33,604,909,000","32,379,808,140","26,467,609,070","23,902,617,780","28,272,699,000","33,344,005,000","31,514,603,280"
	CurrentLiabilities,"29,644,000,000","28,382,000,000","24,735,000,000","27,696,000,000","29,565,000,000","37,174,000,000","32,869,000,000","33,986,000,000","35,632,000,000","34,847,000,000","30,488,000,000","35,351,000,000","30,290,762,680","23,749,035,360","22,466,244,790","19,033,619,360","21,342,732,370","21,611,453,660","18,483,823,860","20,300,332,840","15,165,235,400","13,810,534,020","17,190,891,900","21,668,782,430","19,103,895,450"
		PayablesAndAccruedExpenses,"17,011,000,000","18,412,000,000","17,895,000,000","17,896,000,000","15,842,000,000","23,832,000,000","24,285,000,000","25,118,000,000","26,900,000,000","25,749,000,000","21,896,000,000","24,124,000,000","11,109,722,260","10,528,102,550","13,085,116,380","10,123,182,640","9,710,986,900","9,483,004,470","8,612,522,330","4,860,538,100","4,145,098,090","3,504,432,600","3,476,360,160","3,557,765,160","3,280,301,460"
			Payables,"17,011,000,000","18,412,000,000","17,895,000,000","17,896,000,000","15,842,000,000","23,832,000,000","24,285,000,000","25,118,000,000","26,900,000,000","25,749,000,000","21,896,000,000","24,124,000,000","11,109,722,260","10,528,102,550","13,085,116,380","6,281,345,200","5,876,616,030","5,542,473,520","4,982,293,030","4,860,538,100","4,145,098,090","3,504,432,600","3,476,360,160","3,557,765,160","3,280,301,460"
				AccountsPayable,"10,480,000,000","11,645,000,000","10,890,000,000","11,038,000,000","9,345,000,000","15,015,000,000","15,584,000,000","14,993,000,000","22,912,000,000","22,575,000,000","19,174,000,000","20,515,000,000","11,109,722,260","10,528,102,550","13,085,116,380","6,281,345,200","5,876,616,030","5,542,473,520","4,982,293,030","4,860,538,100","4,145,098,090","3,504,432,600","3,476,360,160","3,557,765,160","3,280,301,460"
				TotalTaxPayable,"1,867,000,000","1,872,000,000","1,944,000,000","1,719,000,000","1,864,000,000","2,407,000,000","3,046,000,000","3,784,000,000","3,988,000,000","3,174,000,000","2,722,000,000","3,609,000,000",,,,,,,,,,,,,
					IncomeTaxPayable,"456,000,000","440,000,000","472,000,000","426,000,000","422,000,000","534,000,000","755,000,000","1,622,000,000","2,092,000,000","1,515,000,000","1,291,000,000","1,949,000,000",,,,,,,,,,,,,
				OtherPayable,"4,664,000,000","4,895,000,000","5,061,000,000","5,139,000,000","4,633,000,000","6,410,000,000","5,655,000,000","6,341,000,000",,,,,,,,,,,,,,,,,
			CurrentAccruedExpenses,,,,,,,,,,,,,,,,"3,841,837,440","3,834,370,870","3,940,530,950","3,630,229,300",,,,,,
		CurrentDebtAndCapitalLeaseObligation,"6,497,000,000","5,783,000,000","4,528,000,000","6,675,000,000","8,383,000,000","6,575,000,000","4,685,000,000","5,184,000,000","6,495,000,000","7,478,000,000","6,736,000,000","6,908,000,000","8,513,018,440","4,290,040,780","5,341,105,060","5,047,206,560","7,904,568,650","8,877,868,520","6,474,845,510","5,944,443,420","4,767,210,630","4,939,459,380","7,884,537,570","8,540,082,630","7,016,070,360"
			CurrentDebt,"5,094,000,000","4,963,000,000","4,528,000,000","6,675,000,000","8,383,000,000","6,575,000,000","4,685,000,000","5,184,000,000","6,495,000,000","7,478,000,000","6,736,000,000","6,908,000,000","8,513,018,440","4,290,040,780","5,341,105,060","5,047,206,560","7,904,568,650","8,877,868,520","6,474,845,510","5,944,443,420","4,767,210,630","4,939,459,380","7,884,537,570","8,540,082,630","7,016,070,360"
				CommercialPaper,"1,778,000,000","915,000,000","1,664,000,000","2,738,000,000","4,962,000,000","1,926,000,000","1,767,000,000","1,481,000,000",,,,,,,,,,,,,,,,,
				OtherCurrentBorrowings,"3,316,000,000","4,048,000,000","2,864,000,000","3,937,000,000","3,421,000,000","4,649,000,000","2,918,000,000","3,703,000,000",,,,,,,,,,,,,,,,,
			BankIndebtedness,"514,000,000","820,000,000",,,,,,,,,,,,,,,,,,,,,,,
			CurrentCapitalLeaseObligation,"889,000,000",,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,"2,070,000,000","1,315,000,000","797,000,000","526,000,000","637,000,000","2,278,000,000","2,462,000,000","2,247,000,000",,,,,,,,,,,,,,,,,
			CurrentDeferredRevenue,"2,070,000,000","1,315,000,000","797,000,000","526,000,000","637,000,000","2,278,000,000","2,462,000,000","2,247,000,000",,,,,,,,,,,,,,,,,
		OtherCurrentLiabilities,"4,066,000,000","2,872,000,000","1,515,000,000","2,599,000,000","4,703,000,000","4,489,000,000","1,437,000,000","1,437,000,000","2,237,000,000","1,620,000,000","1,856,000,000","4,319,000,000","10,668,021,980","8,930,892,030","4,040,023,350","3,863,230,160","3,727,176,820","3,250,580,670","3,396,456,020","9,495,351,320","6,252,926,680","5,366,642,040","5,829,994,170","9,570,934,640","8,807,523,630"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"45,896,000,000","38,918,000,000","42,114,000,000","43,763,000,000","51,558,000,000","46,824,000,000","44,423,000,000","42,942,000,000","46,920,000,000","41,285,000,000","36,990,000,000","32,729,000,000","28,394,332,130","23,364,128,840","22,132,742,340","17,584,815,840","17,607,615,250","15,879,339,110","15,121,085,140","12,079,475,300","11,302,373,670","10,092,083,760","11,081,807,100","11,675,222,570","12,410,707,830"
		LongTermProvisions,"14,106,000,000","11,886,000,000","13,447,000,000","13,896,000,000","15,266,000,000","15,898,000,000","13,120,000,000","13,603,000,000","12,735,000,000","11,792,000,000","10,319,000,000","9,573,000,000",,,,,,,,,,,,,
		LongTermDebtAndCapitalLeaseObligation,"23,669,000,000","20,082,000,000","20,179,000,000","20,564,000,000","19,393,000,000","19,316,000,000","20,875,000,000","19,279,000,000","23,102,000,000","20,305,000,000","18,064,000,000","13,929,000,000","11,347,719,150","7,408,692,820","7,646,915,670","7,668,183,600","8,321,434,400","6,555,480,630","6,094,963,930","5,129,917,320","4,791,061,590","4,508,866,080","5,320,903,770","5,245,855,630","6,296,213,430"
			LongTermDebt,"18,910,000,000","20,082,000,000","20,179,000,000","20,564,000,000","19,393,000,000","19,316,000,000","20,875,000,000","19,279,000,000","23,102,000,000","20,305,000,000","18,064,000,000","13,929,000,000","11,347,719,150","7,408,692,820","7,646,915,670","7,668,183,600","8,321,434,400","6,555,480,630","6,094,963,930","5,129,917,320","4,791,061,590","4,508,866,080","5,320,903,770","5,245,855,630","6,296,213,430"
			LongTermCapitalLeaseObligation,"4,759,000,000",,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"5,376,000,000","5,058,000,000","6,155,000,000","6,932,000,000","6,921,000,000","7,847,000,000","6,750,000,000","6,740,000,000","7,120,000,000","5,924,000,000","4,907,000,000","5,742,000,000","5,479,415,430","5,851,639,870","4,886,021,970","2,766,300,000","2,437,672,100","2,613,043,740","2,625,453,760","1,357,543,500","1,772,921,360","1,460,606,580","1,721,816,460","1,778,079,110","1,431,134,850"
			NonCurrentDeferredTaxesLiabilities,"4,920,000,000","4,272,000,000","5,900,000,000","6,667,000,000","6,921,000,000","7,847,000,000","6,750,000,000","6,740,000,000","7,120,000,000","5,924,000,000","4,907,000,000","5,742,000,000","5,479,415,430","5,851,639,870","4,886,021,970","2,766,300,000","2,437,672,100","2,613,043,740","2,625,453,760","1,357,543,500","1,772,921,360","1,460,606,580","1,721,816,460","1,778,079,110","1,431,134,850"
			NonCurrentDeferredRevenue,"456,000,000","786,000,000","255,000,000","265,000,000",,,,,,,,,,,,,,,,,,,,,
		TradeandOtherPayablesNonCurrent,"517,000,000",,"90,000,000","95,000,000","133,000,000","129,000,000","76,000,000","58,000,000",,,,,,,,,,,,,,,,,
		EmployeeBenefits,"1,136,000,000","1,117,000,000","1,022,000,000","868,000,000","1,056,000,000","1,313,000,000","1,279,000,000","982,000,000","1,039,000,000","1,032,000,000","944,000,000","947,000,000",,,,,,,,,,,,,
			NonCurrentPensionAndOtherPostretirementBenefitPlans,,,,,,,,,"1,039,000,000","1,032,000,000","944,000,000","947,000,000",,,,,,,,,,,,,
		DerivativeProductLiabilities,"50,000,000","40,000,000","91,000,000","161,000,000","98,000,000","143,000,000","283,000,000","284,000,000",,,,,,,,,,,,,,,,,
		LiabilitiesHeldforSaleNonCurrent,,"59,000,000","87,000,000","0","7,070,000,000","165,000,000","140,000,000","361,000,000",,,,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,"1,042,000,000","676,000,000","1,043,000,000","1,247,000,000","1,621,000,000","2,013,000,000","1,900,000,000","1,635,000,000","2,924,000,000","2,232,000,000","2,756,000,000","2,538,000,000","11,567,197,550","10,103,796,150","9,599,804,700","7,150,332,240","6,848,508,750","6,710,814,740","6,400,667,450","5,592,014,480","4,738,390,720","4,122,611,100","4,039,086,870","4,651,287,830","4,683,359,550"
TotalEquityGrossMinorityInterest,"47,900,000,000","51,073,000,000","48,079,000,000","53,086,000,000","53,669,000,000","62,209,000,000","61,049,000,000","62,713,000,000","60,393,000,000","55,728,000,000","50,051,000,000","48,510,000,000","42,934,776,130","41,198,636,060","39,186,960,030","32,442,428,720","28,268,262,030","28,376,587,690","29,240,766,470","24,139,785,280","19,763,501,730","17,358,452,280","16,163,620,200","14,305,783,350","12,183,754,020"
	StockholdersEquity,"47,839,000,000","51,016,000,000","48,030,000,000","53,037,000,000","51,753,000,000","59,754,000,000","58,210,000,000","59,199,000,000","55,472,000,000","51,206,000,000","46,073,000,000","44,436,000,000","40,491,707,190","39,028,611,900","36,839,778,230","30,315,697,280","26,649,234,860","26,281,006,660","27,531,299,360","22,462,819,780","18,411,947,330","16,126,358,580","15,248,166,570","13,399,469,190","11,339,111,490"
		CapitalStock,"4,005,000,000","4,005,000,000","4,005,000,000","4,005,000,000","4,005,000,000","4,005,000,000","4,005,000,000","4,005,000,000","4,005,000,000","4,005,000,000","4,005,000,000","4,005,000,000","4,011,653,630","4,005,149,340","4,002,029,400","4,001,176,320","3,996,352,990","4,005,332,910","4,007,863,060","4,143,968,080","4,136,153,980","4,124,316,420","4,110,904,980",,
			CommonStock,"4,005,000,000","4,005,000,000","4,005,000,000","4,005,000,000","4,005,000,000","4,005,000,000","4,005,000,000","4,005,000,000","4,005,000,000","4,005,000,000","4,005,000,000","4,005,000,000","4,011,653,630","4,005,149,340","4,002,029,400","4,001,176,320","3,996,352,990","4,005,332,910","4,007,863,060","4,143,968,080","4,136,153,980","4,124,316,420","4,110,904,980",,
		RetainedEarnings,"37,584,000,000","40,828,000,000","3,374,000,000","-1,464,000,000","-8,783,000,000","1,291,000,000","5,160,000,000","7,788,000,000","6,860,000,000","55,768,000,000","4,367,000,000","8,825,000,000","34,664,555,670","34,384,729,890","26,149,125,010","22,272,772,240","20,236,648,580","17,164,895,640","16,161,825,800","11,724,916,880","8,045,723,840","6,202,248,840","5,937,266,790","6,814,229,070","5,269,851,870"
		AdditionalPaidInCapital,,"4,005,000,000","4,005,000,000","4,005,000,000","4,005,000,000","4,005,000,000","4,005,000,000","4,005,000,000",,,,,,,,,,,,,,,,,
		TreasuryStock,"981,000,000","581,000,000","581,000,000","581,000,000","581,000,000","581,000,000","201,000,000","201,000,000","6,753,000,000","6,756,000,000","6,757,000,000","6,757,000,000","6,008,221,200","5,374,295,170","4,213,106,900","3,226,612,320","3,158,651,340","2,840,803,570","2,071,366,130","576,024,340",,,,,
		GainsLossesNotAffectingRetainedEarnings,"8,773,000,000","8,277,000,000","42,673,000,000","52,518,000,000","58,552,000,000","57,059,000,000","51,239,000,000","49,563,000,000","53,244,000,000",,,,"7,824,404,960","6,013,027,840","10,901,730,720","7,268,361,040","5,574,884,630","7,951,581,680","9,432,976,630","7,168,894,420","6,230,069,510","5,799,793,320","5,199,994,800",,
			ForeignCurrencyTranslationAdjustments,"7,209,000,000","6,605,000,000",,,,,,,,,,,,"-397,787,250",,,,"-763,328,970","1,364,426,740","913,546,920","674,783,410","115,961,760","443,635,920",,
			OtherEquityAdjustments,"1,564,000,000","1,672,000,000","42,673,000,000","52,518,000,000","58,552,000,000","57,059,000,000","51,239,000,000","49,563,000,000",,,,,,"6,410,815,090",,,,"8,714,910,650","8,068,549,890","6,255,347,500","5,555,286,100","5,683,831,560","4,756,358,880",,
		OtherEquityInterest,"-1,542,000,000","-1,513,000,000","-1,441,000,000","-1,441,000,000","-1,440,000,000","-2,020,000,000","-1,993,000,000","-1,956,000,000","-1,884,000,000","-1,811,000,000","44,458,000,000","38,363,000,000","-685,870",,,,,,,"1,064,740",,,,"6,585,240,120","6,069,259,620"
	MinorityInterest,"61,000,000","57,000,000","49,000,000","49,000,000","1,916,000,000","2,455,000,000","2,839,000,000","3,514,000,000","4,921,000,000","4,522,000,000","3,978,000,000","4,074,000,000","2,443,068,940","2,170,024,160","2,347,181,800","2,126,731,440","1,619,027,170","2,095,581,030","1,709,467,110","1,676,965,500","1,351,554,400","1,232,093,700","915,453,630","906,314,160","844,642,530"
TotalCapitalization,"66,749,000,000","71,098,000,000","68,209,000,000","73,601,000,000","71,146,000,000","79,070,000,000","79,085,000,000","78,478,000,000","78,574,000,000","71,511,000,000","64,137,000,000","58,365,000,000","51,839,426,340","46,437,304,720","44,486,693,900","37,983,880,880","34,970,669,260","32,836,487,290","33,626,263,290","27,592,737,100","23,203,008,920","20,635,224,660","20,569,070,340","18,645,324,820","17,635,324,920"
CommonStockEquity,"47,839,000,000","51,016,000,000","48,030,000,000","53,037,000,000","51,753,000,000","59,754,000,000","58,210,000,000","59,199,000,000","55,472,000,000","51,206,000,000","46,073,000,000","44,436,000,000","40,491,707,190","39,028,611,900","36,839,778,230","30,315,697,280","26,649,234,860","26,281,006,660","27,531,299,360","22,462,819,780","18,411,947,330","16,126,358,580","15,248,166,570","13,399,469,190","11,339,111,490"
CapitalLeaseObligations,"5,648,000,000",,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"45,811,000,000","48,927,000,000","45,105,000,000","49,768,000,000","49,320,000,000","56,109,000,000","54,334,000,000","54,712,000,000","44,522,000,000","40,034,000,000","34,604,000,000","33,399,000,000","36,151,521,830","35,275,773,330","33,648,286,430","27,128,182,000","23,045,926,720","23,102,851,710","24,683,311,420","20,065,025,300","16,235,547,230","14,353,678,440","13,567,259,160","12,363,796,360","10,295,591,910"
