name,ttm,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015
		OtherSpecialCharges,,"31,000","115,000","1,870,000","558,000",,"4,239,000",,,,"-6,764,000",,,,,,,,,
		GainOnSaleOfPPE,"22,649,000","4,077,000","4,857,000","6,196,000","7,519,000","8,469,000","7,999,000","7,055,000","32,058,000","9,218,000","10,749,000","10,263,000","9,639,000","5,161,000","-4,261,000","-12,319,000","-1,930,000","-1,837,000","-1,058,000","-3,254,000"
	OtherNonOperatingIncomeExpenses,"5,899,000","3,646,000","1,210,000","116,000","927,000","1,004,000","1,540,000","-492,000","585,000","659,000","1,085,000","-164,000","974,000","742,000","444,000","-357,000","756,000","233,000","258,000","-734,000"
PretaxIncome,"362,751,000","82,582,000","90,583,000","95,448,000","94,138,000","100,661,000","105,884,000","105,418,000","122,643,000","93,368,000","86,701,000","70,609,000","59,497,000","43,445,000","31,113,000","-56,848,000","8,847,000","11,057,000","18,864,000","26,092,000"
TaxProvision,"25,247,000","5,546,000","6,814,000","4,845,000","8,042,000","7,850,000","34,459,000","9,789,000","15,890,000","10,503,000","-122,962,000","11,063,000","11,483,000","7,142,000","5,488,000","-7,719,000","1,192,000","992,000","992,000","112,000"
NetIncomeCommonStockholders,"314,338,000","67,211,000","77,161,000","85,895,000","84,071,000","91,914,000","69,557,000","94,236,000","104,870,000","80,892,000","207,160,000","57,156,000","45,671,000","34,611,000","22,779,000","-51,211,000","6,174,000","8,742,000","12,820,000","21,158,000"
	NetIncome,"337,504,000","77,036,000","83,769,000","90,603,000","86,096,000","92,219,000","69,557,000","94,236,000","104,870,000","80,892,000","207,160,000","57,156,000","45,671,000","34,611,000","22,779,000","-51,211,000","6,174,000","8,742,000","12,820,000","21,158,000"
		NetIncomeIncludingNoncontrollingInterests,"337,504,000","77,036,000","83,769,000","90,603,000","86,096,000","92,811,000","71,425,000","95,629,000","106,753,000","82,865,000","209,663,000","59,546,000","48,014,000","36,303,000","25,625,000","-49,129,000","7,655,000","10,065,000","17,872,000","25,980,000"
			NetIncomeContinuousOperations,"337,504,000","77,036,000","83,769,000","90,603,000","86,096,000","92,811,000","71,425,000","95,629,000","106,753,000","82,865,000","209,663,000","59,546,000","48,014,000","36,303,000","25,625,000","-49,129,000","7,655,000","10,065,000","17,872,000","25,980,000"
		MinorityInterests,"0","0","0","0","0","-592,000","-1,868,000","-1,393,000","-1,883,000","-1,973,000","-2,503,000","-2,390,000","-2,343,000","-1,692,000","-2,846,000","-2,082,000","-1,481,000","-1,323,000","-5,052,000","-4,822,000"
	PreferredStockDividends,"23,166,000","9,825,000","6,608,000","4,708,000","2,025,000","305,000",,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"314,338,000","67,211,000","77,161,000","85,895,000","84,071,000","91,914,000","69,557,000","94,236,000","104,870,000","80,892,000","207,160,000","57,156,000","45,671,000","34,611,000","22,779,000","-51,211,000","6,174,000","8,742,000","12,820,000","21,158,000"
BasicEPS,,"0.94","1.07","1.18","1.13","1.18","0.88","1.18","1.31","1.01","2.59","0.76","0.62","0.47",,"-0.74","0.084","0.118",,"0.286"
DilutedEPS,,"0.94","1.07","1.17","1.12","1.17","0.87","1.17","1.3","1","2.57","0.75","0.62","0.47",,"-0.74","0.084","0.118",,"0.286"
BasicAverageShares,,"71,596,000","71,834,000","72,689,000","74,598,000","77,721,000","79,056,000","80,064,000","80,044,000","79,968,000","79,936,000","75,214,000","73,763,000","73,741,000",,"69,336,000","73,912,686","73,912,686",,"73,912,686"
DilutedAverageShares,,"71,798,000","72,196,000","73,249,000","75,215,000","78,270,000","79,741,000","80,728,000","80,655,000","80,572,000","80,556,000","75,707,000","74,177,000","74,033,000",,"69,336,000","73,912,686","73,912,686",,"73,912,686"
TotalOperatingIncomeAsReported,"661,728,000","148,031,000","162,502,000","174,568,000","176,627,000","183,459,000","195,368,000","189,474,000","200,985,000","166,373,000","161,425,000","149,290,000","130,415,000","105,308,000","83,579,000","-3,677,000","46,605,000","49,772,000","52,032,000","67,797,000"
TotalExpenses,"770,344,000","192,894,000","190,691,000","194,092,000","192,667,000","183,697,000","194,145,000","192,949,000","178,944,000","171,346,000","171,218,000","175,035,000","173,082,000","168,467,000","177,762,000","189,540,000","106,261,000","108,005,000","110,110,000","102,239,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"337,504,000","77,036,000","83,769,000","90,603,000","86,096,000","92,219,000","69,557,000","94,236,000","104,870,000","80,892,000","207,160,000","57,156,000","45,671,000","34,611,000","22,779,000","-51,211,000","6,174,000","8,742,000","12,820,000","21,158,000"
NormalizedIncome,"319,430,954.853","73,318,928","79,406,830.796","86,464,411","80,273,855","84,670,586","67,558,281.827","88,802,163","76,891,670","71,407,272","201,134,200","52,511,913","39,466,784","31,611,432","19,634,454.312","8,649,844.955","15,247,850","18,295,180","21,850,741.306","32,337,803.771"
InterestExpense,"301,652,000","69,002,000","72,989,000","77,401,000","82,260,000","83,520,000","86,104,000","82,502,000","79,027,000","75,098,000","74,271,000","73,795,000","70,777,000","63,504,000","61,388,000","55,437,000","33,491,000","33,698,000","34,752,000","35,426,000"
NetInterestIncome,"-301,652,000","-69,002,000","-72,989,000","-77,401,000","-82,260,000","-83,520,000","-86,104,000","-82,502,000","-79,027,000","-75,098,000","-74,271,000","-73,795,000","-70,777,000","-63,504,000","-61,388,000","-55,437,000","-33,491,000","-33,698,000","-34,752,000","-35,426,000"
EBIT,"664,403,000","151,584,000","163,572,000","172,849,000","176,398,000","184,181,000","191,988,000","187,920,000","201,670,000","168,466,000","160,972,000","144,404,000","130,274,000","106,949,000","92,501,000","-1,411,000","42,338,000","44,755,000","53,616,000","61,518,000"
EBITDA,"1,235,346,000"
ReconciledCostOfRevenue,"117,485,000","29,641,000","28,994,000","33,621,000","25,229,000","18,789,000","20,431,000","13,728,000","4,744,000","3,266,000","17,606,000","3,378,000","4,642,000","2,908,000","7,174,000","10,915,000","12,015,000","14,467,000","15,432,000","12,886,000"
ReconciledDepreciation,"570,943,000","139,749,000","142,416,000","141,849,000","146,929,000","146,863,000","154,784,000","158,580,000","153,450,000","148,599,000","154,629,000","149,641,000","146,485,000","142,018,000","149,003,000","138,797,000","81,132,000","79,144,000","83,174,000","77,176,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"337,504,000","77,036,000","83,769,000","90,603,000","86,096,000","92,219,000","69,557,000","94,236,000","104,870,000","80,892,000","207,160,000","57,156,000","45,671,000","34,611,000","22,779,000","-51,211,000","6,174,000","8,742,000","12,820,000","21,158,000"
TotalUnusualItemsExcludingGoodwill,"19,425,000","3,984,000","4,717,000","4,361,000","6,363,000","8,187,000","2,963,000","5,991,000","32,159,000","10,681,000","10,043,000","5,509,000","7,688,000","3,588,000","3,818,000","-69,266,000","-10,490,000","-10,498,000","-9,532,000","-11,228,000"
TotalUnusualItems,"19,425,000","3,984,000","4,717,000","4,361,000","6,363,000","8,187,000","2,963,000","5,991,000","32,159,000","10,681,000","10,043,000","5,509,000","7,688,000","3,588,000","3,818,000","-69,266,000","-10,490,000","-10,498,000","-9,532,000","-11,228,000"
NormalizedEBITDA,"1,215,921,000","287,349,000","301,271,000","310,337,000","316,964,000","322,857,000","343,809,000","340,509,000","322,961,000","306,384,000","305,558,000","288,536,000","269,071,000","245,379,000","237,686,000","206,652,000","133,960,000","134,397,000","146,322,000","149,922,000"
TaxRateForCalcs,"0.07","0.067","0.075","0.051","0.085","0.078","0.325","0.093","0.13","0.112","0.4","0.157","0.193","0.164","0.176","0.136","0.135","0.09","0.053","0.004"
TaxEffectOfUnusualItems,"1,351,954.853","266,928","354,830.796","222,411","540,855","638,586","964,281.827","557,163","4,180,670","1,196,272","4,017,200","864,913","1,483,784","588,432","673,454.312","-9,405,155.045","-1,416,150","-944,820","-501,258.694","-48,196.229"
