name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999
		OtherEquityInterest,,,,,,,,,"263,007,000,000","256,617,000,000","240,135,000,000","231,934,000,000",,,,,,,,,
	MinorityInterest,"214,149,000,000","196,372,000,000","187,799,000,000","183,711,000,000","164,318,000,000","141,887,000,000","137,200,000,000","116,738,000,000","79,801,000,000","71,203,000,000","60,478,000,000","56,288,000,000","42,946,565,320","30,854,707,500","28,289,544,000","9,387,422,100","5,604,307,550","4,850,954,880",,"4,985,242,200","4,196,986,560"
TotalCapitalization,"1,521,038,000,000","1,483,708,000,000","1,483,378,000,000","1,561,911,000,000","1,614,191,000,000","1,546,195,000,000","1,435,597,000,000","1,357,784,000,000","1,183,420,000,000","1,070,278,000,000","932,694,000,000","823,665,000,000","774,177,768,240","621,117,660,000","560,131,356,500","463,675,737,800","398,576,366,200","377,240,383,680","351,387,939,840","325,876,105,800","294,823,819,200"
CommonStockEquity,"1,230,156,000,000","1,214,286,000,000","1,193,520,000,000","1,189,024,000,000","1,179,716,000,000","1,175,894,000,000","1,132,735,000,000","1,064,010,000,000","1,002,745,000,000","938,926,000,000","847,223,000,000","790,838,000,000","733,451,947,240","585,553,262,500","515,549,489,500","425,215,452,900","356,614,423,850","316,603,447,680","293,118,534,720","272,600,980,200","210,379,125,120"
CapitalLeaseObligations,"171,536,000,000",,,,,,,,"4,876,000,000","60,364,000,000","44,747,000,000",,,,,,,,,,
NetTangibleAssets,"1,167,765,000,000","1,094,901,000,000","1,133,920,000,000","1,071,592,000,000","1,063,238,000,000","1,101,337,000,000","1,063,087,000,000","1,000,175,000,000","963,891,000,000","913,473,000,000","829,206,000,000","780,161,000,000","724,963,444,280","578,940,982,500","510,535,846,000","422,227,040,750","351,879,322,050","312,100,172,160","290,163,260,160","270,021,551,400","208,491,722,880"
WorkingCapital,"-194,506,000,000","-153,258,000,000","-151,505,000,000","-117,598,000,000","-122,063,000,000","-188,521,000,000","-214,536,000,000","-160,416,000,000","-177,327,000,000","-143,344,000,000","-94,170,000,000","-39,864,000,000","33,084,707,320","-17,630,147,500","22,056,802,000","-3,352,650,750","-27,855,974,750","-14,188,629,120","-7,185,373,440","-12,955,015,800","-29,271,290,880"
InvestedCapital,"1,696,878,000,000","1,621,446,000,000","1,658,795,000,000","1,705,295,000,000","1,720,417,000,000","1,715,323,000,000","1,628,364,000,000","1,509,031,000,000","1,321,118,000,000","1,172,546,000,000","1,081,545,000,000","916,426,000,000","805,114,782,040","656,814,615,000","588,832,649,000","490,952,242,050","427,467,109,700","397,869,359,040","372,621,215,040","364,898,233,800","354,773,674,560"
TangibleBookValue,"1,167,765,000,000","1,094,901,000,000","1,133,920,000,000","1,071,592,000,000","1,063,238,000,000","1,101,337,000,000","1,063,087,000,000","1,000,175,000,000","963,891,000,000","913,473,000,000","829,206,000,000","780,161,000,000","724,963,444,280","578,940,982,500","510,535,846,000","422,227,040,750","351,879,322,050","312,100,172,160","290,163,260,160","270,021,551,400","208,491,722,880"
TotalDebt,"638,258,000,000","407,160,000,000","465,275,000,000","516,271,000,000","540,701,000,000","539,429,000,000","495,629,000,000","445,021,000,000","323,249,000,000","293,984,000,000","279,069,000,000","125,588,000,000","71,662,834,800","71,261,352,500","73,283,159,500","65,736,789,150","70,852,685,850","81,265,911,360","79,502,680,320","92,297,253,600","144,394,549,440"
NetDebt,"380,313,000,000","321,562,000,000","342,498,000,000","418,340,000,000","467,928,000,000","465,651,000,000","444,222,000,000","401,626,000,000","257,201,000,000","187,911,000,000","147,397,000,000","92,644,000,000","6,165,487,520","22,792,092,500",,"54,428,836,250","59,619,236,300","71,290,824,960","71,348,771,520","74,257,786,800","126,547,008,960"
ShareIssued,"183,020,977,818","183,020,977,818","183,020,977,818","183,020,977,818","183,020,977,818","183,020,977,818","183,020,977,818","183,020,977,818","183,020,977,818","183,020,977,818","183,020,977,818","183,021,000,000","183,020,977,818",,,,,,,,"183,020,977,818"
OrdinarySharesNumber,"183,020,977,818","183,020,977,818","183,020,977,818","183,020,977,818","183,020,977,818","183,020,977,818","183,020,977,818","183,020,977,818","183,020,977,818","183,020,977,818","183,020,977,818","183,021,000,000","183,020,977,818",,,,,,,,"183,020,977,818"
