name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000
			InterestExpenseForLongTermDebtAndCapitalSecurities,"72,012,000","69,583,000","58,744,000","32,841,874","14,512,024","5,189,193","3,090,860","3,423,617","5,258,749","5,184,313","7,368,258","10,106,922","12,201,797",,,,,,"457,576","154,702","34,598"
			InterestExpenseForFederalFundsSoldAndSecuritiesPurchaseUnderAgreementsToResell,"540,000","570,000","588,000","405,837","185,305","138,347","140,623","238,775","455,499","1,110,078","1,749,905","1,689,073","2,666,760","13,547,695","8,711,205","3,578,973","1,585,157","1,013,739","91,034","82,404","1,814"
			OtherInterestExpense,,,,,,,,,,,,"129,636,026","159,329,604",,,,,,,,
	NonInterestIncome,"147,151,000","130,139,000","105,595,000","76,744,707","68,032,201","52,199,342","42,968,155","38,788,280","34,156,301","37,940,210","36,315,046","39,651,626","34,718,367","22,520,927","15,786,518","5,393,574","5,472,721","3,287,480","1,731,943","1,341,405","114,981"
		TotalPremiumsEarned,,"17,361,000","12,535,000","7,945,000","3,547,000","2,548,000","2,426,000","2,116,000","919,000",,,,,,,,,,,,
		FeesAndCommissions,"87,336,000","81,824,000","68,473,000","51,898,725","43,412,542","39,571,319","29,192,563","27,244,344","21,584,078","22,489,463","21,378,478","20,997,775","21,357,237","15,792,161","10,412,431","2,813,143","2,210,687","2,178,046","1,090,846","1,150,385","114,981"
			FeesandCommissionIncome,"130,912,000","125,400,000","112,526,000","82,098,725","64,981,542","53,311,319","38,826,563","35,559,344","30,824,078","22,489,463","21,378,478","20,997,775","21,357,237","15,792,161","10,412,431","2,813,143","2,210,687","2,178,046","1,090,846","1,150,385","114,981"
				ServiceChargeOnDepositorAccounts,"115,853,000","111,216,000","99,383,000","73,435,135","58,653,521","47,850,062","34,225,527","31,812,103","27,628,128","9,244,165","9,591,543","10,199,838","10,735,080","7,941,029","4,645,685","977,386","955,851","513,074","281,009","89,933","374"
				TrustFeesbyCommissions,"15,059,000","14,184,000","13,143,000","8,663,590","6,328,021","5,461,257","4,601,036","3,747,241","3,195,950","2,999,731","2,872,490","2,590,997","2,178,112","1,908,440","1,180,839",,,,,,
				OtherCustomerServices,,,,,,,,,,"10,245,567","8,914,445","8,206,940","8,444,045","5,942,692","4,585,907","1,835,757","1,254,836","1,664,972","809,837","1,060,452","114,607"
			FeesandCommissionExpense,,"43,576,000","44,053,000","30,200,000","21,569,000","13,740,000","9,634,000","8,315,000","9,240,000",,,,,,,,,,,,
		GainLossonSaleofAssets,"32,244,000","26,116,000","19,692,000","10,359,982","16,149,659","8,221,023","6,349,592","4,776,936","8,849,223","5,115,900","6,730,033","11,406,753","5,074,672","1,874,549","1,868,184","1,362,308","870,842","582,227","120,297","191,020",
			GainOnSaleOfSecurity,"-729,000","-3,152,000","524,000","-8,264,639","395,186","552,063","719,221","-1,466,475","2,150,605","960,763","2,623,674","6,462,241","0","16,472",,"114,410","357,196","247,978",,,
			GainonSaleofLoans,"32,973,000","29,268,000","19,168,000","18,624,621","15,754,473","7,668,960","5,630,371","6,243,411","6,698,618","4,155,137","4,085,657","4,928,542","4,044,441",,,,,,,,
			GainonSaleofInvestmentProperty,,,,,,,,,,,"20,702","15,970","1,030,231","1,858,077","1,868,184","1,247,898","513,646","334,249","120,297","191,020",
		OtherNonInterestIncome,"10,210,000","4,838,000","4,895,000","6,541,000","4,923,000","1,859,000","5,000,000","4,651,000","2,804,000","10,334,847","8,206,535","7,247,098","8,286,458","4,854,217","3,505,903","1,218,123","2,391,192","527,207","520,800",,
CreditLossesProvision,"-119,988,000","-27,283,000","-34,377,000","-23,663,944","-18,328,058","-9,188,497","-3,634,660","-7,856,522","-5,568,830","-21,797,613","-53,695,454","-116,758,231","-11,213,543","-4,719,841","-3,732,032","-2,151,966","-2,948,423","-1,157,280","-938,000","-1,669,622","-162,378"
NonInterestExpense,"484,870,000","461,572,000","400,575,000","304,516,367","202,969,253","152,339,995","126,665,656","120,945,882","128,924,498","139,107,328","146,883,312","118,577,450","87,362,020","59,857,682","46,624,260","21,032,016","15,297,582","11,048,622","7,989,062","6,363,323","2,588,868"
	OccupancyAndEquipment,"86,229,000","84,582,000","74,276,000","54,091,964","35,071,654","27,241,477","24,087,335","21,273,454","20,420,333","19,986,976","21,077,223","18,056,080","16,600,272","10,421,282","7,521,602","3,766,593","2,405,613","1,827,260","1,442,288","1,132,422","276,796"
	ProfessionalExpenseAndContractServicesExpense,,"9,194,000","7,791,000",,,,,,,,,,,,,,,,,,
	SellingGeneralAndAdministration,"364,165,000","353,660,000","307,236,000","240,529,601","163,220,579","122,949,521","100,966,354","94,419,858","92,128,104","79,848,724","70,400,236","62,173,214","55,667,804","37,822,043","28,703,772","13,829,011","10,147,482","7,647,887","5,481,292","4,345,667","1,827,429"
		GeneralAndAdministrativeExpense,"350,611,000","340,409,000","295,524,000","232,208,528","156,684,095","118,086,214","96,838,405","90,780,917","88,492,294","76,545,573","67,167,012","59,639,261","53,752,057","36,145,588","27,469,275","13,130,779","9,540,641","7,260,982","5,236,792","4,137,863","1,676,391"
			SalariesAndWages,"323,463,000","313,359,000","271,673,000","209,661,812","140,818,772","105,928,914","88,319,567","82,646,967","78,056,564","74,424,851","64,628,991","56,709,814","49,396,022","36,145,588","27,469,275","13,130,779","9,540,641","7,260,982","5,236,792","4,137,863","1,676,391"
			RentAndLandingFees,,,,,,,,,,"17,431,926","29,210,197","14,257,005","1,403,022",,,,,,,,
			OtherGandA,"27,148,000","27,050,000","23,851,000","22,546,716","15,865,323","12,157,300","8,518,838","8,133,950","10,435,730","2,120,722","2,538,021","2,929,447","2,953,013",,,,,,,,
		SellingAndMarketingExpense,"13,554,000","13,251,000","11,712,000","8,321,073","6,536,484","4,863,307","4,127,949","3,638,941","3,635,810","3,303,151","3,233,224","2,533,953","1,915,747","1,676,455","1,234,497","698,232","606,841","386,905","244,500","207,804","151,038"
	DepreciationAmortizationDepletionIncomeStatement,"10,117,000","9,908,000","10,549,000","8,815,609","4,281,459","1,973,953","947,678","1,262,524","2,738,994","2,862,837","2,980,986","3,185,111","3,100,599",,,,,,,,
		DepreciationAndAmortizationInIncomeStatement,"10,117,000","9,908,000","10,549,000","8,815,609","4,281,459","1,973,953","947,678","1,262,524","2,738,994","2,862,837","2,980,986","3,185,111","3,100,599",,,,,,,,
			Amortization,"10,117,000","9,908,000","10,549,000","8,815,609","4,281,459","1,973,953","947,678","1,262,524","2,738,994","2,862,837","2,980,986","3,185,111","3,100,599",,,,,,,,
				AmortizationOfIntangiblesIncomeStatement,"10,117,000","9,908,000","10,549,000","8,815,609","4,281,459","1,973,953","947,678","1,262,524","2,738,994","2,862,837","2,980,986","3,185,111","3,100,599",,,,,,,,
	OtherNonInterestExpense,"15,165,000","4,228,000","723,000","1,079,193","395,561","175,044","664,289","3,990,046","13,637,067","36,408,791","52,424,867","35,163,045","11,993,345","11,614,357","10,398,886","3,436,412","2,744,487","1,573,475","1,065,482","885,234","484,643"
IncomefromAssociatesandOtherParticipatingInterests,"92,413,000","90,111,000","51,222,000","37,957,692","31,402,923","20,591,484",,,,,,,,,,,,,,,
SpecialIncomeCharges,,"0","-8,259,000","-31,843,413","-11,746,584","-4,797,018",,,,,"0","0","-7,116,770","-621,883",,,,,,,
	RestructuringAndMergernAcquisition,,"0","8,259,000","31,843,413","11,746,584","4,797,018",,,,,"0","0","7,116,770","621,883",,,,,,,
PretaxIncome,"407,154,000","497,537,000","449,948,000","297,986,023","191,383,862","143,097,930","105,652,684","85,884,478","62,527,398","28,499,680","-19,890,334","-64,892,792","43,240,933","33,033,533","26,383,020","11,247,630","7,491,193","3,980,385","1,004,184",,
TaxProvision,"71,877,000","96,656,000","90,508,000","124,006,536","64,159,167","47,588,528","35,181,517","28,158,277","20,643,517","-15,237,687","4,410,158","-29,392,825","12,367,015","9,992,178","8,455,987","3,192,362","2,172,283","1,425,746","356,124",,
NetIncomeCommonStockholders,"335,277,000","400,881,000","359,440,000","173,979,487","127,224,695","95,509,402","70,471,167","57,726,201","38,069,841","37,072,728","-30,442,514","-41,429,925","30,564,578","23,041,355","17,927,033","8,055,268","5,318,910","2,554,639","648,060","-1,136,665","-2,255,189"
	NetIncome,"335,277,000","400,881,000","359,440,000","173,979,487","127,224,695","95,509,402","70,471,167","57,726,201","41,883,881","43,737,367","-24,300,492","-35,499,967","30,873,918","23,041,355","17,927,033","8,055,268","5,318,910","2,554,639","648,060","-1,136,665","-2,255,189"
		NetIncomeIncludingNoncontrollingInterests,"335,277,000","400,881,000","359,440,000","173,979,487","127,224,695","95,509,402","70,471,167","57,726,201","41,883,881","43,737,367","-24,300,492","-35,499,967","30,873,918","23,041,355","17,927,033","8,055,268","5,318,910","2,554,639","648,060","-1,136,665","-2,255,189"
			NetIncomeContinuousOperations,"335,277,000","400,881,000","359,440,000","173,979,487","127,224,695","95,509,402","70,471,167","57,726,201","41,883,881","43,737,367","-24,300,492","-35,499,967","30,873,918","23,041,355","17,927,033","8,055,268","5,318,910","2,554,639","648,060","-1,136,665","-2,255,189"
	PreferredStockDividends,,,,,,,,,"1,660,868","4,606,493","7,468,071","7,043,944","354,791",,,,,,,,
DilutedNIAvailtoComStockholders,"335,277,000","400,881,000","359,440,000","173,979,487","127,224,695","95,509,402","70,471,167","57,726,201","38,069,841","37,072,728","-30,442,514","-41,429,925","30,564,578","23,041,355","17,927,033","8,055,268","5,318,910","2,554,639","648,060","-1,136,665","-2,255,189"
BasicEPS,,"5.25","4.66","2.73","2.96","2.58","2.03","1.69","1.12","1.11","-0.93","-1.46","1.34","1.43","1.28","0.96","0.69","0.345","0.105","-0.285","-1.395"
DilutedEPS,,"5.22","4.64","2.7","2.91","2.52","2.01","1.67","1.1","1.09","-0.93","-1.46","1.27","1.34","1.18","0.85","0.61","0.325","0.105","-0.285","-1.395"
BasicAverageShares,,"76,364,303","77,111,372","63,760,578","43,037,083","37,015,468","34,723,335","34,200,770","33,899,667","33,420,015","32,789,871","28,395,618","22,793,699","16,100,076","13,954,077","8,408,663","7,750,943","7,384,106","6,108,942","3,963,196","1,617,616"
DilutedAverageShares,,"76,763,903","77,449,917","64,328,189","43,731,992","37,973,788","35,126,890","34,509,261","34,487,808","34,060,228","32,789,871","28,395,618","24,053,972","17,255,543","15,156,837","9,464,500","8,698,139","7,876,006","6,236,844","3,963,196","1,617,616"
RentExpenseSupplemental,,,,,,,,,,"17,431,926","29,210,197","14,257,005","1,403,022",,,,,,,,
InterestIncomeAfterProvisionForLoanLoss,"652,460,000","738,859,000","701,965,000","519,643,067","306,666,223","227,444,418","189,349,889","168,042,114","157,295,628","129,666,798","90,677,932","14,033,032","103,001,356","70,992,171","57,220,762","26,886,072","17,316,054","11,741,527","7,261,303","1,820,084","218,698"
NetIncomeFromContinuingAndDiscontinuedOperation,"335,277,000","400,881,000","359,440,000","173,979,487","127,224,695","95,509,402","70,471,167","57,726,201","41,883,881","43,737,367","-24,300,492","-35,499,967","30,873,918","23,041,355","17,927,033","8,055,268","5,318,910","2,554,639","648,060","-1,136,665","-2,255,189"
NormalizedIncome,"335,277,000","400,881,000","366,038,941","193,085,534.8","135,036,173.36","98,709,013.006","70,471,167","57,726,201","41,883,881","43,737,367","-24,313,948.3","-35,510,347.5","35,219,691.621","22,179,092.256","16,657,618.194","7,161,555.029","4,954,210.166","2,340,115.648","570,425.15","-1,251,277","-2,255,189"
TotalMoneyMarketInvestments,"14,026,000","14,761,000","12,058,000","5,080,140","2,681,348","1,478,711","1,126,726","1,146,867","1,876,731","2,232,423","2,223,816","1,847,661","2,122,343","4,014,424","3,059,750","939,369","342,470","177,404","178,618","237,433","115,283"
ReconciledDepreciation,"10,117,000","8,342,000","23,604,000","23,618,474","16,995,490","10,268,576","9,282,197","9,245,876","10,207,638","10,950,434","11,500,075","10,804,664","7,285,781","4,302,654","2,012,035","1,944,104","2,298,142","1,812,231","950,134","632,803","70,367"
NetIncomeFromContinuingOperationNetMinorityInterest,"335,277,000","400,881,000","359,440,000","173,979,487","127,224,695","95,509,402","70,471,167","57,726,201","41,883,881","43,737,367","-24,300,492","-35,499,967","30,873,918","23,041,355","17,927,033","8,055,268","5,318,910","2,554,639","648,060","-1,136,665","-2,255,189"
TotalUnusualItemsExcludingGoodwill,,"0","-8,259,000","-31,843,413","-11,746,584","-4,797,018",,,,,"20,702","15,970","-6,086,539","1,236,194","1,868,184","1,247,898","513,646","334,249","120,297","191,020",
TotalUnusualItems,,"0","-8,259,000","-31,843,413","-11,746,584","-4,797,018",,,,,"20,702","15,970","-6,086,539","1,236,194","1,868,184","1,247,898","513,646","334,249","120,297","191,020",
TaxRateForCalcs,"0.177","0.194","0.201","0.4","0.335","0.333","0.333","0.328","0.33","0.35","0.35","0.35","0.286","0.302","0.321","0.284","0.29","0.358","0.355","0.4","0.4"
TaxEffectOfUnusualItems,"0","0","-1,660,059","-12,737,365.2","-3,935,105.64","-1,597,406.994","0","0","0","0","7,245.7","5,589.5","-1,740,765.379","373,931.256","598,769.194","354,185.029","148,946.166","119,725.648","42,662.15","76,408","0"
