name,ttm,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015
MarketCap,"12,342,313,217","18,011,490,000","21,234,540,000","18,824,700,000","21,280,260,000","21,483,020,000","21,700,750,000","22,882,080,000","26,035,350,000","25,698,800,000","22,202,400,000","28,436,240,000","30,883,035,021","37,716,840,000","37,435,020,000","34,929,242,783","28,597,957,689","23,938,413,328","27,644,160,000"
EnterpriseValue,"23,043,313,217","28,078,490,000","30,201,540,000","27,685,700,000","29,852,260,000","28,744,020,000","28,796,750,000","29,721,080,000","32,317,350,000","30,151,800,000","31,041,400,000","34,249,240,000","36,815,035,021","40,869,840,000","42,957,020,000","42,131,242,783","36,231,957,689","29,890,413,328","26,115,160,000"
PeRatio,"10.764","18.091",,"53.222","31","11.992","7.663","8.301","16.553","63.077","464","13.574","10.18","12.462","8.81","16.502","13.238","10.269","18.87"
ForwardPeRatio,"5.831","7.599","9.116","8.071","9.756","9.728","9.588","10.03","12.005","13.717","11.891","13.263","12.626","11.124","10.858","10.225","8.292","6.906",
PegRatio,"2.4","5.168","1.354","1.261","1.686","1.787","0.705","0.904","1.522","3.091",,,,,,,"5.248",,
PsRatio,"0.451","0.653","0.772","0.686","0.772","0.785","0.796","0.837","0.951","0.951","0.487","0.615","0.656","0.787","0.732","0.698","0.558","0.484","0.522"
PbRatio,"0.718","1.053","1.211","1.034","1.163","1.011","0.926","0.956","1.087","1.095","0.765","0.98","0.973","1.199","1.154","1.106","0.919","0.711","0.686"
EnterprisesValueRevenueRatio,"0.808","4.041","4.186","3.836","4.175","3.806","3.624","3.828","4.327","3.929","5.483","4.172","4.945","3.583","3.443","3.451","2.85","2.349","1.942"
EnterprisesValueEBITDARatio,"4.588","25.137","19.41","24.033","24.712","19.906","21.378","23.111","41.916","145.661","40.261","26.184","28.875","23.012","17.505","23.111","20.621","16.606","12.659"
