name,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,12/31/2003
			RawMaterials,"48,700,000","51,100,000","56,200,000","55,700,000","51,900,000","50,200,000","50,200,000","45,300,000","44,200,000","41,800,000","41,700,000","46,600,000","49,300,000","50,900,000","44,500,000","42,900,000","41,500,000","43,600,000","40,000,000","34,500,000","39,500,000","38,900,000","42,200,000","29,000,000","23,100,000","24,300,000","23,300,000","20,400,000","19,600,000","20,581,000","22,200,000","22,100,000","21,700,000","23,300,000","21,000,000","17,700,000","13,700,000",,,,"123,600,000",,,,"102,500,000",,,,,,,,,,,,,,,,,,
			WorkInProcess,"6,600,000","6,400,000","6,900,000","9,400,000","7,100,000","6,700,000","5,800,000","6,700,000","4,800,000","5,000,000","6,300,000","4,800,000","3,900,000","4,600,000","5,400,000","5,300,000","3,800,000","6,000,000","4,600,000","4,000,000","4,300,000","3,400,000","4,500,000","2,800,000","2,800,000","1,800,000","1,700,000","2,200,000","1,900,000","1,900,000","1,900,000","2,200,000","2,500,000","2,000,000","1,200,000","800,000","600,000",,,,,,,,,,,,,,,,,,,,,,,,,,
			FinishedGoods,"380,900,000","362,600,000","363,500,000","342,400,000","322,800,000","290,600,000","259,100,000","281,000,000","292,200,000","307,400,000","330,600,000","323,600,000","318,100,000","316,200,000","272,600,000","288,300,000","286,700,000","266,000,000","277,300,000","296,500,000","333,900,000","325,500,000","296,700,000","293,200,000","325,300,000","321,600,000","306,500,000","311,800,000","317,900,000","291,100,000","238,286,000","226,241,000","223,496,000","197,201,000","196,834,000","165,821,000","168,167,000",,,,"22,400,000",,,,"31,992,000",,,,,,,,,,,,,,,,,,
			OtherInventories,,,,,,,,,,,,,,,,,,,,,,"27,000","47,000","-8,000","1,000","35,000","29,000","12,000","11,000",,,,,,,,,,,,"-38,000",,,,,,,,,,,,,,,,,,,,,,
		PrepaidAssets,"132,900,000","153,600,000","140,500,000","126,000,000","153,800,000","199,100,000","181,800,000","184,600,000","147,000,000","188,400,000","177,000,000","151,400,000","176,900,000","198,000,000","193,200,000","157,800,000","161,100,000","180,000,000","192,600,000","191,800,000","186,100,000","208,589,000","206,654,000","162,842,000","148,774,000","174,840,000","160,444,000","126,465,000","125,425,000","124,095,000","131,919,000","127,181,000","117,073,000","93,715,000","104,815,000","110,400,000","93,963,000","97,716,000","114,097,000","107,810,000","101,181,000","97,510,000","89,540,000","84,904,000","89,114,000","110,093,000","103,370,000","89,727,000","72,193,000","66,515,000","67,945,000","48,914,000","41,320,000","44,813,000","44,783,000","51,579,000","40,667,000","33,574,000","39,619,000","54,477,000","45,914,000","30,606,000","20,825,000"
		RestrictedCash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,701,000"
		CurrentDeferredAssets,,,,,,,,,,,,,"0","113,500,000","114,800,000","115,700,000","113,500,000","93,400,000","100,100,000","99,100,000","100,600,000","81,722,000","67,389,000","67,739,000","69,845,000","53,880,000","51,499,000","50,622,000","49,339,000","51,628,000","56,998,000","54,754,000","55,615,000","43,662,000","43,747,000","42,355,000","42,994,000","56,237,000","53,546,000","52,715,000","38,600,000","43,490,000","42,003,000","39,921,000","40,313,000","40,054,000","40,280,000","41,366,000","40,119,000","64,373,000","62,352,000","56,248,000","60,190,000","35,550,000","20,150,000","21,935,000","23,585,000","14,705,000","14,934,000","15,505,000","21,784,000","2,661,000","9,164,000"
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,"0","113,500,000","114,800,000","115,700,000","113,500,000","93,400,000","100,100,000","99,100,000","100,600,000","81,722,000","67,389,000","67,739,000","69,845,000","53,880,000","51,499,000","50,622,000","49,339,000","51,628,000","56,998,000","54,754,000","55,615,000","43,662,000","43,747,000","42,355,000","42,994,000","56,237,000","53,546,000","52,715,000","38,600,000","43,490,000","42,003,000","39,921,000","40,313,000","40,054,000","40,280,000","41,366,000","40,119,000","64,373,000","62,352,000","56,248,000","60,190,000","35,550,000","20,150,000","21,935,000","23,585,000","14,705,000","14,934,000","15,505,000","21,784,000","2,661,000","9,164,000"
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,080,000",,,,,,,,,,
	TotalNonCurrentAssets,"1,190,400,000","1,156,300,000","1,158,500,000","1,147,700,000","984,800,000","978,300,000","985,200,000","1,017,600,000","1,034,800,000","1,148,400,000","1,140,600,000","1,150,800,000","1,102,900,000","973,200,000","952,600,000","912,200,000","911,600,000","929,400,000","954,400,000","960,700,000","981,500,000","927,666,000","940,895,000","920,485,000","830,581,000","764,614,000","750,038,000","743,286,000","740,096,000","692,910,000","684,690,000","687,422,000","677,390,000","654,182,000","661,001,000","652,269,000","636,634,000","626,375,000","621,871,000","627,029,000","632,548,000","643,962,000","635,024,000","632,963,000","636,550,000","635,111,000","618,545,000","595,042,000","580,147,000","569,529,000","565,850,000","561,317,000","561,226,000","561,846,000","548,258,000","543,560,000","538,250,000","546,780,000","562,801,000","572,625,000","578,788,000","607,047,000","626,221,000"
		NetPPE,"561,000,000","542,500,000","538,900,000","531,900,000","360,000,000","352,200,000","355,900,000","369,200,000","377,500,000","375,100,000","374,000,000","373,300,000","378,000,000","376,200,000","371,500,000","338,600,000","339,200,000","335,800,000","347,300,000","356,700,000","366,700,000","358,983,000","363,165,000","346,363,000","318,860,000","267,850,000","255,206,000","246,682,000","242,886,000","198,562,000","196,787,000","201,380,000","193,703,000","182,772,000","185,887,000","187,733,000","177,427,000","169,308,000","167,320,000","172,702,000","178,009,000","176,774,000","173,365,000","174,255,000","175,492,000","167,703,000","149,148,000","135,724,000","121,027,000","114,078,000","112,773,000","106,182,000","105,266,000","94,606,000","77,846,000","70,853,000","64,946,000","62,108,000","58,122,000","54,777,000","55,390,000","49,788,000","45,411,000"
			GrossPPE,"1,406,300,000","542,500,000","538,900,000","531,900,000","1,125,100,000",,,,"1,080,200,000",,,,"982,400,000",,,,"876,600,000","770,100,000","774,800,000","761,600,000","759,900,000","753,127,000","731,961,000","692,313,000","646,724,000","577,222,000","544,472,000","519,410,000","498,748,000","441,255,000","420,858,000","410,309,000","387,438,000","362,485,000","353,272,000","373,661,000","344,339,000","350,283,000","342,565,000","332,784,000","325,401,000","309,855,000","289,500,000","274,515,000","264,903,000","260,992,000","237,032,000","213,545,000","187,027,000","170,656,000","161,024,000","146,427,000","137,937,000","125,425,000","108,665,000","107,849,000","95,765,000","87,581,000","82,145,000","78,421,000","75,853,000","75,317,000","63,018,000"
				Properties,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0","350,283,000","342,565,000","332,784,000","0","309,855,000","289,500,000","274,515,000","0",,,,"0",,,,"0",,,,"0",,,,"0",,"0"
				LandAndImprovements,"51,100,000",,,,"51,100,000",,,,"51,000,000",,,,"51,000,000",,,,"22,200,000",,,,"22,200,000",,,,"22,215,000",,,,"22,193,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,"208,200,000",,,,"198,500,000",,,,"199,000,000",,,,"185,700,000",,,,"177,000,000",,,,"147,800,000",,,,"130,244,000",,,,"94,902,000",,,,,,,,,,,,,,,,,,,,"35,267,000",,,,"21,281,000",,,,"11,546,000",,,,"10,384,000",,"8,733,000"
				MachineryFurnitureEquipment,"957,500,000",,,,"875,500,000",,,,"830,200,000",,,,"745,700,000",,,,"677,400,000",,,,"589,900,000",,,,"494,265,000",,,,"381,653,000",,,,"307,709,000",,,,"278,290,000",,,,"271,809,000",,,,"219,107,000",,,,"151,760,000",,,,"116,656,000",,,,"84,219,000",,,,"65,469,000",,"54,285,000"
				OtherProperties,"189,500,000","542,500,000","538,900,000","531,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				Leases,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"79,729,000",,,,"66,049,000",,,,"53,592,000",,,,"45,796,000",,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,"-845,300,000",,,,"-765,100,000",,,,"-702,700,000",,,,"-604,400,000",,,,"-537,400,000","-434,300,000","-427,500,000","-404,900,000","-393,200,000","-394,144,000","-368,796,000","-345,950,000","-327,864,000","-309,372,000","-289,266,000","-272,728,000","-255,862,000","-242,693,000","-224,071,000","-208,929,000","-193,735,000","-179,713,000","-167,385,000","-185,928,000","-166,912,000","-180,975,000","-175,245,000","-160,082,000","-147,392,000","-133,081,000","-116,135,000","-100,260,000","-89,411,000","-93,289,000","-87,884,000","-77,821,000","-66,000,000","-56,578,000","-48,251,000","-40,245,000","-32,671,000","-30,819,000","-30,819,000","-36,996,000","-30,819,000","-25,473,000","-24,023,000","-23,644,000","-20,463,000","-25,529,000","-17,607,000"
		GoodwillAndOtherIntangibleAssets,"401,600,000","399,400,000","402,300,000","402,100,000","403,000,000","403,700,000","403,600,000","408,700,000","407,000,000","405,900,000","404,700,000","403,600,000","400,000,000","404,600,000","403,500,000","404,100,000","402,000,000","402,200,000","407,300,000","406,900,000","412,600,000","416,014,000","416,098,000","416,219,000","416,291,000","416,387,000","416,483,000","416,580,000","416,676,000","416,773,000","416,918,000","417,082,000","417,254,000","417,423,000","417,114,000","413,714,000","413,793,000","413,891,000","413,990,000","413,738,000","414,325,000","425,411,000","420,737,000","420,737,000","420,737,000","421,387,000","421,372,000","421,541,000","421,537,000","421,452,000","421,125,000","423,997,000","425,029,000","437,679,000","440,836,000","443,617,000","449,114,000","150,312,000","168,646,000","181,106,000","496,529,000","486,378,000","490,736,000"
			Goodwill,"91,500,000","89,300,000","92,200,000","92,000,000","92,900,000","93,600,000","93,500,000","98,600,000","96,900,000","95,800,000","94,600,000","93,500,000","89,900,000","94,500,000","93,400,000","94,000,000","91,800,000","92,000,000","97,000,000","96,500,000","102,200,000","105,490,000","105,490,000","105,490,000","105,490,000","105,490,000","105,490,000","105,490,000","105,490,000","105,490,000","105,490,000","105,490,000","105,490,000","105,488,000","104,959,000","102,899,000","102,899,000","102,899,000","102,899,000","102,549,000","102,543,000","115,351,000","110,677,000","110,677,000","110,677,000","111,327,000","111,312,000","111,481,000","111,477,000","111,392,000","110,866,000","112,964,000","113,221,000","125,096,000","127,478,000","129,484,000",,,,,,,
			OtherIntangibleAssets,"310,100,000","310,100,000","310,100,000","310,100,000","310,100,000","310,100,000","310,100,000","310,100,000","310,100,000","310,100,000","310,100,000","310,100,000","310,100,000","310,100,000","310,100,000","310,100,000","310,200,000","310,200,000","310,300,000","310,400,000","310,400,000","310,524,000","310,608,000","310,729,000","310,801,000","310,897,000","310,993,000","311,090,000","311,186,000","311,283,000","311,428,000","311,592,000","311,764,000","311,935,000","312,155,000","310,815,000","310,894,000","310,992,000","311,091,000","311,189,000","311,782,000","310,060,000","310,060,000","310,060,000","310,060,000","310,060,000","310,060,000","310,060,000","310,060,000","310,060,000","310,259,000","311,033,000","311,808,000","312,583,000","313,358,000","314,133,000","449,114,000","150,312,000","168,646,000","181,106,000","496,529,000","486,378,000","490,736,000"
		NonCurrentDeferredAssets,,,,,,,,,,,,,"30,600,000","30,200,000","29,500,000","29,300,000","29,300,000","48,800,000","52,700,000","49,200,000","49,400,000","50,939,000","53,274,000","54,336,000","31,717,000","31,371,000","31,099,000","31,883,000","31,729,000","32,098,000","27,341,000","27,579,000","25,308,000","24,154,000","25,969,000","24,183,000","19,534,000","18,905,000","17,974,000","18,864,000","18,908,000","18,698,000","17,752,000","17,010,000","17,743,000",,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"227,800,000","214,400,000","217,300,000","213,700,000","221,800,000","222,400,000","225,700,000","239,700,000","250,300,000","367,400,000","361,900,000","373,900,000","294,300,000","162,200,000","148,100,000","140,200,000","141,100,000","142,600,000","147,100,000","147,900,000","152,800,000","101,730,000","108,358,000","103,567,000","63,713,000","49,006,000","47,250,000","48,141,000","48,805,000","45,477,000","43,644,000","41,381,000","41,125,000","29,833,000","32,031,000","26,639,000","25,880,000","24,271,000","22,587,000","21,725,000","21,306,000","23,079,000","23,170,000","20,961,000","22,578,000","46,021,000","48,025,000","37,777,000","37,583,000","33,999,000","31,952,000","31,138,000","30,931,000","29,561,000","29,576,000","29,090,000","24,190,000","334,360,000","336,033,000","336,742,000","26,869,000","70,881,000","90,074,000"
TotalLiabilitiesNetMinorityInterest,"3,068,600,000","3,013,100,000","3,612,800,000","3,611,900,000","3,513,200,000","3,495,900,000","3,200,900,000","3,187,700,000","3,229,800,000","3,203,500,000","3,210,000,000","3,292,900,000","2,369,100,000","2,408,900,000","2,578,400,000","2,321,400,000","2,531,400,000","2,552,200,000","2,611,500,000","2,690,100,000","2,709,300,000","2,785,059,000","2,839,752,000","2,814,483,000","1,922,255,000","1,887,856,000","1,820,384,000","1,746,355,000","1,283,189,000","1,246,692,000","1,260,073,000","927,642,000","886,021,000","871,577,000","803,568,000","777,706,000","745,008,000","787,767,000","803,062,000","808,936,000","786,739,000","881,153,000","836,610,000","873,988,000","879,587,000","869,041,000","901,884,000","874,951,000","884,999,000","749,586,000","711,953,000","607,699,000","663,043,000","638,299,000","672,600,000","665,888,000","668,913,000","696,586,000","735,332,000","775,975,000","884,359,000","874,936,000","666,176,000"
	CurrentLiabilities,"964,400,000","920,600,000","1,526,700,000","1,531,100,000","1,588,800,000","1,546,000,000","1,570,200,000","910,900,000","906,800,000","858,800,000","862,800,000","940,600,000","791,500,000","1,263,300,000","1,457,700,000","1,207,900,000","1,024,400,000","1,030,500,000","1,097,500,000","1,168,900,000","874,800,000","928,034,000","942,366,000","901,905,000","922,178,000","867,963,000","792,254,000","696,871,000","716,891,000","663,948,000","566,330,000","565,836,000","548,689,000","550,545,000","542,665,000","494,885,000","470,816,000","463,525,000","442,492,000","444,663,000","429,966,000","441,358,000","393,658,000","393,137,000","401,899,000","408,006,000","395,704,000","395,854,000","375,618,000","355,641,000","397,134,000","296,555,000","323,492,000","331,415,000","307,880,000","291,440,000","285,457,000","271,224,000","265,184,000","266,660,000","371,469,000","273,493,000","276,222,000"
		PayablesAndAccruedExpenses,"422,900,000","388,100,000","389,000,000","390,800,000","425,000,000","379,900,000","376,000,000","369,700,000","344,200,000","309,700,000","340,600,000","382,900,000","344,900,000","364,600,000","570,600,000","368,200,000","352,400,000","338,500,000","376,300,000","372,000,000","384,200,000","395,309,000","417,925,000","396,106,000","393,992,000","366,842,000","353,754,000","300,847,000","272,586,000","263,342,000","252,059,000","260,321,000","241,254,000","228,311,000","232,193,000","210,588,000","201,034,000","256,441,000","246,634,000","255,960,000","250,614,000","249,793,000","221,095,000","232,185,000","243,810,000","222,691,000","215,191,000","216,885,000","203,527,000","198,033,000","191,794,000","160,960,000","189,565,000","186,148,000","169,580,000","163,340,000","165,323,000","151,139,000","141,467,000","134,799,000","138,700,000","129,681,000","101,322,000"
			Payables,"98,600,000","89,300,000","86,400,000","97,000,000","121,100,000","121,700,000","113,100,000","93,800,000","93,500,000","66,600,000","101,600,000","113,100,000","108,000,000","125,300,000","114,800,000","130,600,000","123,700,000","109,400,000","113,800,000","116,800,000","132,100,000","122,235,000","130,409,000","119,574,000","126,491,000","125,483,000","126,286,000","105,381,000","91,063,000","93,620,000","95,387,000","100,503,000","88,510,000","83,161,000","78,237,000","72,065,000","59,167,000","66,670,000","77,444,000","98,124,000","77,628,000","65,417,000","69,448,000","73,905,000","78,386,000","42,525,000","42,941,000","33,131,000","35,377,000","32,267,000","35,494,000","26,557,000","39,990,000","41,830,000","37,117,000","32,509,000","39,156,000","27,640,000","33,980,000","28,837,000","24,457,000","21,413,000","22,526,000"
				AccountsPayable,"81,600,000","75,800,000","80,400,000","82,800,000","81,100,000","83,600,000","83,900,000","80,200,000","67,800,000","60,600,000","89,500,000","80,700,000","66,000,000","86,400,000","85,400,000","72,300,000","71,100,000","81,400,000","83,500,000","64,800,000","72,400,000","93,561,000","97,065,000","87,174,000","82,665,000","82,989,000","77,535,000","79,109,000","75,209,000","80,119,000","79,031,000","69,591,000","57,095,000","61,857,000","64,904,000","53,725,000","43,784,000","50,068,000","48,318,000","55,717,000","37,330,000","41,324,000","43,125,000","29,853,000","41,084,000","42,525,000","42,941,000","33,131,000","35,377,000","32,267,000","35,494,000","26,557,000","39,990,000","41,830,000","37,117,000","32,509,000","39,156,000","27,640,000","33,980,000","28,837,000","24,457,000","21,413,000","22,526,000"
				TotalTaxPayable,"17,000,000","13,500,000","6,000,000","14,200,000","40,000,000","38,100,000","29,200,000","13,600,000","25,700,000","6,000,000","12,100,000","32,400,000","42,000,000","38,900,000","29,400,000","58,300,000","52,600,000","28,000,000","30,300,000","52,000,000","59,700,000","28,674,000","33,344,000","32,400,000","43,826,000","42,494,000","48,751,000","26,272,000","15,854,000","13,501,000","16,356,000","30,912,000","31,415,000","21,304,000","13,333,000","18,340,000","15,383,000","16,602,000","29,126,000","42,407,000","40,298,000","24,093,000","26,323,000","44,052,000","37,302,000",,,,,,,,,,,,,,,,,,
					IncomeTaxPayable,"17,000,000","13,500,000","6,000,000","14,200,000","40,000,000","38,100,000","29,200,000","13,600,000","25,700,000","6,000,000","12,100,000","32,400,000","42,000,000","38,900,000","29,400,000","58,300,000","52,600,000","28,000,000","30,300,000","52,000,000","59,700,000","28,674,000","33,344,000","32,400,000","43,826,000","42,494,000","48,751,000","26,272,000","15,854,000","13,501,000","16,356,000","30,912,000","31,415,000","21,304,000","13,333,000","18,340,000","15,383,000","16,602,000","29,126,000","42,407,000","40,298,000","24,093,000","26,323,000","44,052,000","37,302,000",,,,,,,,,,,,,,,,,,
			CurrentAccruedExpenses,"324,300,000","298,800,000","302,600,000","293,800,000","303,900,000","258,200,000","262,900,000","275,900,000","250,700,000","243,100,000","239,000,000","269,800,000","236,900,000","239,300,000","455,800,000","237,600,000","228,700,000","229,100,000","262,500,000","255,200,000","252,100,000","273,074,000","287,516,000","276,532,000","267,501,000","241,359,000","227,468,000","195,466,000","181,523,000","169,722,000","156,672,000","159,818,000","152,744,000","145,150,000","153,956,000","138,523,000","141,867,000","189,771,000","169,190,000","157,836,000","172,986,000","184,376,000","151,647,000","158,280,000","165,424,000","180,166,000","172,250,000","183,754,000","168,150,000","165,766,000","156,300,000","134,403,000","149,575,000","144,318,000","132,463,000","130,831,000","126,167,000","123,499,000","107,487,000","105,962,000","114,243,000","108,268,000","78,796,000"
		PensionandOtherPostRetirementBenefitPlansCurrent,"121,600,000","105,300,000","84,400,000","93,500,000","137,900,000","139,300,000","103,300,000","98,700,000","117,300,000","110,100,000","97,000,000","91,800,000","125,800,000","126,900,000","115,300,000","98,900,000","128,800,000","113,600,000","96,400,000","76,100,000","69,600,000","85,451,000","89,358,000","74,940,000","111,905,000","99,765,000","82,113,000","66,719,000","95,220,000","87,493,000","71,131,000","58,951,000","76,435,000","69,646,000","61,131,000","52,540,000","69,376,000",,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"61,500,000","57,900,000","726,600,000","721,600,000","678,900,000","672,200,000","744,300,000","102,300,000","102,400,000","104,100,000","100,300,000","103,600,000","9,500,000","425,300,000","423,300,000","410,000,000","229,500,000","254,700,000","293,500,000","419,400,000","100,000,000","100,000,000","93,751,000","87,509,000","81,250,000","75,061,000","68,819,000","62,807,000","56,302,000","50,384,000","763,000","3,733,000","1,542,000","1,762,000","1,781,000","1,753,000","3,120,000","3,232,000","3,071,000","3,372,000","157,091,000","12,361,000","13,387,000","6,353,000","145,486,000","12,186,000","13,592,000","3,856,000","4,661,000","3,831,000","65,018,000","4,290,000","5,599,000","7,098,000","6,558,000","8,512,000","9,816,000","7,004,000","9,127,000","11,402,000","120,291,000","22,411,000","72,377,000"
			CurrentDebt,"24,100,000","24,000,000","693,700,000","686,200,000","678,900,000","672,200,000","744,300,000","102,300,000","102,400,000","104,100,000","100,300,000","103,600,000","9,500,000","425,300,000","423,300,000","410,000,000","229,500,000","254,700,000","293,500,000","419,400,000","100,000,000","100,000,000","93,751,000","87,509,000","81,250,000","75,061,000","68,819,000","62,807,000","56,302,000","50,384,000","763,000","3,733,000","1,542,000","1,762,000","1,781,000","1,753,000","3,120,000","3,232,000","3,071,000","3,372,000","157,091,000","12,361,000","13,387,000","6,353,000","145,486,000","12,186,000","13,592,000","3,856,000","4,661,000","3,831,000","65,018,000","4,290,000","5,599,000","7,098,000","6,558,000","8,512,000","9,816,000","7,004,000","9,127,000","11,402,000","120,291,000","22,411,000","72,377,000"
				OtherCurrentBorrowings,"24,100,000","24,000,000","693,700,000","686,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentCapitalLeaseObligation,"37,400,000","33,900,000","32,900,000","35,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,"64,300,000","85,400,000","59,700,000","64,800,000","65,600,000","78,700,000","90,900,000","75,500,000","65,200,000","68,200,000","77,000,000","113,200,000","50,100,000","85,000,000","101,400,000","88,700,000","63,800,000","86,200,000","98,600,000","82,800,000","70,000,000","89,499,000","88,071,000","83,592,000","68,079,000","73,618,000","51,574,000","44,684,000","49,432,000","38,890,000","36,298,000","41,589,000","31,702,000","60,129,000","62,908,000","56,928,000","35,145,000",,,,"22,261,000",,,,"12,603,000",,,,,,,,,,,,,,,,,,
			CurrentDeferredRevenue,"64,300,000","85,400,000","59,700,000","64,800,000","65,600,000","78,700,000","90,900,000","75,500,000","65,200,000","68,200,000","77,000,000","113,200,000","50,100,000","85,000,000","101,400,000","88,700,000","63,800,000","86,200,000","98,600,000","82,800,000","70,000,000","89,499,000","88,071,000","83,592,000","68,079,000","73,618,000","51,574,000","44,684,000","49,432,000","38,890,000","36,298,000","41,589,000","31,702,000","60,129,000","62,908,000","56,928,000","35,145,000",,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentLiabilities,"294,100,000","283,900,000","267,000,000","260,400,000","281,400,000","275,900,000","255,700,000","264,700,000","277,700,000","266,700,000","247,900,000","249,100,000","261,200,000","261,500,000","247,100,000","242,100,000","249,900,000","237,500,000","232,700,000","218,600,000","251,000,000","257,775,000","253,261,000","259,758,000","266,952,000","252,677,000","235,994,000","221,814,000","243,351,000","223,839,000","206,079,000","201,242,000","197,756,000","190,697,000","184,652,000","173,076,000","162,141,000","203,852,000","192,787,000","185,331,000",,"179,204,000","159,176,000","154,599,000",,"173,129,000","166,921,000","175,113,000","167,430,000","153,777,000","140,322,000","131,305,000","128,328,000","138,169,000","131,742,000","119,588,000","110,318,000","113,081,000","114,590,000","120,459,000","112,478,000","121,401,000","102,523,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"2,104,200,000","2,092,500,000","2,086,100,000","2,080,800,000","1,924,400,000","1,949,900,000","1,630,700,000","2,276,800,000","2,323,000,000","2,344,700,000","2,347,200,000","2,352,300,000","1,577,600,000","1,145,600,000","1,120,700,000","1,113,500,000","1,507,000,000","1,521,700,000","1,514,000,000","1,521,200,000","1,834,500,000","1,857,025,000","1,897,386,000","1,912,578,000","1,000,077,000","1,019,893,000","1,028,130,000","1,049,484,000","566,298,000","582,744,000","693,743,000","361,806,000","337,332,000","321,032,000","260,903,000","282,821,000","274,192,000","324,242,000","360,570,000","364,273,000","356,773,000","439,795,000","442,952,000","480,851,000","477,688,000","461,035,000","506,180,000","479,097,000","509,381,000","393,945,000","314,819,000","311,144,000","339,551,000","306,884,000","364,720,000","374,448,000","383,456,000","425,362,000","470,148,000","509,315,000","512,890,000","601,443,000","389,954,000"
		LongTermDebtAndCapitalLeaseObligation,"1,948,800,000","1,944,700,000","1,937,200,000","1,926,600,000","1,774,900,000","1,774,400,000","1,456,400,000","2,109,100,000","2,165,700,000","2,176,600,000","2,188,100,000","2,199,200,000","1,438,400,000","1,017,600,000","1,003,300,000","992,800,000","1,392,500,000","1,398,700,000","1,389,500,000","1,393,400,000","1,711,700,000","1,727,919,000","1,744,236,000","1,760,778,000","850,019,000","875,018,000","893,767,000","912,517,000","431,305,000","450,053,000","555,051,000","228,055,000","202,079,000","220,298,000","158,797,000","181,188,000","175,046,000","205,894,000","240,280,000","244,008,000","237,931,000","297,482,000","300,578,000","339,126,000","336,514,000","313,987,000","357,259,000","329,855,000","360,491,000","229,543,000","150,808,000","149,892,000","179,839,000","180,693,000","241,388,000","242,531,000","253,276,000","281,324,000","327,163,000","364,553,000","365,926,000","479,328,000","252,917,000"
			LongTermDebt,"1,778,900,000","1,778,800,000","1,776,200,000","1,775,500,000","1,774,900,000","1,774,400,000","1,456,400,000","2,109,100,000","2,165,700,000","2,176,600,000","2,188,100,000","2,199,200,000","1,438,400,000","1,017,600,000","1,003,300,000","992,800,000","1,392,500,000","1,398,700,000","1,389,500,000","1,393,400,000","1,711,700,000","1,727,919,000","1,744,236,000","1,760,778,000","850,019,000","875,018,000","893,767,000","912,517,000","431,305,000","450,053,000","555,051,000","228,055,000","202,079,000","220,298,000","158,797,000","181,188,000","175,046,000","205,894,000","240,280,000","244,008,000","237,931,000","297,482,000","300,578,000","339,126,000","336,514,000","313,987,000","357,259,000","329,855,000","360,491,000","229,543,000","150,808,000","149,892,000","179,839,000","180,693,000","241,388,000","242,531,000","253,276,000","281,324,000","327,163,000","364,553,000","365,926,000","479,328,000","252,917,000"
			LongTermCapitalLeaseObligation,"169,900,000","165,900,000","161,000,000","151,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,,,,,,,,,,,,,"65,300,000","51,500,000","47,300,000","46,600,000","44,000,000","49,900,000","56,300,000","60,900,000","58,200,000","67,524,000","101,747,000","103,705,000","103,252,000","99,549,000","93,014,000","92,417,000","92,436,000","91,525,000","99,946,000","96,086,000","96,050,000","78,134,000","78,994,000","78,417,000","75,739,000","94,872,000","96,631,000","96,049,000","94,242,000","118,618,000","118,084,000","118,104,000","117,654,000","105,371,000","107,823,000","108,087,000","107,584,000","126,068,000","126,169,000","126,169,000","126,152,000","102,230,000","102,591,000","112,989,000","112,714,000","127,357,000","127,013,000","128,990,000","130,346,000","105,798,000","111,910,000"
			NonCurrentDeferredTaxesLiabilities,,,,,,,,,,,,,"15,300,000","2,600,000","400,000","400,000","400,000","7,400,000","11,900,000","16,800,000","15,300,000","25,719,000","59,952,000","63,182,000","66,026,000","64,500,000","60,033,000","59,888,000","62,982,000","62,808,000","72,828,000","68,953,000","72,348,000","55,844,000","55,181,000","55,220,000","55,572,000","76,045,000","79,273,000","78,376,000","77,613,000","102,648,000","103,549,000","104,331,000","103,675,000","105,371,000","107,823,000","108,087,000","107,584,000","126,068,000","126,169,000","126,169,000","126,152,000","102,230,000","102,591,000","112,989,000","112,714,000","127,357,000","127,013,000","128,990,000","130,346,000","105,798,000","111,910,000"
