name,ttm,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000
MarketCap,"35,427,368,473","33,770,303,137","45,623,775,689","41,503,307,361","45,824,816,809","46,882,290,199","45,848,867,810","59,157,047,497","57,174,435,441","65,351,912,361","68,140,376,408","63,361,519,486","63,164,598,816","59,506,106,374","58,098,593,457","50,748,643,715","47,555,367,473","59,716,174,904","74,076,710,228","69,582,561,739","78,427,845,094","69,181,996,268","62,724,882,912","65,750,097,724","68,506,998,683","77,229,060,109","71,842,480,968","76,970,537,147","63,931,023,509","57,833,404,147","58,983,613,747","45,624,435,619","43,892,099,587","52,939,389,445","44,328,977,896","42,757,521,256","68,800,956,539","68,647,397,790","62,453,391,498","64,648,425,457","50,135,961,523","61,764,709,338","54,603,868,244","64,468,358,282","38,838,266,534","27,134,864,719","41,050,687,220","49,769,651,355","58,503,355,839","55,164,724,416","88,110,323,720","101,789,402,493","115,798,868,935","115,341,600,595","117,088,318,423","117,132,213,869","54,213,098,364","54,938,677,996","46,831,528,728","42,544,633,873","39,549,870,654","43,193,817,596","42,898,127,995","36,338,719,787","37,388,019,321","40,022,681,521","40,217,674,742","32,348,988,321","31,871,491,250","24,565,210,765","27,888,345,011","24,315,039,319","30,191,750,199","30,822,386,361","31,011,563,700","28,939,895,817","10,246,209,152","10,203,917,472","11,600,325,722","57,912,784,399","60,501,477,592"
PeRatio,"7.835","8.123","12.096","10.376","11.075","10.263","27.868","46.387","43.048","63.713","17.785","16.571","17.545","19.345","17.196","11.342","9.985","9.655","11.764","14.253","18.22","20.396","17.074","17.226","18.963","22.155","249.828",,,,,"19.666","13.309","11.995","7.195","6.952","9.333","8.744","8.277","8.947","11.154","49.49",,,,,,,,,,"9.558","12.608","13.001","15.085","14.216","13.147","15.536","13.126","11.795","11.741","12.852","13.454","12.307","12.639","14.247","15.785","18.892","36.6","20.586","24.322","17.853","22.652","22.033","22.144","18.284","14.456","12.832","18.162","15.055","16.339"
ForwardPeRatio,"11.161","7.525","9.97","8.726","9.643","8.361","8.157","9.756","11.442","12.804","12.422","12.151","13.193","12.136","11.494","10.05","9.355","8.905","11.891","9.804","11.198","11.136","10.718","10.352","10.929","13.175","15.552","17.637","14.706","13.889",,"9.009","7.057","8.326","7.663","5.862","7.547","8.084","8.703",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,"1.891","1.075","1.557","1.363","1.507","0.602","0.587","0.702","0.789","0.785","0.762","0.746","0.809",,,,"1.613","0.43","0.546","0.45","0.619","0.615","0.481","0.464","0.49","1.208","1.426","1.619","1.348","1.275",,"0.826","1.074","1.959","1.596","1.214","1.053","1.127","0.892",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"1.246","1.205","1.663","1.493","1.563","1.552","1.574","2.043","1.938","2.271","2.493","2.286","2.314","2.2","2.12","1.904","1.713","2.004","2.449","2.371","2.819","2.563","2.188","2.147","2.269","2.562","2.373","2.553","2.214","2.073","2.12","1.884","1.617","1.809","1.327","1.282","1.948","1.983","1.844","2.078","1.732","2.288","2.406","1.109","1.036","0.798","1.406","3.836","1.62","1.697","2.464","2.503","2.839","3.112","2.985","2.947","2.726","3.201","2.569","2.309","2.015","2.494","2.697","2.549","2.729","2.983","2.99","2.667","2.84","2.192","2.512","2.329","2.889","2.887","2.902","2.714","2.698","2.691","3.87","3.208","3.482"
PbRatio,"0.615","0.609","0.81","0.772","0.808","0.85","0.877","1.152","1.064","1.25","1.247","1.178","1.177","1.126","1.055","0.935","0.845","1.065","1.305","1.282","1.435","1.34","1.158","1.173","1.244","1.437","1.386","1.552","1.285","1.15","1.173","0.791","0.744","0.93","0.768","0.741","1.213","1.351","1.248","1.323","1.179","1.538","1.378","1.69","1.258","0.989","1.342","1.205","1.348","3.345","2.806","2.426","2.727","2.829","3.025","3.151","1.459","1.497","1.553","1.411","1.335","1.355","1.4","1.311","1.348","1.348","1.407","1.196","1.176","0.836","0.988","0.88","1.136","1.173","1.18","0.854","0.411","0.367","0.542","2.967","3.099"
