name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989
TotalAssets,"2,687,379,000,000","2,622,532,000,000","2,533,600,000,000","2,490,972,000,000","2,351,698,000,000","2,573,126,000,000","2,415,689,000,000","2,359,141,000,000","2,265,792,000,000","2,117,605,000,000","2,031,989,000,000","2,175,052,000,000","1,562,147,000,000","1,351,520,000,000","1,198,942,000,000","1,157,248,000,000","770,912,000,000","758,800,000,000","693,575,000,000","715,348,000,000","406,105,000,000","365,875,000,000","365,521,000,000","336,099,000,000","182,926,000,000","171,423,000,000","149,888,000,000","139,655,000,000","138,930,000,000","73,019,000,000","71,513,000,000"
	CashCashEquivalentsAndFederalFundsSold,"512,788,000,000","600,381,000,000","628,543,000,000","619,602,000,000","573,080,000,000","728,111,000,000","603,938,000,000","471,833,000,000","380,195,000,000","271,794,000,000","284,840,000,000","368,149,000,000","222,507,000,000","194,483,000,000","192,312,000,000","158,202,000,000","107,311,000,000","93,969,000,000","99,070,000,000","101,779,000,000","68,128,000,000","42,767,000,000","49,518,000,000","51,915,000,000","19,776,000,000","27,278,000,000","23,438,000,000","18,359,000,000","17,313,000,000","10,886,000,000","11,906,000,000"
		CashAndCashEquivalents,"263,631,000,000","278,793,000,000","430,121,000,000","389,635,000,000","360,505,000,000","512,308,000,000","355,822,000,000","175,537,000,000","144,881,000,000","49,240,000,000","89,436,000,000","165,034,000,000","51,610,000,000","53,959,000,000","58,331,000,000","56,848,000,000","30,443,000,000","28,160,000,000","35,343,000,000","32,305,000,000","44,305,000,000","24,280,000,000","18,590,000,000","22,949,000,000","11,743,000,000","14,481,000,000","12,882,000,000","10,692,000,000","10,616,000,000","6,295,000,000","6,866,000,000"
			CashFinancial,"21,704,000,000","22,324,000,000","25,827,000,000","23,873,000,000","20,490,000,000","27,831,000,000","39,771,000,000","53,723,000,000",,,,,,,,,,,,,,,,,,,,,,,
			CashEquivalents,,,,,,,,,,,,"26,895,000,000","40,144,000,000","40,412,000,000","36,670,000,000","35,168,000,000","20,268,000,000","19,218,000,000","22,600,000,000","23,972,000,000","16,229,000,000","17,068,000,000","15,704,000,000","14,605,000,000","9,077,000,000","8,832,000,000","6,852,000,000","8,846,000,000","7,529,000,000","5,194,000,000","4,604,000,000"
			CashAndDueFromBanks,"241,927,000,000","256,469,000,000","404,294,000,000","365,762,000,000","340,015,000,000","484,477,000,000","316,051,000,000","121,814,000,000","144,881,000,000","49,240,000,000","89,436,000,000","138,139,000,000","11,466,000,000","13,547,000,000","21,661,000,000","21,680,000,000","10,175,000,000","8,942,000,000","12,743,000,000","8,333,000,000","28,076,000,000","7,212,000,000","2,886,000,000","8,344,000,000","2,666,000,000","5,649,000,000","6,030,000,000","1,846,000,000","3,087,000,000","1,101,000,000","2,262,000,000"
		MoneyMarketInvestments,"249,157,000,000","321,588,000,000","198,422,000,000","229,967,000,000","212,575,000,000","215,803,000,000","248,116,000,000","296,296,000,000","235,314,000,000","222,554,000,000","195,404,000,000","203,115,000,000","170,897,000,000","140,524,000,000","133,981,000,000","101,354,000,000","76,868,000,000","65,809,000,000","63,727,000,000","69,474,000,000","23,823,000,000","18,487,000,000","30,928,000,000","28,966,000,000","8,033,000,000","12,797,000,000","10,556,000,000","7,667,000,000","6,697,000,000","4,591,000,000","5,040,000,000"
			FederalFundsSoldAndSecuritiesPurchaseUnderAgreementsToResell,"249,157,000,000","321,588,000,000","198,422,000,000","229,967,000,000","212,575,000,000","215,803,000,000","248,116,000,000","296,296,000,000","235,314,000,000","222,554,000,000","195,404,000,000","203,115,000,000","170,897,000,000","140,524,000,000","133,981,000,000","101,354,000,000","76,868,000,000","65,809,000,000","63,727,000,000","69,474,000,000","23,823,000,000","18,487,000,000","30,928,000,000","28,966,000,000","8,033,000,000","12,797,000,000","10,556,000,000","7,667,000,000","6,697,000,000","4,591,000,000","5,040,000,000"
				FederalFundsSold,,,,,,,,,,"222,554,000,000","195,404,000,000",,,,,,,,,,,,,,,,,,,,
	SecurityBorrowed,"139,758,000,000","111,995,000,000","105,112,000,000","96,409,000,000","98,721,000,000","110,435,000,000","111,465,000,000","119,017,000,000","142,462,000,000","123,587,000,000","119,630,000,000",,,,,,,,,,,,,,,,,,,,
