name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998
TaxProvision,"300,713,000,000","300,713,000,000","843,978,000,000","745,654,000,000","436,038,000,000","519,480,000,000","454,508,000,000","400,797,000,000","295,887,000,000","599,093,000,000","404,306,000,000","355,670,000,000","298,850,000,000","686,549,626,923.65","545,624,055,825.42","685,914,859,833.55","608,000,000,000","827,500,000,000","698,695,136,180","850,670,172,912","366,501,895,417.5","100,870,894,565.27","129,847,238,365"
EarningsFromEquityInterestNetOfTax,,,,,,,,,,,"23,406,000,000",,,,,,,,,,,,
NetIncomeCommonStockholders,"875,141,000,000","875,141,000,000","3,112,084,000,000","2,599,829,000,000","1,659,127,000,000","1,501,764,000,000","1,784,338,000,000","1,630,544,000,000","1,151,705,000,000","1,612,889,000,000","1,379,613,000,000","1,247,182,000,000","1,215,719,000,000","1,649,808,992,261.64","1,384,496,580,555.33","1,853,136,804,872.66","1,441,000,000,000","2,062,500,000,000","1,487,544,483,480","1,146,537,453,531.75","970,131,476,715","281,313,702,972","150,411,280,640"
	NetIncome,"889,907,000,000","889,907,000,000","3,127,887,000,000","2,599,829,000,000","1,675,967,000,000","1,518,604,000,000","1,801,178,000,000","1,638,964,000,000","1,151,705,000,000","1,612,889,000,000","1,379,613,000,000","1,247,182,000,000","1,215,719,000,000","1,649,808,992,261.64","1,384,496,580,555.33","1,853,136,804,872.66","1,441,000,000,000","2,062,500,000,000","1,487,544,483,480","1,146,537,453,531.75","970,131,476,715","281,313,702,972","150,411,280,640"
		NetIncomeIncludingNoncontrollingInterests,"861,942,000,000","861,942,000,000","3,131,988,000,000","2,657,595,000,000","1,660,101,000,000","1,515,885,000,000","1,799,320,000,000","1,609,549,000,000","1,115,663,000,000","1,582,073,000,000","1,297,176,000,000","1,055,606,000,000","972,338,000,000","1,563,148,879,718.37","1,382,647,028,533.98","1,848,515,040,106.41","1,443,000,000,000","2,061,250,000,000","1,520,759,192,840","1,126,880,423,260.2","918,495,572,925","282,919,591,984.94","150,293,771,827"
			NetIncomeContinuousOperations,"861,942,000,000","861,942,000,000","3,131,988,000,000","2,657,595,000,000","1,660,101,000,000","1,515,885,000,000","1,799,320,000,000","1,426,304,000,000","1,255,000,000,000","1,583,765,000,000","1,292,788,000,000","1,044,828,000,000","959,883,000,000","1,649,808,992,261.64","1,384,496,580,555.33","1,853,136,804,872.66","1,441,000,000,000","2,062,500,000,000","1,487,544,483,480","1,146,537,453,531.75","970,131,476,715","281,313,702,972","150,411,280,640"
			NetIncomeDiscontinuousOperations,,,,,,"0","0","183,245,000,000","-139,337,000,000","-1,692,000,000","4,388,000,000","10,778,000,000","-20,209,000,000",,,,,,,,,,
			NetIncomeFromTaxLossCarryforward,,,,,,,,,,,,,"32,664,000,000",,,,,,,,,,
		MinorityInterests,"27,965,000,000","27,965,000,000","-4,101,000,000","-57,766,000,000","15,866,000,000","2,719,000,000","1,858,000,000","29,415,000,000","36,042,000,000","30,816,000,000","82,437,000,000","191,576,000,000","243,381,000,000","86,660,112,543.27","1,849,552,021.35","4,621,764,766.25","-2,000,000,000","1,250,000,000","-33,214,709,360","19,657,030,271.55","51,635,903,790","-1,605,889,012.94","117,508,813"
	OtherunderPreferredStockDividend,"14,766,000,000","14,766,000,000","15,803,000,000","16,840,000,000","16,840,000,000","16,840,000,000","16,840,000,000","8,420,000,000",,,,,,,,,,,,,,,
