name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998
BasicEPS,,,"2.28","1.89","1.02","1.02","1.07","1.12","0.87","0.99","1.14","1.09","1.21","1.09","0.73","0.65","0.6","0.52","0.65","0.52","0.8","0.31","0.31"
DilutedEPS,,,"2.28","1.88","1.01","1.02","1.06","1.12","0.867","0.99","1.14","1.07","1.19","1.06","0.73","0.65","0.6","0.52","0.59","0.49","0.8","0.31","0.31"
BasicAverageShares,,,"505,000,000","426,000,000","388,000,000","347,000,000","326,000,000","307,211,000","258,869,000","167,433,000","163,223,000","149,001,000","133,380,000","130,555,046","121,760,274","108,321,538","100,705,000","121,903,846","91,593,846","77,444,231","65,610,000","62,335,484","62,216,129"
DilutedAverageShares,,,"509,000,000","432,000,000","389,000,000","348,000,000","328,000,000","308,081,000","259,483,000","168,175,000","163,802,000","154,125,000","137,648,000","134,250,000","121,760,274","108,321,538","100,705,000","121,903,846","100,908,475","82,185,714","65,610,000","62,425,000","62,216,129"
TotalOperatingIncomeAsReported,"1,822,000,000","1,822,000,000","2,021,000,000","1,218,000,000","807,000,000","685,000,000","702,000,000","660,000,000","416,487,000","281,107,000","241,876,000","210,120,000","192,248,000","163,014,000","110,554,000","84,543,000","73,340,000","57,815,000","55,695,000","48,824,000","108,129,000","82,828,000","19,391,000"
TotalExpenses,"5,498,000,000","5,498,000,000","5,763,000,000","4,235,000,000","3,387,000,000","3,984,000,000","5,391,000,000","4,370,000,000","3,017,696,000","1,395,603,000","1,006,158,000","594,723,000","482,635,000","341,774,000","231,264,000","205,979,000","204,951,000","185,259,000","168,772,000","142,823,000","28,061,000","18,507,000","89,288,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"1,492,000,000","1,492,000,000","1,278,000,000","891,000,000","466,000,000","406,000,000","383,000,000","351,000,000","224,844,000","165,666,000","186,700,000","162,078,000","161,793,000","142,305,000","88,885,000","70,409,000","60,423,000","63,390,000","59,536,000","40,271,000","52,488,000","19,324,000","19,287,000"
NormalizedIncome,"1,740,015,706.806","1,740,015,706.806","1,256,724,454.65","942,752,178.122","517,192,660.55","381,667,752.443","362,466,783.217","342,750,000","219,758,250","165,666,000","191,788,960","167,014,630","161,793,000","142,305,000","85,285,000","70,409,000","60,423,000","63,390,000","59,536,000","40,271,000","52,488,000","19,324,000","19,287,000"
InterestIncome,,,,,,,"5,000,000","5,000,000",,"5,787,000",,,,,,,,,,,,,
InterestExpense,"321,000,000","321,000,000","286,000,000","183,000,000","112,000,000","113,000,000","99,000,000","106,000,000",,"88,125,000","60,168,000","51,894,000",,,,,,,,,,,
NetInterestIncome,"-321,000,000","-321,000,000","-286,000,000","-183,000,000","-112,000,000","-113,000,000","-94,000,000","-101,000,000",,"-82,338,000","-60,168,000","-51,894,000",,,,,,,,,,,
EBIT,"1,849,000,000","1,849,000,000","2,028,000,000","1,216,000,000","766,000,000","727,000,000","671,000,000","600,000,000","409,706,000","286,894,000","241,876,000","210,120,000","192,248,000","163,014,000","104,554,000","84,543,000","73,340,000","57,815,000","55,695,000","48,824,000","108,129,000","82,828,000","19,391,000"
EBITDA,"2,360,000,000"
ReconciledCostOfRevenue,"5,187,000,000","5,187,000,000","5,457,000,000","3,971,000,000","3,193,000,000","3,803,000,000","5,217,000,000","4,238,000,000","2,920,208,000","1,263,971,000","895,370,000","473,534,000","371,855,000","244,681,000","119,010,000","102,736,000","104,076,000","96,151,000","88,972,000","71,368,000","52,475,000","36,576,000","38,301,000"
ReconciledDepreciation,"511,000,000","511,000,000","417,000,000","382,000,000","293,000,000","263,000,000","226,000,000","171,000,000","179,386,000","70,219,000","66,891,000","69,822,000","72,148,000","66,450,000","85,619,000","85,270,000","84,647,000","76,322,000","67,973,000","82,141,000","65,553,000","39,014,000","41,765,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"1,492,000,000","1,492,000,000","1,278,000,000","891,000,000","466,000,000","406,000,000","383,000,000","351,000,000","224,844,000","165,666,000","186,700,000","162,078,000","161,793,000","142,305,000","88,885,000","70,409,000","60,423,000","63,390,000","59,536,000","40,271,000","52,488,000","19,324,000","19,287,000"
TotalUnusualItemsExcludingGoodwill,"-254,000,000","-254,000,000","29,000,000","-60,000,000","-72,000,000","36,000,000","29,000,000","11,000,000","6,781,000",,"-7,068,000","-6,953,000",,,"6,000,000",,,,,,,,
TotalUnusualItems,"-254,000,000","-254,000,000","29,000,000","-60,000,000","-72,000,000","36,000,000","29,000,000","11,000,000","6,781,000",,"-7,068,000","-6,953,000",,,"6,000,000",,,,,,,,
NormalizedEBITDA,"2,614,000,000","2,614,000,000","2,416,000,000","1,658,000,000","1,131,000,000","954,000,000","868,000,000","760,000,000","582,311,000","357,113,000","315,835,000","286,895,000","264,396,000","229,464,000","184,173,000","169,813,000","157,987,000","134,137,000","123,668,000","130,965,000","173,682,000","121,842,000","61,156,000"
TaxRateForCalcs,"0.024","0.024","0.266","0.137","0.289","0.324","0.292","0.25","0.25","0.196","0.28","0.29","0.064","0.38","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.014","0.02"
TaxEffectOfUnusualItems,"-5,984,293.194","-5,984,293.194","7,724,454.65","-8,247,821.878","-20,807,339.45","11,667,752.443","8,466,783.217","2,750,000","1,695,250","0","-1,979,040","-2,016,370","0","0","2,400,000","0","0","0","0","0","0","0","0"
