name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995
	OtherOperatingExpenses,,,,,,,,,,,,,,,"22,972,000",,"4,670,000","3,060,000",,,,,,,,
OperatingIncome,"291,489,000","305,595,000","226,005,000","151,887,000","154,765,000","163,311,000","162,089,000","192,736,000","195,916,000","214,194,000","220,461,000","263,540,000","238,658,000","187,010,000","106,182,000","113,692,000","78,469,000","113,825,000","63,329,000","32,270,000","24,642,000","9,300,000","5,700,000","5,500,000","2,700,000","2,100,000"
NetNonOperatingInterestIncomeExpense,"-9,702,000","-14,445,000","-21,701,000","-21,390,000","-20,399,000","-37,772,000","-44,832,000","-45,937,000","-50,381,000","-58,624,000","-45,840,000","-36,515,000","-33,027,000",,,,,,,,,,,,,
	InterestIncomeNonOperating,"9,619,000","4,761,000","5,448,000","3,968,000","4,420,000","4,996,000","5,853,000","5,439,000","6,350,000",,"4,423,000","8,408,000","8,024,000",,,,,,,,,,,,,
	InterestExpenseNonOperating,"19,321,000","19,206,000","27,149,000","25,358,000","24,819,000","42,768,000","50,685,000","51,376,000","56,731,000","58,624,000","50,263,000","44,923,000","41,051,000",,,,,,,,,,,,,
OtherIncomeExpense,,"-2,700,000","3,488,000","-43,392,000","-6,563,000","-20,153,000","-15,846,000","-114,988,000","-142,421,000","-2,443,000","-57,181,000",,"-661,000","-1,002,000","-23,159,000","-3,316,000","-3,473,000","-3,060,000",,,,,"300,000","300,000","300,000",
	GainOnSaleOfSecurity,,"-3,056,000","261,000","-77,000","4,937,000","-940,000","-2,830,000","-2,326,000","250,000",,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,,"0","3,959,000","-43,176,000","-12,609,000","-18,389,000","-14,663,000","-111,297,000","-141,730,000","-2,443,000","-57,181,000",,"0","-1,002,000","-23,159,000","-3,316,000","-3,473,000","-3,060,000",,,,,"300,000","300,000","300,000",
		RestructuringAndMergernAcquisition,,,,"2,291,000","2,164,000","-1,200,000","-1,676,000","-10,869,000","-3,064,000","-6,465,000",,,,,,,,,,,,,,,,
		ImpairmentOfCapitalAssets,,,,,,"0","0","83,752,000","110,387,000",,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,,"9,072,000","40,885,000","10,445,000","19,589,000","16,339,000","38,414,000","34,407,000","8,908,000",,,,,,,,,,,,,,,,
		GainOnSaleOfBusiness,,"0","13,031,000",,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,,"356,000","-732,000","-139,000","1,109,000","-824,000","1,647,000","-1,365,000","-941,000",,,,,,,,,,,,,,,,,
PretaxIncome,"279,087,000","288,450,000","207,792,000","87,105,000","127,803,000","105,386,000","101,411,000","31,811,000","3,114,000","153,127,000","117,440,000","227,025,000","205,631,000","149,790,000","79,165,000","97,187,000","74,055,000","109,629,000","58,612,000","27,914,000","13,871,000","5,300,000","4,600,000","5,600,000","2,900,000","1,900,000"
TaxProvision,"68,259,000","71,724,000","57,181,000","-20,857,000","42,283,000","39,333,000","42,604,000","42,405,000","40,100,000","49,224,000","45,550,000","83,999,000","80,196,000","57,669,000","37,141,000","40,819,000","31,177,000","44,838,000","23,704,000","11,445,000","5,917,000","2,300,000","2,000,000","2,300,000","1,200,000","800,000"
NetIncomeCommonStockholders,"210,828,000","216,726,000","150,611,000","107,962,000","85,520,000","66,053,000","58,807,000","-10,594,000","-36,986,000","103,903,000","71,890,000","143,026,000","125,435,000","92,121,000","42,024,000","56,368,000","42,878,000","59,469,000","37,162,000","16,469,000","2,561,000","3,000,000","2,600,000","3,300,000","1,700,000","700,000"
	NetIncome,"210,828,000","216,726,000","150,611,000","107,962,000","85,520,000","66,053,000","58,807,000","-10,594,000","-36,986,000","103,903,000","71,890,000","143,026,000","125,435,000","92,121,000","42,024,000","56,368,000","42,878,000","59,469,000","37,162,000","16,469,000","2,561,000","3,000,000","2,600,000","3,300,000","1,700,000","700,000"
		NetIncomeIncludingNoncontrollingInterests,"210,828,000","216,726,000","150,611,000","107,962,000","85,520,000","66,053,000","58,807,000","-10,594,000","-36,986,000","103,903,000","71,890,000","143,026,000","125,435,000","92,121,000","42,024,000","56,368,000","42,878,000","59,469,000","37,162,000","16,469,000","2,561,000","3,000,000","2,600,000","3,300,000","1,700,000","700,000"
			NetIncomeContinuousOperations,"210,828,000","216,726,000","150,611,000","107,962,000","85,520,000","66,053,000","58,807,000","-10,594,000","-36,986,000","103,903,000","71,890,000","143,026,000","125,435,000","92,121,000","42,024,000","56,368,000","42,878,000","64,791,000","34,908,000","16,469,000","7,954,000","3,000,000","2,600,000","3,300,000","1,700,000","1,100,000"
			NetIncomeDiscontinuousOperations,,,,,,,,,,,,,,,,,,"-5,322,000","2,254,000",,,,,,,"-400,000"
			NetIncomeFromTaxLossCarryforward,,,,,,,,,,,,,,,,,,,,,"-5,393,000",,,,,
DilutedNIAvailtoComStockholders,"210,828,000","216,726,000","150,611,000","107,962,000","85,520,000","66,053,000","58,807,000","-10,594,000","-36,986,000","103,903,000","71,890,000","143,026,000","125,435,000","92,121,000","42,024,000","56,368,000","42,878,000","59,469,000","37,162,000","16,469,000","2,561,000","3,000,000","2,600,000","3,300,000","1,700,000","700,000"
BasicEPS,,,"4.06","2.79","2.09","1.62","1.48","-0.27","-0.92","2.53","1.58","2.86","2.55","2.14","1.06","1.38","1.02","1.45","1.16","0.613","0.16","0.271","0.24","0.324","0.2","0.12"
DilutedEPS,,,"3.93","2.75","2.05","1.58","1.44","-0.27","-0.92","2.39","1.51","2.7","2.34","2","1.04","1.35","1.01","1.41","1.087","0.56","0.142","0.262","0.227","0.311","0.187","0.107"
BasicAverageShares,,,"37,098,000","38,697,000","40,943,000","40,846,000","39,726,000","39,188,000","40,316,000","41,131,000","45,557,000","49,963,000","49,193,000","43,047,196","39,645,283","40,846,377","42,037,255","41,013,103","32,036,207","26,851,630","14,026,056","11,065,574","10,833,333","10,171,233","8,500,000","5,827,506"
DilutedAverageShares,,,"38,318,000","39,192,000","41,709,000","41,729,000","40,729,000","39,188,000","40,316,000","43,473,000","47,471,000","53,044,000","53,603,000","46,060,500","40,407,692","41,754,074","42,453,465","42,176,596","34,198,160","29,408,929","18,007,031","11,440,678","11,470,588","10,607,143","9,107,143","6,555,965"
TotalOperatingIncomeAsReported,"291,489,000","305,595,000","226,005,000","108,711,000","142,156,000","164,511,000","147,426,000","81,439,000","59,036,000","205,447,000","168,441,000","263,540,000","238,658,000","187,010,000","106,182,000","113,692,000","78,469,000","113,825,000","63,329,000","32,270,000","24,642,000","9,300,000","5,700,000","5,500,000","2,700,000","2,100,000"
TotalExpenses,"2,114,547,000","2,047,122,000","1,801,872,000","1,655,845,000","1,655,629,000","1,615,838,000","1,594,123,000","1,459,696,000","1,380,955,000","1,352,574,000","1,181,000,000","1,136,406,000","1,054,487,000","814,260,000","601,751,000","425,853,000","348,536,000","261,870,000","160,784,000","134,089,000","110,122,000","75,300,000","52,900,000","38,700,000","27,900,000","18,200,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"210,828,000","216,726,000","150,611,000","107,962,000","85,520,000","66,053,000","58,807,000","-10,594,000","-36,986,000","103,903,000","71,890,000","143,026,000","125,435,000","92,121,000","42,024,000","56,368,000","42,878,000","59,469,000","37,162,000","16,469,000","7,954,000","3,000,000","2,600,000","3,300,000","1,700,000","700,000"
NormalizedIncome,"210,828,000","219,021,056","147,551,500","133,913,800","90,652,568","78,172,283","70,177,450","61,329,359","54,551,560","105,561,797","106,892,912.892","143,026,000","125,435,000","92,737,231.003","55,919,400","58,357,600","44,961,800","66,627,000","34,908,000","16,469,000","7,954,000","3,000,000","2,420,000","3,120,000","1,520,000","1,100,000"
InterestIncome,"9,619,000","4,761,000","5,448,000","3,968,000","4,420,000","4,996,000","5,853,000","5,439,000","6,350,000",,"4,423,000","8,408,000","8,024,000",,,,,,,,,,,,,
InterestExpense,"19,321,000","19,206,000","27,149,000","25,358,000","24,819,000","42,768,000","50,685,000","51,376,000","56,731,000","58,624,000","50,263,000","44,923,000","41,051,000",,,,,,,,,,,,,
NetInterestIncome,"-9,702,000","-14,445,000","-21,701,000","-21,390,000","-20,399,000","-37,772,000","-44,832,000","-45,937,000","-50,381,000","-58,624,000","-45,840,000","-36,515,000","-33,027,000",,,,,,,,,,,,,
EBIT,"298,408,000","307,656,000","234,941,000","112,463,000","152,622,000","148,154,000","152,096,000","83,187,000","59,845,000","211,751,000","167,703,000","271,948,000","246,682,000","187,010,000","106,182,000","113,692,000","78,469,000","113,825,000","63,329,000","32,270,000","24,642,000","9,300,000","5,700,000","5,500,000","2,700,000","2,100,000"
EBITDA,"337,940,000"
ReconciledCostOfRevenue,"1,557,167,000","1,504,743,000","1,296,538,000","1,184,383,000","1,172,071,000","1,140,052,000","1,109,631,000","1,009,423,000","946,434,000","928,326,000","760,686,000","738,621,000","679,574,000","529,056,000","375,835,000","280,232,000","225,857,000","169,350,000","103,157,000","79,582,000","65,898,000","41,600,000","28,400,000","21,800,000","16,200,000","8,900,000"
ReconciledDepreciation,"39,532,000","38,305,000","39,698,000","41,740,000","49,006,000","43,118,000","50,647,000","55,592,000","56,505,000","50,953,000","79,000,000","53,467,000","44,861,000","29,966,000","24,372,000","17,894,000","15,949,000","10,683,000","5,980,000","8,916,000","7,492,000","4,900,000","3,000,000","1,700,000","900,000","600,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"210,828,000","216,726,000","150,611,000","107,962,000","85,520,000","66,053,000","58,807,000","-10,594,000","-36,986,000","103,903,000","71,890,000","143,026,000","125,435,000","92,121,000","42,024,000","56,368,000","42,878,000","64,791,000","34,908,000","16,469,000","7,954,000","3,000,000","2,600,000","3,300,000","1,700,000","1,100,000"
TotalUnusualItemsExcludingGoodwill,,"-3,056,000","4,220,000","-43,253,000","-7,672,000","-19,329,000","-17,493,000","-113,623,000","-141,480,000","-2,443,000","-57,181,000",,"0","-1,002,000","-23,159,000","-3,316,000","-3,473,000","-3,060,000",,,,,"300,000","300,000","300,000",
TotalUnusualItems,,"-3,056,000","4,220,000","-43,253,000","-7,672,000","-19,329,000","-17,493,000","-113,623,000","-141,480,000","-2,443,000","-57,181,000",,"0","-1,002,000","-23,159,000","-3,316,000","-3,473,000","-3,060,000",,,,,"300,000","300,000","300,000",
NormalizedEBITDA,"337,940,000","349,017,000","270,419,000","197,456,000","209,300,000","210,601,000","220,236,000","252,402,000","257,830,000","265,147,000","303,884,000","325,415,000","291,543,000","217,978,000","153,713,000","134,902,000","97,891,000","127,568,000","69,309,000","41,186,000","32,134,000","14,200,000","8,400,000","6,900,000","3,300,000","2,700,000"
TaxRateForCalcs,"0.245","0.249","0.275","0.4","0.331","0.373","0.35","0.367","0.353","0.321","0.388","0.37","0.39","0.385","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4"
TaxEffectOfUnusualItems,"0","-760,944","1,160,500","-17,301,200","-2,539,432","-7,209,717","-6,122,550","-41,699,641","-49,942,440","-784,203","-22,178,087.108","0","0","-385,768.997","-9,263,600","-1,326,400","-1,389,200","-1,224,000","0","0","0","0","120,000","120,000","120,000","0"
