name,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012
	TotalNonCurrentAssets,"6,783,000,000","6,547,000,000","6,416,000,000","6,304,000,000","6,237,000,000","5,690,000,000","5,404,000,000","5,243,000,000","5,103,000,000","5,042,000,000","4,132,000,000","4,074,000,000","4,037,000,000","4,009,000,000","2,810,400,000","2,689,100,000","2,617,200,000","1,446,100,000","1,365,700,000","1,335,600,000","1,283,900,000","503,300,000","283,500,000","284,400,000","283,600,000","144,800,000","144,000,000","144,000,000","144,100,000","144,400,000"
		NetPPE,"3,410,000,000","3,349,000,000","3,258,000,000","3,158,000,000","3,104,000,000","3,052,000,000","2,999,000,000","2,948,000,000","2,925,000,000","2,918,000,000","2,675,000,000","2,670,000,000","2,669,000,000","2,675,000,000","1,674,300,000","1,672,800,000","1,641,500,000","492,400,000","489,000,000","481,000,000","465,300,000","485,100,000","273,900,000","274,700,000","273,900,000","135,900,000","135,000,000","135,000,000","135,100,000","135,800,000"
			GrossPPE,"4,499,000,000","4,408,000,000","4,287,000,000","4,158,000,000","4,076,000,000","3,995,000,000","3,920,000,000","3,840,000,000","3,789,000,000","3,754,000,000","3,478,000,000","3,447,000,000","3,420,000,000","3,400,000,000","1,999,900,000","1,983,500,000","1,926,900,000","760,400,000","751,500,000","738,500,000","717,600,000","732,400,000","514,100,000","511,100,000","506,900,000","214,500,000","212,100,000","210,500,000","209,000,000","208,200,000"
				LandAndImprovements,"19,000,000","19,000,000","19,000,000","19,000,000","19,000,000","19,000,000","19,000,000","19,000,000","19,000,000","19,000,000","19,000,000","19,000,000","19,000,000","19,000,000","14,100,000","14,100,000","14,100,000","6,000,000","5,900,000","6,000,000","5,900,000","17,400,000","5,000,000","5,000,000","5,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000"
				BuildingsAndImprovements,"94,000,000","94,000,000","92,000,000","92,000,000","91,000,000","89,000,000","89,000,000","88,000,000","88,000,000","88,000,000","87,000,000","84,000,000","88,000,000","88,000,000","58,200,000","57,400,000","57,600,000","30,000,000","30,000,000","28,300,000","27,700,000","27,300,000","16,100,000","16,100,000","15,900,000","6,100,000","6,200,000","6,100,000","5,600,000","5,400,000"
				MachineryFurnitureEquipment,"3,977,000,000","3,928,000,000","3,910,000,000","3,733,000,000","3,695,000,000","3,671,000,000","3,652,000,000","3,636,000,000","3,621,000,000","3,600,000,000","3,319,000,000","3,311,000,000","3,271,000,000","3,266,000,000","1,893,800,000","1,792,100,000","1,674,300,000","711,700,000","690,200,000","654,200,000","652,000,000","633,200,000","484,400,000","481,900,000","479,600,000","201,300,000","198,600,000","197,900,000","197,500,000","197,100,000"
				OtherProperties,,"3,791,000,000","3,773,000,000","3,596,000,000","3,558,000,000","3,534,000,000","3,515,000,000","3,499,000,000","3,484,000,000","3,463,000,000","3,182,000,000","3,174,000,000","3,134,000,000","3,129,000,000","1,757,300,000","1,655,700,000","1,538,000,000","575,400,000","554,000,000","518,100,000","516,300,000","499,700,000","484,400,000","481,900,000","479,600,000","201,300,000","198,600,000","197,900,000","197,500,000","197,100,000"
				ConstructionInProgress,"409,000,000","367,000,000","266,000,000","314,000,000","271,000,000","216,000,000","160,000,000","97,000,000","61,000,000","47,000,000","53,000,000","33,000,000","42,000,000","27,000,000","33,800,000","119,900,000","180,900,000","12,700,000","25,400,000","50,000,000","32,000,000","54,500,000","8,600,000","8,100,000","6,400,000","3,100,000","3,300,000","2,500,000","1,900,000","1,700,000"
			AccumulatedDepreciation,"-1,089,000,000","-1,059,000,000","-1,029,000,000","-1,000,000,000","-972,000,000","-943,000,000","-921,000,000","-892,000,000","-864,000,000","-836,000,000","-803,000,000","-777,000,000","-751,000,000","-725,000,000","-325,600,000","-310,700,000","-285,400,000","-268,000,000","-262,500,000","-257,500,000","-252,300,000","-247,300,000","-240,200,000","-236,400,000","-233,000,000","-78,600,000","-77,100,000","-75,500,000","-73,900,000","-72,400,000"
		GoodwillAndOtherIntangibleAssets,"185,000,000","185,000,000","185,000,000","185,000,000","185,000,000","185,000,000","185,000,000","185,000,000","185,000,000","185,000,000","185,000,000","185,000,000","185,000,000","185,000,000","2,500,000","2,500,000","2,500,000","2,500,000","2,500,000","2,500,000","2,500,000","10,900,000","2,500,000","2,500,000","2,500,000","2,500,000","2,500,000","2,500,000","2,500,000","2,500,000"
			Goodwill,"185,000,000","185,000,000","185,000,000","185,000,000","185,000,000","185,000,000","185,000,000","185,000,000","185,000,000","185,000,000","185,000,000","185,000,000","185,000,000","185,000,000","2,500,000","2,500,000","2,500,000","2,500,000","2,500,000","2,500,000","2,500,000","2,500,000","2,500,000","2,500,000","2,500,000","2,500,000","2,500,000","2,500,000","2,500,000","2,500,000"
			OtherIntangibleAssets,,,,,,,,,,,,,,,,,,,,,,"8,400,000",,,,,,,,
		InvestmentsAndAdvances,"3,136,000,000","2,961,000,000","2,921,000,000","2,912,000,000","2,897,000,000","2,448,000,000","2,215,000,000","2,104,000,000","1,986,000,000","1,932,000,000","1,265,000,000","1,212,000,000","1,176,000,000","1,142,000,000","1,103,400,000","1,007,800,000","967,100,000","944,900,000","858,400,000","835,900,000","800,800,000",,,,,,,,,
			LongTermEquityInvestment,"3,136,000,000","2,961,000,000","2,921,000,000","2,912,000,000","2,897,000,000","2,448,000,000","2,215,000,000","2,104,000,000","1,986,000,000","1,932,000,000","1,265,000,000","1,212,000,000","1,176,000,000","1,142,000,000","1,103,400,000","1,007,800,000","967,100,000","944,900,000","858,400,000","835,900,000","800,800,000",,,,,,,,,
		NonCurrentDeferredAssets,,,,,,"5,000,000","5,000,000","6,000,000","7,000,000","7,000,000","7,000,000","5,000,000","5,000,000","5,000,000","5,300,000","5,400,000","5,400,000","5,600,000","5,700,000","5,800,000","5,800,000","6,400,000","6,800,000","7,000,000","7,100,000","6,400,000","6,500,000","6,500,000","6,500,000","6,100,000"
			NonCurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,"0","0","0","0","0","0","500,000","800,000","800,000","800,000",,,,,
		OtherNonCurrentAssets,"52,000,000","52,000,000","52,000,000","49,000,000","51,000,000",,,,,,,"2,000,000","2,000,000","2,000,000","24,900,000","600,000","700,000","700,000","10,100,000","10,400,000","9,500,000","900,000","300,000","200,000","100,000",,,,,
TotalLiabilitiesNetMinorityInterest,"4,144,000,000","4,127,000,000","4,436,000,000","3,928,000,000","3,799,000,000","3,310,000,000","3,200,000,000","3,173,000,000","3,152,000,000","3,173,000,000","2,444,000,000","2,397,000,000","2,497,000,000","2,543,000,000","1,222,100,000","1,429,900,000","1,368,000,000","1,133,400,000","1,134,900,000","1,144,700,000","1,135,400,000","467,300,000","177,500,000","176,100,000","177,600,000","10,100,000","10,500,000","4,100,000","3,100,000","2,900,000"
	CurrentLiabilities,"204,000,000","199,000,000","512,000,000","317,000,000","188,000,000","270,000,000","238,000,000","210,000,000","186,000,000","171,000,000","135,000,000","133,000,000","104,000,000","111,000,000","104,900,000","61,600,000","43,200,000","37,700,000","30,100,000","40,600,000","31,300,000","33,700,000","14,500,000","13,400,000","15,200,000","9,600,000","10,100,000","3,600,000","2,600,000","2,400,000"
		PayablesAndAccruedExpenses,"157,000,000","155,000,000","160,000,000","148,000,000","148,000,000","155,000,000","176,000,000","122,000,000","100,000,000","109,000,000","91,000,000","83,000,000","83,000,000","79,000,000","43,800,000","55,000,000","37,200,000","33,200,000","23,600,000","36,800,000","29,300,000","32,800,000","11,500,000","11,700,000","12,600,000","9,200,000","9,900,000","3,500,000","2,500,000","2,200,000"
			Payables,"111,000,000","113,000,000","126,000,000","111,000,000","116,000,000","119,000,000","144,000,000","86,000,000","68,000,000","75,000,000","62,000,000","56,000,000","55,000,000","53,000,000","38,700,000","37,500,000","30,700,000","17,300,000","18,400,000","22,600,000","25,100,000","30,900,000","10,300,000","10,100,000","12,200,000","9,200,000","9,900,000","3,500,000","2,500,000","2,200,000"
				AccountsPayable,"99,000,000","103,000,000","98,000,000","93,000,000","103,000,000","110,000,000","120,000,000","70,000,000","50,000,000","60,000,000","41,000,000","41,000,000","39,000,000","43,000,000","26,900,000","25,800,000","21,200,000","12,200,000","11,800,000","17,600,000","21,700,000","28,200,000","6,800,000","7,500,000","9,300,000","8,200,000","8,800,000","2,700,000","1,900,000","1,400,000"
				TotalTaxPayable,"12,000,000","10,000,000","28,000,000","18,000,000","13,000,000","9,000,000","24,000,000","16,000,000","18,000,000","15,000,000","21,000,000","15,000,000","16,000,000","10,000,000","11,800,000","11,700,000","9,500,000","5,100,000","6,600,000","5,000,000","3,400,000","2,700,000","3,500,000","2,600,000","2,900,000","1,000,000","1,100,000","700,000","400,000","600,000"
				OtherPayable,,,,,,,,,,,,,,,,,,"700,000",,,,,,,,,,"100,000","200,000","200,000"
			CurrentAccruedExpenses,"46,000,000","42,000,000","34,000,000","37,000,000","32,000,000","36,000,000","32,000,000","36,000,000","32,000,000","34,000,000","29,000,000","27,000,000","28,000,000","26,000,000","5,100,000","17,500,000","6,500,000","15,900,000","5,200,000","14,200,000","4,200,000","1,900,000","1,200,000","1,600,000","400,000",,,,,
				InterestPayable,"46,000,000","42,000,000","34,000,000","37,000,000","32,000,000","36,000,000","32,000,000","36,000,000","32,000,000","34,000,000","29,000,000","27,000,000","28,000,000","26,000,000","5,100,000","16,700,000","5,700,000","15,100,000","5,100,000","14,200,000","4,200,000","1,900,000","1,200,000","1,600,000","400,000",,,,,
		CurrentDebtAndCapitalLeaseObligation,"25,000,000","25,000,000","325,000,000","150,000,000","15,000,000","50,000,000",,"25,000,000","25,000,000","25,000,000","17,000,000","25,000,000","2,000,000","15,000,000","50,000,000",,,,,,,,,,,,,,,
			CurrentDebt,"25,000,000","25,000,000","325,000,000","150,000,000","15,000,000","50,000,000",,"25,000,000","25,000,000","25,000,000","17,000,000","25,000,000","2,000,000","15,000,000","50,000,000",,,,,,,,,,,,,,,
				OtherCurrentBorrowings,"25,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,"19,000,000","16,000,000","19,000,000","17,000,000","22,000,000","60,000,000","60,000,000","61,000,000","60,000,000","35,000,000","25,000,000","24,000,000","18,000,000","14,000,000","10,000,000","6,400,000","5,800,000","4,400,000","6,300,000","3,800,000","1,700,000","600,000","3,000,000","1,600,000","2,300,000",,,,,
			CurrentDeferredRevenue,"19,000,000","16,000,000","19,000,000","17,000,000","22,000,000","60,000,000","60,000,000","61,000,000","60,000,000","35,000,000","25,000,000","24,000,000","18,000,000","14,000,000","10,000,000","6,400,000","5,800,000","4,400,000","6,300,000","3,800,000","1,700,000","600,000","3,000,000","1,600,000","2,300,000",,,,,
		OtherCurrentLiabilities,"3,000,000","3,000,000","8,000,000","2,000,000","3,000,000","5,000,000","2,000,000","2,000,000","1,000,000","2,000,000","2,000,000","1,000,000","1,000,000","3,000,000","1,100,000","200,000","200,000","100,000","200,000",,"300,000","300,000",,"100,000","300,000","400,000","200,000","100,000","100,000","200,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"3,940,000,000","3,928,000,000","3,924,000,000","3,611,000,000","3,611,000,000","3,040,000,000","2,962,000,000","2,963,000,000","2,966,000,000","3,002,000,000","2,309,000,000","2,264,000,000","2,393,000,000","2,432,000,000","1,117,200,000","1,368,300,000","1,324,800,000","1,095,700,000","1,104,800,000","1,104,100,000","1,104,100,000","433,600,000","163,000,000","162,700,000","162,400,000","500,000","400,000","500,000","500,000","500,000"
		LongTermProvisions,,,,,,"12,000,000","11,000,000","12,000,000","11,000,000","11,000,000","12,000,000","12,000,000","11,000,000","11,000,000","4,900,000","4,700,000","4,200,000","4,200,000","4,200,000","3,700,000","3,600,000","3,500,000","2,500,000","2,500,000","2,400,000","400,000","300,000","500,000","500,000","500,000"
		LongTermDebtAndCapitalLeaseObligation,"3,491,000,000","3,491,000,000","3,490,000,000","3,174,000,000","3,173,000,000","2,998,000,000","2,922,000,000","2,921,000,000","2,921,000,000","2,920,000,000","2,273,000,000","2,227,000,000","2,357,000,000","2,396,000,000","1,091,400,000","1,343,100,000","1,302,900,000","1,090,700,000","1,099,700,000","1,099,700,000","1,099,700,000","429,600,000","160,000,000","160,000,000","160,000,000",,,,,
			LongTermDebt,"3,491,000,000","3,491,000,000","3,490,000,000","3,174,000,000","3,173,000,000","2,998,000,000","2,922,000,000","2,921,000,000","2,921,000,000","2,920,000,000","2,273,000,000","2,227,000,000","2,357,000,000","2,396,000,000","1,091,400,000","1,343,100,000","1,302,900,000","1,090,700,000","1,099,700,000","1,099,700,000","1,099,700,000","429,600,000","160,000,000","160,000,000","160,000,000",,,,,
		NonCurrentDeferredLiabilities,,,,,,"30,000,000","29,000,000","30,000,000","34,000,000","71,000,000","24,000,000","25,000,000","25,000,000","25,000,000","20,900,000","20,500,000","17,700,000","300,000","300,000","200,000","300,000","0","0","0","0","100,000","100,000",,,"0"
			NonCurrentDeferredTaxesLiabilities,,,,,,"7,000,000","7,000,000","7,000,000","6,000,000","5,000,000","3,000,000","2,000,000","2,000,000","2,000,000","1,000,000","800,000","600,000","300,000","300,000","200,000","300,000","0","0","0","0","100,000","100,000",,,"0"
			NonCurrentDeferredRevenue,,,,,,"23,000,000","22,000,000","23,000,000","28,000,000","66,000,000","21,000,000","23,000,000","23,000,000","23,000,000","19,900,000","19,700,000","17,100,000","11,000,000",,,,,,,,,,,,
		NonCurrentAccruedExpenses,,,,,,,,,,,"2,000,000","2,000,000","2,000,000","2,000,000","900,000","700,000","800,000","800,000","600,000","100,000",,"0","0","0","0","0","0","200,000","200,000","200,000"
		OtherNonCurrentLiabilities,"449,000,000","437,000,000","434,000,000","437,000,000","438,000,000",,,,,,,,,,,,,"500,000","600,000","500,000","500,000","500,000","500,000","200,000",,,,,,
TotalEquityGrossMinorityInterest,"2,853,000,000","2,834,000,000","2,754,000,000","2,616,000,000","2,554,000,000","2,509,000,000","2,443,000,000","2,333,000,000","2,234,000,000","2,161,000,000","1,775,000,000","1,771,000,000","1,628,000,000","1,566,000,000","1,658,400,000","1,342,800,000","1,314,100,000","390,100,000","336,100,000","324,400,000","318,600,000","72,200,000","173,000,000","166,600,000","154,800,000","574,100,000","568,100,000","140,900,000","141,500,000","142,000,000"
	TotalPartnershipCapital,"2,853,000,000","2,834,000,000","2,754,000,000","2,616,000,000","2,554,000,000","2,509,000,000","2,443,000,000","2,333,000,000","2,234,000,000","2,161,000,000","1,775,000,000","1,771,000,000","1,628,000,000","1,566,000,000","1,658,400,000","1,342,800,000","462,400,000","390,100,000","336,100,000","324,400,000","318,600,000","72,200,000","173,000,000","166,600,000","154,800,000","574,100,000","568,100,000","140,900,000","141,500,000","142,000,000"
		LimitedPartnershipCapital,"2,854,000,000","2,835,000,000","2,755,000,000","3,927,000,000","3,870,000,000","3,823,000,000","3,764,000,000","3,666,000,000","3,573,000,000","3,507,000,000","2,438,000,000","2,450,000,000","2,316,000,000","2,271,000,000","2,259,200,000","1,948,700,000","1,110,000,000","1,041,900,000","987,400,000","979,300,000","976,600,000","589,200,000","579,400,000","574,300,000","564,200,000","562,600,000","556,800,000",,,"0"
		GeneralPartnershipCapital,,"0","0","-1,310,000,000","-1,315,000,000","-1,313,000,000","-1,320,000,000","-1,332,000,000","-1,338,000,000","-1,345,000,000","-662,000,000","-678,000,000","-687,000,000","-704,000,000","-599,600,000","-605,100,000","-646,800,000","-650,300,000","-649,800,000","-653,400,000","-656,500,000","-517,000,000","-406,400,000","-407,700,000","-409,400,000","11,500,000","11,300,000","140,900,000","141,500,000","142,000,000"
	StockholdersEquity,"0","0","0","0","0","0","0","0","0","0","0","0","-851,700,000","-851,700,000","-851,700,000","-851,700,000","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
		GainsLossesNotAffectingRetainedEarnings,"-1,000,000","-1,000,000","-1,000,000","-1,000,000","-1,000,000","-1,000,000","-1,000,000","-1,000,000","-1,000,000","-1,000,000","-1,000,000","-1,000,000","-1,000,000","-1,000,000","-1,200,000","-800,000","-800,000","-1,500,000","-1,500,000","-1,500,000","-1,500,000",,,,,,,,,
	MinorityInterest,,,,,,,,,,,,,,,,,"851,700,000",,,,,,,,,,,,,
TotalCapitalization,"6,344,000,000","6,325,000,000","6,244,000,000","5,790,000,000","5,727,000,000","5,507,000,000","5,365,000,000","5,254,000,000","5,155,000,000","5,081,000,000","4,048,000,000","3,998,000,000","3,133,300,000","3,110,300,000","1,898,100,000","1,834,200,000","1,765,300,000","1,480,800,000","1,435,800,000","1,424,100,000","1,418,300,000","501,800,000","333,000,000","326,600,000","314,800,000","574,100,000","568,100,000","140,900,000","141,500,000","142,000,000"
CommonStockEquity,"2,853,000,000","2,834,000,000","2,754,000,000","2,616,000,000","2,554,000,000","2,509,000,000","2,443,000,000","2,333,000,000","2,234,000,000","2,161,000,000","1,775,000,000","1,771,000,000","1,628,000,000","1,566,000,000","1,658,400,000","1,342,800,000","462,400,000","390,100,000","336,100,000","324,400,000","318,600,000","72,200,000","173,000,000","166,600,000","154,800,000","574,100,000","568,100,000","140,900,000","141,500,000","142,000,000"
NetTangibleAssets,"-185,000,000","-185,000,000","-185,000,000","-185,000,000","-185,000,000","-185,000,000","-185,000,000","-185,000,000","-185,000,000","-185,000,000","-185,000,000","-185,000,000","-1,036,700,000","-1,036,700,000","-854,200,000","-854,200,000","-2,500,000","-2,500,000","-2,500,000","-2,500,000","-2,500,000","-10,900,000","-2,500,000","-2,500,000","-2,500,000","-2,500,000","-2,500,000","-2,500,000","-2,500,000","-2,500,000"
WorkingCapital,"10,000,000","215,000,000","262,000,000","-77,000,000","-72,000,000","-141,000,000","1,000,000","53,000,000","97,000,000","121,000,000","-48,000,000","-39,000,000","-16,000,000","-11,000,000","-34,800,000","22,000,000","21,700,000","39,700,000","75,200,000","92,900,000","138,800,000","2,500,000","52,500,000","44,900,000","33,600,000","429,800,000","424,500,000","-2,600,000","-2,100,000","-1,900,000"
InvestedCapital,"6,369,000,000","6,350,000,000","6,569,000,000","5,940,000,000","5,742,000,000","5,557,000,000","5,365,000,000","5,279,000,000","5,180,000,000","5,106,000,000","4,065,000,000","4,023,000,000","3,987,000,000","3,977,000,000","2,799,800,000","2,685,900,000","1,765,300,000","1,480,800,000","1,435,800,000","1,424,100,000","1,418,300,000","501,800,000","333,000,000","326,600,000","314,800,000","574,100,000","568,100,000","140,900,000","141,500,000","142,000,000"
TangibleBookValue,"2,668,000,000","2,649,000,000","2,569,000,000","2,431,000,000","2,369,000,000","2,324,000,000","2,258,000,000","2,148,000,000","2,049,000,000","1,976,000,000","1,590,000,000","1,586,000,000","1,443,000,000","1,381,000,000","1,655,900,000","1,340,300,000","459,900,000","387,600,000","333,600,000","321,900,000","316,100,000","61,300,000","170,500,000","164,100,000","152,300,000","571,600,000","565,600,000","138,400,000","139,000,000","139,500,000"
TotalDebt,"3,516,000,000","3,516,000,000","3,815,000,000","3,324,000,000","3,188,000,000","3,048,000,000","2,922,000,000","2,946,000,000","2,946,000,000","2,945,000,000","2,290,000,000","2,252,000,000","2,359,000,000","2,411,000,000","1,141,400,000","1,343,100,000","1,302,900,000","1,090,700,000","1,099,700,000","1,099,700,000","1,099,700,000","429,600,000","160,000,000","160,000,000","160,000,000",,,,,
NetDebt,"3,424,000,000","3,230,000,000","3,160,000,000","3,194,000,000","3,186,000,000","3,047,000,000","2,822,000,000","2,795,000,000","2,779,000,000","2,760,000,000","2,288,000,000","2,251,000,000","2,358,000,000","2,409,000,000","1,122,400,000","1,307,400,000","1,282,800,000","1,042,700,000","1,026,800,000","995,400,000","962,100,000","421,300,000","117,000,000","125,500,000","138,900,000",,,,,
ShareIssued,"228,340,146","228,299,576","227,574,092","124,938,423","124,726,087","124,104,055","123,811,206","122,912,893","121,760,774","121,571,959","110,505,502","110,505,502","107,926,894","107,181,926","103,297,689","97,214,395","82,900,615","82,487,792","81,881,736","81,881,736","81,881,736","75,044,360","73,964,819","73,964,819","73,964,819","70,434,224","70,434,224","35,217,112","35,217,112","35,217,112"
OrdinarySharesNumber,"228,340,146","228,299,576","227,574,092","124,938,423","124,726,087","124,104,055","123,811,206","122,912,893","121,760,774","121,571,959","110,505,502","110,505,502","107,926,894","107,181,926","103,297,689","97,214,395","82,900,615","82,487,792","81,881,736","81,881,736","81,881,736","75,044,360","73,964,819","73,964,819","73,964,819","70,434,224","70,434,224","35,217,112","35,217,112","35,217,112"
