name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996
		NetIncomeIncludingNoncontrollingInterests,"172,129,000","179,000,000","572,727,661.281","847,148,676.171","733,985,249.826","123,510,691.521","-385,551,066.51","-737,757,833.352","-873,937,666.02","-1,778,944,570.94","-1,337,133,867.462","126,031,794.558","168,871,765.048","2,468,000,000","2,488,000,000","2,169,000,000","1,327,896,000","659,944,000","556,903,000","1,332,939,000","1,077,835,000","1,034,354,000","842,700,000","761,592,532.87","1,041,823,436.011"
			NetIncomeContinuousOperations,"118,245,000","91,000,000","561,940,679.743","668,991,853.36","684,560,583.829","67,516,861.844","-385,551,066.51","-737,757,833.352","-873,937,666.02","-1,778,944,570.94","-1,337,133,867.462","452,843,167.227","168,871,765.048","2,391,000,000","2,378,000,000","2,114,000,000","1,306,966,000","629,500,000","519,870,000","1,179,415,000","999,836,000","977,698,000","803,200,000","761,592,532.87","1,041,823,436.011"
			NetIncomeDiscontinuousOperations,"53,884,000","88,000,000","10,786,981.538","178,156,822.811","49,424,665.997","55,993,829.677",,,,,"0","-326,811,372.669",,,,,,,,,,,,,
		MinorityInterests,"-25,796,000","-36,000,000","-40,145,888.837","-72,148,676.171","-56,664,607.306","-53,967,165.728","-74,870,215.909","-93,879,703.484","-51,568,476.237","-1,508,371.462","-2,189,496.902","-18,343,014.369","-3,271,299.796","-77,000,000","-110,000,000","-55,000,000","-20,930,000","-30,444,000","-37,033,000","-153,524,000","-77,999,000","-56,656,000","-39,500,000",,
	OtherunderPreferredStockDividend,,,"-3,103,801.292","-4,633,401.222","-5,743,686.771","-8,338,274.533","-11,132,108.258","-13,893,889.068","-15,268,008.07",,,,,,,,,,,,,,,,
AverageDilutionEarnings,,,"22,184,546.937","45,977,596.741","52,079,311.144","74,581,233.323","96,659,281.463","114,682,156.178","116,924,898.538",,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"146,333,000","143,000,000","557,870,120.672","825,610,997.963","735,143,640.436","152,463,033.65","-352,629,892.697","-703,061,491.59","-793,313,235.649","-1,780,452,942.402","-1,339,323,364.365","107,688,780.19","165,600,465.252","2,391,000,000","2,378,000,000","2,114,000,000","1,306,966,000","629,500,000","519,870,000","1,179,415,000","999,836,000","977,698,000","803,200,000","761,592,532.87","1,041,823,436.011"
BasicEPS,,"0.093","0.336","0.519","0.459","0.048","-0.326","-0.591","-0.699","-1.08","-1.057","0.088","0.153","2.259","2.317","2.14","2.761","1.397","1.209","2.908","2.556","2.724","2.238","2.083","2.82"
DilutedEPS,,"0.093","0.336","0.519","0.459","0.048","-0.326","-0.591","-0.699","-1.08","-1.057","0.088","0.153","2.259","2.317","2.13","2.742","1.369","1.209","2.885","2.545","2.712","2.231","2.052","2.463"
BasicAverageShares,,"1,537,634,409","1,542,577,767","1,516,763,500","1,487,960,344","1,457,189,205","1,399,596,471","1,368,474,183","1,306,755,136","1,268,036,210","1,264,244,510","1,181,747,970","1,090,485,053","1,057,865,308","1,022,519,067","984,797,975","473,837,821","448,646,977","425,810,050","405,557,944","391,235,593","358,970,558","358,919,681","365,651,723","369,419,455"
DilutedAverageShares,,"1,537,634,409","1,600,491,333","1,614,620,233","1,647,249,067","1,632,234,772","1,625,598,634","1,646,866,594","1,574,085,949,491,883","1,268,036,210","1,264,244,510","1,181,747,970","1,090,975,478","1,058,420,305","1,023,224,982","987,862,676","476,300,174","458,989,042","426,634,263","408,790,402","392,922,372","360,441,966","360,062,566","371,086,037","422,958,506"
TotalOperatingIncomeAsReported,"965,510,000","986,000,000","1,392,080,320.272","1,464,154,786.151","1,622,615,645.996","1,373,499,110.584","1,157,671,380.164","1,120,799,305.459","896,450,188.124","866,523,491.09","879,285,737.455","1,210,638,948.334","2,027,042,744.984","2,971,000,000","2,945,000,000","2,490,000,000","1,851,336,000","1,456,899,000","1,309,397,000","1,655,592,000","1,654,689,000","1,444,084,000","1,177,800,000","896,105,432.895","855,379,612.575"
TotalExpenses,"11,808,609,000","11,797,000,000","12,397,854,408.314","11,484,725,050.916","10,408,380,956.058","11,522,568,929.736","12,750,336,678.396","13,522,131,583.573","14,008,864,792.441","12,772,530,400.868","13,576,259,366.181","13,907,138,489.758","15,652,587,961.617","18,702,000,000","15,304,000,000","12,850,000,000","6,296,519,000","5,715,784,000","5,228,681,000","5,277,178,000","3,969,048,000","3,409,387,000","3,137,400,000","2,896,152,939.717","2,732,960,050.81"
NetIncomeFromContinuingAndDiscontinuedOperation,"146,333,000","143,000,000","532,581,772.444","775,000,000","677,320,642.521","69,543,525.793","-460,421,282.419","-831,637,536.836","-925,506,142.257","-1,780,452,942.402","-1,339,323,364.365","107,688,780.19","165,600,465.252","2,391,000,000","2,378,000,000","2,114,000,000","1,306,966,000","629,500,000","519,870,000","1,179,415,000","999,836,000","977,698,000","803,200,000","761,592,532.87","1,041,823,436.011"
NormalizedIncome,"104,801,800","321,000,000","772,877,697.235","572,247,273.738","464,729,962.344","218,761,386.299","-361,494,852.079","-682,742,638.35","-687,107,101.961","-1,235,797,278.018","-973,985,533.102","847,603,179.456","2,289,432,974.702","1,942,735,810.114","2,070,720,613.882","1,723,112,949.938","1,334,450,030.174","960,060,759.554","918,533,134.179","1,008,292,443.645","972,736,178.788","876,385,495.028","617,387,897.339","889,297,329.587","1,208,135,294.602"
InterestIncome,"21,676,000","21,000,000","18,063,105.877","17,209,775.967","20,127,036.837","18,645,308.331","21,992,701.681","32,547,010.856","48,296,760.222","35,123,506.892","35,599,597.781","29,425,252.216","42,090,724.048",,,,,,,,,,,,
InterestExpense,"692,264,000","711,000,000","640,960,407.707","982,739,307.536","1,036,180,400.031","1,145,296,749.926","1,459,663,756.028","1,530,400,366.614","1,428,259,836.57","1,194,271,061.534","1,321,969,574.102","1,032,788,138.184","743,166,618.203",,,,,,,,,,,,
NetInterestIncome,"-729,588,000","-749,000,000","-678,256,905.195","-1,017,515,274.949","-1,065,864,159.395","-1,178,997,276.164","-1,497,064,924.627","-1,563,100,901.107","-1,454,978,850.693","-1,159,147,554.643","-1,286,369,976.321","-1,003,362,885.968","-701,075,894.155",,,,,,,,,,,,
EBIT,"960,604,000","964,000,000","1,430,190,929.573","1,678,207,739.308","1,870,173,372.461","1,344,604,673.14","1,347,188,735.393","1,269,333,423.401","1,029,266,278.735","292,121,273.066","350,481,689.318","678,080,097.829","-800,814,190.172","2,971,000,000","2,945,000,000","2,490,000,000","1,851,336,000","1,456,899,000","1,309,397,000","1,655,591,000","1,654,689,000","1,444,084,000","1,177,800,000","896,105,432.895","855,379,612.575"
EBITDA,"960,604,000"
ReconciledCostOfRevenue,"8,822,128,000","8,825,000,000","9,309,623,005.172","8,632,077,393.075","7,813,489,458.645","8,707,069,467.092","9,689,414,179.591","10,345,497,266.895","10,805,309,527.704","9,780,496,038.729","10,404,732,557.008","10,675,022,928.768","12,083,018,319.279","14,441,000,000","11,649,000,000","9,283,000,000","4,585,498,000","4,134,827,000","3,652,698,000","3,899,565,000","2,653,241,000","2,268,264,000","2,102,100,000","2,323,865,045.894","2,175,850,238.171"
ReconciledDepreciation,"850,673,553.374","1,045,000,000","817,673,553.374","814,256,619.145","779,355,548.691","890,342,425.141","981,322,494.461","1,109,899,127.295","1,338,599,238.158","1,259,561,997.658","1,498,102,436.018","1,552,506,878.63","1,516,719,976.737","1,617,000,000","1,192,000,000","1,092,000,000","857,230,000","825,786,000","764,652,000","793,818,000","489,235,000","435,861,000","392,900,000",,
NetIncomeFromContinuingOperationNetMinorityInterest,"92,449,000","55,000,000","521,794,790.906","596,843,177.189","627,895,976.523","13,549,696.116","-460,421,282.419","-831,637,536.836","-925,506,142.257","-1,780,452,942.402","-1,339,323,364.365","434,500,152.858","165,600,465.252","2,391,000,000","2,378,000,000","2,114,000,000","1,306,966,000","629,500,000","519,870,000","1,179,415,000","999,836,000","977,698,000","803,200,000","761,592,532.87","1,041,823,436.011"
TotalUnusualItemsExcludingGoodwill,"-20,588,000","-380,000,000","-254,816,997.841","24,643,584.521","164,587,999.073","-213,378,761.488","-141,323,471.915","-212,706,997.838","-340,570,057.567","-585,535,435.955","-521,911,187.518","-573,754,203.607","-2,949,767,374.237","528,000,000","370,000,000","454,000,000","-31,341,000","-377,670,000","-440,682,000","195,359,000","31,383,000","108,436,000","196,500,000","-137,678,119.573","-181,861,543.347"
TotalUnusualItems,"-20,588,000","-380,000,000","-254,816,997.841","24,643,584.521","164,587,999.073","-213,378,761.488","-141,323,471.915","-212,706,997.838","-340,570,057.567","-585,535,435.955","-521,911,187.518","-573,754,203.607","-2,949,767,374.237","528,000,000","370,000,000","454,000,000","-31,341,000","-377,670,000","-440,682,000","195,359,000","31,383,000","108,436,000","196,500,000","-137,678,119.573","-181,861,543.347"
NormalizedEBITDA,"981,192,000","2,389,000,000","2,502,681,480.788","2,467,820,773.931","2,484,940,922.079","2,448,325,859.769","2,469,834,701.768","2,591,939,548.533","2,708,435,574.459","2,137,218,706.679","2,370,495,312.855","2,804,341,180.067","3,665,673,160.803","4,060,000,000","3,767,000,000","3,128,000,000","2,739,907,000","2,660,355,000","2,514,731,000","2,254,050,000","2,112,541,000","1,771,509,000","1,374,200,000","1,033,783,552.468","1,037,241,155.923"
TaxRateForCalcs,"0.4","0.3","0.015","0.002","0.009","0.038","0.3","0.3","0.3","0.07","0.3","0.28","0.28","0.151","0.17","0.139","0.123","0.125","0.095","0.124","0.136","0.066","0.054","0.072","0.086"
TaxEffectOfUnusualItems,"-8,235,200","-114,000,000","-3,734,091.511","47,681.07","1,421,984.894","-8,167,071.305","-42,397,041.574","-63,812,099.351","-102,171,017.27","-40,879,771.571","-156,573,356.255","-160,651,177.01","-825,934,864.786","79,735,810.114","62,720,613.882","63,112,949.938","-3,856,969.826","-47,109,240.446","-42,018,865.821","24,236,443.645","4,283,178.788","7,123,495.028","10,687,897.339","-9,973,322.856","-15,549,684.757"
