name,ttm,06/30/2019,06/30/2018,06/30/2017,06/30/2016,06/30/2015,06/30/2014,06/30/2013,06/30/2012,06/30/2011,06/30/2010,06/30/2009,06/30/2008,06/30/2007,06/30/2006,06/30/2005,06/30/2004,06/30/2003,06/30/2002,06/30/2001,06/30/2000,06/30/1999,06/30/1998,06/30/1997,06/30/1996,06/30/1995,06/30/1994,06/30/1993,06/30/1992,06/30/1991,06/30/1990,06/30/1989,06/30/1988,06/30/1987,06/30/1986
MarketCap,"35,946,522,767","28,162,199,207","27,118,782,200","22,872,483,890","13,466,496,060","12,896,496,850","10,971,613,000","7,214,879,096","7,044,397,440","5,472,078,120","4,793,504,760","3,289,832,000","4,525,510,050","6,349,699,000","6,624,195,200","4,050,733,500","3,617,678,400","2,320,591,350","2,301,044,440","3,703,789,050","4,664,587,500","1,800,237,730","731,850,541","1,144,848,107","786,938,569","1,747,300,698","659,446,666","611,945,017","176,553,708","100,784,083","70,429,544","83,407,652","86,743,115","64,815,697","65,235,666"
EnterpriseValue,"35,639,724,767","26,786,894,207","23,838,807,200","19,671,462,890","11,313,989,060","11,299,145,850","9,545,230,000","6,154,105,096","5,395,861,440","4,088,319,120","3,984,692,760","2,751,330,000","3,773,104,050","5,466,014,000","5,923,856,200","3,244,266,500","3,200,260,400","2,150,398,350","2,137,312,440","3,591,890,050","4,622,154,500","1,835,502,730","686,232,541","1,082,150,107","771,372,569","1,749,791,698","720,946,666","631,045,017","170,553,708","115,784,083","66,529,544","85,507,652","79,643,115","39,915,697","42,835,666"
PeRatio,"17.828","11.799","16.798","17.994","18.68","19.141","23.88","164.222","16.773","7.648","14.044",,"10.418","11.629","19.966","14.048","45.424",,,"15.443","24.51",,,,"5.896","20.915","21.212","33.868","16.493",,"8.507","9.065","36.666",,"38.333"
ForwardPeRatio,"13.68","12.516","9.96","14.144","12.346","15.106","16.367","13.141","11.05","8.643",,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,"1.427","2.743","1.069","1.816","1.92","2.689","0.681","0.88",,"0.864",,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"3.886","2.977","3.081","3.559","2.526","2.899","2.66","2.176","1.729","1.71","2.285","2.926","1.848","3.078","4.089","2.796","4.15","3.045","2","2.605","4.367","2.774","0.691","1.131","0.735","2.429","1.654","2.457","0.986","0.758","0.488","0.669","1.124","2.5","1.894"
PbRatio,"7.902","5.08","3.939","3.305","2.294","2.444","2.198","1.59","2.7","2.216","2.711","2.264","2.544","3.7","4.745","3.797","4.453","3.575","3.303","4.611","7.341","4.402","1.399","1.938","1.566","4.421","3.73","4.696","1.656","1.705","1.028","1.461","1.857","1.629","1.535"
EnterprisesValueRevenueRatio,"3.707","2.775","2.152","2.455","1.922","2.148","2.072","1.71","2.025","1.263","1.867","2.465","1.525","2.13","3.607","2.159","3.419","2.847","2.266","2.363","3.756","2.833","0.652","1.08","0.615","2.192","1.487","2.422","1.03","0.839","0.485","0.679","1.062","1.565","1.245"
EnterprisesValueEBITDARatio,"12.406","9.323","6.667","8.796","8.164","10.343","8.86","14.273","15.676","4.64","7.929","-14.938","6.59","6.83","13.746","7.46","21.352","38.758","-200.687","13.108","18.856","-470.039","7.466","-652.291","3.127","12.329","10.314","17.384","9.475","13.009","-9.114","6.952","14.222","-10.788","107.089"
