name,ttm,09/30/2019,09/30/2018,09/30/2017,09/30/2016,09/30/2015,09/30/2014,09/30/2013,09/30/2012,09/30/2011,09/30/2010,09/30/2009,09/30/2008,09/30/2007,09/30/2006,09/30/2005,09/30/2004,09/30/2003,09/30/2002,09/30/2001,09/30/2000,09/30/1999,09/30/1998,09/30/1997,09/30/1996,09/30/1995,09/30/1994,09/30/1993,09/30/1992
		MinorityInterests,"-4,600,000","-5,000,000","-3,200,000","9,600,000","-6,400,000","-4,700,000","-4,100,000","-5,200,000","-3,100,000","-4,900,000","-5,100,000","-3,600,000","-5,300,000","-4,800,000","-6,400,000","-4,832,000","-3,419,000","-3,248,000","-2,971,000","-2,439,000","-4,980,000","-6,000,000","-5,300,000","-400,000",,,,,
	PreferredStockDividends,,,,,,,,,"700,000",,,,,,,,,,,,,,,,,,,"300,000","300,000"
	OtherunderPreferredStockDividend,"200,000","100,000","200,000","100,000","0","100,000","100,000","200,000",,"1,400,000",,,,,,,,,,,,,,,,,,,
AverageDilutionEarnings,,,,,,"-100,000","0","0",,,,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"849,800,000","862,800,000","1,905,900,000","708,100,000","-396,300,000","507,000,000","479,600,000","727,100,000","249,100,000","141,100,000","225,600,000","222,300,000","81,800,000","81,700,000","28,700,000","17,614,000","17,648,000","29,576,000","26,626,000","30,523,000","-15,916,000","39,700,000","42,000,000","16,100,000","51,100,000","41,400,000","37,500,000","25,200,000","32,900,000"
BasicEPS,,"3.347","7.46","2.783","-1.579","1.973","3.426","5.05","1.752","0.991","2.9","2.872","1.095","1.06","0.395","0.25","0.255","0.43","0.395","0.46","-0.23","0.57","0.605","0.235","0.682","0.55","0.5","0.345","0.459"
DilutedEPS,,"3.33","7.34","2.77","-1.579","1.973","3.29","4.975","1.725","0.991","2.85","2.872","1.07","1.035","0.385","0.245","0.25","0.425","0.385","0.455","-0.23","0.565","0.6","0.235","0.682","0.55","0.5","0.345","0.459"
BasicAverageShares,,"257,800,000","255,500,000","254,500,000","251,000,000","257,000,000","140,000,000","144,000,000","141,768,004","140,935,808","77,806,072","75,600,000","74,800,000","77,075,472","72,658,228","70,456,000","69,207,843","68,781,395","67,407,595","66,354,348","69,200,000","69,649,123","69,421,488","68,510,638","74,946,667","75,272,727","75,000,000","72,947,368","71,663,366"
DilutedAverageShares,,"259,100,000","259,800,000","255,700,000","257,900,000","257,000,000","146,000,000","146,200,000","144,200,000","140,935,808","78,200,000","77,400,000","76,400,000","78,937,198","74,545,455","71,893,878","70,592,000","69,590,588","69,158,442","67,083,516","69,200,000","70,265,487","70,000,000","71,111,111","74,946,667","75,272,727","75,000,000","72,947,368","71,663,366"
TotalOperatingIncomeAsReported,"1,438,800,000","1,494,400,000","1,282,500,000","835,000,000","430,300,000","879,500,000","854,400,000","814,200,000","530,000,000","357,400,000","372,800,000","418,500,000","216,000,000","181,800,000","97,100,000","61,821,000","38,244,000","78,730,000","83,050,000","91,089,000","35,791,000","107,100,000","114,000,000","64,200,000","92,100,000","76,000,000","63,200,000","56,100,000","59,100,000"
TotalExpenses,"16,647,100,000","16,649,100,000","14,865,300,000","13,781,300,000","13,375,100,000","10,354,400,000","8,985,100,000","8,653,200,000","8,602,400,000","4,948,900,000","2,621,200,000","2,380,400,000","2,607,300,000","2,129,300,000","2,033,200,000","1,664,135,000","1,510,279,000","1,352,932,000","1,353,497,000","1,350,543,000","1,427,497,000","1,203,300,000","1,179,600,000","1,045,500,000","784,000,000","826,900,000","642,600,000","594,600,000","596,400,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"850,000,000","862,900,000","1,906,100,000","708,200,000","-396,300,000","507,100,000","479,700,000","727,300,000","249,100,000","141,100,000","225,600,000","222,300,000","81,800,000","81,700,000","28,700,000","17,614,000","17,648,000","29,576,000","32,470,000","30,237,000","-15,916,000","39,700,000","42,000,000","16,100,000","51,100,000","41,400,000","37,500,000","25,500,000","33,200,000"
NormalizedIncome,"949,290,886.481","977,054,800","2,006,402,000","747,972,000","378,622,100","607,750,000","514,616,800","803,172,700","313,770,400","241,233,642.691","233,565,944.482","234,905,734.31","91,919,587.629","84,723,543.307","34,499,481.865","25,139,159.247","37,793,951.669","30,815,389.624","43,664,783.344","41,575,200","-15,916,000","39,700,000","41,400,000","15,680,000","50,293,810.68","41,217,083.947","37,192,622.951","32,013,253.012","32,960,000"
InterestIncome,,,,"66,700,000","58,600,000","11,000,000","2,400,000","-900,000",,,"100,000","0",,,,,,,,,,,,,,,,,
InterestExpense,"415,900,000","431,300,000","293,800,000","277,700,000","256,700,000","132,700,000","95,300,000","106,900,000","119,700,000","88,900,000","75,500,000","96,700,000",,,,,,,,,,,,,,,,,
NetInterestIncome,"-415,900,000","-431,300,000","-293,800,000","-211,000,000","-198,100,000","-121,700,000","-92,900,000","-106,900,000","-119,700,000","-88,900,000","-75,400,000","-96,700,000",,,,,,,,,,,,,,,,,
EBIT,"1,541,700,000","1,576,000,000","1,328,600,000","1,135,300,000","501,300,000","895,000,000","865,600,000","817,600,000","508,800,000","304,400,000","370,900,000","410,600,000","231,600,000","186,500,000","104,900,000","69,346,000","70,982,000","80,414,000","83,050,000","91,089,000","35,791,000","107,100,000","114,000,000","64,200,000","92,100,000","76,000,000","63,200,000","56,100,000","59,100,000"
EBITDA,"3,065,800,000"
ReconciledCostOfRevenue,"13,413,900,000","13,429,000,000","11,935,600,000","11,232,500,000","10,478,500,000","8,560,100,000","7,961,500,000","7,698,900,000","7,674,900,000","4,407,700,000","2,281,300,000","2,049,600,000","2,296,800,000","1,870,200,000","1,789,000,000","1,459,217,000","1,310,924,000","1,168,290,000","1,145,524,000","1,075,777,000","1,106,845,000","894,700,000","879,300,000","786,300,000","583,600,000","644,200,000","494,800,000","463,500,000","464,200,000"
ReconciledDepreciation,"1,524,100,000","1,511,200,000","1,252,200,000","1,116,600,000","1,146,500,000","740,800,000","584,500,000","552,200,000","534,300,000","278,300,000","147,400,000","150,000,000","135,300,000","103,700,000","104,300,000","84,040,000","74,189,000","72,683,000","72,521,000","77,593,000","77,061,000","72,500,000","70,800,000","62,100,000","48,600,000","43,200,000","34,300,000","29,100,000","28,900,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"850,000,000","862,900,000","1,906,100,000","708,200,000","148,400,000","507,100,000","479,700,000","727,300,000","249,100,000","141,100,000","225,600,000","222,300,000","81,800,000","81,700,000","28,700,000","17,614,000","9,651,000","29,541,000","32,470,000","30,237,000","-15,916,000","39,700,000","42,000,000","16,100,000","51,100,000","41,400,000","37,500,000","25,500,000","33,200,000"
TotalUnusualItemsExcludingGoodwill,"-130,800,000","-150,600,000","-137,400,000","-48,800,000","-363,700,000","-150,000,000","-55,600,000","-78,300,000","-99,800,000","-147,800,000","-10,200,000","-17,800,000","-15,600,000","-4,700,000","-7,800,000","-8,483,000","-32,762,000","-2,083,000","-18,555,000","-18,897,000",,,"1,000,000","700,000","1,300,000","300,000","500,000","-10,600,000","400,000"
TotalUnusualItems,"-130,800,000","-150,600,000","-137,400,000","-48,800,000","-363,700,000","-150,000,000","-55,600,000","-78,300,000","-99,800,000","-147,800,000","-10,200,000","-17,800,000","-15,600,000","-4,700,000","-7,800,000","-8,483,000","-32,762,000","-2,083,000","-18,555,000","-18,897,000",,,"1,000,000","700,000","1,300,000","300,000","500,000","-10,600,000","400,000"
NormalizedEBITDA,"3,196,600,000","3,237,800,000","2,718,200,000","2,300,700,000","2,011,500,000","1,785,800,000","1,505,700,000","1,448,100,000","1,142,900,000","730,500,000","528,500,000","578,400,000","382,500,000","294,900,000","217,000,000","161,869,000","177,933,000","155,180,000","174,126,000","187,579,000","112,852,000","179,600,000","183,800,000","125,600,000","139,400,000","118,900,000","97,000,000","95,800,000","87,600,000"
TaxRateForCalcs,"0.241","0.242","0.27","0.185","0.367","0.329","0.372","0.031","0.352","0.323","0.219","0.292","0.351","0.357","0.256","0.113","0.141","0.388","0.397","0.4","0.4","0.4","0.4","0.4","0.38","0.39","0.385","0.386","0.4"
TaxEffectOfUnusualItems,"-31,509,113.519","-36,445,200","-37,098,000","-9,028,000","-133,477,900","-49,350,000","-20,683,200","-2,427,300","-35,129,600","-47,666,357.309","-2,234,055.518","-5,194,265.69","-5,480,412.371","-1,676,456.693","-2,000,518.135","-957,840.753","-4,619,048.331","-808,610.376","-7,360,216.656","-7,558,800","0","0","400,000","280,000","493,810.68","117,083.947","192,622.951","-4,086,746.988","160,000"
