name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998
TotalAssets,"61,733,200,000","56,969,800,000","54,418,100,000","52,194,000,000","48,952,000,000","47,100,700,000","40,138,700,000","35,934,400,000","34,125,100,000","31,360,800,000","26,151,600,000","17,957,535,000","16,608,007,000","13,989,718,000","12,591,016,000","11,315,461,000","4,802,814,000","4,230,272,000","2,431,193,000","1,951,521,000","1,495,000,000","741,000,000"
	CurrentAssets,"7,862,900,000","6,060,700,000","6,506,400,000","6,528,200,000","4,313,000,000","5,490,700,000","7,023,400,000","5,843,100,000","6,068,700,000","5,507,100,000","4,246,900,000","2,163,720,000","2,537,885,000","1,922,158,000","1,971,447,000","1,440,723,000","687,183,000","637,568,000","518,775,000","581,392,000","384,500,000","137,700,000"
		CashCashEquivalentsAndShortTermInvestments,"334,700,000","344,800,000","5,100,000","63,100,000","19,000,000","74,400,000","56,900,000","16,100,000","19,800,000","65,500,000","168,500,000","35,373,000","39,722,000","22,619,000","42,098,000","50,713,000","44,317,000","22,568,000","137,823,000","60,409,000","5,200,000","24,100,000"
			CashAndCashEquivalents,"334,700,000","344,800,000","5,100,000","63,100,000","19,000,000","74,400,000","56,900,000","16,100,000","19,800,000","65,500,000","54,700,000","35,373,000","39,722,000","22,619,000","42,098,000","50,713,000","44,317,000","22,568,000","137,823,000","60,409,000","5,200,000","24,100,000"
			OtherShortTermInvestments,,,,,,,,,,,"113,800,000",,,,,,,,,,,
		Receivables,"4,876,100,000","3,662,600,000","4,360,200,000","3,330,600,000","2,571,100,000","3,825,800,000","5,482,300,000","4,353,400,000","4,545,300,000","3,836,900,000","3,137,400,000","1,247,144,000","2,010,544,000","1,323,028,000","1,454,583,000","1,083,536,000","462,545,000","399,415,000","261,302,000","415,618,000","318,400,000","72,800,000"
			AccountsReceivable,"4,873,600,000","3,659,100,000","4,358,400,000","3,329,500,000","2,569,900,000","3,823,000,000","5,475,500,000","4,350,900,000","4,545,300,000","3,800,100,000","3,137,400,000","1,247,144,000","2,010,544,000","1,323,028,000","1,454,583,000","1,083,536,000","462,545,000","399,415,000","261,302,000",,,
				GrossAccountsReceivable,"4,886,000,000","3,670,600,000","4,370,500,000","3,340,800,000","2,582,000,000","3,836,900,000","5,483,000,000","4,364,100,000","4,558,700,000","3,818,500,000",,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"-12,400,000","-11,500,000","-12,100,000","-11,300,000","-12,100,000","-13,900,000","-7,500,000","-13,200,000","-13,400,000","-18,400,000",,,,,,,,,,,,
			DuefromRelatedPartiesCurrent,"2,500,000","3,500,000","1,800,000","1,100,000","1,200,000","2,800,000","6,800,000","2,500,000",,"36,800,000",,,,,,,,,,,,
