name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997
			RawMaterials,,,,,,,"1,130,000","1,633,000","2,044,000","1,096,000","1,021,000","621,000","392,000","2,219,000","2,643,000","2,905,000","3,386,000","1,540,000","4,209,000",,,,
			WorkInProcess,,,,,,,"1,203,000","1,969,000","1,240,000","659,000","163,000","1,065,000","3,979,000","10,664,000","8,288,000","8,323,000","3,692,000","2,714,000","6,156,000",,,,
			FinishedGoods,,,,,,,"326,895,000","359,723,000","361,915,000","312,543,000","220,977,000","254,626,000","261,503,000","199,440,000","174,939,000","154,198,000","119,730,000","90,608,000","109,221,000",,,,
			InventoriesAdjustmentsAllowances,,,,,,,,,,,,,,,,,,,"-4,697,000",,,,
		PrepaidAssets,"93,868,000","79,500,000","58,559,000","38,487,000","33,400,000","39,175,000","33,081,000","38,583,000","36,392,000","28,241,000","32,030,000","29,705,000","14,567,000","12,713,000","11,151,000","10,536,000","6,028,000","6,006,000","3,847,000",,,,
		RestrictedCash,"0","13,970,000",,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,"0","57,001,000","52,041,000","50,929,000","52,485,000","45,091,000","31,550,000","33,867,000","31,169,000","26,740,000","21,674,000","22,190,000","17,442,000","10,840,000","13,691,000",,,,
			CurrentDeferredTaxesAssets,,,,,"0","57,001,000","52,041,000","50,929,000","52,485,000","45,091,000","31,550,000","33,867,000","31,169,000","26,740,000","21,674,000","22,190,000","17,442,000","10,840,000","13,691,000",,,,
		OtherCurrentAssets,,,,,,,,,,,"31,550,000",,,,,,,,,"18,957,000","14,200,000","11,300,000","2,400,000"
	TotalNonCurrentAssets,"1,055,845,000","603,415,000","563,405,000","601,871,000","596,764,000","526,168,000","355,116,000","336,239,000","333,016,000","303,874,000","291,171,000","275,717,000","280,817,000","269,605,000","204,514,000","193,411,000","162,879,000","132,340,000","108,206,000","85,838,000","71,000,000","71,300,000","43,700,000"
		NetPPE,"741,152,000","291,596,000","281,394,000","279,650,000","291,687,000","291,563,000","279,373,000","260,524,000","250,910,000","221,813,000","235,440,000","229,693,000","210,450,000","199,426,000","165,752,000","155,013,000","126,247,000","124,515,000","100,672,000","76,662,000","69,000,000","68,700,000","35,200,000"
			GrossPPE,"1,264,244,000","780,950,000","737,205,000","688,326,000","654,965,000","637,175,000","605,753,000","563,567,000","526,796,000","472,812,000","459,327,000","420,599,000","378,517,000","344,995,000","290,559,000","262,761,000","217,806,000","194,995,000","156,037,000","124,984,000","107,200,000","90,900,000","57,400,000"
				Properties,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,
				LandAndImprovements,"26,951,000","20,961,000","21,065,000","20,862,000","20,832,000","21,049,000","21,321,000","20,036,000","20,690,000","16,898,000","16,557,000","16,465,000","16,602,000","13,012,000","12,918,000","8,379,000","17,201,000","16,102,000","15,303,000",,,,
				BuildingsAndImprovements,"204,077,000","170,928,000","173,919,000","165,746,000","165,182,000","160,165,000","165,582,000","166,365,000","155,672,000","144,004,000","147,093,000","143,997,000","161,234,000","117,430,000","104,885,000","85,779,000","73,332,000","51,795,000","51,581,000",,,,
				MachineryFurnitureEquipment,"480,184,000","415,983,000","405,645,000","380,669,000","361,737,000","353,424,000","277,637,000","261,719,000","248,495,000","239,251,000","228,879,000","208,977,000","194,869,000","150,478,000","151,104,000","123,069,000","115,126,000","87,179,000","78,655,000",,,,
				OtherProperties,"394,501,000","291,596,000","281,394,000","279,650,000","291,687,000","291,563,000","279,373,000","260,524,000",,,,,,,,,,,,,,,
				ConstructionInProgress,"10,771,000","41,322,000","14,627,000","13,475,000","5,158,000","8,755,000","62,582,000","43,021,000","36,463,000","9,775,000","8,932,000","5,929,000","5,812,000","64,075,000","21,652,000","45,534,000","12,147,000","39,919,000","10,498,000",,,,
				Leases,"147,760,000","131,756,000","121,949,000","107,574,000","102,056,000","93,782,000","78,631,000","72,426,000","65,476,000","62,884,000","57,866,000","45,231,000",,,,,,,,,,,
			AccumulatedDepreciation,"-523,092,000","-489,354,000","-455,811,000","-408,676,000","-363,278,000","-345,612,000","-326,380,000","-303,043,000","-275,886,000","-250,999,000","-223,887,000","-190,906,000","-168,067,000","-145,569,000","-124,807,000","-107,748,000","-91,559,000","-70,480,000","-55,365,000","-48,322,000","-38,200,000","-22,200,000","-22,200,000"
		GoodwillAndOtherIntangibleAssets,"192,189,000","195,169,000","198,149,000","202,032,000","207,178,000","212,325,000","50,726,000","52,056,000","53,458,000","54,893,000","55,731,000","46,024,000","70,367,000","70,179,000","38,762,000","38,398,000","36,632,000","7,825,000","7,534,000","9,176,000","2,000,000","2,600,000","8,400,000"
			Goodwill,"68,594,000","68,594,000","68,594,000","68,594,000","68,594,000","68,594,000","14,438,000","14,438,000","14,438,000","14,470,000","12,659,000","12,659,000","17,273,000","17,498,000",,,,,,,,,
			OtherIntangibleAssets,"123,595,000","126,575,000","129,555,000","133,438,000","138,584,000","143,731,000","36,288,000","37,618,000","39,020,000","40,423,000","43,072,000","33,365,000","53,094,000","52,681,000","38,762,000","38,398,000","36,632,000","7,825,000","7,534,000","9,176,000","2,000,000","2,600,000","8,400,000"
		NonCurrentDeferredAssets,"78,849,000","78,155,000","56,804,000","92,494,000","76,181,000",,,,,,,,,,,,,,,,,,
			NonCurrentDeferredTaxesAssets,"78,849,000","78,155,000","56,804,000","92,494,000","76,181,000",,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"43,655,000","38,495,000","27,058,000","27,695,000","21,718,000","22,280,000","25,017,000","23,659,000","28,648,000","27,168,000",,,,,,,,,,,,,"100,000"
TotalLiabilitiesNetMinorityInterest,"1,082,144,000","678,408,000","560,643,000","432,383,000","430,340,000","436,975,000","352,724,000","292,675,000","307,997,000","292,780,000","215,655,000","204,146,000","196,360,000","196,670,000","227,988,000","169,194,000","142,937,000","120,098,000","121,578,000","126,097,000","120,600,000","120,100,000","64,000,000"
	CurrentLiabilities,"630,915,000","572,882,000","453,636,000","362,851,000","366,070,000","373,120,000","301,254,000","252,059,000","267,002,000","251,626,000","179,287,000","173,189,000","166,531,000","188,740,000","212,313,000","146,896,000","118,886,000","98,849,000","95,802,000","97,636,000","89,900,000","88,700,000","61,100,000"
		PayablesAndAccruedExpenses,"456,138,000","475,180,000","453,636,000","362,851,000","364,130,000","372,951,000","301,205,000","251,836,000","183,262,000","249,473,000","176,690,000","171,157,000","157,961,000","152,486,000","140,908,000","128,098,000","106,221,000","84,516,000","66,122,000","45,047,000","36,800,000","37,500,000","21,800,000"
			Payables,"271,173,000","297,198,000","271,408,000","220,693,000","222,268,000","228,663,000","180,808,000","146,646,000","161,552,000","146,663,000","109,378,000","113,072,000","95,412,000","88,107,000","91,390,000","78,309,000","62,432,000","49,370,000","32,068,000","45,047,000","36,800,000","37,500,000","21,800,000"
				AccountsPayable,"255,372,000","274,435,000","252,301,000","215,048,000","217,230,000","214,275,000","173,557,000","142,240,000","148,973,000","130,626,000","102,494,000","104,354,000","95,412,000","88,107,000","91,390,000","78,309,000","62,432,000","49,370,000","32,068,000","45,047,000","36,800,000","37,500,000","21,800,000"
				TotalTaxPayable,"15,801,000","22,763,000","19,107,000","5,645,000","5,038,000","14,388,000","7,251,000","4,406,000","12,579,000","16,037,000","6,884,000","8,718,000",,,,,,,,,,,
					IncomeTaxPayable,"15,801,000","22,763,000","19,107,000","5,645,000","5,038,000","14,388,000","7,251,000","4,406,000","12,579,000","16,037,000","6,884,000","8,718,000",,,,,,,,,,,
			CurrentAccruedExpenses,"184,965,000","177,982,000","182,228,000","142,158,000","141,862,000","144,288,000","120,397,000","105,190,000","21,710,000","102,810,000","67,312,000","58,085,000","62,549,000","64,379,000","49,518,000","49,789,000","43,789,000","35,146,000","34,054,000",,,,
		CurrentProvisions,"110,758,000","97,702,000",,,,,,,,,,,,,,,,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,,,,,,,,,"55,958,000",,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"64,019,000",,,,"1,940,000",,,"156,000",,,,,,"3,783,000","46,879,000","5,216,000","4,596,000","14,333,000","29,680,000","24,295,000","32,000,000","34,900,000","20,600,000"
			CurrentDebt,,,,,"1,940,000",,,"156,000",,,,,,"3,783,000","46,879,000","5,216,000","4,596,000","14,333,000","29,680,000","24,295,000","32,000,000","34,900,000","20,600,000"
				CurrentNotesPayable,,,,,,,"0","156,000",,,,,,"3,624,000","39,727,000",,,"9,835,000","24,905,000",,,,
				LineOfCredit,,,,"0","1,940,000",,,,,,,,,,,,,,,,,,
				OtherCurrentBorrowings,,,,,,,,,,,,,,"159,000","7,152,000",,,"4,498,000","4,775,000",,,,
			CurrentCapitalLeaseObligation,"64,019,000",,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,,,,,"0","169,000","49,000","67,000","954,000","2,153,000","2,597,000","1,969,000","949,000","948,000","1,416,000","1,763,000",,,,,,,
			CurrentDeferredTaxesLiabilities,,,,,"0","169,000","49,000","67,000","954,000","2,153,000","2,597,000","1,969,000","949,000","948,000","1,416,000","1,763,000",,,,,,,
		OtherCurrentLiabilities,,,,,,,,,"26,828,000",,"1,000","63,000","7,621,000","31,523,000","23,110,000","11,819,000","8,069,000",,,"28,294,000","21,100,000","16,300,000","18,700,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"451,229,000","105,526,000","107,007,000","69,532,000","64,270,000","63,855,000","51,470,000","40,616,000","40,995,000","41,154,000","36,368,000","30,957,000","29,829,000","7,930,000","15,675,000","22,298,000","24,051,000","21,249,000","25,776,000","28,461,000","30,700,000","31,400,000","2,900,000"
		LongTermProvisions,,"4,691,000","4,580,000",,"2,972,000","2,404,000","2,052,000","1,849,000",,,,,,,,,,,,,,,
		LongTermDebtAndCapitalLeaseObligation,"371,507,000",,,"14,053,000","15,030,000","15,728,000",,,"40,995,000",,,,,"136,000","7,414,000","12,636,000","16,335,000","20,636,000","25,047,000","26,000,000","26,700,000","27,300,000","2,800,000"
			LongTermDebt,,,,"14,053,000","15,030,000","15,728,000",,,"40,995,000",,,,,"136,000","7,414,000","12,636,000","16,335,000","20,636,000","25,047,000","26,000,000","26,700,000","27,300,000","2,800,000"
			LongTermCapitalLeaseObligation,"371,507,000",,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"6,361,000","40,568,000","31,184,000","147,000","30,542,000","30,296,000","30,484,000","22,202,000","1,753,000","0","1,494,000","0","8,968,000","7,794,000","8,261,000","9,662,000","7,716,000","613,000","729,000","2,461,000","4,000,000",,
			NonCurrentDeferredTaxesLiabilities,"6,361,000","9,521,000","168,000","147,000","229,000","3,304,000","7,959,000","1,807,000","1,753,000","0","1,494,000","0","8,968,000","7,794,000","8,261,000","9,662,000","7,716,000","613,000","729,000","2,461,000","4,000,000",,
		TradeandOtherPayablesNonCurrent,"48,427,000","50,791,000","58,104,000","12,710,000","8,839,000","9,388,000","13,984,000","11,638,000","15,389,000","19,698,000",,,,,,,,,,,,,
		EmployeeBenefits,,"9,475,000","9,319,000",,"6,887,000","6,039,000","4,855,000","4,080,000",,,,,,,,,,,,,,,
		DerivativeProductLiabilities,,"1,000","3,820,000",,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,"24,934,000","45,214,000","48,735,000","42,622,000","49,240,000","48,127,000","95,000","847,000","23,853,000","21,456,000","34,874,000","30,957,000","20,861,000",,,,,,,,,"4,100,000","100,000"
TotalEquityGrossMinorityInterest,"1,849,447,000","1,690,313,000","1,652,259,000","1,581,511,000","1,415,813,000","1,355,234,000","1,252,864,000","1,166,167,000","1,074,545,000","1,001,974,000","997,228,000","944,090,000","970,121,000","830,703,000","742,790,000","780,250,000","640,829,000","472,719,000","353,389,000","248,989,000","184,400,000","149,400,000","110,500,000"
	StockholdersEquity,"1,849,447,000","1,673,857,000","1,621,951,000","1,560,820,000","1,399,800,000","1,343,603,000","1,245,418,000","1,166,167,000","1,074,545,000","1,001,974,000","997,228,000","944,090,000","970,121,000","830,703,000","742,790,000","780,250,000","640,829,000","472,719,000","353,389,000","248,989,000","184,400,000","149,400,000","110,500,000"
		CapitalStock,"4,937,000","0","45,829,000","53,801,000","34,776,000","72,700,000","52,325,000","24,814,000","0","0","0","0","0","0","13,104,000","164,317,000","182,188,000","159,996,000","149,473,000","133,736,000","126,300,000",,
			PreferredStock,"0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,
			CommonStock,"4,937,000","0","45,829,000","53,801,000","34,776,000","72,700,000","52,325,000","24,814,000","0","0","0","0","0","0","13,104,000","164,317,000","182,188,000","159,996,000","149,473,000","133,736,000","126,300,000",,
		AdditionalPaidInCapital,,"0","45,829,000","53,801,000","34,776,000","72,700,000","52,325,000","24,814,000","3,037,000","5,052,000","836,000","1,481,000","17,004,000","24,370,000",,,,,,,,,
		RetainedEarnings,"1,848,935,000","1,677,920,000","1,585,009,000","1,529,636,000","1,385,860,000","1,255,070,000","1,157,733,000","1,094,690,000","1,024,611,000","950,207,000","952,948,000","909,443,000","895,476,000","771,939,000","704,724,000","573,988,000","435,364,000","315,243,000","212,725,000","123,901,000","65,300,000","32,300,000","101,800,000"
		GainsLossesNotAffectingRetainedEarnings,"-4,425,000","-4,063,000","-8,887,000","-22,617,000","-20,836,000","15,833,000","35,360,000","46,663,000","46,897,000","46,715,000","43,444,000","33,166,000","57,641,000","34,394,000","24,962,000","41,945,000","23,277,000","-2,520,000","-8,809,000","-8,648,000","-7,200,000",,
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,"117,100,000","8,700,000"
	MinorityInterest,"0","16,456,000","30,308,000","20,691,000","16,013,000","11,631,000","7,446,000",,,,,,,,,,,,,,,,
TotalCapitalization,"1,849,447,000","1,673,857,000","1,621,951,000","1,574,873,000","1,414,830,000","1,359,331,000","1,245,418,000","1,166,167,000","1,074,545,000","1,001,974,000","997,228,000","944,090,000","970,121,000","830,839,000","750,204,000","792,886,000","657,164,000","493,355,000","378,436,000","274,989,000","211,100,000","176,700,000","113,300,000"
CommonStockEquity,"1,849,447,000","1,673,857,000","1,621,951,000","1,560,820,000","1,399,800,000","1,343,603,000","1,245,418,000","1,166,167,000","1,074,545,000","1,001,974,000","997,228,000","944,090,000","970,121,000","830,703,000","742,790,000","780,250,000","640,829,000","472,719,000","353,389,000","248,989,000","184,400,000","149,400,000","110,500,000"
CapitalLeaseObligations,"435,526,000",,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"1,657,258,000","1,478,688,000","1,423,802,000","1,358,788,000","1,192,622,000","1,131,278,000","1,194,692,000","1,114,111,000","1,021,087,000","947,081,000","941,497,000","898,066,000","899,754,000","760,524,000","704,028,000","741,852,000","604,197,000","464,894,000","345,855,000","239,813,000","182,400,000","146,800,000","102,100,000"
WorkingCapital,"1,244,831,000","1,192,424,000","1,195,861,000","1,049,172,000","883,319,000","892,921,000","949,218,000","870,544,000","782,524,000","739,254,000","742,425,000","699,330,000","719,133,000","569,028,000","553,951,000","609,137,000","502,001,000","361,628,000","270,959,000","191,612,000","144,100,000","109,500,000","69,700,000"
InvestedCapital,"1,849,447,000","1,673,857,000","1,621,951,000","1,574,873,000","1,416,770,000","1,359,331,000","1,245,418,000","1,166,323,000","1,074,545,000","1,001,974,000","997,228,000","944,090,000","970,121,000","834,622,000","797,083,000","798,102,000","661,760,000","507,688,000","408,116,000","299,284,000","243,100,000","211,600,000","133,900,000"
TangibleBookValue,"1,657,258,000","1,478,688,000","1,423,802,000","1,358,788,000","1,192,622,000","1,131,278,000","1,194,692,000","1,114,111,000","1,021,087,000","947,081,000","941,497,000","898,066,000","899,754,000","760,524,000","704,028,000","741,852,000","604,197,000","464,894,000","345,855,000","239,813,000","182,400,000","146,800,000","102,100,000"
TotalDebt,"435,526,000",,,"14,053,000","16,970,000","15,728,000",,"156,000","40,995,000",,,,,"3,919,000","54,293,000","17,852,000","20,931,000","34,969,000","54,727,000","50,295,000","58,700,000","62,200,000","23,400,000"
NetDebt,,,,,,,,,,,,,,,,,,,,"14,831,000","44,100,000","55,400,000","19,400,000"
ShareIssued,"67,561,000","68,246,000","69,995,000","69,873,000","69,277,000","69,828,000","69,190,000","68,150,000","67,276,000","67,366,000","67,472,000","69,672,000","71,648,000","71,996,000","73,726,000","80,252,000","80,506,000","79,474,000","78,566,000","77,127,000","76,050,000","75,763,118","75,658,170"
OrdinarySharesNumber,"67,561,000","68,246,000","69,995,000","69,873,000","69,277,000","69,828,000","69,190,000","68,150,000","67,276,000","67,366,000","67,472,000","69,672,000","71,648,000","71,996,000","73,726,000","80,252,000","80,506,000","79,474,000","78,566,000","77,127,000","76,050,000","75,763,118","75,658,170"
