name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006
		AccumulatedDepreciation,"-11,661,059,000","-10,027,614,000","-8,261,547,000","-7,294,415,000","-6,236,942,000","-5,363,269,000","-3,865,136,000","-3,200,112,000","-2,519,898,000","-2,027,323,000","-1,698,687,000","-2,900,736,000","-1,081,936,000","-1,002,191,000"
	GoodwillAndOtherIntangibleAssets,"30,595,788,000","31,693,175,000","31,881,348,000","30,299,467,000","30,035,140,000","31,167,829,000","30,441,448,000","32,020,323,000","31,435,080,000","31,962,619,000","31,617,939,000","28,449,908,000",,
		Goodwill,"28,375,004,000","28,378,288,000","28,364,256,000","28,355,039,000","28,332,719,000","28,270,955,000","27,217,565,000","27,217,565,000","27,217,565,000","28,312,236,000","28,312,236,000","26,333,931,000",,
		OtherIntangibleAssets,"2,220,784,000","3,314,887,000","3,517,092,000","1,944,428,000","1,702,421,000","2,896,874,000","3,223,883,000","4,802,758,000","4,217,515,000","3,650,383,000","3,305,703,000","2,115,977,000",,
	DeferredAssets,"30,295,062,000","27,680,578,000","24,778,078,000","24,437,112,000","30,575,504,000","20,038,000,000","19,197,699,000","16,343,187,000","14,173,149,000","13,624,880,000","13,617,159,000",,,
		DeferredTaxAssets,"30,295,062,000","27,680,578,000","24,778,078,000","24,437,112,000","30,575,504,000","20,038,000,000","19,197,699,000","16,343,187,000","14,173,149,000","13,624,880,000","13,617,159,000",,,
	AssetsHeldForSale,"1,325,335,000","1,380,231,000","1,155,456,000","1,337,885,000","1,237,493,000","929,948,000","274,730,000","165,710,000","132,388,000","66,821,000","171,464,000",,,
	OtherAssets,"449,325,000","878,919,000","905,318,000","968,586,000","789,974,000","784,466,000","955,223,000","1,096,677,000","2,686,743,000","1,913,001,000","1,871,437,000","21,053,511,000","8,994,693,000","6,918,391,000"
TotalLiabilitiesNetMinorityInterest,"665,028,291,000","632,269,547,000","558,615,438,000","549,580,681,000","525,559,244,000","441,547,617,000","371,397,393,000","339,518,852,000","321,854,090,000","301,299,289,000","246,705,833,000","291,078,095,000","106,772,229,000","94,051,374,000"
	TotalDeposits,"435,786,012,000","403,220,606,000","355,416,826,000","326,079,249,000","312,494,370,000","284,318,220,000","234,187,966,000","223,668,556,000","226,000,912,000","210,340,773,000","170,637,910,000","124,036,820,000","38,867,543,000","31,794,489,000"
		InterestBearingDepositsLiabilities,"435,786,012,000","403,220,606,000","355,416,826,000","326,079,249,000","312,494,370,000","284,318,220,000","234,187,966,000","223,668,556,000","226,000,912,000","210,340,773,000","170,637,910,000","124,036,820,000","38,867,543,000","31,794,489,000"
			DepositsbyBank,"99,271,415,000","99,022,806,000","79,374,685,000","78,634,072,000","69,451,498,000","63,674,201,000","34,032,289,000","35,073,626,000","51,527,021,000","42,391,572,000","21,197,754,000","49,517,000","656,000","2,105,000"
			CustomerAccounts,"336,514,597,000","304,197,800,000","276,042,141,000","247,445,177,000","243,042,872,000","220,644,019,000","200,155,677,000","188,594,930,000","174,473,891,000","167,949,201,000","149,440,156,000","123,987,303,000","38,866,887,000","31,792,384,000"
	PayablesAndAccruedExpenses,"10,457,213,000","8,236,666,000","8,787,862,000","7,752,301,000","6,916,666,000","14,554,813,000","12,197,744,000","12,185,518,000","8,127,795,000","6,249,466,000","5,588,680,000",,,
		Payables,"5,419,202,000","5,043,375,000","5,751,488,000","4,826,703,000","4,436,000,000","12,110,582,000","10,069,745,000","10,219,083,000","8,127,795,000","6,249,466,000","5,588,680,000",,,
			TotalTaxPayable,"5,419,202,000","5,043,375,000","5,751,488,000","4,826,703,000","4,436,000,000","12,110,582,000","10,069,745,000","10,219,083,000","8,127,795,000","6,249,466,000","5,588,680,000",,,
				IncomeTaxPayable,"5,419,202,000","5,043,375,000","5,751,488,000","4,826,703,000","4,436,000,000","12,110,582,000","10,069,745,000","10,219,083,000","8,127,795,000","6,249,466,000","5,588,680,000",,,
			DividendsPayable,,,,,,,,,"1,182,284,000",,,,,
		CurrentAccruedExpenses,"5,038,011,000","3,193,291,000","3,036,374,000","2,925,598,000","2,480,666,000","2,444,231,000","2,127,999,000","1,966,435,000","1,930,290,000",,,,,
	TradingLiabilities,"61,560,046,000","62,664,992,000","57,759,447,000","59,931,787,000","52,346,805,000","26,343,103,000","13,554,306,000","5,351,736,000","5,047,288,000","29,339,000","4,434,734,000",,,
	DerivativeProductLiabilities,"200,961,000","223,520,000","163,332,000","311,015,000","2,376,822,000","893,902,000","628,983,000","281,545,000","36,071,000","4,755,426,000","9,806,000","11,615,283,000","1,337,785,000","2,011,078,000"
	LongTermDebtAndCapitalLeaseObligation,"73,702,474,000","84,511,839,000","70,766,242,000","100,309,201,000","102,755,604,000","77,649,326,000","74,206,692,000","65,931,169,000","49,498,767,000","20,086,645,000","11,439,010,000","25,530,188,000","11,662,928,000","2,507,434,000"
		LongTermDebt,"73,702,474,000","84,511,839,000","70,766,242,000","100,309,201,000","102,755,604,000","77,649,326,000","74,206,692,000","65,931,169,000","49,498,767,000","20,086,645,000","11,439,010,000","25,530,188,000","11,662,928,000","2,507,434,000"
	LongTermProvisions,"11,371,205,000","11,338,244,000","10,063,459,000","9,065,864,000","8,713,024,000","7,257,716,000","7,849,077,000","7,514,266,000","9,515,295,000","9,395,161,000","9,480,262,000",,,
	EmployeeBenefits,"5,278,159,000","3,618,393,000","4,194,083,000","2,923,011,000","2,883,179,000","4,119,790,000","3,267,870,000","1,518,637,000",,,,,,
		NonCurrentPensionAndOtherPostretirementBenefitPlans,"4,960,620,000","3,357,654,000","3,923,457,000","2,710,627,000","2,696,653,000","3,869,728,000","3,043,311,000","1,307,815,000",,,,,,
	NonCurrentDeferredLiabilities,"5,540,873,000","3,031,389,000","2,496,531,000","1,268,037,000","817,125,000","312,420,000","1,623,593,000","3,565,381,000","3,748,104,000","4,280,159,000","3,867,857,000",,,
		NonCurrentDeferredTaxesLiabilities,"5,540,873,000","3,031,389,000","2,496,531,000","1,268,037,000","817,125,000","312,420,000","1,623,593,000","3,565,381,000","3,748,104,000","4,280,159,000","3,867,857,000",,,
	OtherLiabilities,"61,131,348,000","55,423,898,000","48,967,656,000","41,940,216,000","36,255,649,000","26,098,327,000","23,881,162,000","19,502,044,000","19,879,858,000","46,162,320,000","41,247,574,000","129,895,804,000","54,903,973,000","57,738,373,000"
TotalEquityGrossMinorityInterest,"97,209,161,000","91,595,460,000","87,087,601,000","84,812,559,000","79,835,284,000","78,683,293,000","81,655,302,000","81,566,111,000","78,031,992,000","73,363,394,000","69,266,743,000","48,756,557,000","9,264,593,000","7,975,611,000"
	StockholdersEquity,"96,650,580,000","91,002,875,000","86,650,707,000","84,087,055,000","79,400,222,000","78,303,120,000","81,366,201,000","81,316,851,000","78,013,032,000","73,355,318,000","69,265,405,000","48,356,147,000","9,264,536,000","7,975,554,000"
		CapitalStock,"57,000,000,000","57,000,000,000","57,000,000,000","57,000,000,000","57,000,000,000","56,806,384,000","62,634,585,000","62,634,585,000","62,634,585,000","62,634,585,000","62,612,455,000","47,152,201,000","8,331,448,000","6,831,448,000"
			CommonStock,"57,000,000,000","57,000,000,000","57,000,000,000","57,000,000,000","57,000,000,000","56,806,384,000","62,634,585,000","62,634,585,000","62,634,585,000","62,634,585,000","62,612,455,000","47,152,201,000","8,331,448,000","6,831,448,000"
		RetainedEarnings,"5,606,932,000","5,982,477,000","2,624,064,000","2,084,563,000","3,583,740,000","4,100,023,000","3,323,494,000","2,778,660,000","17,698,069,000","7,382,093,000","7,668,908,000","2,871,000","-36,839,000","101,529,000"
		TreasuryStock,"681,135,000","461,432,000","148,440,000","514,034,000","423,953,000","445,501,000","291,707,000","170,562,000","112,768,000",,,,,
		GainsLossesNotAffectingRetainedEarnings,"34,791,783,000","29,498,830,000","28,192,083,000","26,533,526,000","20,257,435,000","18,792,214,000","15,699,829,000","16,074,168,000","968,146,000","6,878,640,000","559,042,000","1,615,405,000","627,546,000","911,167,000"
			OtherEquityAdjustments,,,,,,,,,,,,"1,615,405,000","627,546,000","911,167,000"
		OtherEquityInterest,"-67,000,000","-1,017,000,000","-1,017,000,000","-1,017,000,000","-1,017,000,000","-950,000,000",,,"-3,175,000,000","-3,540,000,000","-1,575,000,000","-414,330,000","342,381,000","131,410,000"
	MinorityInterest,"558,581,000","592,585,000","436,894,000","725,504,000","435,062,000","380,173,000","289,101,000","249,260,000","18,960,000","8,076,000","1,338,000","400,410,000","57,000","57,000"
TotalCapitalization,"170,353,054,000","175,514,714,000","157,416,949,000","184,396,256,000","182,155,826,000","155,952,446,000","155,572,893,000","147,248,020,000","127,511,799,000","93,441,963,000","80,704,415,000","73,886,335,000","20,927,464,000","10,482,988,000"
CommonStockEquity,"96,650,580,000","91,002,875,000","86,650,707,000","84,087,055,000","79,400,222,000","78,303,120,000","81,366,201,000","81,316,851,000","78,013,032,000","73,355,318,000","69,265,405,000","48,356,147,000","9,264,536,000","7,975,554,000"
NetTangibleAssets,"66,054,792,000","59,309,700,000","54,769,359,000","53,787,588,000","49,365,082,000","47,135,291,000","50,924,753,000","49,296,528,000","46,577,952,000","41,392,699,000","37,647,466,000","19,906,239,000","9,264,536,000","7,975,554,000"
InvestedCapital,"170,353,054,000","175,514,714,000","157,416,949,000","184,396,256,000","182,155,826,000","155,952,446,000","155,572,893,000","147,248,020,000","127,511,799,000","93,441,963,000","80,704,415,000","73,886,335,000","20,927,464,000","10,482,988,000"
TangibleBookValue,"66,054,792,000","59,309,700,000","54,769,359,000","53,787,588,000","49,365,082,000","47,135,291,000","50,924,753,000","49,296,528,000","46,577,952,000","41,392,699,000","37,647,466,000","19,906,239,000","9,264,536,000","7,975,554,000"
TotalDebt,"73,702,474,000","84,511,839,000","70,766,242,000","100,309,201,000","102,755,604,000","77,649,326,000","74,206,692,000","65,931,169,000","49,498,767,000","20,086,645,000","11,439,010,000","25,530,188,000","11,662,928,000","2,507,434,000"
NetDebt,"53,575,110,000","52,795,494,000",,,"13,612,251,000","21,745,478,000","22,492,482,000","10,395,929,000","1,168,681,000",,,"20,442,872,000","10,021,223,000","1,328,419,000"
ShareIssued,"7,532,997,625","7,498,531,051","7,498,531,051","7,563,082,417","7,563,082,417","7,600,840,325","7,778,583,379","7,420,978,357","7,409,860,752","7,416,635,770","7,416,635,772",,"2,467,947,489","2,467,947,489"
OrdinarySharesNumber,"7,498,531,051","7,471,897,051","7,486,841,051","7,511,510,417","7,522,646,417","7,541,616,325","7,740,554,619","7,400,784,066","7,402,746,972","7,416,635,770","7,416,635,772",,"2,467,947,489","2,467,947,489"
TreasurySharesNumber,"34,466,574","26,634,000","11,690,000","51,572,000","40,436,000","59,224,000","38,028,760","20,194,291","7,113,780",,,,,
