name,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,12/31/2011
TotalCapitalization,"38,074,457,000","37,958,018,000","37,116,189,000","29,402,813,000","18,520,292,000","17,690,810,000","16,598,864,000","11,430,417,000","10,617,691,000","9,759,462,000","6,217,023,000","5,661,996,000","5,046,495,000","4,505,146,000","6,699,224,000","6,065,595,000","5,836,562,000","5,368,044,000","5,058,841,000","4,768,493,000","5,538,144,000","5,146,661,000","4,824,250,000","4,565,864,000","1,887,209,000","1,678,489,000","1,513,255,000","1,402,773,000","1,323,285,000","753,110,000","-1,911,347,000","619,241,000"
CommonStockEquity,"33,065,886,000","32,983,071,000","32,379,964,000","29,402,813,000","18,520,292,000","17,690,810,000","16,598,864,000","11,424,128,000","10,611,155,000","9,752,826,000","6,210,248,000","5,655,102,000","5,046,495,000","4,505,146,000","4,062,357,000","3,501,780,000","3,239,159,000","2,823,515,000","2,613,853,000","2,311,491,000","3,090,164,000","2,685,133,000","2,362,712,000","2,104,326,000","1,887,209,000","1,678,489,000","1,513,255,000","1,402,773,000","1,323,285,000","753,110,000","-1,911,347,000","619,241,000"
CapitalLeaseObligations,"278,343,000","277,748,000","298,273,000","275,488,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"15,202,287,000","14,792,823,000","14,448,680,000","11,599,626,000","16,649,205,000","15,807,711,000","14,716,869,000","9,556,924,000","8,729,219,000","7,864,588,000","4,312,481,000","3,733,914,000","3,100,875,000","2,367,642,000","1,922,392,000","1,305,757,000","1,080,559,000","2,536,478,000","2,115,771,000","1,682,750,000","2,635,748,000","2,649,401,000","2,330,201,000","2,076,429,000","1,856,505,000","1,652,808,000","1,493,792,000","1,382,807,000","1,302,200,000","731,422,000","-1,933,955,000","607,721,000"
WorkingCapital,"21,162,348,000","21,314,143,000","20,851,731,000","11,538,363,000","12,636,603,000","12,735,488,000","11,893,759,000","10,209,791,000","6,983,675,000","6,300,823,000","2,200,178,000","1,509,409,000","1,279,937,000","664,199,000","2,920,793,000","2,439,810,000","2,245,466,000","1,976,591,000","3,552,150,000","3,452,354,000","4,334,575,000","4,463,836,000","4,496,670,000","4,292,776,000","1,695,776,000","1,534,703,000","1,386,521,000","1,294,441,000","1,211,370,000","635,565,000","592,429,000","547,060,000"
InvestedCapital,"38,631,660,000","38,246,592,000","37,397,777,000","30,692,063,000","18,527,155,000","17,697,688,000","17,318,917,000","11,430,417,000","11,205,926,000","10,356,675,000","6,826,779,000","9,036,744,000","7,814,964,000","7,166,682,000","6,699,224,000","6,065,595,000","5,836,562,000","6,516,544,000","5,058,841,000","4,768,493,000","5,538,144,000","5,146,661,000","4,824,250,000","4,565,864,000","1,887,209,000","1,678,489,000","1,513,255,000","1,402,773,000","1,323,285,000","753,110,000","-1,911,347,000","619,241,000"
TangibleBookValue,"15,202,287,000","14,792,823,000","14,448,680,000","11,599,626,000","16,649,205,000","15,807,711,000","14,716,869,000","9,556,924,000","8,729,219,000","7,864,588,000","4,312,481,000","3,733,914,000","3,100,875,000","2,367,642,000","1,922,392,000","1,305,757,000","1,080,559,000","2,536,478,000","2,115,771,000","1,682,750,000","2,635,748,000","2,649,401,000","2,330,201,000","2,076,429,000","1,856,505,000","1,652,808,000","1,493,792,000","1,382,807,000","1,302,200,000","731,422,000","-1,933,955,000","607,721,000"
TotalDebt,"5,844,117,000","5,541,269,000","5,316,086,000","1,564,738,000","6,863,000","6,878,000","720,053,000","6,289,000","594,771,000","603,849,000","616,531,000","3,381,642,000","2,768,469,000","2,661,536,000","2,636,867,000","2,563,815,000","2,597,403,000","3,693,029,000","2,444,988,000","2,457,002,000","2,447,980,000","2,461,528,000","2,461,538,000","2,461,538,000",,,,,,,,
NetDebt,"1,672,236,000","1,284,440,000",,,,,,,,,,"1,338,465,000","1,188,726,000","1,915,082,000","1,957,728,000","1,970,835,000","1,668,469,000","3,119,235,000","1,774,095,000","1,780,770,000","1,972,952,000","1,659,163,000","1,541,112,000",,,,,,,,,
ShareIssued,"1,628,354,959","1,627,256,499","1,624,930,239","1,623,560,819","1,269,923,824","1,269,567,424","1,265,423,624","1,263,911,644","1,263,228,884","1,260,776,764","1,121,098,304","1,113,079,204","1,109,673,004","1,107,277,584","1,101,889,764","1,098,859,244","1,097,785,824","1,095,805,024","1,094,586,144","1,076,773,104","1,133,526,264","1,131,627,944","1,117,905,324","1,114,261,364","1,108,490,124","1,104,104,624","1,090,718,804","1,087,233,224","1,087,233,224","1,063,833,224","1,063,833,224","1,063,833,224"
OrdinarySharesNumber,"1,619,672,059","1,614,387,950","1,617,078,050","1,613,314,210","1,269,923,824","1,269,567,424","1,265,423,624","1,263,911,644","1,263,228,884","1,260,776,764","1,121,098,304","1,113,079,204","1,109,673,004","1,107,277,584","1,101,889,764","1,098,859,244","1,097,785,824","1,095,805,024","1,094,586,144","1,076,773,104","1,133,526,264","1,131,627,944","1,117,905,324","1,114,261,364","1,108,490,124","1,104,104,624","1,090,718,804","1,087,233,224","1,087,233,224","1,063,833,224","1,063,833,224","1,063,833,224"
TreasurySharesNumber,"8,682,900","12,868,549","7,852,189","10,246,609",,,,,,,,,,,,,,,,,,,,,,,,,,,,
