name,09/30/2019,09/30/2018,09/30/2017,09/30/2016,09/30/2015,09/30/2014,09/30/2013,09/30/2012,09/30/2011,09/30/2010,09/30/2009,09/30/2008,09/30/2007,09/30/2006,09/30/2005,09/30/2004,09/30/2003,09/30/2002,09/30/2001,09/30/2000,09/30/1999,09/30/1998,09/30/1997,09/30/1996,09/30/1995,09/30/1994,09/30/1993,09/30/1992,09/30/1991,09/30/1990,09/30/1989,09/30/1988,09/30/1987,09/30/1986,09/30/1985
TotalAssets,"5,566,300,000","5,294,200,000","5,098,900,000","4,513,800,000","4,613,000,000","4,586,700,000","4,765,700,000","4,947,800,000","4,826,900,000","4,708,600,000","4,768,000,000","6,081,500,000","6,399,800,000","2,110,908,000","1,718,303,000","1,452,414,000","1,083,132,000","1,024,329,000","1,089,268,000","796,380,000","753,300,000","685,000,000","420,400,000","435,200,000","200,900,000","216,900,000","253,100,000","260,000,000","219,600,000","178,100,000","198,400,000","164,200,000","188,000,000","145,300,000","139,500,000"
	CurrentAssets,"3,408,300,000","3,269,900,000","3,039,800,000","2,417,500,000","2,429,300,000","2,384,300,000","2,553,400,000","2,694,500,000","2,454,600,000","2,215,900,000","2,143,200,000","2,152,400,000","2,194,900,000","1,003,394,000","954,384,000","710,707,000","466,558,000","427,036,000","503,150,000","335,437,000","316,300,000","249,800,000","193,800,000","200,200,000","145,200,000","152,000,000","178,700,000","186,100,000","157,100,000","133,500,000","156,400,000","140,300,000","161,700,000","119,000,000","114,300,000"
		CashCashEquivalentsAndShortTermInvestments,"448,400,000","454,600,000","447,000,000","321,900,000","42,900,000","313,800,000","733,500,000","540,700,000","428,500,000","339,000,000","530,400,000","88,200,000","75,200,000","22,012,000","127,507,000","30,081,000","19,245,000","40,039,000","11,312,000","13,569,000","5,100,000","3,600,000","23,200,000","100,000","29,700,000","15,800,000","600,000","200,000","300,000","15,300,000","2,000,000","13,000,000","26,500,000","49,000,000","46,800,000"
			CashAndCashEquivalents,"448,400,000","454,600,000","447,000,000","321,900,000","42,900,000","313,800,000","733,500,000","540,700,000","428,500,000","339,000,000","530,400,000","88,200,000","75,200,000","22,012,000","127,507,000","30,081,000","19,245,000","40,039,000","11,312,000","13,569,000","5,100,000","3,600,000","23,200,000","100,000","29,700,000","15,800,000","600,000","200,000","300,000","15,300,000","2,000,000","13,000,000","26,500,000","49,000,000","46,800,000"
		Receivables,"1,631,800,000","1,521,600,000","1,306,300,000","1,021,900,000","964,600,000","974,900,000","794,300,000","1,018,600,000","1,089,100,000","889,500,000","563,800,000","997,800,000","1,076,200,000","317,920,000","280,247,000","253,914,000","159,752,000","142,709,000","211,405,000","106,805,000","93,200,000","81,000,000","81,200,000","76,600,000","57,400,000","65,900,000","97,400,000","75,600,000","66,800,000","65,500,000","73,200,000","72,900,000","88,600,000","40,300,000","42,700,000"
			AccountsReceivable,"1,082,300,000","1,521,600,000","1,306,300,000","1,021,900,000","964,600,000","974,900,000","794,300,000","1,018,600,000",,,,"997,800,000","1,076,200,000","317,920,000","280,247,000","253,914,000","159,752,000","142,709,000","211,405,000",,,,,,,,,,,,,,,,
			TaxesReceivable,,,,,,,,"91,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,"549,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,"1,249,200,000","1,227,700,000","1,198,400,000","979,800,000","1,301,700,000","960,900,000","822,000,000","937,500,000","786,800,000","848,600,000","789,700,000","941,600,000","909,500,000","589,770,000","489,997,000","368,067,000","242,076,000","210,866,000","258,038,000","194,931,000","198,400,000","149,200,000","76,500,000","106,300,000","45,800,000","54,900,000","68,800,000","99,600,000","82,000,000","43,000,000","70,300,000","49,800,000","43,700,000","27,100,000","22,900,000"
			RawMaterials,"676,000,000","639,200,000","578,100,000","481,200,000","532,100,000","519,400,000","428,400,000","558,000,000","587,400,000","658,600,000","513,400,000","474,000,000","406,700,000","255,088,000","221,596,000","197,674,000","123,809,000",,,,,,,,,,,,,,,,,,
			WorkInProcess,"244,200,000","354,300,000","336,600,000","307,800,000","266,300,000","230,500,000","272,400,000","318,300,000","377,700,000","332,200,000","326,300,000","275,500,000","302,400,000","274,654,000","236,740,000","140,835,000","114,400,000",,,,,,,,,,,,,,,,,,
