name,ttm,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989,12/31/1988,09/30/1988,06/30/1988,03/31/1988,12/31/1987,09/30/1987,06/30/1987,03/31/1987,12/31/1986,09/30/1986,06/30/1986,03/31/1986,12/31/1985,09/30/1985
MarketCap,"3,212,800,790","2,987,710,926","3,115,550,142","2,363,510,085","2,035,236,785","1,911,769,427","1,839,083,454","2,379,868,079","2,141,052,110","2,560,612,322","2,557,967,416","2,857,762,900","2,627,143,858","2,662,434,853","2,710,140,336","2,153,462,790","1,760,953,017","1,722,283,441","1,991,077,624","1,904,976,149","2,147,010,432","2,508,855,014","2,904,804,719","2,779,288,237","3,269,067,946","3,316,176,789","2,923,472,120","2,878,123,949","2,488,349,686","2,292,446,203","2,081,780,344","1,870,376,035","1,775,935,539","2,427,613,406","1,981,720,842","1,574,009,055","2,257,517,647","2,407,636,067","2,050,116,433","1,824,368,315","1,434,585,927","1,576,105,774","1,618,700,018","1,416,076,450","1,325,950,148","1,112,875,315","1,063,315,968","2,090,879,386","2,082,817,120","2,296,850,506","2,262,608,346","3,087,347,340","2,796,829,005","2,427,519,512","2,144,889,856","2,217,715,533","1,854,278,621","1,857,975,612","1,501,354,479","1,547,337,456","1,410,035,252","1,369,510,431","1,345,150,579","1,304,116,832","1,262,389,245","1,039,288,897","945,776,000","824,866,020","844,416,075","832,119,896","871,895,413","770,822,624","877,146,054","1,097,819,322","1,070,971,250","911,904,000","1,127,599,334","865,184,601","814,289,375","1,093,672,875","984,475,000","1,001,381,500","740,932,500","840,534,000","656,817,500","426,496,988","850,667,814","651,685,062","850,629,186","890,245,125","780,400,500","817,237,836","816,945,640","585,486,000","774,112,875","709,312,500","761,600,000","881,263,125","977,589,000","1,162,665,600","1,043,406,000","1,095,941,808","1,018,904,676","1,041,874,500","994,336,500","830,425,000","924,280,000","904,400,000","846,650,000","702,900,000","642,330,000","483,971,500","529,650,000","515,025,875","606,642,500","537,088,750","503,377,500","455,124,500","376,145,000","530,553,625","921,478,250","964,275,375","1,077,120,000","1,311,632,750","1,086,390,000","1,013,964,000","887,218,500","522,103,500","524,244,000","497,700,000","467,591,250","666,400,000","460,391,250","368,086,250","244,628,750","184,771,125","233,296,875","194,090,000","145,762,500","117,739,125"
EnterpriseValue,"4,519,900,790","4,249,810,926","4,362,650,142","3,849,710,085","3,566,636,785","3,082,569,427","3,032,883,454","3,605,068,079","3,348,452,110","3,692,512,322","3,751,167,416","4,010,962,900","3,846,543,858","3,926,134,853","4,013,540,336","3,534,662,790","3,209,253,017","3,213,883,441","2,661,577,624","2,639,476,149","3,247,810,432","3,624,555,014","4,058,604,719","3,479,988,237","4,048,867,946","4,094,876,789","3,663,272,120","3,673,223,949","3,334,449,686","3,186,146,203","2,975,480,344","2,757,176,035","2,220,835,539","3,131,313,406","2,798,420,842","2,390,709,055","3,123,017,647","3,262,836,067","2,864,116,433","2,485,768,315","2,128,985,927","2,292,905,774","2,337,300,018","1,957,576,450","1,948,050,148","2,068,975,315","2,165,015,968","3,216,279,386","3,089,117,120","3,280,550,506","3,241,708,346","4,067,747,340","3,702,229,005","3,185,919,512","2,841,789,856","2,898,115,533","2,534,678,621","2,447,675,612","1,960,954,479","2,006,937,456","1,867,535,252","1,724,110,431","1,704,150,579","1,703,116,832","1,484,689,245","1,242,288,897","1,083,576,000","1,026,866,020","1,095,416,075","1,008,319,896","1,047,895,413","967,122,624","1,051,846,054","1,311,719,322","1,284,871,250","1,273,504,000","1,526,599,334","1,296,284,601","1,513,089,375","1,733,772,875","1,624,575,000","1,557,381,500","1,191,432,500","1,382,034,000","1,118,617,500","802,496,988","1,373,767,814","1,202,985,062","1,325,429,186","1,324,245,125","1,238,600,500","1,310,037,836","1,273,145,640","1,039,586,000","1,224,312,875","1,153,912,500","1,167,800,000","1,204,463,125","1,276,189,000","1,441,765,600","1,322,506,000","1,410,041,808","1,407,804,676","1,430,774,500","2,428,136,500","2,363,925,000","2,474,780,000","2,491,000,000","2,744,950,000","2,624,200,000","2,555,830,000","2,435,671,500","2,489,550,000","2,501,325,875","2,491,242,500","2,826,688,750","2,525,577,500","2,714,924,500","2,635,945,000","3,517,953,625","3,869,478,250","3,818,475,375","3,858,420,000","3,936,332,750","3,711,090,000","3,638,664,000","2,064,518,500","1,699,403,500","1,701,544,000","1,675,000,000","1,644,891,250","988,200,000","782,191,250","689,886,250","566,428,750","501,671,125","550,196,875","510,990,000","462,662,500","631,139,125"
PeRatio,"12.499","11.456","15.479","12.299","12.492","12.251","16.116","22.825","19.537","23.598","17.716","19.406","20.471","21.967","30.13","25.394","18.961","17.969","12.741","11.442","11.845","13.036","13.909","13.236","16.14","16.808","20.143","25.409","22.698","18.949","17.339","9.358","8.556","12.702","11.086","8.818","14.298","16.964","19.584","21.34","20.094",,,,"187.95","7.216","5.941","9.284","9.369","10.362","10.378","14.265","13.954","13.568","13.116","18.886","15.873","19.502","16.368","16.941","16.895","17.804","18.942","22.069","23.061","23.057","23.009","21.894","22.748","19.543","20.395","20.196","38.525","33.292","32.596","12.39","14.481","11.872","11.147","12.341","11.229","13.401","11.27","14.441","22.256","13.566","20.518","11.88","14.664","17.582","17.368","19.532","20.961","16.283","22.089","20.313","20.66","23.768","12.5","13.885","13.087","11.993","30.374","28.838","17.431","22.727","33.333",,,,,,,,,,,,,"25.26","40.104","41.406","91.667","55.729","46.875","47.727","26.25","28.036","51.974",,,,,,,,,,,
ForwardPeRatio,"17.794","12.361","12.987","9.891","9.69","9.017",,"10.01","10.672","11.547","12.97","13.643","14.409","14.771","15.408","11.494","10.917","11.561","11.494","10.87","11.905","11.136","12.361","11.494","12.987","13.193","11.891","11.947","10.384","8.666","9.302","7.698","6.916","10.256","9.872","7.386","10.406","11.933","13.333",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,"2.936","1.156","1.205","0.901","1.088","0.98",,"0.654","0.718","0.776","1.162","1.176","1.327","1.556","1.483","1.107","0.996","1.232","1.572","1.487","5.27","4.562","1.394","1.255","1.723","1.754","0.928","0.897","0.776","2.25","2.415","2","1.976","0.892","0.844","0.335","0.473","0.547","0.919",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"0.369","0.341","0.361","0.272","0.238","0.228","0.223","0.294","0.27","0.325","0.331","0.372","0.342","0.35","0.359","0.304","0.269","0.281","0.299","0.288","0.331","0.393","0.462","0.45","0.53","0.541","0.483","0.468","0.409","0.378","0.346","0.316","0.297","0.414","0.341","0.271","0.392","0.435","0.387","0.362","0.292","0.33","0.332","0.271","0.24","0.188","0.189","0.385","0.403","0.445","0.45","0.645","0.622","0.575","0.495","0.544","0.458","0.483","0.427","0.442","0.42","0.424","0.425","0.436","0.441","0.385","0.367","0.326","0.341","0.336","0.352","0.312","0.297","0.357","0.349","0.277","0.343","0.266","0.249","0.352","0.321","0.364","0.294","0.358","0.307","0.219","0.391","0.237","0.301","0.308","0.28","0.304","0.321","0.242","0.332","0.319","0.357","0.43","0.514","0.632","0.596","0.728","0.692","0.657","0.579","0.389","0.45","0.457","0.469","0.395","0.373","0.287","0.309","0.326","0.384","0.423","0.373","0.33","0.237","0.26","0.426","0.465","0.531","0.677","0.57","0.575","0.319","0.34","0.36","0.36","0.277","0.67","0.626","0.759","0.806","0.684","0.983","0.907","0.742","0.601"
PbRatio,"1.752","1.606","1.779","1.392","1.256","1.217","1.176","1.579","1.435","1.755","1.756","2.047","1.957","2.06","2.111","1.723","1.439","1.46","1.665","1.593","1.926","2.214","2.48","2.42","3.048","3.228","2.66","2.775","2.457","2.364","2.146","1.942","1.636","2.342","1.914","1.52","2.001","2.256","2.028","1.884","1.402","1.554","1.581","1.355","1.27","1.015","1.027","1.835","1.899","2.133","2.159","3.238","3.253","2.523","2.363","2.702","2.259","2.47","2.19","2.257","1.751","1.744","1.763","1.834","1.855","1.577","1.369","1.248","1.312","1.311","1.373","1.248","1.519","1.95","1.902","1.628","2.128","1.559","1.567","2.193","1.974","2.154","1.623","1.885","1.649","0.961","2.067","1.552","1.871","1.778","1.636","1.792","1.854","1.399","1.778","1.645","1.698","1.963","2.029","2.244","2.014","2.063","1.704","1.743","2.386","2.067","2.28","2.177","2.859","2.374","2.264","1.944","2.01","1.343","1.409","1.176","0.91","0.698","0.577","0.653","1.208","1.287","1.368","1.868","1.547","1.444","3.218","1.894","1.902","1.805","1.696","4.463","3.084","2.465","1.639","2.156","2.722","2.265","1.701","1.308"
EnterprisesValueRevenueRatio,"0.513","2.051","1.937","1.732","1.576","1.462","1.431","1.654","1.566","1.88","1.863","1.989","1.922","2.071","2.118","1.807","1.641","1.77","1.45","1.772","2.194","2.617","2.432","2.088","2.553","2.687","2.292","2.358","2.111","2.137","1.927","1.714","1.408","2.056","1.867","1.483","1.936","2.15","1.997","1.778","1.557","1.802","1.92","1.538","1.596","1.628","1.484","2.023","1.911","2.229","2.173","2.674","2.449","2.398","2.19","2.178","2.044","2.286","1.912","1.989","1.995","1.967","2.009","2.005","1.826","1.626","1.63","1.572","1.699","1.523","1.583","1.544","1.704","2.134","1.939","1.672","1.818","1.473","1.667","1.814","1.794","2.09","1.688","1.945","1.699","1.349","113.535","1.495","1.692","1.769","1.68","1.803","1.865","1.578","1.842","1.827","1.909","2.123","2.205","2.525","2.44","2.804","2.87","3.136","5.742","4.387","4.867","5.056","5.761","6.082","7.55","5.432","5.536","5.615","5.731","6.545","5.31","6.203","9.748","6.208","6.713","6.782","7.014","7.249","6.895","7.429","4.493","4.047","4.332","4.51","4.698","2.899","2.432","2.639","8","6.178","7.684","7.849","8.846","13.04"
EnterprisesValueEBITDARatio,"10.509","51.89","41.313","32.323","28.88","32.62","31.331","34.107","39.209","45.813","38.993","41.012","39.331","46.299","42.972","34.756","44.327","43.314","35.967","31.801","45.046","54.26","41.33","34.835","41.527","49.336","36.891","37.482","37.215","36.792","65.975","38.347","23.983","34.11","28.731","22.988","29.771","35.466","41.751","29.313","26.847","67.438","61.997","28.453","-37.248","31.253","63.12","25.607","24.343","28.802","25.667","31.363","29.106","31.732","28.705","27.367","25.449","36.048","31.275","37.867","32.366","37.238","35.503","42.156","37.117","35.292","34.509","34.927","40.125","35.38","37.292","33.815","37.432","49.686","45.402","43.17","30.17","22.742","27.263","28.516","28.652","35.235","33.944","34.465","31.961","28.059","-1,248.88","28.643","35.534","37.198","31.923","35.028","37.556","31.598","38.991","41.96","43.252","40.968","42.54","45.77","43.792","47.637","58.659","59.616","81.209","35.548","40.905","34.264","50.366","45.718","167.048","41.074","38.538","39.329","25.164","106.266","36.497","41.768","-47.239","28.954","33.473","32.861","29.544","30.705","6.895","7.429","-2.245","4.047","4.332","4.51","-2.137","2.899","2.432","2.639","-3.423","6.178","7.684","7.849","-4.692","13.04"
