name,ttm,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015
	EarningsFromEquityInterest,"12,000,000","3,000,000","3,000,000","3,000,000","3,000,000","7,000,000","6,000,000","7,000,000","4,000,000",,,,,,,,,,,
	SpecialIncomeCharges,"-76,000,000","-101,000,000","12,000,000","2,000,000","11,000,000","18,000,000","22,000,000","-27,000,000","0","1,000,000","-25,000,000","-20,000,000","-1,000,000","23,000,000","4,000,000","-66,000,000","-42,000,000","-42,000,000","-1,325,000,000","-2,057,000,000"
		RestructuringAndMergernAcquisition,,,,,,,,,,,,,,,"-4,000,000","64,000,000","30,000,000","22,000,000","-51,000,000","39,000,000"
		ImpairmentOfCapitalAssets,"84,000,000","84,000,000",,,,,,,,,"25,000,000","0","2,000,000","0","0","4,000,000","21,000,000","20,000,000","1,370,000,000","2,018,000,000"
		OtherSpecialCharges,"-36,000,000","-11,000,000","-12,000,000","-2,000,000","-11,000,000","-18,000,000","-20,000,000","27,000,000",,,,"21,000,000",,"-21,000,000",,,"-9,000,000",,,
		GainOnSaleOfBusiness,,"-28,000,000",,,,,,,,,,,,,,,,,,
		GainOnSaleOfPPE,,,"0","0","0","0","2,000,000","0","0","1,000,000","0","1,000,000","1,000,000","2,000,000",,"2,000,000","0","0","-6,000,000","0"
	OtherNonOperatingIncomeExpenses,"-47,000,000","-8,000,000","-10,000,000","-62,000,000","33,000,000","11,000,000","-15,000,000","19,000,000","-62,000,000","-17,000,000","120,000,000","143,000,000","-21,000,000","-17,000,000","-19,000,000","-21,000,000","-4,000,000",,"1,000,000","2,000,000"
PretaxIncome,"977,000,000","62,000,000","254,000,000","159,000,000","502,000,000","301,000,000","-262,000,000","525,000,000","31,000,000","-395,000,000","-359,000,000","524,000,000","-34,000,000","119,000,000","-233,000,000","184,000,000","-500,000,000","-337,000,000","-1,673,000,000","-1,933,000,000"
TaxProvision,"230,000,000","17,000,000","20,000,000","45,000,000","148,000,000","77,000,000","-76,000,000","194,000,000","-74,000,000","-89,000,000","220,000,000","251,000,000","-8,000,000","41,000,000","-70,000,000","-3,000,000","-1,000,000","6,000,000","-63,000,000","-416,000,000"
NetIncomeCommonStockholders,"759,000,000","56,000,000","234,000,000","113,000,000","356,000,000","225,000,000","-186,000,000","330,000,000","108,000,000","-306,000,000","-579,000,000","273,000,000","-26,000,000","78,000,000","-163,000,000","187,000,000","-499,000,000","-343,000,000","-1,610,000,000","-1,517,000,000"
	NetIncome,"759,000,000","56,000,000","234,000,000","113,000,000","356,000,000","225,000,000","-186,000,000","330,000,000","108,000,000","-306,000,000","-579,000,000","273,000,000","-26,000,000","78,000,000","-163,000,000","187,000,000","-499,000,000","-343,000,000","-1,610,000,000","-1,517,000,000"
		NetIncomeIncludingNoncontrollingInterests,"747,000,000","45,000,000","234,000,000","114,000,000","354,000,000","224,000,000","-186,000,000","331,000,000","105,000,000","-306,000,000","-579,000,000","273,000,000","-26,000,000","78,000,000","-163,000,000","187,000,000","-499,000,000","-343,000,000","-1,610,000,000","-1,517,000,000"
			NetIncomeContinuousOperations,"747,000,000","45,000,000","234,000,000","114,000,000","354,000,000","224,000,000","-186,000,000","331,000,000","105,000,000","-306,000,000","-579,000,000","273,000,000","-26,000,000","78,000,000","-163,000,000","187,000,000","-499,000,000","-343,000,000","-1,610,000,000","-1,517,000,000"
		MinorityInterests,"12,000,000","11,000,000","0","-1,000,000","2,000,000","1,000,000","0","-1,000,000","3,000,000",,,,,,,,,,,
DilutedNIAvailtoComStockholders,"759,000,000","56,000,000","234,000,000","113,000,000","356,000,000","225,000,000","-186,000,000","330,000,000","108,000,000","-306,000,000","-579,000,000","273,000,000","-26,000,000","78,000,000","-163,000,000","187,000,000","-499,000,000","-343,000,000","-1,610,000,000","-1,517,000,000"
BasicEPS,,"0.11",,"0.23","0.71","0.45",,"0.62","0.21","-0.71",,"0.64","-0.06","0.18","-0.38","0.437","-1.167","-0.802",,"-3.549"
DilutedEPS,,"0.11",,"0.23","0.7","0.44",,"0.61","0.2","-0.71",,"0.64","-0.06","0.18","-0.38","0.437","-1.167","-0.802",,"-3.549"
BasicAverageShares,,"487,944,564",,"490,562,179","499,778,235","502,367,299",,"533,142,189","526,332,862","428,450,384",,"427,591,426","427,587,401","427,583,339","427,560,620","427,500,000","427,500,000","427,500,000",,"427,500,000"
DilutedAverageShares,,"490,638,626",,"493,670,295","507,500,383","509,139,988",,"540,972,802","533,786,824","428,450,384",,"428,312,438","427,587,401","427,800,350","427,560,620","427,500,000","427,500,000","427,500,000",,"427,500,000"
TotalOperatingIncomeAsReported,"1,894,000,000","391,000,000","334,000,000","440,000,000","729,000,000","490,000,000","6,000,000","650,000,000","231,000,000","-394,000,000","-460,000,000","452,000,000","53,000,000","155,000,000","-161,000,000",,"-112,000,000","39,000,000",,
TotalExpenses,"9,766,000,000","2,383,000,000","2,526,000,000","2,754,000,000","2,103,000,000","2,433,000,000","2,557,000,000","2,593,000,000","2,343,000,000","1,159,000,000","1,378,000,000","1,381,000,000","1,243,000,000","1,202,000,000","1,352,000,000","1,386,000,000","1,227,000,000","1,074,000,000","1,237,000,000","1,393,000,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"759,000,000","56,000,000","234,000,000","113,000,000","356,000,000","225,000,000","-186,000,000","330,000,000","108,000,000","-306,000,000","-579,000,000","273,000,000","-26,000,000","78,000,000","-163,000,000","187,000,000","-499,000,000","-343,000,000","-1,610,000,000","-1,517,000,000"
NormalizedIncome,"1,057,188,331.627","255,650,000","172,275,590.551","166,058,000","432,140,000","271,128,000","-110,748,091.603","323,070,000","89,750,000","-352,500,000","-583,200,000","283,200,000","-13,760,000","57,040,000","-158,100,000","-78,680,000","-339,320,000","-364,604,000","-438,828,451.883","16,890,000"
InterestIncome,"7,000,000","1,000,000","1,000,000","2,000,000","3,000,000","4,000,000","4,000,000","3,000,000","4,000,000","6,000,000","5,000,000","4,000,000","4,000,000","1,000,000","1,000,000","2,000,000","1,000,000","1,000,000","0",
InterestExpense,"542,000,000","125,000,000","128,000,000","138,000,000","151,000,000","147,000,000","155,000,000","161,000,000","162,000,000","47,000,000","54,000,000","51,000,000","51,000,000","51,000,000","48,000,000","367,000,000","343,000,000","335,000,000","322,000,000","325,000,000"
NetInterestIncome,"-576,000,000","-133,000,000","-140,000,000","-148,000,000","-155,000,000","-145,000,000","-153,000,000","-162,000,000","-167,000,000","-44,000,000","-51,000,000","-54,000,000","-50,000,000","-51,000,000","-46,000,000","-369,000,000","-342,000,000","-334,000,000","-325,000,000","-325,000,000"
EBIT,"1,519,000,000","187,000,000","382,000,000","297,000,000","653,000,000","448,000,000","-107,000,000","686,000,000","193,000,000","-348,000,000","-305,000,000","575,000,000","17,000,000","170,000,000","-185,000,000","551,000,000","-157,000,000","-2,000,000","-1,351,000,000","-1,608,000,000"
EBITDA,"3,423,000,000"
ReconciledCostOfRevenue,"6,888,000,000","1,642,000,000","1,777,000,000","2,000,000,000","1,468,000,000","1,790,000,000","1,879,000,000","1,948,000,000","1,552,000,000","817,000,000","998,000,000","1,050,000,000","885,000,000","841,000,000","859,000,000","936,000,000","891,000,000","745,000,000","809,000,000","1,020,000,000"
ReconciledDepreciation,"1,904,000,000","489,000,000","482,000,000","508,000,000","425,000,000","461,000,000","463,000,000","451,000,000","439,000,000","180,000,000","214,000,000","184,000,000","211,000,000","226,000,000","285,000,000","285,000,000","182,000,000","167,000,000","247,000,000","200,000,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"759,000,000","56,000,000","234,000,000","113,000,000","356,000,000","225,000,000","-186,000,000","330,000,000","108,000,000","-306,000,000","-579,000,000","273,000,000","-26,000,000","78,000,000","-163,000,000","187,000,000","-499,000,000","-343,000,000","-1,610,000,000","-1,517,000,000"
TotalUnusualItemsExcludingGoodwill,"-390,000,000","-275,000,000","67,000,000","-74,000,000","-108,000,000","-62,000,000","-106,000,000","11,000,000","25,000,000","60,000,000","7,000,000","-17,000,000","-16,000,000","32,000,000","-7,000,000","270,000,000","-160,000,000","22,000,000","-1,217,000,000","-1,954,000,000"
TotalUnusualItems,"-390,000,000","-275,000,000","67,000,000","-74,000,000","-108,000,000","-62,000,000","-106,000,000","11,000,000","25,000,000","60,000,000","7,000,000","-17,000,000","-16,000,000","32,000,000","-7,000,000","270,000,000","-160,000,000","22,000,000","-1,217,000,000","-1,954,000,000"
NormalizedEBITDA,"3,813,000,000","951,000,000","797,000,000","879,000,000","1,186,000,000","971,000,000","462,000,000","1,126,000,000","607,000,000","-228,000,000","-98,000,000","776,000,000","244,000,000","364,000,000","107,000,000","566,000,000","185,000,000","143,000,000","113,000,000","546,000,000"
TaxRateForCalcs,"0.235","0.274","0.079","0.283","0.295","0.256","0.29","0.37","0.27","0.225","0.4","0.4","0.235","0.345","0.3","0.016","0.002","0.018","0.038","0.215"
TaxEffectOfUnusualItems,"-91,811,668.373","-75,350,000","5,275,590.551","-20,942,000","-31,860,000","-15,872,000","-30,748,091.603","4,070,000","6,750,000","13,500,000","2,800,000","-6,800,000","-3,760,000","11,040,000","-2,100,000","4,320,000","-320,000","396,000","-45,828,451.883","-420,110,000"
