name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988,12/31/1987,12/31/1986
				ConstructionInProgress,"41,800,000","49,800,000","46,200,000","90,800,000","134,500,000","143,200,000","154,900,000","206,600,000","135,100,000","60,200,000","65,800,000","48,600,000","51,600,000","69,700,000","81,500,000","77,800,000","43,300,000",,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,"-447,500,000","-412,900,000","-361,400,000","-445,500,000","-718,600,000","-644,300,000","-639,700,000","-583,800,000","-506,400,000","-482,800,000","-390,000,000","-278,900,000","-158,900,000","-28,800,000","-1,562,000,000","-1,540,700,000","-1,434,800,000",,,,,,,,,,,,,,,,,
		GoodwillAndOtherIntangibleAssets,"464,900,000","442,000,000","441,100,000","433,400,000","489,700,000","501,400,000","522,900,000","527,700,000","545,100,000","556,100,000","592,800,000","626,300,000","686,500,000","669,900,000","202,300,000","212,000,000","323,100,000","315,500,000","911,800,000","937,900,000","991,700,000","1,028,600,000",,,,,,,,,,,,
			Goodwill,"53,000,000","19,200,000","11,300,000",,,,,,,,,,,,"134,200,000","136,000,000","244,100,000","227,600,000","822,800,000","846,000,000","935,100,000","965,400,000",,,,,,,,,,,,
			OtherIntangibleAssets,"411,900,000","422,800,000","429,800,000","433,400,000","489,700,000","501,400,000","522,900,000","527,700,000","545,100,000","556,100,000","592,800,000","626,300,000","686,500,000","669,900,000","68,100,000","76,000,000","79,000,000","87,900,000","89,000,000","91,900,000","56,600,000","63,200,000",,,,,,,,,,,,
		InvestmentsAndAdvances,"58,500,000","40,800,000","107,300,000","106,200,000","130,800,000","129,000,000","132,000,000","133,500,000","141,000,000","188,600,000","194,600,000","208,200,000",,,,,,"43,900,000","39,600,000","37,300,000","34,200,000","290,600,000","466,500,000","345,900,000","328,100,000",,,,,,,,,
			LongTermEquityInvestment,"58,500,000","40,800,000","107,300,000","106,200,000","130,800,000","129,000,000","132,000,000","133,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,
				InvestmentsinJointVenturesatCost,"58,500,000","40,800,000","107,300,000","106,200,000","130,800,000","129,000,000","132,000,000","133,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,
		FinancialAssets,"1,300,000","9,600,000","8,700,000","7,600,000",,,"8,900,000","23,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentAccountsReceivable,"2,500,000","800,000","4,100,000","5,700,000","2,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentNoteReceivables,,,,,,,,,,,,,,,,,,,"192,100,000","236,100,000",,,,,,,,,,,,,,
		NonCurrentDeferredAssets,"10,400,000","14,800,000","19,600,000","15,400,000","25,700,000","33,300,000","30,100,000","35,100,000","46,400,000",,"58,200,000","219,600,000","424,500,000","201,400,000","967,400,000","941,600,000","988,300,000","869,700,000",,,,,,,,,,,,,,,,
			NonCurrentDeferredTaxesAssets,"10,400,000","14,800,000","19,600,000","15,400,000","21,000,000","26,600,000","30,100,000","35,100,000","46,400,000",,"58,200,000","219,600,000","424,500,000","201,400,000","967,400,000","941,600,000","988,300,000","869,700,000",,,,,,,,,,,,,,,,
		NonCurrentPrepaidAssets,,,,,,,,,"58,000,000","130,700,000","114,300,000","300,000",,,,,,,,,,,,,,,,,,,,,,
		DefinedPensionBenefit,"94,800,000","52,800,000","88,300,000","56,600,000","8,300,000","7,400,000","167,000,000","39,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"56,600,000","58,900,000","55,600,000","57,300,000","57,900,000","61,200,000","64,500,000","69,600,000","92,000,000","171,400,000","81,900,000","81,700,000","1,025,100,000","961,800,000","729,700,000","764,800,000","710,300,000","716,100,000","492,900,000","465,800,000","669,600,000","330,900,000","336,800,000","261,200,000","220,800,000","471,600,000",,,,,,,,
TotalLiabilitiesNetMinorityInterest,"1,128,400,000","1,612,300,000","1,454,200,000","1,491,600,000","1,923,100,000","1,957,100,000","2,243,400,000","2,135,200,000","1,864,500,000","1,831,600,000","1,394,700,000","1,607,500,000","2,205,800,000","1,998,500,000","5,918,000,000","6,025,400,000","5,983,100,000","5,842,000,000","3,265,200,000","3,202,600,000","3,473,500,000","3,547,400,000","1,549,900,000","1,333,300,000","1,364,800,000","1,488,800,000","1,275,300,000","1,353,100,000","1,223,900,000","1,206,200,000","1,015,800,000","1,036,000,000","661,100,000","464,500,000"
	CurrentLiabilities,"155,200,000","549,500,000","269,900,000","224,100,000","436,300,000","388,100,000","410,900,000","384,700,000","386,100,000","382,900,000","357,300,000","385,400,000","497,300,000","516,600,000","433,300,000","496,400,000","425,500,000","404,300,000","364,400,000","291,200,000","785,000,000","753,300,000","471,500,000","321,000,000","375,900,000","387,300,000",,,,,,,,
		PayablesAndAccruedExpenses,"116,700,000","117,100,000","79,300,000","152,700,000","298,900,000","289,700,000","296,400,000","268,800,000","221,300,000","345,200,000","314,100,000","288,000,000","241,700,000","443,300,000","392,500,000","447,400,000","354,200,000","359,300,000","298,600,000","238,000,000","670,700,000","544,800,000","339,900,000","273,300,000","297,400,000","327,400,000",,,,,,,,
			Payables,"116,700,000","117,100,000","79,300,000","152,700,000","298,900,000","289,700,000","296,400,000","268,800,000","217,500,000","345,200,000","314,100,000","180,900,000","241,700,000","231,500,000","392,500,000","447,400,000","221,900,000","359,300,000","298,600,000","238,000,000","670,700,000","544,800,000","339,900,000","273,300,000","297,400,000","327,400,000",,,,,,,,
