name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991
	TotalDeposits,"27,621,168,000","25,263,763,000","22,061,305,000","22,748,095,000","21,088,158,000","21,140,859,000","20,269,327,000","21,179,060,000","18,762,580,000","17,179,061,000","15,518,228,000","14,982,607,000","13,459,291,000","12,386,705,000","11,375,318,000","9,674,398,000","9,219,863,000","8,128,525,000","6,905,744,000","6,046,005,000","5,263,200,000","4,379,300,000","3,728,100,000","3,256,800,000","2,937,700,000","2,629,500,000","2,424,400,000","2,287,100,000","1,799,200,000"
		InterestBearingDepositsLiabilities,"18,159,877,000","14,849,171,000","12,817,967,000","13,512,375,000","12,791,270,000","13,074,502,000","12,953,050,000","13,140,774,000","12,962,795,000","12,958,297,000","11,864,384,000","11,900,228,000","11,583,345,000","10,606,646,000","9,509,370,000","7,747,279,000","7,571,263,000","6,596,831,000","5,539,054,000","4,802,239,000","4,242,200,000","3,252,400,000","2,847,100,000","2,559,900,000","2,286,600,000","2,006,600,000","1,862,200,000","1,745,000,000","1,289,000,000"
			CustomerAccounts,"18,159,877,000","14,849,171,000","12,817,967,000","13,512,375,000","12,791,270,000","13,074,502,000","12,953,050,000","13,140,774,000","12,962,795,000","12,958,297,000","11,864,384,000","11,900,228,000","11,583,345,000","10,606,646,000","9,509,370,000","7,747,279,000","7,571,263,000","6,596,831,000","5,539,054,000","4,802,239,000","4,242,200,000","3,252,400,000","2,847,100,000","2,559,900,000","2,286,600,000","2,006,600,000","1,862,200,000","1,745,000,000","1,289,000,000"
		NonInterestBearingDeposits,"9,461,291,000","10,414,592,000","9,243,338,000","9,235,720,000","8,296,888,000","8,066,357,000","7,316,277,000","8,038,286,000","5,799,785,000","4,220,764,000","3,653,844,000","3,082,379,000","1,875,946,000","1,780,059,000","1,865,948,000","1,927,119,000","1,648,600,000","1,531,694,000","1,366,690,000","1,243,766,000","1,021,000,000","1,126,900,000","881,000,000","696,900,000","651,100,000","622,900,000","562,200,000","542,100,000","510,200,000"
	FederalFundsPurchasedAndSecuritiesSoldUnderAgreementToRepurchase,"3,833,767,000","1,033,963,000","574,963,000","726,590,000","1,213,636,000","1,258,818,000","1,699,648,000","2,054,446,000","2,296,382,000","2,283,780,000","2,471,743,000","3,025,399,000","3,225,131,000","2,348,516,000","1,337,911,000","1,555,507,000","1,609,668,000","1,567,686,000","1,601,989,000","1,853,073,000","1,345,700,000","1,039,500,000","631,800,000","669,200,000","697,500,000","743,200,000",,,
		FederalFundsPurchased,"3,390,528,000","1,018,411,000","58,628,000","57,929,000","491,192,000","57,031,000","868,081,000","1,167,416,000","1,063,318,000",,,"3,025,399,000",,,,,,,,,,,,,,,,,
		FinancialInstrumentsSoldUnderAgreementsToRepurchase,"443,239,000","15,552,000","516,335,000","668,661,000","722,444,000","1,201,787,000","831,567,000","887,030,000","1,233,064,000",,,,,,,,,,,,,,,,,,,,
	PayablesAndAccruedExpenses,"442,248,000","349,196,000","316,093,000","153,212,000","136,481,000","410,751,000","240,610,000","474,131,000","802,879,000","294,532,000","324,215,000","133,220,000","124,029,000","104,752,000","18,057,000","71,062,000","85,409,000","74,043,000","67,014,000","77,860,000","62,400,000","57,400,000","40,000,000","46,000,000","25,100,000","17,300,000","20,700,000","22,900,000","26,200,000"
		Payables,"442,248,000","349,196,000","316,093,000","153,212,000","136,481,000","410,751,000","240,610,000","474,131,000","653,371,000","160,425,000","212,335,000",,"124,029,000","104,752,000","18,057,000","71,062,000","85,409,000","74,043,000","67,014,000","77,860,000","62,400,000","57,400,000","40,000,000","46,000,000","25,100,000","17,300,000","20,700,000","22,900,000","26,200,000"
			AccountsPayable,"442,248,000","349,196,000","316,093,000","153,212,000","136,481,000","410,751,000","240,610,000","474,131,000","653,371,000",,,,"124,029,000","104,752,000","18,057,000","71,062,000","85,409,000","74,043,000","67,014,000","77,860,000","62,400,000","57,400,000","40,000,000","46,000,000","25,100,000","17,300,000","20,700,000","22,900,000","26,200,000"
		CurrentAccruedExpenses,,,,,,,,,"149,508,000","134,107,000","111,880,000","133,220,000",,,,,,,,,,,,,,,,,
	CurrentDebtAndCapitalLeaseObligation,,,,,,,,,,,,,,,,"726,476,000","1,016,650,000","1,088,022,000","1,220,948,000","882,204,000","938,000,000","660,300,000",,,,,"237,500,000","155,800,000","154,900,000"
		CurrentDebt,,,,,,,,,,,,,,,,"726,476,000","1,016,650,000","1,088,022,000","1,220,948,000","882,204,000","938,000,000","660,300,000",,,,,"237,500,000","155,800,000","154,900,000"
			OtherCurrentBorrowings,,,,,,,,,,,,,,,,"726,476,000","1,016,650,000","1,088,022,000","1,220,948,000","882,204,000","938,000,000","660,300,000",,,,,"237,500,000","155,800,000","154,900,000"
