name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
TotalAssets,"28,597,566,000","26,912,353,000","26,386,764,000","24,533,222,000","23,746,962,000","23,552,036,000","23,324,883,000","23,107,074,000","22,524,256,000","21,413,039,000","20,149,507,000","18,379,439,000","18,464,869,000","17,932,171,000","17,516,881,000","16,570,827,000","15,140,234,000","12,139,172,000","11,258,137,000","9,270,387,000","9,090,526,000","8,815,700,000","8,483,000,000","7,988,500,000","7,140,000,000","5,961,200,000","5,450,900,000","5,164,500,000","5,076,700,000","4,754,200,000","4,516,100,000","4,303,300,000","4,144,600,000","3,875,100,000","3,738,200,000"
	TotalInvestments,"24,292,810,000","22,874,461,000","22,365,078,000","20,718,428,000","20,093,343,000","19,879,000,000","19,743,259,000","19,486,489,000","19,125,027,000","18,103,029,000","16,762,929,000","14,545,703,000","14,395,773,000","13,914,132,000","12,304,296,000","11,564,972,000","10,308,975,000","7,598,407,000","1,332,538,000","1,318,625,000","1,326,617,000","1,321,800,000","1,403,900,000","1,401,900,000","1,227,200,000","1,230,900,000","1,216,800,000","1,154,400,000","1,165,700,000","1,079,300,000",,,,,
		FixedMaturityInvestments,"8,631,261,000","8,211,449,000","7,552,959,000","7,251,385,000","7,609,420,000","8,225,050,000","8,491,347,000","9,009,282,000","9,251,972,000","8,513,550,000","7,461,711,000","6,681,837,000",,,,,,,,,,,,,,,,,,,,,,,
		EquityInvestments,"6,801,654,000","6,265,650,000","6,225,473,000","5,916,826,000","5,656,958,000","5,142,062,000","4,801,115,000","4,790,680,000","5,387,687,000","5,206,368,000","5,184,021,000","6,600,242,000","11,804,302,000","11,481,733,000","11,814,707,000","11,180,271,000","9,865,537,000","6,834,845,000",,,,,,,,,,,,,,,,,
		TradingAssets,"1,700,960,000","1,530,228,000","1,784,226,000","1,541,676,000","1,514,979,000","1,516,978,000","1,410,608,000","1,075,439,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetLoan,"5,476,674,000","5,500,961,000","5,127,102,000","4,732,422,000","3,890,771,000","3,765,565,000","3,696,649,000","3,538,344,000","3,318,677,000","3,060,414,000","2,594,013,000","354,398,000","1,893,209,000","1,718,199,000","333,967,000","335,865,000","332,743,000","328,099,000","1,332,538,000","1,318,625,000","1,326,617,000","1,321,800,000","1,403,900,000","1,401,900,000","1,227,200,000","1,230,900,000","1,216,800,000","1,154,400,000","1,165,700,000","1,079,300,000",,,,,
			MortgageAndConsumerloans,"5,097,017,000","5,124,707,000","4,749,999,000","4,348,046,000","3,483,280,000","3,359,586,000","3,299,242,000","3,143,011,000","2,925,482,000","2,679,909,000","2,229,659,000",,,,,,,,,,,,,,,,,,,,,,,,
			PolicyLoans,"379,657,000","376,254,000","377,103,000","384,376,000","407,491,000","405,979,000","397,407,000","395,333,000","393,195,000","380,505,000","364,354,000","354,398,000",,,,,,,,,,,,,,,,,,,,,,,
		LongTermEquityInvestment,"705,721,000","571,897,000","484,207,000","490,476,000","379,348,000","319,283,000","341,012,000","248,425,000","241,625,000","195,472,000","156,809,000",,,,,,,,,,,,,,,,,,,,,,,,
			InvestmentsInOtherVenturesUnderEquityMethod,"705,721,000","571,897,000","484,207,000","490,476,000","379,348,000","319,283,000","341,012,000","248,425,000","241,625,000","195,472,000","156,809,000",,,,,,,,,,,,,,,,,,,,,,,,
