name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000
TotalRevenue,"99,281,023,000","99,281,023,000","88,790,748,000","91,193,634,000","96,371,930,000","66,507,257,000","68,027,291,000","57,749,377,000","60,765,478,000","51,904,639,000","67,123,000,000","64,223,000,000","48,269,000,000","47,649,205,760","41,688,242,500","36,400,159,110","29,094,262,160","26,004,037,210","21,430,070,280","19,098,595,200","13,348,946,940"
	NetInterestIncome,"65,799,719,000","65,799,719,000","66,808,470,000","50,642,913,000","56,662,989,000","55,636,042,000","50,045,767,000","49,300,483,000","43,492,965,000","35,611,286,000","37,492,000,000","33,133,000,000","25,371,000,000","23,769,408,000","21,653,405,000","18,855,044,250","14,807,423,000","14,939,410,260","13,465,475,280","9,493,562,400","13,348,946,940"
		InterestIncome,"124,417,705,000","124,417,705,000","122,053,139,000","126,232,328,000","147,700,375,000","127,048,252,000","103,893,096,000","90,682,625,000","83,133,716,000","82,367,272,000","63,137,000,000","54,151,000,000","53,803,000,000","36,506,961,920","34,491,055,000","31,288,866,000","23,729,061,360","24,616,270,440","28,392,896,220","18,652,713,600","13,348,946,940"
			InterestIncomeFromLoansAndLease,"74,938,122,000","74,938,122,000","71,747,618,000","70,094,525,000","78,563,370,000","71,265,708,000","63,850,233,000","58,545,388,000","55,341,457,000","54,659,728,000","37,291,000,000","32,708,000,000","33,662,000,000","22,606,754,560","21,229,037,500","17,225,221,230","12,815,393,000","12,126,369,510","17,026,534,200","11,671,879,800",
				InterestIncomeFromLoans,"74,938,122,000","74,938,122,000","71,747,618,000","70,094,525,000","78,563,370,000","71,265,708,000","63,850,233,000","58,545,388,000","55,341,457,000","54,659,728,000","37,291,000,000","32,708,000,000","33,662,000,000","22,606,754,560","21,229,037,500","17,225,221,230","12,815,393,000","12,126,369,510","17,026,534,200","11,671,879,800",
			InterestIncomeFromSecurities,"45,143,529,000","45,143,529,000","46,325,393,000","29,918,997,000","41,664,077,000","30,866,036,000","21,765,118,000","16,216,773,000","14,856,256,000","27,707,544,000","13,469,000,000","11,767,000,000","11,442,000,000","8,797,351,680","8,498,012,500","9,104,126,010","6,395,744,320","6,783,034,670","6,038,932,920","4,184,784,600",
			InterestIncomeFromDeposits,"4,304,875,000","4,304,875,000","3,916,299,000","4,881,319,000","5,667,516,000","4,587,412,000","4,277,351,000","3,110,877,000","3,808,229,000","6,112,337,000","3,474,000,000","1,940,000,000","2,195,000,000","1,636,261,120","2,533,410,000","2,879,042,670","1,702,521,640","1,797,460,910","2,353,980,300","517,872,900",
			InterestIncomeFromFederalFundsSoldAndSecuritiesPurchaseUnderAgreementsToResell,,,,,,,,,,,"8,867,000,000","7,701,000,000","6,466,000,000","3,429,204,480","2,170,885,000","2,017,431,360","2,738,377,240","3,845,931,610","2,948,670,060","2,261,920,200",
			OtherInterestIncome,"31,179,000","31,179,000","63,829,000","21,337,487,000","21,805,412,000","20,329,096,000","14,000,394,000","12,809,587,000","9,127,774,000","8,785,233,000","36,000,000","35,000,000","38,000,000","37,390,080","59,710,000","63,044,730","77,025,160","63,473,740","24,778,740","16,256,100",
		InterestExpense,"58,617,986,000","58,617,986,000","55,244,669,000","75,589,415,000","91,037,386,000","71,412,210,000","53,847,329,000","41,382,142,000","39,640,751,000","46,755,986,000","25,645,000,000","21,018,000,000","28,432,000,000","12,737,553,920","12,837,650,000","12,433,821,750","8,921,638,360","9,676,860,180","14,927,420,940","9,159,151,200",
			InterestExpenseForDeposit,"28,728,911,000","28,728,911,000","29,307,377,000","39,052,235,000","46,218,779,000","39,069,427,000","32,950,367,000","28,614,315,000","25,330,761,000","34,772,338,000","11,312,000,000","11,446,000,000","9,636,000,000","5,558,658,560","6,214,105,000","6,939,590,280","4,996,011,240","6,358,914,680","4,810,615,380","3,281,409,900",
			InterestExpenseForShortTermDebt,,,,,,,,,,,"188,000,000","2,197,000,000","4,899,000,000","726,435,840","53,312,500","186,799,200","82,337,240","383,727,610","3,975,217,860","1,927,509,000",
			InterestExpenseForLongTermDebtAndCapitalSecurities,"12,958,929,000","12,958,929,000","12,571,766,000","18,362,630,000","23,423,057,000","16,240,436,000","10,476,904,000","6,779,499,000","6,324,019,000","5,278,217,000","3,289,000,000","3,065,000,000","4,728,000,000","2,366,257,920","2,817,032,500","1,821,292,200","1,617,528,360","862,665,830","4,092,031,920","2,029,690,200",
			InterestExpenseForFederalFundsSoldAndSecuritiesPurchaseUnderAgreementsToResell,,,,,,,,,,,"10,856,000,000","8,704,000,000","9,169,000,000","5,539,073,280","3,753,200,000","3,859,738,470","2,390,436,000","2,844,777,620","2,049,555,780","1,920,542,100",
			OtherInterestExpense,"16,930,146,000","16,930,146,000","13,365,526,000","18,174,550,000","21,395,550,000","16,102,347,000","10,420,058,000","5,988,328,000","7,985,971,000","6,705,431,000",,,,,,,,"5,770,340",,,
	NonInterestIncome,"33,481,304,000","33,481,304,000","21,982,278,000","40,550,721,000","39,708,941,000","10,871,215,000","17,981,524,000","8,448,894,000","17,272,513,000","16,293,353,000","29,631,000,000","31,090,000,000","22,898,000,000","23,879,797,760","20,034,837,500","17,545,114,860","14,286,839,160","11,064,626,950","7,964,595,000","9,605,032,800","0"
		TotalPremiumsEarned,"8,254,939,000","8,254,939,000","7,656,872,000","6,239,990,000","4,155,763,000","5,497,505,000","5,411,845,000","6,933,680,000","1,413,016,000","3,076,175,000","14,068,000,000","12,521,000,000","10,963,000,000","8,841,863,680","8,101,367,500","7,801,201,590","6,764,933,880","6,125,215,910","4,980,526,740",,"7,709,865,060"
		FeesAndCommissions,"24,323,069,000","24,323,069,000","23,016,348,000","21,947,609,000","19,607,521,000","17,279,791,000","16,102,849,000","14,499,682,000","12,804,795,000","10,834,333,000","10,942,000,000","9,381,000,000","8,997,000,000","7,818,087,680","6,593,690,000","5,134,643,010","4,310,752,920","3,447,778,150","2,895,572,760","2,865,718,200","5,056,064,770"
			FeesandCommissionIncome,"24,323,069,000","24,323,069,000","23,016,348,000","21,947,609,000","19,607,557,000","17,315,994,000","16,123,573,000","14,535,723,000","12,841,186,000","10,868,311,000",,"9,381,000,000","8,997,000,000","7,818,087,680","6,593,690,000","5,134,643,010","4,310,752,920","3,447,778,150","2,895,572,760","2,865,718,200","5,056,064,770"
				ServiceChargeOnDepositorAccounts,"10,895,443,000","10,895,443,000","10,611,127,000","10,188,834,000","9,246,564,000","7,781,121,000","6,634,331,000","6,039,846,000","5,354,628,000","4,633,432,000",,,,,,,,,,,
				TrustFeesbyCommissions,"1,582,733,000","1,582,733,000","1,525,280,000","1,463,469,000","1,079,653,000","1,054,424,000","1,168,787,000","838,320,000","843,868,000","787,921,000",,,,,,,,,,,
				SecuritiesActivities,"1,134,630,000","1,134,630,000","916,083,000","754,966,000","618,750,000","556,701,000","520,290,000","510,785,000","482,883,000","419,872,000",,,,,,,,,,,
				CreditCard,"7,397,305,000","7,397,305,000","6,951,609,000","6,848,855,000","6,251,963,000","5,875,029,000","5,479,230,000","4,871,774,000","4,075,501,000","3,495,161,000",,,,,,,,,,,
				OtherCustomerServices,"3,312,958,000","3,312,958,000","3,012,249,000","2,691,485,000","2,410,627,000","2,048,719,000","2,320,935,000","2,274,998,000","2,084,306,000","1,531,925,000",,,,,,,,,,,
			FeesandCommissionExpense,,,,"0","36,000","36,203,000","20,724,000","36,041,000","36,391,000","33,978,000",,,,,,,,,,,
		InvestmentBankingProfit,"1,014,607,000","1,014,607,000","815,242,000","801,219,000","733,530,000","540,879,000","636,407,000",,,,,,,,,,,,,,
		TradingGainLoss,,,,,,,,,,,"1,189,000,000","3,075,000,000","-371,000,000",,,,,,,,
		ForeignExchangeTradingGains,"323,774,000","323,774,000","1,096,826,000","1,422,957,000","150,757,000","-3,523,095,000","-1,244,680,000","-1,093,597,000","-951,385,000","2,625,813,000",,,,,,,,,,,
		GainLossonSaleofAssets,"-435,085,000","-435,085,000","-10,603,010,000","10,138,946,000","15,061,370,000","-8,923,865,000","-2,924,897,000","-11,890,871,000","4,006,087,000","-242,968,000","783,000,000","164,000,000","609,000,000","1,456,432,640","1,153,682,500","747,196,800","701,194,560","778,995,900","-1,893,803,700","4,702,657,500",
			GainOnSaleOfSecurity,"-435,085,000","-435,085,000","-10,603,010,000","10,138,946,000","15,061,370,000","-8,923,865,000","-2,924,897,000","-11,890,871,000","4,006,087,000","-242,968,000","783,000,000","164,000,000","609,000,000","1,456,432,640","1,153,682,500","747,196,800","432,934,520","46,162,720","-2,042,476,140","85,925,100",
