name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998
TotalAssets,"57,991,000,000","52,849,000,000","47,928,000,000","45,217,000,000","47,241,000,000","45,500,000,000","38,008,352,000","35,396,234,000","33,769,005,000","29,932,748,000","18,031,367,000","13,546,193,000","12,746,106,000","11,672,273,000","10,923,212,000","10,422,878,000","9,149,422,252.3","8,947,641,952.02","7,097,789,472.6","6,445,679,227.07","5,109,428,262.3","2,974,250,104"
	CurrentAssets,"19,892,000,000","36,304,000,000","33,220,000,000","31,651,000,000","24,960,000,000","24,133,000,000","18,609,735,000","17,250,684,000","17,276,392,000","14,716,365,000","8,244,349,000","5,652,476,000","5,009,132,000","4,878,416,000","4,910,375,000","3,490,681,000","3,772,377,086.02","3,779,409,176.88","2,899,686,482.1","2,707,773,245.2","2,437,052,579.4","1,242,509,255.4"
		CashCashEquivalentsAndShortTermInvestments,"7,954,000,000","4,369,000,000","3,792,000,000","5,112,000,000","11,015,000,000","11,149,000,000","8,391,629,000","7,086,251,000","4,969,955,000","4,425,996,000","2,341,927,000","1,625,612,000","1,064,132,000","1,281,511,000","1,710,837,000","1,105,519,000","980,542,335.52","1,117,563,651.84","1,048,948,075.5","889,524,218.88","1,267,510,336.7","370,074,076.4"
			CashAndCashEquivalents,"7,954,000,000","4,369,000,000","3,792,000,000","5,112,000,000","11,015,000,000","11,149,000,000","8,367,176,000","7,086,251,000","4,969,955,000","3,817,994,000","2,341,927,000","263,910,000","414,013,000","247,677,000","168,603,000","1,105,519,000","980,542,335.52","1,117,563,651.84","1,048,948,075.5","889,524,218.88","1,267,510,336.7","370,074,076.4"
				CashFinancial,,"486,000,000","464,000,000","415,000,000","540,000,000","1,388,000,000","343,114,000","490,616,000",,"417,561,000","242,382,000",,,"247,677,000","168,603,000",,,,,,,
				CashEquivalents,,"3,883,000,000","3,328,000,000","4,697,000,000","10,475,000,000","9,761,000,000","8,024,062,000","6,595,635,000",,"3,400,433,000","2,099,545,000",,,,,,,,,,,
			OtherShortTermInvestments,,,,,"0","0","24,453,000",,"0","608,002,000","2,099,545,000","1,361,702,000","650,119,000","1,033,834,000","1,542,234,000",,"0","0",,,,
		Receivables,"2,735,000,000","1,365,000,000","1,499,000,000","1,343,000,000","4,665,000,000","4,313,000,000","3,797,429,000","4,404,785,000","6,624,823,000","4,935,589,000","2,781,801,000","2,199,296,000","2,196,342,000","2,000,441,000","1,892,963,000","1,187,809,000","1,450,926,026.47","1,438,434,175.56","1,053,878,318.4","937,489,562.99","574,397,764.5","490,798,628.6"
			AccountsReceivable,"727,000,000","384,000,000","632,000,000","448,000,000","2,980,000,000","2,926,000,000","2,472,724,000","2,542,474,000","5,717,121,000","4,047,234,000","2,365,251,000","1,876,928,000","1,816,362,000","1,621,592,000","1,416,727,000","666,731,000","1,052,351,331.65","1,089,899,958.54","976,385,489.7","885,620,539.1","509,405,306.4","446,811,691.2"
				GrossAccountsReceivable,,"389,000,000",,"450,000,000","3,359,000,000","3,266,000,000","2,708,721,000","2,737,454,000","5,928,091,000","4,220,135,000",,,,,,,"1,073,245,732.79","1,121,145,949.68",,,,
