name,ttm,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014
MarketCap,"935,800,817,527","795,031,530,880","921,138,319,230","842,955,136,480","751,068,984,851","816,907,454,560","723,558,708,460","834,976,811,824","779,552,704,564","719,414,645,393","729,458,189,676","669,590,226,398","636,867,974,280","580,433,607,840","539,067,897,721","544,870,078,440","479,246,481,810","517,784,506,950","528,168,435,200","428,655,184,860","363,461,833,080","376,199,382,195","359,503,564,566","395,352,513,468","392,018,013,395","375,779,584,963"
EnterpriseValue,"835,375,817,527","691,323,530,880","813,709,319,230","735,061,136,480","649,852,984,851","711,779,454,560","621,128,708,460","736,703,811,824","681,969,704,564","621,512,645,393","633,279,189,676","578,832,226,398","548,365,974,280","498,035,607,840","459,949,897,721","470,613,078,440","409,190,481,810","449,938,506,950","460,632,435,200","364,108,184,860","303,260,833,080","317,041,382,195","302,585,564,566","339,389,513,468","338,882,013,395","322,307,584,963"
PeRatio,"27.712","23.654","28.704","24.616","27.111","26.849","38.86","51.554","47.273","57.322","35.008","34.776","30.742","29.787","28.241","30.104","29.129","32.616","35.133","30.255","25.845","26.961","27.905","30.126","31.64","30.785"
ForwardPeRatio,"32.468","21.368","24.51","21.097","23.419","24.876","21.787","24.814","25.381","25.063","25.381","23.256","22.831","20.202","18.939","19.157","20.619","19.121","22.523","18.282","16.103","16.949","17.762","19.048","19.048","9.149"
PegRatio,"1.983","1.251","1.862","1.563","1.746","1.77","1.061","1.2","0.916","0.939","1.299","1.332","1.246","1.229","1.149","1.237","1.791","1.467","2.107","1.48","1.315","1.637","1.419","1.27","1.443","0.608"
PsRatio,"5.734","5.019","6.033","5.765","5.345","6.031","5.615","6.784","6.702","6.549","7.027","6.773","6.707","6.421","6.297","6.625","6.171","6.884","7.305","6.024","5.28","5.689","5.294","6.031","6.262","6.285"
PbRatio,"4.601","3.948","4.72","4.382","4.089","4.589","4.241","5.127","4.828","4.702","4.628","4.494","4.344","4.129","3.979","4.189","3.847","4.252","4.487","3.743","3.29","3.573","3.618","4.084","4.234","4.295"
EnterprisesValueRevenueRatio,"5.012","16.796","17.661","18.15","16.687","19.587","15.814","21.835","20.883","19.955","19.592","20.842","21.083","20.123","17.647","20.962","19.032","22.212","21.597","19.497","17.107","18.371","16.715","20.54","21.24","20.902"
EnterprisesValueEBITDARatio,"16.19","63.506","57.571","63.526","43.303","65.942","48.981","59.097","107.295","49.487","62.825","59.264","91.045","59.666","53.626","61.358","53.552","68.903","69.477","59.061","48.787","54.596","52","62.514","61.514","57.741"
