name,ttm,10/31/2019,10/31/2018,10/31/2017,10/31/2016,10/31/2015,10/31/2014,10/31/2013,10/31/2012,10/31/2011,10/31/2010,10/31/2009,10/31/2008,10/31/2007,10/31/2006,10/31/2005,10/31/2004,10/31/2003,10/31/2002,10/31/2001,10/31/2000,10/31/1999,10/31/1998,10/31/1997,10/31/1996,10/31/1995,10/31/1994,10/31/1993,10/31/1992,10/31/1991,10/31/1990,10/31/1989,10/31/1988,10/31/1987,10/31/1986,10/31/1985
TotalRevenue,"38,588,000,000","38,941,000,000","37,021,300,000","29,115,600,000","26,363,500,000","28,609,300,000","35,815,700,000","37,621,000,000","35,963,200,000","31,841,700,000","25,872,500,000","23,016,200,000","28,292,900,000","24,082,200,000","22,147,800,000","21,930,500,000","19,986,100,000","15,534,600,000","13,947,000,000","13,292,900,000","12,963,600,000","11,521,700,000","13,625,800,000","12,617,200,000","11,127,700,000","10,118,200,000","8,966,900,000","7,693,800,000","6,930,700,000","7,034,200,000","7,847,600,000","6,233,900,000","5,364,800,000","4,134,500,000","3,516,300,000","4,060,600,000"
	OperatingRevenue,"38,049,000,000","38,379,000,000","36,457,300,000","28,616,600,000","25,898,500,000","28,156,300,000","35,242,700,000","37,113,000,000","35,482,200,000","31,388,700,000","25,398,500,000","22,598,200,000","27,871,900,000","21,489,100,000","19,884,000,000","20,126,300,000","18,439,200,000","14,013,600,000","12,338,800,000","11,662,400,000","12,963,600,000","11,521,700,000","13,625,800,000","12,617,200,000","11,127,700,000","10,118,200,000","8,966,900,000","7,693,800,000","6,930,700,000","7,034,200,000","7,847,600,000","6,233,900,000","5,364,800,000","4,134,500,000","3,516,300,000","4,060,600,000"
CostOfRevenue,"28,114,000,000","28,486,000,000","26,985,800,000","21,001,000,000","19,174,600,000","20,983,200,000","25,590,800,000","26,551,600,000","25,912,600,000","22,793,800,000","18,554,200,000","17,654,600,000","21,006,800,000","16,252,800,000","15,362,000,000","16,117,800,000","14,217,800,000","11,288,800,000","10,111,800,000","9,852,400,000","8,607,400,000","7,900,500,000","8,991,300,000","8,209,500,000","7,148,800,000","6,694,300,000","5,788,700,000","5,154,500,000","4,681,800,000","4,715,900,000","5,258,200,000","4,832,100,000","4,179,100,000","3,450,100,000","3,034,400,000","3,160,800,000"
GrossProfit,"10,474,000,000","10,455,000,000","10,035,500,000","8,114,600,000","7,188,900,000","7,626,100,000","10,224,900,000","11,069,400,000","10,050,600,000","9,047,900,000","7,318,300,000","5,361,600,000","7,286,100,000","7,829,400,000","6,785,800,000","5,812,700,000","5,768,300,000","4,245,800,000","3,835,200,000","3,440,500,000","4,356,200,000","3,621,200,000","4,634,500,000","4,407,700,000","3,978,900,000","3,423,900,000","3,178,200,000","2,539,300,000","2,248,900,000","2,318,300,000","2,589,400,000","1,401,800,000","1,185,700,000","684,400,000","481,900,000","899,800,000"
OperatingExpense,"6,519,000,000","6,392,000,000","5,979,100,000","5,353,300,000","4,980,800,000","4,871,400,000","5,444,400,000","5,601,800,000","5,330,600,000","4,835,900,000","4,303,100,000","4,030,600,000","4,183,300,000","4,002,700,000","3,594,500,000","2,895,900,000","3,062,500,000","2,646,000,000","2,595,400,000","2,699,600,000","3,075,400,000","2,928,700,000","2,750,800,000","2,652,600,000","2,391,800,000","2,111,100,000","2,017,200,000","1,850,400,000","1,822,000,000","1,733,600,000","1,600,100,000","1,441,900,000","898,700,000","919,800,000","969,200,000","925,000,000"
	SellingGeneralAndAdministration,"3,739,000,000","3,694,000,000","3,630,500,000","3,253,600,000","2,951,700,000","3,056,300,000","3,608,400,000","3,809,500,000","3,662,000,000","3,361,700,000","2,968,700,000","2,780,600,000","2,960,200,000","3,185,900,000","2,868,700,000","2,218,600,000","2,450,900,000","2,068,700,000","2,067,600,000","2,109,500,000","1,885,400,000","1,957,000,000","1,888,400,000","1,874,700,000","2,080,400,000","1,828,000,000","1,760,500,000","1,593,200,000","1,571,600,000","1,524,400,000","1,396,300,000","1,249,000,000","711,200,000","734,100,000","766,600,000","730,500,000"
		GeneralAndAdministrativeExpense,"3,739,000,000","3,694,000,000","3,630,500,000","3,253,600,000","2,951,700,000","3,056,300,000","3,608,400,000","3,809,500,000","3,662,000,000","3,361,700,000","2,968,700,000","2,780,600,000","2,960,200,000",,,,,,,,,,,,,,,,,,,,,,,
			SalariesAndWages,,"67,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			InsuranceAndClaims,,"210,000,000","175,000,000","187,000,000","188,000,000","183,000,000","324,000,000","204,000,000","245,000,000","193,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherGandA,"3,596,000,000","3,551,000,000","3,455,500,000","3,066,600,000","2,763,700,000","2,873,300,000","3,284,400,000","3,605,500,000","3,417,000,000","3,168,700,000","2,968,700,000","2,780,600,000","2,960,200,000",,,,,,,,,,,,,,,,,,,,,,,
