name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998
MarketCap,"5,999,156,777","13,388,445,512","14,556,292,956","14,967,903,808","21,245,783,458","9,187,508,114","19,250,531,936","18,592,325,764","15,168,242,459","10,971,736,022","8,865,896,198","7,194,786,965","4,263,804,965","6,031,047,152","5,601,545,113","2,919,022,552","2,539,641,895","1,432,652,579","933,078,911","829,495,254","440,816,695","391,157,000","520,930,857"
EnterpriseValue,"16,032,156,777","23,384,445,512","24,096,292,956","26,341,903,808","32,232,783,458","19,816,508,114","27,805,531,936","26,196,325,764","21,488,242,459","16,076,736,022","13,496,896,198","12,385,786,965","8,538,804,965","9,591,047,152","7,785,345,113","4,637,648,552","3,651,149,895","2,074,765,579","1,538,562,911","1,282,143,254","729,544,695","820,257,000","690,430,857"
PeRatio,"3.109","4.984","13.45","22.435","63.314","19.091","22.509","17.729","18.85","17.53","26.163","15.919","12.993","20.635","17.067","16.626","19.454","32.46","18.209","23.205","10.508",,"32.061"
ForwardPeRatio,"5.076","11.087","9.99","12.903","20.704","15.65","20.121","16.611","16.026","15.873","19.763",,,,,,,,,,,,
PegRatio,"57.265","7.061","0.46","0.909","1.119",,"12.423","4.616","0.938","3.428","3.955",,,,,,,,,,,,
PsRatio,"0.196","0.471","0.444","0.59","0.671","0.326","0.416","0.43","0.393","0.329","0.335","0.374","0.14","0.291","0.148","0.095","0.114","0.138","0.133","0.142","0.138","0.087","4.622"
PbRatio,"0.459","1.032","1.282","1.464","2.397","1.126","2.385","2.6","2.285","2.303","2.042","1.757","1.2","1.761","3.045","2.23","2.373","1.919","1.824","2.059","1.979","2.027","1.877"
EnterprisesValueRevenueRatio,"0.478","0.695","0.708","1.005","1.597","0.856","0.64","0.62","0.569","0.469","0.521","0.669","0.284","0.47","0.347","0.149","0.174","0.165","0.184","0.187","0.11","0.174","3.914"
EnterprisesValueEBITDARatio,"-14.063","7.147","7.161","12.925","18.784","10.597","12.147","12.083","11.014","10.433","13.271","11.841","10.607","13.721","17.107","12.915","14.766","14.306","11.961","12.737","7.773","9.311","103.049"
