name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001
NetNonOperatingInterestIncomeExpense,"-85,754,000","-85,754,000","-98,685,000","-126,961,000","-136,800,000","-112,569,000","-105,802,000","-128,793,000","-167,425,000","-140,806,000","-182,735,000","-183,017,000",,,,,,,,
	InterestIncomeNonOperating,,,"8,585,000","9,853,000","8,051,000","6,311,000","6,233,000","6,289,000","7,643,000","9,443,000","8,416,000","6,129,000",,,,,,,,
	InterestExpenseNonOperating,"85,754,000","85,754,000","107,270,000","136,814,000","144,851,000","118,880,000","112,035,000","135,082,000","175,068,000","150,249,000","191,151,000","189,146,000",,,,,,,,
	TotalOtherFinanceCost,"85,754,000","85,754,000",,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"117,254,000","117,254,000","404,576,000","239,440,000","217,901,000","167,126,000","148,469,000","-62,927,000","57,877,000","120,448,000","15,709,000","-59,470,000","-1,228,482,000","-5,228,000","8,063,000","31,039,000","-27,174,000","-36,817,000","-36,000",
	GainOnSaleOfSecurity,"19,817,000","19,817,000","14,874,000","19,828,000","15,862,000","10,771,000","57,659,000","13,552,000","5,881,000","12,966,000","7,296,000",,,,,,,,,
	EarningsFromEquityInterest,"160,925,000","160,925,000","324,664,000","210,207,000","197,351,000","162,849,000","101,714,000","64,422,000","60,729,000","104,776,000","26,561,000","-34,095,000","-80,130,000","64,939,000","33,300,000","38,425,000","19,475,000",,,
	SpecialIncomeCharges,"-92,395,000","-92,395,000","-27,982,000","0","0","-2,685,000","-23,087,000","-154,424,000","-19,826,000","2,706,000","-18,148,000","-25,375,000","-1,148,352,000","-70,167,000","-25,237,000","-7,386,000","-46,649,000","-36,817,000","-36,000",
		RestructuringAndMergernAcquisition,,,,,,,,,,,,,,"56,932,000",,,"25,574,000","36,817,000","36,000",
		ImpairmentOfCapitalAssets,"89,787,000","89,787,000",,,,"0","0","98,129,000","19,826,000",,"0","0",,,,,,,,
		WriteOff,,,,,,,,,,"0","18,148,000","29,255,000",,,,,,,,
		OtherSpecialCharges,"2,608,000","2,608,000","27,982,000",,,"2,685,000","23,087,000","56,295,000",,"-2,706,000",,"-3,880,000",,"13,235,000",,,"21,075,000",,,
	OtherNonOperatingIncomeExpenses,"28,907,000","28,907,000","93,020,000","9,405,000","4,688,000","-3,809,000","12,183,000","13,523,000","11,093,000",,,,,,,,,,,
PretaxIncome,"1,361,345,000","1,361,345,000","1,379,006,000","1,164,093,000","880,726,000","879,730,000","777,262,000","508,985,000","489,478,000","429,538,000","272,057,000","-645,000","-971,481,000","580,514,000","516,897,000","356,222,000","108,254,000","-40,980,000","48,833,000","35,442,000"
TaxProvision,"69,895,000","69,895,000","313,058,000","466,147,000","296,662,000","320,853,000","263,759,000","187,187,000","185,322,000","189,103,000","130,368,000","26,993,000","50,810,000","192,643,000","198,326,000","138,881,000","43,529,000","-6,276,000","30,106,000","18,016,000"
NetIncomeCommonStockholders,"1,282,357,000","1,282,357,000","1,063,219,000","691,479,000","571,973,000","547,132,000","484,503,000","316,538,000","315,555,000","239,162,000","200,345,000","33,341,000","-1,012,066,000","390,505,000","318,571,000","217,341,000","64,725,000","-34,704,000","18,727,000","17,426,000"
	NetIncome,"1,282,357,000","1,282,357,000","1,063,219,000","691,479,000","571,973,000","547,132,000","484,503,000","316,538,000","315,555,000","239,162,000","200,345,000","33,341,000","-1,012,066,000","390,505,000","318,571,000","217,341,000","64,725,000","-34,704,000","18,727,000","17,426,000"
		NetIncomeIncludingNoncontrollingInterests,"1,291,450,000","1,291,450,000","1,065,948,000","697,946,000","584,064,000","558,877,000","513,503,000","348,795,000","304,787,000","290,325,000","156,009,000","-27,638,000","-1,066,264,000","402,380,000","324,691,000","219,504,000","64,725,000","-34,704,000","18,727,000","17,426,000"
			NetIncomeContinuousOperations,"1,291,450,000","1,291,450,000","1,065,948,000","697,946,000","584,064,000","558,877,000","513,503,000","321,798,000","304,156,000","240,435,000","141,689,000","-27,638,000","-1,022,291,000","387,871,000","318,571,000","217,341,000","64,725,000","-34,704,000","18,727,000","17,426,000"
			NetIncomeDiscontinuousOperations,,,,,,"0","0","26,997,000","631,000","49,890,000","14,320,000","0","10,225,000","2,634,000",,,,,,
		MinorityInterests,"-9,093,000","-9,093,000","-2,729,000","-6,467,000","-12,091,000","-11,745,000","-29,000,000","-32,257,000","10,768,000","-51,163,000","44,336,000","60,979,000","54,198,000","-11,875,000","-6,120,000","-2,163,000",,,,
DilutedNIAvailtoComStockholders,"1,282,357,000","1,282,357,000","1,063,219,000","691,479,000","571,973,000","547,132,000","484,503,000","316,538,000","315,555,000","239,162,000","200,345,000","33,341,000","-1,012,066,000","390,505,000","318,571,000","217,341,000","64,725,000","-34,704,000","18,727,000","17,426,000"
BasicEPS,,,"3.13","2.05","1.71","1.64","1.47","0.96","0.98","0.75","0.64","0.12","-4.81","1.71","1.41","0.98","0.317","-0.63","0.417","0.74"
DilutedEPS,,,"3.1","2.03","1.69","1.63","1.45","0.95","0.97","0.74","0.63","0.12","-4.81","1.66","1.35","0.947","0.303","-0.63","0.41","0.733"
BasicAverageShares,,,"339,321,056","337,658,017","335,414,831","332,616,301","330,620,206","328,110,004","322,315,576","318,454,191","313,873,439","277,361,783","210,539,032","228,476,724","226,685,122","222,129,066","203,326,218","55,119,354","45,075,924","23,535,012"
DilutedAverageShares,,,"343,122,741","340,783,556","338,424,563","336,414,856","334,171,509","331,762,854","327,044,145","323,723,755","319,016,887","279,995,081","210,539,032","234,978,464","235,118,341","229,855,056","214,035,219","55,119,354","45,666,333","23,729,391"
TotalOperatingIncomeAsReported,"1,259,875,000","1,259,875,000","1,087,989,000","1,071,442,000","815,487,000","835,944,000","792,254,000","616,128,000","585,081,000","462,862,000","446,379,000","241,842,000","-788,469,000","698,971,000","550,139,000","372,406,000","171,008,000","40,195,000","106,062,000","62,732,000"
TotalExpenses,"22,564,246,000","22,564,246,000","20,266,973,000","13,157,994,000","12,271,964,000","10,030,637,000","8,315,323,000","6,484,089,000","5,915,073,000","5,455,515,000","4,676,233,000","3,937,896,000","5,917,286,000","5,278,346,000","3,481,888,000","2,538,235,000","2,168,514,000","1,553,062,000","1,064,179,000","500,096,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"1,282,357,000","1,282,357,000","1,063,219,000","691,479,000","571,973,000","547,132,000","484,503,000","316,538,000","315,555,000","239,162,000","200,345,000","33,341,000","-1,012,066,000","390,505,000","318,571,000","217,341,000","64,725,000","-34,704,000","18,727,000","17,426,000"
NormalizedIncome,"1,351,233,522","1,351,233,522","1,073,312,160","679,582,200","561,504,080","541,956,960","461,685,480","378,290,360","323,569,900","179,085,200","193,078,800","49,834,750","-275,862,200","434,753,150.055","334,124,923.368","221,847,405.068","92,714,400","-3,525,445.388","18,748,600","17,426,000"
InterestIncome,,,"8,585,000","9,853,000","8,051,000","6,311,000","6,233,000","6,289,000","7,643,000","9,443,000","8,416,000","6,129,000",,,,,,,,
InterestExpense,"85,754,000","85,754,000","107,270,000","136,814,000","144,851,000","118,880,000","112,035,000","135,082,000","175,068,000","150,249,000","191,151,000","189,146,000",,,,,,,,
NetInterestIncome,"-85,754,000","-85,754,000","-98,685,000","-126,961,000","-136,800,000","-112,569,000","-105,802,000","-128,793,000","-167,425,000","-140,806,000","-182,735,000","-183,017,000",,,,,,,,
EBIT,"1,447,099,000","1,447,099,000","1,486,276,000","1,300,907,000","1,025,577,000","998,610,000","889,297,000","644,067,000","664,546,000","579,787,000","463,208,000","188,501,000","-788,469,000","755,903,000","550,139,000","372,406,000","196,582,000","77,012,000","106,098,000","62,732,000"
EBITDA,"1,886,323,000"
ReconciledCostOfRevenue,"18,689,013,000","18,689,013,000","16,449,212,000","9,893,226,000","9,123,727,000","7,082,932,000","5,611,262,000","4,188,509,000","3,741,254,000","3,455,919,000","2,959,589,000","2,447,885,000","2,914,967,000","3,192,335,000","2,090,417,000","1,463,484,000","1,189,078,000","796,408,000",,
ReconciledDepreciation,"439,224,000","439,224,000","451,988,000","406,114,000","366,927,000","314,096,000","265,101,000","191,270,000","170,905,000","116,930,000","108,962,000","99,473,000","114,571,000","121,652,000","87,690,000","52,119,000","69,544,000","92,622,000","24,614,000","12,198,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"1,282,357,000","1,282,357,000","1,063,219,000","691,479,000","571,973,000","547,132,000","484,503,000","289,541,000","314,924,000","189,272,000","186,025,000","33,341,000","-1,022,291,000","387,871,000","318,571,000","217,341,000","64,725,000","-34,704,000","18,727,000","17,426,000"
TotalUnusualItemsExcludingGoodwill,"-72,578,000","-72,578,000","-13,108,000","19,828,000","15,862,000","8,086,000","34,572,000","-140,872,000","-13,945,000","15,672,000","-10,852,000","-25,375,000","-1,148,352,000","-70,167,000","-25,237,000","-7,386,000","-46,649,000","-36,817,000","-36,000",
TotalUnusualItems,"-72,578,000","-72,578,000","-13,108,000","19,828,000","15,862,000","8,086,000","34,572,000","-140,872,000","-13,945,000","15,672,000","-10,852,000","-25,375,000","-1,148,352,000","-70,167,000","-25,237,000","-7,386,000","-46,649,000","-36,817,000","-36,000",
NormalizedEBITDA,"1,958,901,000","1,958,901,000","1,951,372,000","1,687,193,000","1,376,642,000","1,304,620,000","1,119,826,000","976,209,000","849,396,000","681,045,000","583,022,000","313,349,000","474,454,000","947,722,000","663,066,000","431,911,000","312,775,000","206,451,000","130,748,000","74,930,000"
TaxRateForCalcs,"0.051","0.051","0.23","0.4","0.34","0.36","0.34","0.37","0.38","0.35","0.35","0.35","0.35","0.332","0.384","0.39","0.4","0.153","0.4","0.4"
TaxEffectOfUnusualItems,"-3,701,478","-3,701,478","-3,014,840","7,931,200","5,393,080","2,910,960","11,754,480","-52,122,640","-5,299,100","5,485,200","-3,798,200","-8,881,250","-401,923,200","-23,284,849.945","-9,683,076.632","-2,879,594.932","-18,659,600","-5,638,445.388","-14,400","0"
