name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,06/30/1997,06/30/1996,06/30/1995,06/30/1994
				Properties,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,
				LandAndImprovements,"324,501,000","316,590,000","294,533,000","251,316,000","229,857,000","229,684,000","336,079,000","377,748,000","614,697,000","560,368,000","686,716,000","686,716,000","677,314,000","261,428,000","338,565,000","287,726,000","142,571,000","143,079,000","166,079,000",,,,,,,,
				BuildingsAndImprovements,"3,090,974,000","3,084,337,000","2,935,539,000","2,915,664,000","2,539,578,000","2,534,618,000","3,852,039,000","3,827,980,000","3,513,230,000","3,409,416,000","1,980,086,000","1,863,998,000","1,829,335,000","1,939,611,000","2,035,690,000","1,826,957,000","871,162,000","862,091,000","815,247,000",,,,,,,,
				MachineryFurnitureEquipment,"1,837,431,000","1,721,424,000","1,550,630,000","1,482,988,000","1,391,020,000","1,319,547,000","1,521,265,000","1,493,770,000","1,353,941,000","1,329,911,000","1,031,281,000","834,391,000","790,451,000","718,647,000","804,877,000","790,781,000","644,169,000","611,695,000","560,661,000",,,,,,,,
				OtherProperties,"936,170,000",,,"726,000","7,404,000","11,502,000","21,750,000","50,720,000","37,368,000",,,"168,427,000","166,287,000","165,362,000",,,,,,,,,,,,,
				ConstructionInProgress,"56,069,000","66,752,000","59,538,000","86,226,000","42,497,000","35,675,000","72,141,000",,,,"721,990,000","820,818,000","241,241,000","95,556,000","305,506,000","214,947,000","50,139,000","34,696,000","61,917,000",,,,,,,,
			AccumulatedDepreciation,"-2,636,422,000","-2,473,039,000","-2,300,454,000","-2,131,751,000","-1,985,014,000","-1,844,918,000","-2,297,661,000","-2,125,230,000","-1,977,128,000","-1,827,762,000","-1,260,896,000","-1,125,096,000","-988,592,000","-1,051,159,000","-750,153,000","-843,344,000","-749,225,000","-692,958,000","-623,504,000","-548,148,000","-482,700,000","-455,800,000","-399,300,000","-377,900,000","-334,400,000","-286,300,000","-239,600,000"
		GoodwillAndOtherIntangibleAssets,"2,550,178,000","2,528,772,000","1,731,170,000","1,708,430,000","1,575,364,000","1,619,559,000","1,755,970,000","1,814,567,000","787,594,000","674,290,000","635,702,000","635,739,000","942,301,000","910,956,000","911,044,000","936,557,000","449,510,000","449,510,000","457,984,000","345,304,000","354,700,000","202,600,000","208,000,000","125,100,000","10,500,000","10,600,000","11,000,000"
			Goodwill,"1,083,287,000","1,062,102,000","888,224,000","826,476,000","685,310,000","685,310,000","685,310,000","694,929,000","213,576,000","213,576,000","213,576,000","213,576,000","404,206,000","404,206,000",,,,,,,,,,,,,
			OtherIntangibleAssets,"1,466,891,000","1,466,670,000","842,946,000","881,954,000","890,054,000","934,249,000","1,070,660,000","1,119,638,000","574,018,000","460,714,000","422,126,000","422,163,000","538,095,000","506,750,000","911,044,000","936,557,000","449,510,000","449,510,000","457,984,000","345,304,000","354,700,000","202,600,000","208,000,000","125,100,000","10,500,000","10,600,000","11,000,000"
		InvestmentProperties,,,,,,,"0","331,770,000",,,,,,,,,,,,,,,,,,,
		InvestmentsAndAdvances,,,,"0","244,621,000","222,717,000","0","21,382,000","21,367,000","5,185,000","394,220,000",,,,,,,,,,,,,,,,
			LongTermEquityInvestment,,,,"0","244,621,000","222,717,000",,,,,,,,,,,,,,,,,,,,,
				InvestmentsinSubsidiariesatCost,,,,"0","244,621,000","222,717,000",,,,,,,,,,,,,,,,,,,,,
			OtherInvestments,,,,,,,"0","21,382,000",,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,"0","5,475,000","5,183,000",,,"56,540,000","84,209,000","85,468,000","32,099,000","34,993,000",,,,,,,,,,,,,,,,,
			NonCurrentDeferredTaxesAssets,"0","5,475,000","5,183,000",,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"91,750,000","106,277,000","81,128,000","49,205,000","48,341,000","52,050,000","61,259,000","98,425,000","1,156,992,000","1,271,262,000","78,121,000","505,986,000","490,131,000","486,220,000","491,281,000","443,353,000","305,040,000","240,937,000","185,641,000","143,773,000","45,700,000","38,800,000","48,500,000","65,600,000","58,500,000","53,700,000","63,300,000"
TotalLiabilitiesNetMinorityInterest,"5,384,903,000","4,610,598,000","3,584,954,000","3,736,625,000","3,842,889,000","4,040,837,000","5,091,294,000","5,865,066,000","4,508,975,000","4,296,294,000","3,303,588,000","3,461,905,000","3,102,190,000","2,791,347,000","3,326,967,000","2,975,262,000","1,431,744,000","1,504,429,000","1,401,176,000","1,247,836,000","1,177,000,000","919,000,000","955,300,000","838,900,000","720,100,000","746,900,000","671,900,000"
	CurrentLiabilities,"556,893,000","469,701,000","379,304,000","365,504,000","355,071,000","357,195,000","453,863,000","750,564,000","472,020,000","612,215,000","295,359,000","353,323,000","380,132,000","331,990,000","439,826,000","322,304,000","200,301,000","177,536,000","167,083,000","157,017,000","136,900,000","117,700,000","112,300,000","99,100,000","95,800,000","129,300,000","130,800,000"
		PayablesAndAccruedExpenses,"411,965,000","416,384,000","355,323,000","335,168,000","325,321,000","324,355,000","417,425,000","455,752,000","241,793,000","343,466,000","247,832,000","233,819,000","307,288,000","299,931,000","305,961,000","267,285,000","191,961,000","174,039,000","159,524,000","38,540,000","36,500,000","32,100,000","28,500,000","30,800,000","47,200,000","50,400,000","72,200,000"
			Payables,"98,811,000","118,050,000","111,976,000","84,086,000","75,803,000","85,089,000","75,478,000","91,210,000","103,645,000","63,687,000","73,255,000","50,128,000","74,073,000","77,532,000","92,556,000","69,935,000","35,714,000","35,024,000","35,302,000","38,540,000","36,500,000","32,100,000","28,500,000","30,800,000","47,200,000","50,400,000","72,200,000"
				AccountsPayable,"91,003,000","111,172,000","106,323,000","84,086,000","75,803,000","85,089,000","75,478,000","91,210,000","98,015,000","49,546,000","39,127,000","50,128,000","74,073,000","77,532,000","92,556,000","69,935,000","35,714,000","35,024,000","35,302,000","38,540,000","36,500,000","32,100,000","28,500,000","30,800,000","47,200,000","50,400,000","72,200,000"
				TotalTaxPayable,"0","173,000","21,000",,,,,,"5,630,000","6,504,000",,,,,,,,,,,,,,,,,
					IncomeTaxPayable,"0","173,000","21,000",,,,,,,"6,504,000",,,,,,,,,,,,,,,,,
				DividendsPayable,"7,808,000","6,705,000","5,632,000",,,,,,,,,,,,,,,,,,,,,,,,
				OtherPayable,,,,,,,,,,"7,637,000","34,128,000",,,,,,,,,,,,,,,,
			CurrentAccruedExpenses,"313,154,000","298,334,000","243,347,000","251,082,000","249,518,000","239,266,000","341,947,000","364,542,000","138,148,000","279,779,000","174,577,000","183,691,000","233,215,000","222,399,000","213,405,000","197,350,000","156,247,000","139,015,000","124,222,000",,,,,,,,
				InterestPayable,"32,239,000","35,734,000","19,858,000","33,407,000","35,337,000","33,985,000","47,497,000","67,145,000","41,344,000",,,,,,,,,,,,,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,,,,,,,,,"80,720,000",,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"114,680,000","24,181,000","23,981,000","30,336,000","29,750,000","29,753,000","33,559,000","286,683,000","43,230,000","25,690,000","47,527,000","616,000","629,000","5,550,000","5,729,000","5,682,000","1,463,000","1,487,000","2,455,000","2,485,000","1,700,000","2,000,000","1,800,000","1,800,000","4,000,000","36,300,000","21,300,000"
			CurrentDebt,"26,994,000","24,181,000","23,981,000","30,336,000","29,750,000","29,753,000","33,559,000","286,683,000","43,230,000","25,690,000","47,527,000","616,000","629,000","5,550,000","5,729,000","5,682,000","1,463,000","1,487,000","2,455,000","2,485,000","1,700,000","2,000,000","1,800,000","1,800,000","4,000,000","36,300,000","21,300,000"
				CurrentNotesPayable,,,,,,,,,,"0","46,875,000",,,,,,,,,,,,,,,,
				OtherCurrentBorrowings,"26,994,000",,,,,,,,,"25,690,000","652,000",,,,,,,,,,,,,,,,
			CurrentCapitalLeaseObligation,"87,686,000",,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,"22,854,000","21,687,000","18,922,000",,"0","3,087,000","2,879,000","8,129,000",,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesLiabilities,,,,,"0","3,087,000","2,879,000","8,129,000",,,,,,,,,,,,,,,,,,,
			CurrentDeferredRevenue,"22,854,000","21,687,000","18,922,000",,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentLiabilities,"7,394,000","7,449,000","4,928,000",,,,,,"106,277,000","243,059,000",,"118,888,000","72,215,000","26,509,000","128,136,000","49,337,000","6,877,000","2,010,000","5,104,000","115,992,000","98,700,000","83,600,000","82,000,000","66,500,000","44,600,000","42,600,000","37,300,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"4,828,010,000","4,140,897,000","3,205,650,000","3,371,121,000","3,487,818,000","3,683,642,000","4,637,431,000","5,114,502,000","4,036,955,000","3,684,079,000","3,008,229,000","3,108,582,000","2,722,058,000","2,459,357,000","2,887,141,000","2,652,958,000","1,231,443,000","1,326,893,000","1,234,093,000","1,090,819,000","1,040,100,000","801,300,000","843,000,000","739,800,000","624,300,000","617,600,000","541,100,000"
		LongTermDebtAndCapitalLeaseObligation,"4,579,222,000","3,955,119,000","3,051,899,000","3,199,119,000","3,239,799,000","3,431,638,000","4,352,932,000","4,827,853,000","3,347,226,000","3,193,065,000","2,576,911,000","2,647,058,000","2,265,929,000","2,133,016,000","2,552,795,000","2,304,343,000","1,097,589,000","1,227,324,000","1,143,358,000","1,016,813,000","982,100,000","774,900,000","842,900,000","739,800,000","590,800,000","588,000,000","525,600,000"
			LongTermDebt,"3,738,937,000","3,955,119,000","3,051,899,000","3,199,119,000","3,239,799,000","3,431,638,000","4,352,932,000","4,827,853,000","3,347,226,000","3,193,065,000","2,576,911,000","2,647,058,000","2,265,929,000","2,133,016,000","2,552,795,000","2,304,343,000","1,097,589,000","1,227,324,000","1,143,358,000","1,016,813,000","982,100,000","774,900,000","842,900,000","739,800,000","590,800,000","588,000,000","525,600,000"
			LongTermCapitalLeaseObligation,"840,285,000",,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"162,695,000","121,262,000","89,075,000","83,980,000","162,189,000","142,263,000","155,218,000","139,943,000","379,958,000","405,155,000","367,862,000","313,743,000","365,370,000","301,639,000","334,346,000","348,615,000","133,854,000","99,569,000","90,735,000","74,006,000","57,900,000","26,400,000",,,"33,500,000","29,600,000","15,500,000"
			NonCurrentDeferredTaxesLiabilities,"162,695,000","121,262,000","89,075,000","83,980,000","162,189,000","142,263,000","155,218,000","139,943,000","379,958,000","405,155,000","367,862,000","313,743,000","365,370,000","301,639,000","334,346,000","348,615,000","133,854,000","99,569,000","90,735,000","74,006,000","57,900,000","26,400,000",,,"33,500,000","29,600,000","15,500,000"
		TradeandOtherPayablesNonCurrent,,,,,,,,,"45,598,000","44,813,000",,,,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,"86,093,000","64,516,000","64,676,000","88,022,000","85,830,000","109,741,000","129,281,000","146,706,000","264,173,000","85,859,000","63,456,000","147,781,000","90,759,000","24,702,000",,,,,,,"100,000",,"100,000",,,,
TotalEquityGrossMinorityInterest,"1,265,242,000","1,145,741,000","1,100,976,000","934,126,000","508,011,000","438,087,000","650,437,000","467,127,000","1,374,079,000","1,406,252,000","1,156,369,000","1,143,522,000","1,385,406,000","1,109,952,000","1,098,004,000","943,770,000","441,253,000","408,561,000","353,737,000","329,778,000","267,000,000","227,300,000","197,100,000","191,300,000","233,300,000","202,600,000","164,400,000"
	StockholdersEquity,"1,265,242,000","1,145,741,000","1,100,976,000","934,076,000","507,961,000","438,037,000","469,987,000","303,791,000","1,202,092,000","1,189,205,000","1,156,369,000","1,143,522,000","1,385,406,000","1,109,952,000","1,098,004,000","943,770,000","441,253,000","408,561,000","353,737,000","329,778,000","267,000,000","227,300,000","197,100,000","191,300,000","233,300,000","202,600,000","164,400,000"
		CapitalStock,"1,115,000","1,118,000","1,126,000","1,129,000","1,117,000","1,093,000","1,082,000","869,000","863,000","862,000","861,000","878,000","877,000","871,000","893,000","875,000","650,000","648,000","624,000","622,000","600,000",,,,,,
			PreferredStock,"0","0","0","0",,"0","0","0","0","0",,,,,,,,,,,,,,,,,
			CommonStock,"1,115,000","1,118,000","1,126,000","1,129,000","1,117,000","1,093,000","1,082,000","869,000","863,000","862,000","861,000","878,000","877,000","871,000","893,000","875,000","650,000","648,000","624,000","622,000","600,000",,,,,,
		AdditionalPaidInCapital,"883,715,000","892,331,000","931,858,000","953,440,000","945,041,000","922,112,000","902,496,000","655,694,000","644,174,000","635,028,000","623,035,000","616,304,000","599,751,000","561,298,000","619,853,000","574,723,000","162,123,000","163,347,000","142,757,000","142,020,000","142,000,000",,,,,,
		RetainedEarnings,"380,942,000","253,357,000","168,174,000","-19,878,000","-437,881,000","-485,115,000","-432,074,000","-351,810,000","557,055,000","560,909,000","550,599,000","546,358,000","795,693,000","544,080,000","473,964,000","370,089,000","283,352,000","252,098,000","212,086,000","187,136,000","124,400,000","86,100,000","57,500,000","52,600,000","130,100,000","102,000,000","65,700,000"
		GainsLossesNotAffectingRetainedEarnings,"-530,000","-1,065,000","-182,000","-615,000","-316,000","-53,000","-1,517,000","-962,000","0","-7,594,000","-18,126,000","-20,018,000","-10,915,000","3,703,000","3,295,000","-1,917,000","-4,872,000","-7,532,000","-1,730,000",,,,,,,,
		OtherEquityInterest,,,,,,,,,,,,,,,"-1,000",,,,,,,"141,200,000","139,600,000","138,700,000","103,200,000","100,600,000","98,700,000"
	MinorityInterest,,,"0","50,000","50,000","50,000","180,450,000","163,336,000","171,987,000","217,047,000",,,,,,,,,,,,,,,,,
TotalCapitalization,"5,004,179,000","5,100,860,000","4,152,875,000","4,133,195,000","3,747,760,000","3,869,675,000","4,822,919,000","5,131,644,000","4,549,318,000","4,382,270,000","3,733,280,000","3,790,580,000","3,651,335,000","3,242,968,000","3,650,799,000","3,248,113,000","1,538,842,000","1,635,885,000","1,497,095,000","1,346,591,000","1,249,100,000","1,002,200,000","1,040,000,000","931,100,000","824,100,000","790,600,000","690,000,000"
CommonStockEquity,"1,265,242,000","1,145,741,000","1,100,976,000","934,076,000","507,961,000","438,037,000","469,987,000","303,791,000","1,202,092,000","1,189,205,000","1,156,369,000","1,143,522,000","1,385,406,000","1,109,952,000","1,098,004,000","943,770,000","441,253,000","408,561,000","353,737,000","329,778,000","267,000,000","227,300,000","197,100,000","191,300,000","233,300,000","202,600,000","164,400,000"
CapitalLeaseObligations,"927,971,000",,,,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"-1,284,936,000","-1,383,031,000","-630,194,000","-774,354,000","-1,067,403,000","-1,181,522,000","-1,285,983,000","-1,510,776,000","414,498,000","514,915,000","520,667,000","507,783,000","443,105,000","198,996,000","186,960,000","7,213,000","-8,257,000","-40,949,000","-104,247,000","-15,526,000","-87,700,000","24,700,000","-10,900,000","66,200,000","222,800,000","192,000,000","153,400,000"
WorkingCapital,"-157,399,000","-69,950,000","-50,641,000","-57,557,000","-97,839,000","-115,245,000","-119,183,000","-394,971,000","-129,126,000","-332,339,000","-102,622,000","-138,875,000","-41,004,000","42,688,000","-151,665,000","-60,249,000","-40,670,000","86,404,000","-36,195,000","-28,446,000","5,700,000","24,000,000","12,400,000","-3,600,000","-9,000,000","-9,900,000","-25,700,000"
InvestedCapital,"5,031,173,000","5,125,041,000","4,176,856,000","4,163,531,000","3,777,510,000","3,899,428,000","4,856,478,000","5,418,327,000","4,592,548,000","4,407,960,000","3,780,807,000","3,791,196,000","3,651,964,000","3,248,518,000","3,656,528,000","3,253,795,000","1,540,305,000","1,637,372,000","1,499,550,000","1,349,076,000","1,250,800,000","1,004,200,000","1,041,800,000","932,900,000","828,100,000","826,900,000","711,300,000"
TangibleBookValue,"-1,284,936,000","-1,383,031,000","-630,194,000","-774,354,000","-1,067,403,000","-1,181,522,000","-1,285,983,000","-1,510,776,000","414,498,000","514,915,000","520,667,000","507,783,000","443,105,000","198,996,000","186,960,000","7,213,000","-8,257,000","-40,949,000","-104,247,000","-15,526,000","-87,700,000","24,700,000","-10,900,000","66,200,000","222,800,000","192,000,000","153,400,000"
TotalDebt,"4,693,902,000","3,979,300,000","3,075,880,000","3,229,455,000","3,269,549,000","3,461,391,000","4,386,491,000","5,114,536,000","3,390,456,000","3,218,755,000","2,624,438,000","2,647,674,000","2,266,558,000","2,138,566,000","2,558,524,000","2,310,025,000","1,099,052,000","1,228,811,000","1,145,813,000","1,019,298,000","983,800,000","776,900,000","844,700,000","741,600,000","594,800,000","624,300,000","546,900,000"
NetDebt,"3,515,954,000","3,729,883,000","2,872,776,000","3,035,593,000","3,110,728,000","3,316,050,000","4,208,653,000","4,921,708,000","3,211,700,000","3,073,132,000","2,531,236,000","2,549,522,000","2,100,857,000","1,969,169,000","2,370,118,000","2,149,302,000","1,010,839,000","1,037,431,000","1,068,698,000","931,239,000","897,600,000","701,000,000","766,400,000","686,400,000","545,800,000","541,100,000","479,900,000"
ShareIssued,"111,542,108","111,757,105","112,634,418","112,896,377","111,614,420","109,277,060","108,155,002","86,871,977","86,572,098","86,244,978","86,130,454","87,814,061","87,747,080","87,105,106","89,286,491","87,537,122","64,981,000","64,761,035","62,363,763","62,234,954","62,228,000","62,028,000","61,670,000","61,524,000","57,214,000","56,999,000","56,817,000"
OrdinarySharesNumber,"111,542,108","111,757,105","112,634,418","112,896,377","111,614,420","109,277,060","108,155,002","86,871,977","86,572,098","86,244,978","86,130,454","87,814,061","87,747,080","87,105,106","89,286,491","87,537,122","64,981,000","64,761,035","62,363,763","62,234,954","62,228,000","62,028,000","61,670,000","61,524,000","57,214,000","56,999,000","56,817,000"
