name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996
			LandAndImprovements,"146,404,000","147,199,000","139,849,000","129,574,000","87,652,000","81,431,000","75,770,000","72,499,000","64,226,000","60,148,000","54,760,000",,,,,,,,,,,,,
			BuildingsAndImprovements,"362,269,000","354,133,000","356,547,000","344,416,000","195,599,000","174,669,000","154,640,000","135,840,000","114,081,000","105,741,000","92,278,000",,,,,,,,,,,,,
			MachineryFurnitureEquipment,"121,536,000","117,561,000","108,598,000","96,404,000","73,121,000","67,392,000","56,526,000","51,548,000","36,212,000","26,114,000","23,752,000",,,,,,,,,,,,,
			ConstructionInProgress,"119,733,000","48,289,000","2,251,000","4,861,000","1,198,000","1,849,000","2,781,000","2,498,000","1,849,000","3,069,000","5,827,000",,,,,,,,,,,,,
			Leases,"16,803,000","16,825,000","15,776,000","11,567,000","6,582,000","5,765,000","5,048,000","5,158,000","5,147,000","5,080,000","5,004,000",,,,,,,,,,,,,
			OtherProperties,"71,316,000",,,,,,,,,,,,,,,,,,,,,,,
		AccumulatedDepreciation,"-126,520,000","-116,818,000","-103,210,000","-82,736,000","-67,914,000","-57,515,000","-49,293,000","-41,789,000","-34,982,000","-29,655,000","-25,417,000",,,,,,,,,,,,,
	GoodwillAndOtherIntangibleAssets,"684,542,000","696,461,000","709,040,000","720,950,000","152,340,000","105,576,000","19,158,000","11,700,000","12,207,000","7,925,000","5,554,000","5,664,000","5,877,000","6,140,000","6,402,000","6,664,000","6,375,000","2,671,000","2,823,000","3,064,000","3,300,000","3,700,000","1,300,000","1,400,000"
		Goodwill,"660,789,000","660,789,000",,"660,119,000","125,442,000","78,669,000","5,243,000","5,200,000","5,243,000","5,243,000",,,,,,,,,,,,,,
		OtherIntangibleAssets,"23,753,000","35,672,000",,,,,,"6,500,000","12,207,000","7,925,000","5,554,000",,,,,,,,,,,,,
	OtherAssets,"107,962,000","110,491,000","286,591,000","163,994,000","114,932,000","82,890,000","135,302,000","181,729,000","32,495,000","75,840,000","36,267,000","78,724,000","80,083,000","66,641,000","57,470,000","51,916,000","34,394,000","23,794,000","3,749,000","4,765,000","5,900,000","1,600,000","1,600,000","1,500,000"
TotalLiabilitiesNetMinorityInterest,"19,402,260,000","18,614,665,000","17,811,859,000","16,095,271,000","8,411,665,000","5,854,657,000","4,158,640,000","3,529,101,000","3,412,014,000","2,949,889,000","2,498,341,000","2,905,700,000","2,516,614,000","2,354,767,000","1,985,479,000","1,605,434,000","1,288,043,000","945,685,000","797,512,000","761,353,000","734,800,000","572,000,000","316,400,000","252,100,000"
	TotalDeposits,"18,474,259,000","17,938,415,000","17,192,345,000","15,574,878,000","7,971,468,000","5,496,382,000","3,717,027,000","3,101,055,000","2,943,919,000","2,540,753,000","2,028,994,000","2,341,414,000","2,057,061,000","2,045,092,000","1,591,643,000","1,379,930,000","1,062,064,000","790,173,000","677,743,000","677,683,000","595,900,000","529,000,000","295,600,000","231,700,000"
		InterestBearingDepositsLiabilities,"15,679,008,000","15,190,142,000","14,465,722,000","12,985,420,000","6,455,986,000","4,350,928,000","2,970,707,000","2,522,527,000","2,496,705,000","2,242,168,000","1,805,253,000","2,155,801,000","1,894,066,000","1,877,251,000","1,448,187,000","1,236,983,000","955,478,000","704,335,000","604,942,000","613,111,000","539,700,000","478,900,000","264,500,000","210,400,000"
			CustomerAccounts,"15,679,008,000","15,190,142,000","14,465,722,000","12,985,420,000","6,455,986,000","4,350,928,000","2,970,707,000","2,522,527,000","2,496,705,000","2,242,168,000","1,805,253,000","2,155,801,000","1,894,066,000","1,877,251,000","1,448,187,000","1,236,983,000","955,478,000","704,335,000","604,942,000","613,111,000","539,700,000","478,900,000","264,500,000","210,400,000"
		NonInterestBearingDeposits,"2,795,251,000","2,748,273,000","2,726,623,000","2,589,458,000","1,515,482,000","1,145,454,000","746,320,000","578,528,000","447,214,000","298,585,000","223,741,000","185,613,000","162,995,000","167,841,000","143,456,000","142,947,000","106,586,000","85,838,000","72,801,000","64,572,000","56,200,000","50,100,000","31,100,000","21,300,000"
	FederalFundsPurchasedAndSecuritiesSoldUnderAgreementToRepurchase,"11,249,000","20,564,000","69,331,000","65,110,000","65,800,000","65,578,000","53,103,000","29,550,000","32,810,000","43,324,000","44,269,000","46,864,000","46,086,000","41,001,000",,,,,,,,"26,800,000","14,000,000","12,700,000"
		FinancialInstrumentsSoldUnderAgreementsToRepurchase,"11,249,000","20,564,000","69,331,000","65,110,000","65,800,000","65,578,000","53,103,000","29,550,000","32,810,000","43,324,000","44,269,000",,,,,,,,,,,,,
	PayablesAndAccruedExpenses,"221,786,000","216,355,000","186,164,000","72,622,000","52,172,000","36,892,000","42,665,000","52,783,000","68,488,000","18,723,000","17,575,000","27,525,000","11,984,000","9,063,000","8,969,000","3,885,000","3,889,000","5,407,000","3,866,000","3,128,000","3,000,000","2,400,000","1,800,000","2,300,000"
		Payables,"221,786,000","216,355,000","186,164,000","72,622,000","52,172,000","36,892,000","42,665,000","52,783,000","24,606,000",,,"27,525,000","11,984,000","9,063,000","8,969,000","3,885,000","3,889,000","5,407,000","3,866,000","3,128,000","3,000,000","2,400,000","1,800,000","2,300,000"
			AccountsPayable,"221,786,000","216,355,000","186,164,000","72,622,000","52,172,000","36,892,000","16,768,000","27,614,000",,,,"27,525,000","11,984,000","9,063,000","8,969,000","3,885,000","3,889,000","5,407,000","3,866,000","3,128,000","3,000,000","2,400,000","1,800,000","2,300,000"
			OtherPayable,,,,,,,"25,897,000","25,169,000",,,,,,,,,,,,,,,,
		CurrentAccruedExpenses,,,,,,,,,"43,882,000",,,,,,,,,,,,,,,
	CurrentDebtAndCapitalLeaseObligation,,,,,,,,,,,,,,,"35,671,000","33,223,000","29,898,000","20,739,000","16,213,000","13,839,000","9,000,000",,,
		CurrentDebt,,,,,,,,,,,,,,,"35,671,000","33,223,000","29,898,000","20,739,000","16,213,000","13,839,000","9,000,000",,,
			OtherCurrentBorrowings,,,,,,,,,,,,,,,"35,671,000","33,223,000","29,898,000","20,739,000","16,213,000","13,839,000","9,000,000",,,
	LongTermDebtAndCapitalLeaseObligation,"694,966,000","439,331,000","364,019,000","382,661,000","322,225,000","255,805,000","345,845,000","345,713,000","366,797,000","347,089,000","407,503,000","489,897,000","401,483,000","259,611,000","349,196,000","188,396,000","192,192,000","129,366,000","99,690,000","66,703,000","127,000,000","12,400,000","5,100,000","5,400,000"
		LongTermDebt,"694,966,000","439,331,000","364,019,000","382,661,000","322,225,000","255,805,000","345,845,000","345,713,000","366,797,000","347,089,000","407,503,000","489,897,000","401,483,000","259,611,000","349,196,000","188,396,000","192,192,000","129,366,000","99,690,000","66,703,000","127,000,000","12,400,000","5,100,000","5,400,000"
	OtherLiabilities,,,,,,,,,"71,910,000","22,305,000",,,,,,,,,,,"-100,000","1,400,000","-100,000",
TotalEquityGrossMinorityInterest,"4,153,468,000","3,773,365,000","3,463,788,000","2,794,871,000","1,467,794,000","911,842,000","628,428,000","511,106,000","427,973,000","323,770,000","272,470,000","327,603,000","194,261,000","174,633,000","149,403,000","121,406,000","98,486,000","90,168,000","73,867,000","65,599,000","61,200,000","40,400,000","35,700,000","18,500,000"
	StockholdersEquity,"4,150,351,000","3,770,330,000","3,460,728,000","2,791,607,000","1,464,631,000","908,390,000","624,958,000","507,664,000","424,551,000","320,355,000","269,028,000","324,182,000","190,829,000","174,633,000","149,403,000","121,406,000","98,486,000","72,918,000","56,617,000","48,349,000","43,900,000","40,400,000","35,700,000","18,500,000"
		CapitalStock,"1,289,000","1,286,000","1,283,000","1,213,000","906,000","799,000","369,000","353,000","345,000","170,000","169,000","72,049,000","168,000","167,000","167,000","165,000","162,000","78,000","38,000","38,000",,,,
			PreferredStock,"0","0","0","0","0","0","0","0","0","0","0","71,880,000",,,,,,,,,,,,
			CommonStock,"1,289,000","1,286,000","1,283,000","1,213,000","906,000","799,000","369,000","353,000","345,000","170,000","169,000","169,000","168,000","167,000","167,000","165,000","162,000","78,000","38,000","38,000",,,,
		RetainedEarnings,"1,869,983,000","1,565,201,000","1,250,313,000","914,434,000","706,628,000","571,454,000","484,876,000","423,485,000","363,734,000","275,074,000","221,243,000","193,195,000","167,139,000","142,609,000","117,600,000","92,262,000","71,293,000","54,755,000","42,718,000","35,498,000","31,000,000","25,900,000","21,200,000","17,300,000"
		AdditionalPaidInCapital,"2,251,824,000","2,237,948,000","2,221,844,000","1,901,880,000","755,995,000","324,354,000","143,385,000","73,043,000","51,145,000","45,278,000","41,584,000","43,314,000","38,613,000","36,779,000","34,210,000","30,760,000","27,131,000","17,010,000","14,360,000","14,314,000","14,300,000",,,
		TreasuryStock,,,,"0","6,857,000","2,349,000",,,,,,,,,,,,,,,,,,
		GainsLossesNotAffectingRetainedEarnings,"27,255,000","-34,105,000","-12,712,000","-25,920,000","7,959,000","14,132,000","-3,672,000","10,783,000","9,327,000","-167,000","6,032,000","15,624,000","-15,091,000","-4,922,000","-2,574,000","-1,781,000","-100,000","1,075,000","-499,000","-1,501,000","-1,500,000","100,000","200,000","100,000"
			UnrealizedGainLoss,,,,"-25,920,000","7,959,000","14,132,000","-3,672,000","10,783,000",,"-167,000",,,,,,,,,,,,,,
			OtherEquityAdjustments,,,"-12,712,000","-25,920,000","7,959,000","14,132,000","-3,672,000","10,783,000",,,,,,,,,,,,,,,,
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,"100,000","14,400,000","14,300,000","1,100,000"
	MinorityInterest,"3,117,000","3,035,000","3,060,000","3,264,000","3,163,000","3,452,000","3,470,000","3,442,000","3,422,000","3,415,000","3,442,000","3,421,000","3,432,000",,,,,"17,250,000","17,250,000","17,250,000","17,300,000",,,
TotalCapitalization,"4,845,317,000","4,209,661,000","3,824,747,000","3,174,268,000","1,786,856,000","1,164,195,000","970,803,000","853,377,000","791,348,000","667,444,000","676,531,000","814,079,000","592,312,000","434,244,000","498,599,000","309,802,000","290,678,000","202,284,000","156,307,000","115,052,000","170,900,000","52,800,000","40,800,000","23,900,000"
PreferredStockEquity,,,,,,,,,,,"60,708,000","71,880,000",,,,,,,,,,,,
CommonStockEquity,"4,150,351,000","3,770,330,000","3,460,728,000","2,791,607,000","1,464,631,000","908,390,000","624,958,000","507,664,000","424,551,000","320,355,000","269,028,000","252,302,000","190,829,000","174,633,000","149,403,000","121,406,000","98,486,000","72,918,000","56,617,000","48,349,000","43,900,000","40,400,000","35,700,000","18,500,000"
NetTangibleAssets,"3,465,809,000","3,073,869,000","2,751,688,000","2,070,657,000","1,312,291,000","802,814,000","605,800,000","495,964,000","412,344,000","312,430,000","263,474,000","318,518,000","184,952,000","168,493,000","143,001,000","114,742,000","92,111,000","70,247,000","53,794,000","45,285,000","40,600,000","36,700,000","34,400,000","17,100,000"
InvestedCapital,"4,845,317,000","4,209,661,000","3,824,747,000","3,174,268,000","1,786,856,000","1,164,195,000","970,803,000","853,377,000","791,348,000","667,444,000","676,531,000","742,199,000","592,312,000","434,244,000","534,270,000","343,025,000","320,576,000","223,023,000","172,520,000","128,891,000","179,900,000","52,800,000","40,800,000","23,900,000"
TangibleBookValue,"3,465,809,000","3,073,869,000","2,751,688,000","2,070,657,000","1,312,291,000","802,814,000","605,800,000","495,964,000","412,344,000","312,430,000","263,474,000","246,638,000","184,952,000","168,493,000","143,001,000","114,742,000","92,111,000","70,247,000","53,794,000","45,285,000","40,600,000","36,700,000","34,400,000","17,100,000"
TotalDebt,"694,966,000","439,331,000","364,019,000","382,661,000","322,225,000","255,805,000","345,845,000","345,713,000","366,797,000","347,089,000","407,503,000","489,897,000","401,483,000","259,611,000","384,867,000","221,619,000","222,090,000","150,105,000","115,903,000","80,542,000","136,000,000","12,400,000","5,100,000","5,400,000"
NetDebt,,"148,659,000",,,"231,237,000","105,602,000","149,870,000","137,746,000","307,870,000","298,060,000","329,209,000","448,915,000","353,962,000","216,877,000","344,281,000","180,071,000","193,257,000","124,923,000","84,571,000","60,002,000","111,400,000",,,
ShareIssued,"128,951,024","128,611,049","128,180,834","121,267,616","90,612,388","79,924,350","73,711,704","70,543,448","68,927,760","68,214,560","67,618,160","67,474,960","67,272,960","66,986,160","66,658,560","65,977,560","65,378,560","62,674,080","60,512,880","60,472,880","60,472,880","60,472,880","60,472,880","60,480,000"
OrdinarySharesNumber,"128,951,024","128,611,049","128,180,834","121,267,616","90,478,896","79,924,350","73,711,704","70,543,448","68,927,760","68,214,560","67,618,160","67,474,960","67,272,960","66,986,160","66,658,560","65,977,560","65,378,560","62,674,080","60,512,880","60,472,880","60,472,880","60,472,880","60,472,880","60,480,000"
PreferredSharesNumber,,,,,,,,,,,,"300,000",,,,,,,,,,,,
TreasurySharesNumber,,,,,"133,492",,,,,,,,,,,,,,,,,,,
