name,ttm,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012
MarketCap,"17,558,220,000","12,298,792,351","26,936,680,000","29,644,508,396","25,570,114,235","26,119,884,510","24,058,200,000","27,537,055,353","27,106,262,937","26,229,807,226","14,438,733,102","14,082,426,076","12,491,600,000","13,493,920,000","12,275,548,244","11,817,140,000","11,131,530,000","9,797,700,000","11,681,010,000","3,072,084,000","3,097,892,000","3,179,484,000","3,189,466,000","2,180,780,000","2,386,500,000","1,812,630,000","1,647,980,000","1,348,280,000","1,360,185,267","1,383,834,236","1,154,030,000"
EnterpriseValue,"17,501,220,000","32,586,792,351","46,687,680,000","44,155,508,396","39,803,114,235","39,443,884,510","36,910,200,000","39,408,055,353","27,104,262,937","33,169,807,226","21,283,733,102","20,455,426,076","18,880,600,000","17,681,920,000","16,478,548,244","16,182,140,000","15,842,530,000","15,009,700,000","12,343,910,000","3,695,084,000","3,723,192,000","3,796,984,000","3,422,266,000","2,402,780,000","2,626,300,000","1,769,030,000","1,571,780,000","1,243,880,000","1,143,385,267","1,178,434,236","948,630,000"
PeRatio,"12.33","11.62","11.07","12.178","14.057","14.362","14.567","19.817","23.068","31.17","37.616","39.207","63.867",,,,"224.2","29.396","21.375","21.228","44.062","47.265","50.336","43.022","51.6","47.563",,,,"220.294","183.471"
ForwardPeRatio,"7.542","4.963","10.582","10.582","15.408","12.438","12.166","22.573","19.724","19.084","18.904","20.534","29.155","30.581","33.003","38.023","123.457","30.212","52.91","9.251","19.268","17.986","21.008","27.322","31.153","26.11","26.882","21.413","20.921","21.882",
PegRatio,"2.38","1.566","1.977","1.231","1.791","1.03","0.518",,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"1.756","1.222","2.671","3.522","4.061","4.117","3.684","4.098","3.781","3.473","4.422","4.388","4.239","4.771","4.948","4.915","4.84","4.356","5.739","5.567","10.445","10.48","10.735","8.818","9.864","7.828","3.528","2.899","2.996","6.267","5.219"
PbRatio,"1.315","0.71","1.447","3.888","3.328","3.391","3.084","3.528","3.885","2.423","1.319","1.324","1.196","1.207","1.122","1.144","1.183","1.086","24.617","6.312","6.587","6.939","6.489","4.465","4.931","2.805","2.544","2.082","1.958","2.005","1.67"
EnterprisesValueRevenueRatio,"2.034","15.437","20.796","20.518","26.118","25.448","22.714","24.341","18.033","24.902","21.011","21.924","21.238","20.656","23.813","24.225","25.635","25.968","48.012","26.225","26.594","29.208","25.946","18.384","20.712","13.535","13.219","10.524","9.848","10.723","8.735"
EnterprisesValueEBITDARatio,"88.839","-14.969","-2,029.899","31.517","46.283","45.079","46.486","46.037","34.705","46.327","43.704","44.468","43.806","40.186","51.017","48.741","78.819","102.107","136.699","62.312","53.265","59.795","67.634","42.452","46.566","25.75","32.275","23.784","24.379","25.02","17.535"
