name,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,09/30/2016,12/31/2015
			OtherInventories,"17,000,000","19,000,000","14,000,000","14,000,000","12,000,000","11,000,000","6,000,000","18,000,000","15,000,000","21,000,000","21,000,000","22,000,000","20,000,000","20,000,000","32,000,000"
		PrepaidAssets,"359,000,000","298,000,000","291,000,000","285,000,000","270,000,000","152,000,000","123,000,000","135,000,000","75,000,000","72,000,000","128,000,000","153,000,000",,"78,000,000","34,000,000"
		RestrictedCash,"50,000,000","147,000,000","46,000,000","42,000,000","42,000,000","57,000,000","59,000,000","59,000,000","59,000,000","59,000,000","61,000,000","64,000,000","94,000,000","12,000,000","519,000,000"
		HedgingAssetsCurrent,"1,822,000,000","1,535,000,000","1,235,000,000","1,671,000,000","1,033,000,000","1,091,000,000","635,000,000","798,000,000","497,000,000","220,000,000","185,000,000","233,000,000","306,000,000","298,000,000","471,000,000"
		OtherCurrentAssets,,,,,,,,,,,,,"72,000,000","46,000,000","65,000,000"
	TotalNonCurrentAssets,"22,110,000,000","22,502,000,000","22,315,000,000","21,981,000,000","22,244,000,000","22,589,000,000","22,612,000,000","23,096,000,000","12,077,000,000","11,927,000,000","12,560,000,000","12,387,000,000","12,530,000,000","13,488,000,000","12,208,000,000"
		NetPPE,"13,867,000,000","13,960,000,000","14,127,000,000","14,297,000,000","14,520,000,000","14,616,000,000","14,760,000,000","14,985,000,000","4,853,000,000","4,824,000,000","4,750,000,000","4,396,000,000","4,419,000,000","10,364,000,000","9,354,000,000"
			GrossPPE,"16,965,000,000","16,729,000,000","16,564,000,000","16,383,000,000","16,297,000,000","15,900,000,000","15,908,000,000","15,773,000,000","5,333,000,000","5,106,000,000","5,068,000,000","4,635,000,000","4,586,000,000","14,861,000,000","13,391,000,000"
				OtherProperties,"899,000,000","891,000,000","919,000,000","840,000,000","889,000,000","828,000,000","15,908,000,000","15,773,000,000","5,333,000,000","124,000,000","5,068,000,000","4,635,000,000","4,586,000,000","14,861,000,000","551,000,000"
				ConstructionInProgress,"345,000,000","220,000,000","199,000,000","135,000,000","297,000,000","277,000,000",,,,"318,000,000",,,,,"323,000,000"
			AccumulatedDepreciation,"-3,098,000,000","-2,769,000,000","-2,437,000,000","-2,086,000,000","-1,777,000,000","-1,284,000,000","-1,148,000,000","-788,000,000","-480,000,000","-282,000,000","-318,000,000","-239,000,000","-167,000,000","-4,497,000,000","-4,037,000,000"
		GoodwillAndOtherIntangibleAssets,"5,184,000,000","5,299,000,000","4,880,000,000","4,462,000,000","4,478,000,000","4,557,000,000","4,614,000,000","4,601,000,000","4,341,000,000","4,433,000,000","4,752,000,000","4,839,000,000","4,972,000,000","1,295,000,000","1,326,000,000"
			Goodwill,"2,608,000,000","2,553,000,000","2,287,000,000","2,082,000,000","2,082,000,000","2,068,000,000","1,907,000,000","1,907,000,000","1,907,000,000","1,907,000,000","1,907,000,000","1,907,000,000","1,907,000,000","152,000,000","152,000,000"
			OtherIntangibleAssets,"2,576,000,000","2,746,000,000","2,593,000,000","2,380,000,000","2,396,000,000","2,489,000,000","2,707,000,000","2,694,000,000","2,434,000,000","2,526,000,000","2,845,000,000","2,932,000,000","3,065,000,000","1,143,000,000","1,174,000,000"
		InvestmentsAndAdvances,"1,374,000,000","1,661,000,000","1,574,000,000","1,549,000,000","1,502,000,000","1,381,000,000","1,492,000,000","1,425,000,000","1,232,000,000","1,240,000,000","1,183,000,000","1,143,000,000","1,113,000,000","1,038,000,000","962,000,000"
			LongTermEquityInvestment,"0","124,000,000","123,000,000","127,000,000","133,000,000","131,000,000","135,000,000","135,000,000",,,,,,,
				InvestmentsinSubsidiariesatCost,"0","124,000,000","123,000,000","127,000,000","133,000,000","131,000,000","135,000,000","135,000,000",,,,,,,
			OtherInvestments,"1,374,000,000","1,537,000,000","1,451,000,000","1,422,000,000","1,369,000,000","1,250,000,000","1,357,000,000","1,290,000,000","1,232,000,000","1,240,000,000","1,183,000,000","1,143,000,000","1,113,000,000","1,038,000,000","962,000,000"
		FinancialAssets,"269,000,000","136,000,000","181,000,000","124,000,000","97,000,000","109,000,000","265,000,000","244,000,000","169,000,000","58,000,000","129,000,000","41,000,000","90,000,000","72,000,000","10,000,000"
		NonCurrentDeferredAssets,"1,058,000,000","1,066,000,000","1,155,000,000","1,144,000,000","1,291,000,000","1,336,000,000","1,053,000,000","1,260,000,000","793,000,000","710,000,000","913,000,000","1,093,000,000","1,080,000,000",,"0"
			NonCurrentDeferredTaxesAssets,"1,058,000,000","1,066,000,000","1,155,000,000","1,144,000,000","1,291,000,000","1,336,000,000","1,053,000,000","1,260,000,000","793,000,000","710,000,000","913,000,000","1,093,000,000","1,080,000,000",,"0"
		NonCurrentPrepaidAssets,,,,,,,,,,,,,,"17,000,000","20,000,000"
		OtherNonCurrentAssets,"358,000,000","380,000,000","398,000,000","405,000,000","356,000,000","590,000,000","428,000,000","581,000,000","689,000,000","662,000,000","833,000,000","875,000,000","856,000,000","702,000,000","536,000,000"
TotalLiabilitiesNetMinorityInterest,"18,743,000,000","18,656,000,000","18,651,000,000","18,616,000,000","17,762,000,000","18,157,000,000","17,483,000,000","18,050,000,000","8,716,000,000","8,258,000,000","8,065,000,000","8,126,000,000","8,035,000,000","40,414,000,000","38,542,000,000"
	CurrentLiabilities,"4,604,000,000","4,574,000,000","3,915,000,000","3,657,000,000","3,238,000,000","3,625,000,000","3,102,000,000","2,646,000,000","1,557,000,000","1,351,000,000","1,119,000,000","1,008,000,000","981,000,000","1,229,000,000","2,812,000,000"
		PayablesAndAccruedExpenses,"969,000,000","1,299,000,000","1,174,000,000","991,000,000","993,000,000","1,214,000,000","1,074,000,000","1,046,000,000","541,000,000","683,000,000","653,000,000","562,000,000","486,000,000","793,000,000","743,000,000"
			Payables,"896,000,000","1,148,000,000","1,086,000,000","909,000,000","902,000,000","1,137,000,000","951,000,000","938,000,000","538,000,000","667,000,000","647,000,000","557,000,000","483,000,000","683,000,000","623,000,000"
				AccountsPayable,"804,000,000","947,000,000","916,000,000","782,000,000","787,000,000","945,000,000","812,000,000","795,000,000","421,000,000","473,000,000","487,000,000","474,000,000","402,000,000","554,000,000","514,000,000"
				TotalTaxPayable,"92,000,000","201,000,000","170,000,000","127,000,000","115,000,000","192,000,000","139,000,000","143,000,000","117,000,000","194,000,000","160,000,000","83,000,000","81,000,000","129,000,000","109,000,000"
					IncomeTaxPayable,"6,000,000","1,000,000","18,000,000","12,000,000","37,000,000","10,000,000","0",,"58,000,000","58,000,000","55,000,000","4,000,000","29,000,000","10,000,000","11,000,000"
			CurrentAccruedExpenses,"73,000,000","151,000,000","88,000,000","82,000,000","91,000,000","77,000,000","123,000,000","108,000,000","3,000,000","16,000,000","6,000,000","5,000,000","3,000,000","110,000,000","120,000,000"
				InterestPayable,"73,000,000","151,000,000","88,000,000","82,000,000","91,000,000","77,000,000","123,000,000","108,000,000","3,000,000","16,000,000","6,000,000","5,000,000","3,000,000","110,000,000","120,000,000"
		CurrentProvisions,"151,000,000","141,000,000","167,000,000","232,000,000","194,000,000","156,000,000","183,000,000","171,000,000","126,000,000","99,000,000",,,,,
		CurrentDebtAndCapitalLeaseObligation,"1,329,000,000","1,091,000,000","832,000,000","604,000,000","570,000,000","530,000,000","531,000,000","156,000,000","44,000,000","44,000,000","44,000,000","44,000,000","45,000,000","4,000,000","1,441,000,000"
			CurrentDebt,"1,319,000,000","1,077,000,000","820,000,000","591,000,000","554,000,000","530,000,000","531,000,000","156,000,000","44,000,000","44,000,000","44,000,000","44,000,000","45,000,000","4,000,000","1,441,000,000"
				LineOfCredit,"1,150,000,000","450,000,000","600,000,000","430,000,000","350,000,000","339,000,000","350,000,000",,,,,,,,
				OtherCurrentBorrowings,"169,000,000","627,000,000","220,000,000","161,000,000","204,000,000","191,000,000","181,000,000","156,000,000","44,000,000","44,000,000","44,000,000","44,000,000","45,000,000","4,000,000","1,441,000,000"
			CurrentCapitalLeaseObligation,"10,000,000","14,000,000","12,000,000","13,000,000","16,000,000",,,,,,,,,,
		OtherCurrentLiabilities,"2,155,000,000","2,043,000,000","1,742,000,000","1,830,000,000","1,481,000,000","1,725,000,000","1,314,000,000","1,273,000,000","846,000,000","525,000,000","422,000,000","402,000,000","450,000,000","432,000,000","628,000,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"14,139,000,000","14,082,000,000","14,736,000,000","14,959,000,000","14,524,000,000","14,532,000,000","14,381,000,000","15,404,000,000","7,159,000,000","6,907,000,000","6,946,000,000","7,118,000,000","7,054,000,000","39,185,000,000","35,730,000,000"
		LongTermProvisions,"2,136,000,000","2,228,000,000","2,157,000,000","2,133,000,000","2,176,000,000","2,217,000,000","2,139,000,000","2,151,000,000","1,817,000,000","1,837,000,000","1,666,000,000","1,689,000,000","1,673,000,000","1,274,000,000","1,173,000,000"
		LongTermDebtAndCapitalLeaseObligation,"10,092,000,000","10,221,000,000","10,869,000,000","11,307,000,000","10,905,000,000","10,874,000,000","11,060,000,000","11,807,000,000","4,366,000,000","4,379,000,000","4,540,000,000","4,531,000,000","4,541,000,000","3,387,000,000","3,000,000"
			LongTermDebt,"9,969,000,000","10,102,000,000","10,728,000,000","11,193,000,000","10,803,000,000","10,874,000,000","11,060,000,000","11,807,000,000","4,366,000,000","4,379,000,000","4,540,000,000","4,531,000,000","4,541,000,000","3,387,000,000","3,000,000"
			LongTermCapitalLeaseObligation,"123,000,000","119,000,000","141,000,000","114,000,000","102,000,000",,,,,,,,,,
		NonCurrentDeferredLiabilities,"2,000,000","2,000,000","10,000,000","10,000,000","10,000,000","10,000,000","5,000,000","5,000,000",,,,,,"217,000,000","213,000,000"
			NonCurrentDeferredTaxesLiabilities,"2,000,000","2,000,000","10,000,000","10,000,000","10,000,000","10,000,000","5,000,000","5,000,000",,,,,,"217,000,000","213,000,000"
		NonCurrentAccruedExpenses,"103,000,000","148,000,000",,,,,,,,,,,,,
		EmployeeBenefits,"327,000,000","295,000,000","296,000,000",,,,,,,,,,,,
		DerivativeProductLiabilities,"686,000,000","396,000,000","426,000,000","404,000,000","313,000,000","270,000,000","254,000,000","495,000,000","386,000,000","102,000,000","32,000,000","41,000,000","5,000,000","5,000,000","1,000,000"
		OtherNonCurrentLiabilities,"793,000,000","792,000,000","978,000,000","1,105,000,000","1,120,000,000","1,161,000,000","923,000,000","946,000,000","590,000,000","589,000,000","708,000,000","857,000,000","835,000,000","34,302,000,000","34,340,000,000"
TotalEquityGrossMinorityInterest,"7,926,000,000","7,960,000,000","7,792,000,000","7,904,000,000","7,806,000,000","7,867,000,000","8,405,000,000","8,420,000,000","6,060,000,000","6,342,000,000","6,935,000,000","6,658,000,000","6,680,000,000","-23,539,000,000","-22,884,000,000"
	StockholdersEquity,"7,936,000,000","7,959,000,000","7,792,000,000","7,904,000,000","7,804,000,000","7,863,000,000","8,399,000,000","8,413,000,000","6,060,000,000","6,342,000,000","6,935,000,000","6,658,000,000","6,680,000,000","-23,539,000,000","-22,884,000,000"
		CapitalStock,"5,000,000","5,000,000","5,000,000","5,000,000","5,000,000","5,000,000","5,000,000","5,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000",,"0"
			CommonStock,"5,000,000","5,000,000","5,000,000","5,000,000","5,000,000","5,000,000","5,000,000","5,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000",,"0"
		AdditionalPaidInCapital,"9,737,000,000","9,721,000,000","9,708,000,000","8,909,000,000","9,105,000,000","9,329,000,000","9,670,000,000","10,015,000,000","7,772,000,000","7,765,000,000","7,755,000,000","7,750,000,000","7,746,000,000",,"0"
		RetainedEarnings,"-780,000,000","-764,000,000","-936,000,000","-989,000,000","-1,285,000,000","-1,449,000,000","-1,261,000,000","-1,591,000,000","-1,700,000,000","-1,410,000,000","-830,000,000","-1,102,000,000","-1,076,000,000",,"0"
		TreasuryStock,"973,000,000","973,000,000","951,000,000",,,,,,,,,,,,
		GainsLossesNotAffectingRetainedEarnings,"-53,000,000","-30,000,000","-34,000,000","-21,000,000","-21,000,000","-22,000,000","-15,000,000","-16,000,000","-16,000,000","-17,000,000","6,000,000","6,000,000","6,000,000",,"0"
		OtherEquityInterest,,,,,,,,,,,,,,"-23,539,000,000","-22,884,000,000"
	MinorityInterest,"-10,000,000","1,000,000","0","0","2,000,000","4,000,000","6,000,000","7,000,000",,,,,,,
TotalCapitalization,"17,905,000,000","18,061,000,000","18,520,000,000","19,097,000,000","18,607,000,000","18,737,000,000","19,459,000,000","20,220,000,000","10,426,000,000","10,721,000,000","11,475,000,000","11,189,000,000","11,221,000,000","-20,152,000,000","-22,881,000,000"
CommonStockEquity,"7,936,000,000","7,959,000,000","7,792,000,000","7,904,000,000","7,804,000,000","7,863,000,000","8,399,000,000","8,413,000,000","6,060,000,000","6,342,000,000","6,935,000,000","6,658,000,000","6,680,000,000","-23,539,000,000","-22,884,000,000"
CapitalLeaseObligations,"133,000,000","133,000,000","153,000,000","127,000,000","118,000,000",,,,,,,,,,
NetTangibleAssets,"2,752,000,000","2,660,000,000","2,912,000,000","3,442,000,000","3,326,000,000","3,306,000,000","3,785,000,000","3,812,000,000","1,719,000,000","1,909,000,000","2,183,000,000","1,819,000,000","1,708,000,000","-24,834,000,000","-24,210,000,000"
WorkingCapital,"-45,000,000","-460,000,000","213,000,000","882,000,000","86,000,000","-190,000,000","174,000,000","728,000,000","1,142,000,000","1,322,000,000","1,321,000,000","1,389,000,000","1,204,000,000","2,158,000,000","638,000,000"
InvestedCapital,"19,224,000,000","19,138,000,000","19,340,000,000","19,688,000,000","19,161,000,000","19,267,000,000","19,990,000,000","20,376,000,000","10,470,000,000","10,765,000,000","11,519,000,000","11,233,000,000","11,266,000,000","-20,148,000,000","-21,440,000,000"
TangibleBookValue,"2,752,000,000","2,660,000,000","2,912,000,000","3,442,000,000","3,326,000,000","3,306,000,000","3,785,000,000","3,812,000,000","1,719,000,000","1,909,000,000","2,183,000,000","1,819,000,000","1,708,000,000","-24,834,000,000","-24,210,000,000"
TotalDebt,"11,421,000,000","11,312,000,000","11,701,000,000","11,911,000,000","11,475,000,000","11,404,000,000","11,591,000,000","11,963,000,000","4,410,000,000","4,423,000,000","4,584,000,000","4,575,000,000","4,586,000,000","3,391,000,000","1,444,000,000"
NetDebt,"10,571,000,000","10,879,000,000","10,841,000,000","10,820,000,000","10,811,000,000","10,768,000,000","10,780,000,000","11,206,000,000","3,031,000,000","2,936,000,000","3,530,000,000","3,589,000,000","3,670,000,000","1,562,000,000","44,000,000"
ShareIssued,"529,491,253","528,741,335","527,935,320","476,166,856","484,235,663","493,215,309","507,391,134","521,214,879","428,506,325","428,398,802","427,597,368","427,587,401","427,587,401","427,500,000","427,500,000"
OrdinarySharesNumber,"488,448,029","487,698,111","487,783,432","476,166,856","484,235,663","493,215,309","507,391,134","521,214,879","428,506,325","428,398,802","427,597,368","427,587,401","427,587,401","427,500,000","427,500,000"
TreasurySharesNumber,"41,043,224","41,043,224","40,151,888",,,,,,,,,,,,
