name,ttm,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,12/31/2012
MarketCap,"3,786,557,817","7,889,951,454","8,122,279,756","9,305,771,770","9,823,407,628","10,753,842,202","11,766,685,324","12,701,431,714","15,893,481,846","19,113,367,795","17,836,162,828","11,377,539,191","12,541,194,450","9,440,385,694","7,631,531,132","5,794,773,600","4,013,881,767","4,026,808,677","3,827,723,449","8,089,141,545","8,980,964,553","10,009,799,441","13,122,277,722","14,418,590,618","9,310,988,551","2,838,427,024","2,495,470,907","3,098,576,861"
EnterpriseValue,"6,432,547,331","10,729,793,618","12,346,218,222","13,491,034,376","13,647,854,666","14,555,686,126","15,108,735,849","16,247,768,791","18,324,844,520","21,581,090,256","19,731,725,731","12,882,559,788","14,454,122,551","11,266,475,283","8,963,719,127","8,054,554,181","5,506,372,956","5,517,317,790","6,467,030,393","10,652,145,406","12,567,105,808","13,546,600,415","15,013,055,440","16,357,103,499","15,040,972,832","8,386,670,388","3,178,130,731","3,360,710,115"
PeRatio,"4.629","8.062","11.871","9.566","1,835.628",,"61.988","10.874","13.306","16.194","15.522",,,,,,,,,,"11.047","6.751","14.794","13.546",,,,
ForwardPeRatio,"3.162","5.328","5.565","5.056","5.266","5.692","5.672","5.714","6.698",,,,,,,,,,,,"36.232",,,,,"55.249","27.1",
PsRatio,"0.342","0.642","0.634","0.744","0.732","0.791","0.922","0.958","1.172","1.346","1.294","1.098","1.215","1.031","0.838","0.611","0.411","0.391","0.346","0.692","0.748","0.9","1.109","1.29","1.006","1.493","13.393",
PbRatio,"0.485","0.943","0.979","1.048","1.097","1.211","1.455","1.37","1.755","2.047","2.037","1.231","1.917","1.455","1.25","0.88","0.483","0.489","0.451","0.947","0.799","0.887","1.079","1.18","0.794","0.255","0.882",
EnterprisesValueRevenueRatio,"0.007","0.051","0.057","0.064","0.061","0.061","0.067","0.073","0.07","0.089","0.091","0.067","0.074","0.056","0.053","0.056","0.035","0.037","0.037","0.063","0.071","0.071","0.077","0.096","0.071","0.043","0.013","1.477"
EnterprisesValueEBITDARatio,"0.045","0.146","0.7","0.242","0.415","0.207","0.251","0.242","3.375","0.301","0.291","0.217","0.255","0.163","0.148","0.178","-0.017","0.144","0.116","0.207","-0.032","0.194","0.209","0.307","0.293","0.12","0.043","-2.908"
