name,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,03/31/1989,03/31/1988,10/31/1985
			NotesReceivable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"926,384,000,000",,,,"1,142,307,000,000","886,716,000,000","918,613,000,000",,"1,293,176,000,000","961,352,000,000","936,046,000,000",,"1,327,287,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,"183,359,000,000","234,869,000,000","237,201,000,000","223,620,000,000","240,516,000,000","305,880,000,000","229,440,000,000","190,706,000,000","234,002,000,000","367,932,000,000","254,852,000,000","223,632,000,000","208,922,000,000","274,015,000,000","234,730,000,000","206,058,000,000","255,882,000,000","321,395,000,000","275,748,000,000","231,947,000,000","263,847,000,000","326,274,000,000","235,470,000,000","177,685,000,000","227,908,000,000","259,783,000,000","205,347,000,000","148,142,000,000","171,422,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ReceivablesAdjustmentsAllowances,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-56,246,000,000","-58,711,000,000","-71,009,000,000","-80,349,000,000","-69,344,000,000","-79,690,000,000","-90,531,000,000","-99,404,000,000","-76,688,000,000","-83,978,000,000","-104,475,000,000","-120,606,000,000","-96,052,000,000","-99,659,000,000","-110,383,000,000","-111,757,000,000",,,"-93,335,000,000",,,,"-120,675,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,"607,377,000,000","779,533,000,000","693,646,000,000","653,278,000,000","676,051,000,000","814,639,000,000","692,633,000,000","692,937,000,000","753,658,000,000","930,657,000,000","728,124,000,000","640,835,000,000","681,138,000,000","862,412,000,000","717,930,000,000","683,146,000,000","741,727,000,000","948,171,000,000","780,356,000,000","665,432,000,000","781,504,000,000","946,812,000,000","792,027,000,000","733,943,000,000","850,030,000,000","965,689,000,000","841,199,000,000","710,054,000,000","769,582,000,000","838,102,000,000","792,560,000,000","707,052,000,000","659,446,000,000","834,354,000,000","808,862,000,000","704,043,000,000","731,860,000,000","917,284,000,000","748,586,000,000","645,455,000,000","637,790,000,000","869,564,000,000","834,128,000,000","813,068,000,000","1,082,772,000,000","1,360,284,001,560","1,210,386,587,370","1,021,595,000,000","1,079,915,073,220","1,260,147,195,250","1,190,713,683,720","940,875,000,000","966,490,063,070","1,152,920,068,080","944,228,118,500","804,613,948,200","752,241,125,130","809,145,584,940","708,002,870,640","631,601,545,400","651,241,551,400","774,623,085,480","767,264,831,800","668,161,001,950","714,316,381,210","802,074,022,940","719,401,203,360","624,904,146,340","693,906,625,900","810,659,540,820","772,457,824,630","674,650,094,040","813,981,067,920","1,011,552,744,010","1,121,948,778,650","951,245,995,110","1,012,813,430,350","989,392,428,000","877,274,943,230","832,922,302,800","904,796,037,600","962,959,042,200","962,714,211,577.65","878,647,126,700","951,301,691,084.4","1,267,812,164,656.44","1,172,067,236,227.68","1,002,134,803,987.5","987,079,937,528.91","1,013,878,756,114.08","925,376,997,522.04","868,262,121,512.16","877,802,469,991.17","939,501,564,735.86","903,061,463,259.6","865,529,377,335","891,465,138,794.56","927,153,227,798.82","797,769,821,714.76","702,249,015,699","755,464,228,866","768,136,983,796","710,892,354,168","669,382,137,096","757,961,703,552","736,259,732,901","704,685,881,284","788,326,181,344","858,038,652,488","899,321,971,008","877,811,865,110","883,442,046,972","868,153,479,752","809,836,950,144","734,267,427,855","709,999,598,820","718,569,912,095","723,787,337,775","688,786,493,802","634,348,952,548","592,277,303,602","485,542,397,920","332,105,241,084","332,557,801,920"
			RawMaterials,,,,"91,805,000,000",,,,"117,219,000,000",,,,"100,267,000,000",,,,"104,490,000,000",,,,"100,324,000,000",,,,"152,717,000,000",,,,"134,904,000,000",,,,"120,386,000,000",,,,"103,408,000,000",,,,"119,000,000,000",,,,"159,268,000,000",,,,"214,844,000,000",,,,"167,488,000,000",,,,"146,539,550,250",,,,"132,647,047,820",,,,"140,429,531,850",,,,"117,383,353,900",,,,"136,099,624,960",,,,"195,344,033,730",,,,"160,809,697,000",,,,"133,738,238,450",,,,"135,501,774,796.05",,,,"127,140,788,730.2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			WorkInProcess,,,,"154,178,000,000",,,,"153,257,000,000",,,,"140,718,000,000",,,,"130,383,000,000",,,,"96,700,000,000",,,,"85,361,000,000",,,,"85,631,000,000",,,,"88,236,000,000",,,,"70,969,000,000",,,,"69,757,000,000",,,,"79,848,000,000",,,,"119,656,000,000",,,,"123,539,000,000",,,,"123,352,167,600",,,,"93,185,355,340",,,,"98,832,365,400",,,,"109,833,067,820",,,,"108,321,478,850",,,,"126,361,989,540",,,,"103,473,076,600",,,,"101,822,078,250",,,,"110,943,599,499.9",,,,"119,194,930,403.52",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			FinishedGoods,,,,"407,295,000,000",,,,"422,461,000,000",,,,"399,850,000,000",,,,"448,273,000,000",,,,"468,408,000,000",,,,"495,865,000,000",,,,"489,519,000,000",,,,"498,430,000,000",,,,"529,666,000,000",,,,"456,698,000,000",,,,"573,952,000,000",,,,"687,095,000,000",,,,"649,848,000,000",,,,"534,722,230,350",,,,"405,769,142,240",,,,"428,899,104,700",,,,"397,687,724,620",,,,"430,228,990,230",,,,"629,539,971,840",,,,"447,595,552,800",,,,"526,021,192,550",,,,"635,820,545,258.55",,,,"526,485,494,941.96",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherInventories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"121,043,976,400",,,,"117,065,617,450",,,,"119,868,884,433",,,,"95,440,907,436.48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PrepaidAssets,"531,784,000,000","543,459,000,000","561,846,000,000","509,301,000,000","518,748,000,000","480,714,000,000","519,843,000,000","516,744,000,000","548,742,000,000","507,551,000,000","566,326,000,000","525,861,000,000","566,326,000,000","484,475,000,000","512,999,000,000","482,982,000,000","531,525,000,000","480,526,000,000","517,487,000,000","466,688,000,000","522,583,000,000","475,773,000,000","457,670,000,000","490,118,000,000","538,680,000,000","488,056,000,000","514,691,000,000","443,272,000,000","459,752,000,000","430,412,000,000","474,773,000,000","463,693,000,000","450,862,000,000","414,200,000,000","592,161,000,000","602,671,000,000","662,172,000,000","781,026,000,000","687,198,000,000","627,093,000,000","582,703,000,000","644,017,000,000","661,301,000,000","586,800,000,000","796,895,000,000","894,457,993,080","758,177,577,190","1,146,570,000,000","1,044,037,124,710","1,027,751,940,290","781,328,879,760","699,075,000,000","706,386,505,020","636,655,492,140","534,814,471,000","517,890,780,000","569,289,091,400","553,273,576,240","435,583,154,160","517,720,248,080","487,276,843,800","459,667,655,640","443,501,911,280","432,547,978,950","481,286,881,680","561,775,188,040","541,676,651,040","418,215,064,900","488,181,484,500","545,388,181,020","474,135,879,670","436,342,840,570",,,,"398,128,543,890",,,,"351,931,765,000",,,,"341,312,369,900",,,,"339,620,653,580.55",,,,"239,770,387,623.32",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		RestrictedCash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"239,040,020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,"0","35,710,000,000","50,205,000,000","38,744,000,000","40,940,000,000","52,061,000,000","50,675,000,000","49,559,000,000","47,788,000,000","54,985,000,000","54,064,000,000","45,489,000,000","53,068,000,000","48,145,000,000","51,930,000,000","45,307,000,000","44,615,000,000","39,501,000,000","37,258,000,000","32,159,000,000","36,769,000,000","95,030,000,000","94,848,000,000","110,436,000,000","133,059,000,000","231,594,000,000","220,954,000,000","171,697,000,000","197,598,000,000","231,434,000,000","213,486,000,000","170,074,000,000","189,703,000,000","180,664,000,000","229,522,096,080","242,565,847,640","237,073,000,000","262,993,186,430","257,081,509,810","230,802,383,460","243,782,000,000","247,604,302,400","251,404,560,300","200,183,232,400","221,280,606,000","177,282,764,770","138,772,269,020","132,882,255,840","141,225,676,620","121,485,740,800","127,544,843,880","124,850,464,480","125,834,034,850","122,895,447,060","132,694,020,200","131,017,965,120","143,809,355,180","148,354,908,550","142,005,356,370","136,252,811,400","134,504,707,480",,,,"142,756,259,640",,,,"113,645,702,800",,,,"102,655,709,300",,,,"122,189,708,724.9",,,,"111,558,400,196.08",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,"0","35,710,000,000","50,205,000,000","38,744,000,000","40,940,000,000","52,061,000,000","50,675,000,000","49,559,000,000","47,788,000,000","54,985,000,000","54,064,000,000","45,489,000,000","53,068,000,000","48,145,000,000","51,930,000,000","45,307,000,000","44,615,000,000","39,501,000,000","37,258,000,000","32,159,000,000","36,769,000,000","95,030,000,000","94,848,000,000","110,436,000,000","133,059,000,000","231,594,000,000","220,954,000,000","171,697,000,000","197,598,000,000","231,434,000,000","213,486,000,000","170,074,000,000","189,703,000,000","180,664,000,000","229,522,096,080","242,565,847,640","237,073,000,000","262,993,186,430","257,081,509,810","230,802,383,460","243,782,000,000","247,604,302,400","251,404,560,300","200,183,232,400","221,280,606,000","177,282,764,770","138,772,269,020","132,882,255,840","141,225,676,620","121,485,740,800","127,544,843,880","124,850,464,480","125,834,034,850","122,895,447,060","132,694,020,200","131,017,965,120","143,809,355,180","148,354,908,550","142,005,356,370","136,252,811,400","134,504,707,480",,,,"142,756,259,640",,,,"113,645,702,800",,,,"102,655,709,300",,,,"122,189,708,724.9",,,,"111,558,400,196.08",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"56,841,000,000","35,539,000,000","34,786,000,000","49,909,000,000","125,062,000,000","324,679,456,320","203,589,636,570",,,,,,,,,"-117,702,450",,,,"-87,716,479,480",,,,"-108,215,184,900","-118,391,425,440","-94,446,920,260","-89,820,360,000","-106,647,790,880",,,"-239,040,020","5,183,481,810","585,571,371,520","557,208,219,920","576,877,498,750","5,927,159,190","533,626,720,800","486,153,918,720","451,955,241,710","5,959,720,400","486,757,362,000","477,972,054,390","502,171,007,028.59","24,294,390,600","434,985,198,160","499,687,108,488.88","487,134,502,318.68","108,023,736,892.95","462,036,936,158.63","406,844,058,603.76","377,798,578,982.16","52,425,236,625.08","373,581,154,695.54","329,268,351,557.3","327,862,110,399.1","356,868,209,889","281,679,688,039.43","269,738,571,671.56","243,356,586,072","311,462,675,069","281,561,039,358","283,784,710,300","278,033,173,412","318,962,506,944","282,920,616,848","275,743,957,181","337,877,568,028","261,219,549,792","272,652,054,240","264,684,062,640","380,568,946,348","270,282,095,795","310,739,420,992","269,385,062,976","360,678,414,090","263,213,604,570","245,166,462,940","230,826,595,830","404,069,625,696","239,752,803,172","256,883,290,248","95,160,479,243","70,472,503,907","91,118,680,320"
	TotalNonCurrentAssets,"17,018,129,000,000","16,558,080,000,000","16,400,550,000,000","15,734,974,000,000","15,440,608,000,000","14,581,735,000,000","14,273,036,000,000","13,889,442,000,000","13,859,885,000,000","13,676,483,000,000","13,479,181,000,000","13,304,834,000,000","13,095,412,000,000","12,740,769,000,000","12,479,359,000,000","12,476,663,000,000","12,266,105,000,000","12,121,984,000,000","11,863,624,000,000","11,636,430,000,000","11,491,098,000,000","11,216,523,000,000","11,191,094,000,000","11,128,834,000,000","11,089,608,000,000","10,861,169,000,000","10,739,321,000,000","10,559,759,000,000","10,140,900,000,000","9,782,391,000,000","9,617,054,000,000","9,540,705,000,000","9,273,007,000,000","9,248,584,000,000","9,207,920,000,000","9,080,942,000,000","8,850,646,000,000","8,784,210,000,000","8,711,987,000,000","8,733,242,000,000","8,609,498,000,000","8,487,285,000,000","8,532,999,000,000","8,392,876,000,000","7,844,881,000,000","7,813,818,025,320","7,902,506,446,100","7,543,076,000,000","7,511,232,939,930","7,465,123,466,640","7,550,834,219,610","7,169,639,000,000","7,103,029,384,570","6,927,552,984,830","6,749,541,858,100","6,837,453,022,950","6,682,650,786,600","6,440,031,807,440","6,332,649,207,360","5,945,847,621,280","5,908,475,420,800","5,786,838,322,200","5,861,229,035,440","5,741,242,998,500","5,531,903,696,850","5,445,249,654,140","5,257,844,353,440","5,209,343,475,540","4,891,435,939,950","4,868,946,293,430","4,801,955,441,770","4,856,922,455,970","4,704,449,856,400","4,513,338,793,340","4,475,696,278,410","4,389,124,435,080","3,967,244,188,250","3,829,002,761,520","3,800,605,067,350","3,560,110,908,600","3,308,313,902,400","3,240,686,666,300","3,314,361,151,539.42","3,232,821,211,900","3,057,046,692,627.64","3,321,304,904,199.1","3,190,962,128,327.82","3,161,459,377,634.4","3,090,698,969,662.55","2,952,943,148,458.88","2,865,757,670,143.2","2,879,778,319,856.28","2,768,135,779,689.01","2,707,592,282,051.35","2,647,272,395,592.7","2,547,911,141,100","2,428,709,890,582.68","2,338,351,116,263.08","2,068,607,900,767.38","2,016,537,005,476","2,072,358,522,708","2,098,049,038,358","2,378,776,387,504","2,237,436,623,112","2,309,655,829,624","2,312,427,258,141","2,419,937,968,448","2,527,069,199,648","2,487,836,090,168","2,513,781,532,743","2,555,001,879,448","2,439,647,275,028","2,437,196,396,856","2,381,070,613,440","2,376,284,057,340","2,166,460,875,930","2,126,508,116,432","2,154,437,367,765","2,155,488,787,074","1,905,173,905,652","1,036,255,024,117","934,629,360,887","784,017,460,294","481,228,462,080"
		NetPPE,"1,197,720,000,000","1,156,144,000,000","1,113,765,000,000","777,053,000,000","757,790,000,000","741,844,000,000","744,925,000,000","739,470,000,000","791,607,000,000","764,053,000,000","757,110,000,000","758,199,000,000","768,723,000,000","760,917,000,000","783,951,000,000","820,818,000,000","823,895,000,000","815,572,000,000","778,675,000,000","739,285,000,000","761,621,000,000","751,140,000,000","741,846,000,000","750,010,000,000","798,840,000,000","847,534,000,000","865,564,000,000","861,550,000,000","911,267,000,000","910,433,000,000","922,527,000,000","930,998,000,000","924,130,000,000","928,395,000,000","969,932,000,000","924,868,000,000","910,262,000,000","931,325,000,000","963,216,000,000","1,007,951,000,000","1,086,883,000,000","1,115,975,000,000","1,169,022,000,000","1,175,863,000,000","1,178,109,000,000","1,224,435,743,400","1,236,618,533,240","1,243,349,000,000","1,405,163,765,320","1,410,331,480,570","1,450,828,216,200","1,421,531,000,000","1,452,651,587,590","1,441,976,297,270","1,432,432,420,400","1,388,418,100,200","1,382,947,296,930","1,385,680,252,880","1,400,366,010,000","1,373,009,539,440","1,355,530,508,200","1,371,519,749,160","1,381,294,206,760","1,368,327,843,750","1,366,970,561,670","1,364,183,733,720","1,302,275,459,520","1,276,588,213,620","1,301,817,292,000","1,334,509,634,370","1,354,161,713,300","1,414,160,165,600","1,432,464,499,440","1,423,365,937,420","1,443,503,414,710","1,446,983,500,980","1,305,528,775,050","1,277,667,861,120","1,275,959,104,560","1,217,118,761,000","1,241,640,312,900","1,234,947,142,530","1,279,498,357,347.63","1,250,922,935,600","1,194,707,582,028.28","1,314,029,980,924.44","1,282,709,842,277.88","1,358,251,436,905.35","1,286,236,493,977.09","1,238,527,778,258.56","1,212,368,564,251.6","1,236,720,557,365.68","1,189,174,057,555.27","1,174,561,490,036.39","1,157,939,776,589","1,132,390,671,588","1,097,443,625,365.84","1,098,059,132,070.76","1,019,259,208,829.31","999,231,082,612","1,031,789,978,652","1,045,731,825,502","1,024,836,341,084","1,045,349,137,368","1,090,513,795,280","1,092,071,122,450","1,138,348,449,392","1,171,625,404,160","1,202,043,053,904","1,213,244,314,122","1,218,081,055,356","1,161,981,894,804","1,132,815,639,540","1,082,750,954,688","1,050,443,075,415","978,736,116,060","946,323,198,975","895,377,674,145","862,893,704,874","757,890,200,364","626,313,502,261","546,911,034,513","423,058,312,488","337,782,108,800"
			GrossPPE,"2,809,828,000,000","2,727,461,000,000","2,657,497,000,000","2,372,739,000,000","2,659,818,000,000","2,633,047,000,000","2,612,042,000,000","2,576,809,000,000","2,701,043,000,000","2,672,953,000,000","2,672,327,000,000","2,655,305,000,000","2,681,843,000,000","2,597,810,000,000","2,587,945,000,000","2,642,363,000,000","2,671,234,000,000","2,686,570,000,000","2,661,047,000,000","2,602,781,000,000","2,662,138,000,000","2,586,188,000,000","2,532,148,000,000","2,546,276,000,000","2,725,141,000,000","2,883,988,000,000","2,894,373,000,000","2,892,357,000,000","2,914,366,000,000","2,921,705,000,000","2,936,094,000,000","2,949,925,000,000","2,935,814,000,000","2,946,117,000,000","3,142,481,000,000","3,084,758,000,000","3,059,093,000,000","3,125,425,000,000","3,189,204,000,000","3,356,395,000,000","3,437,749,000,000","3,468,512,000,000","3,534,093,000,000","3,510,800,000,000","3,478,183,000,000","3,554,837,376,360","3,600,785,930,050","3,600,161,000,000","3,879,848,058,030","3,773,552,398,350","3,797,401,221,570","3,690,336,000,000","3,716,088,225,010","3,643,123,548,460","3,591,387,968,000","3,549,081,974,850","3,587,229,934,440","3,527,516,189,120","3,472,020,344,160","3,394,885,114,740","3,326,390,397,800","3,327,610,862,160","3,347,036,493,760","3,280,337,950,750","3,316,890,207,300","3,302,519,996,860","3,212,455,115,520","3,170,884,207,160","3,209,763,565,850","3,248,722,368,780","3,258,115,472,600","3,375,775,756,210","3,394,286,571,920","3,203,708,324,480","3,302,233,898,250","3,326,271,293,520","3,200,270,387,650","3,065,278,311,360","3,030,296,755,640","2,915,844,582,600","2,747,929,376,400","2,800,552,737,630","3,064,784,980,219.63","3,005,120,845,100","2,700,727,052,284.28","3,122,626,990,052.44","3,119,200,105,661.88","3,117,537,531,693.6","3,012,517,407,541.46","2,829,032,434,194.56","2,725,521,965,190.92","2,870,522,737,308.04","2,781,894,191,371.27","2,703,593,467,292.39","2,665,012,029,149","2,602,403,666,892","2,614,283,800,697.84","2,548,654,956,094.76","2,267,658,798,641.31","2,269,688,448,776","2,220,250,476,606","2,226,424,539,885","2,200,275,625,095","2,270,463,524,484","2,117,026,319,000","2,124,870,578,215","2,250,040,185,932","2,077,201,486,144","2,072,059,692,416","2,126,077,249,164","2,182,219,170,184","1,858,044,179,593","1,872,454,580,048","1,850,805,788,064","1,836,606,880,980","1,545,750,626,910","1,523,791,105,060","1,531,345,583,070","1,519,962,871,659","1,368,381,722,552","1,219,093,185,179","1,109,816,874,547","871,943,724,630","638,148,027,840"
				Properties,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LandAndImprovements,"82,565,000,000","82,727,000,000","83,102,000,000","83,992,000,000","84,382,000,000","84,549,000,000","84,692,000,000","84,358,000,000","114,967,000,000","114,844,000,000","117,180,000,000","117,293,000,000","118,857,000,000","117,238,000,000","120,204,000,000","121,707,000,000","122,619,000,000","123,027,000,000","124,084,000,000","123,629,000,000","127,005,000,000","125,995,000,000","125,386,000,000","125,890,000,000","129,810,000,000","132,040,000,000","132,036,000,000","131,484,000,000","138,854,000,000","138,168,000,000","139,054,000,000","139,413,000,000","140,691,000,000","141,522,000,000","145,291,000,000","145,968,000,000","145,907,000,000","151,511,000,000","149,643,000,000","153,067,000,000","156,487,000,000","156,506,000,000","159,284,000,000","155,665,000,000","153,720,000,000","157,253,365,920","160,046,730,470","158,289,000,000","166,200,963,970","168,670,271,510","169,714,879,620","167,493,000,000","173,323,011,680","172,324,252,600","179,111,313,200","178,790,021,550","182,479,594,650","181,890,390,220","184,571,013,120","182,939,259,160","181,407,761,600","184,549,355,640","187,928,225,280","190,262,728,750","193,672,929,660","196,922,386,280","188,502,995,520","188,167,285,900","187,551,962,050","191,895,841,470","193,144,336,160","195,643,210,880",,,,"192,065,179,710",,,,"180,024,657,600",,,,"191,616,051,350",,,,"185,949,957,518.7",,,,"178,694,485,024.12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,"655,293,000,000","646,786,000,000","645,274,000,000","664,157,000,000","686,003,000,000","666,852,000,000","661,826,000,000","655,434,000,000","685,576,000,000","682,677,000,000","670,453,000,000","666,381,000,000","654,037,000,000","633,558,000,000","635,916,000,000","655,379,000,000","653,706,000,000","681,927,000,000","686,185,000,000","679,125,000,000","705,432,000,000","685,467,000,000","674,749,000,000","674,841,000,000","719,762,000,000","787,185,000,000","787,214,000,000","778,514,000,000","826,648,000,000","800,354,000,000","802,203,000,000","817,730,000,000","824,786,000,000","823,250,000,000","864,725,000,000","868,615,000,000","824,997,000,000","847,439,000,000","855,320,000,000","897,054,000,000","914,740,000,000","912,465,000,000","918,826,000,000","911,269,000,000","889,285,000,000","908,445,489,240","919,392,531,970","903,116,000,000","1,010,506,331,710","991,239,247,070","1,006,096,409,010","978,680,000,000","1,002,440,303,130","939,285,206,980","941,365,086,000","926,671,388,850","955,389,929,530","940,201,979,640","935,499,954,720","926,277,444,680","909,398,750,600","921,206,115,720","940,837,428,760","933,277,779,600","952,815,049,850","954,950,915,120","876,407,192,640","870,996,283,260","864,710,756,000","873,326,857,470","870,464,232,830","893,020,879,010",,,,"835,981,665,330",,,,"750,719,262,800",,,,"782,660,465,800",,,,"871,461,536,205.45",,,,"816,637,622,623.52",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,"1,675,580,000,000","1,602,882,000,000","1,528,937,000,000","1,585,382,000,000","1,859,793,000,000","1,852,401,000,000","1,827,988,000,000","1,798,722,000,000","1,855,459,000,000","1,840,950,000,000","1,848,760,000,000","1,842,852,000,000","1,854,564,000,000","1,796,196,000,000","1,773,934,000,000","1,795,991,000,000","1,809,552,000,000","1,820,603,000,000","1,797,563,000,000","1,764,241,000,000","1,793,587,000,000","1,732,751,000,000","1,693,853,000,000","1,705,774,000,000","1,832,247,000,000","1,920,482,000,000","1,926,865,000,000","1,934,520,000,000","1,910,063,000,000","1,944,492,000,000","1,955,957,000,000","1,957,134,000,000","1,939,983,000,000","1,942,250,000,000","2,081,567,000,000","2,016,956,000,000","2,013,192,000,000","2,057,117,000,000","2,108,254,000,000","2,235,032,000,000","2,286,852,000,000","2,321,331,000,000","2,360,201,000,000","2,343,839,000,000","2,350,687,000,000","2,408,816,384,160","2,440,951,594,640","2,483,016,000,000","2,645,356,029,080","2,551,066,094,220","2,557,546,582,140","2,479,308,000,000","2,478,542,875,130","2,437,916,053,050","2,366,010,058,000","2,327,448,246,300","2,372,470,949,990","2,314,194,952,300","2,232,266,610,000","2,193,126,452,720","2,094,500,360,600","2,078,573,780,160","2,099,945,660,840","2,058,069,330,550","2,077,962,545,970","2,079,616,367,000","2,080,598,819,040","2,051,436,322,580","2,096,567,246,450","2,125,699,717,590","2,139,288,658,990","2,220,258,041,950",,,,"2,131,759,552,080",,,,"1,895,191,087,200",,,,"1,954,150,271,350",,,,"1,963,535,934,181.95",,,,"1,802,658,075,038.64",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherProperties,"342,789,000,000","345,910,000,000","338,032,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"105,965,880",,,,,,,,,,,,,,"-107,232,860",,,,,,,,,,,,"-132,909,790",,,,,,,,,,,,"-119,090,150",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ConstructionInProgress,"53,601,000,000","49,156,000,000","62,152,000,000","39,208,000,000","29,640,000,000","29,245,000,000","37,536,000,000","38,295,000,000","45,041,000,000","34,482,000,000","35,934,000,000","28,779,000,000","54,385,000,000","50,818,000,000","57,891,000,000","69,286,000,000","85,357,000,000","61,013,000,000","53,215,000,000","35,786,000,000","36,114,000,000","41,975,000,000","38,160,000,000","39,771,000,000","43,322,000,000","44,281,000,000","48,258,000,000","47,839,000,000","38,801,000,000","38,691,000,000","38,880,000,000","35,648,000,000","30,354,000,000","39,095,000,000","50,898,000,000","53,219,000,000","74,997,000,000","69,358,000,000","75,987,000,000","71,242,000,000","79,670,000,000","78,210,000,000","95,782,000,000","100,027,000,000","84,491,000,000","80,216,171,160","80,395,072,970","55,740,000,000","57,784,733,270","62,576,785,550","64,043,350,800","64,855,000,000","61,782,035,070","93,598,035,830","104,901,510,800","116,172,318,150","76,889,460,270","91,228,866,960","119,682,766,320","92,649,191,040","141,083,525,000","143,281,610,640","118,325,178,880","98,728,111,850","92,439,681,820","71,030,328,460","66,946,108,320","60,284,315,420","60,933,601,350","57,799,952,250","55,218,244,620","66,986,534,160",,,,"166,464,896,400",,,,"89,909,575,000",,,,"76,813,146,750",,,,"96,590,103,787.5",,,,"72,532,554,621.76",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
