name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001
	OtherOperatingExpenses,,,,,,,,,,,,,,,,,,"-8.278",,"42,541,242"
OperatingIncome,"1,205,785,000","1,205,785,000","1,150,200,000","870,760,000","611,839,000","567,706,000","523,613,000","488,647,000","485,545,000","441,196,000","272,164,000","120,314,000","96,782,000","185,928,896.16","152,563,077.9","110,601,742.593","90,388,465.876","33,781,673.196","2,270,801.515","-23,282,836"
NetNonOperatingInterestIncomeExpense,"175,584,000","175,584,000","113,673,000","77,009,000","58,933,000","93,548,000","41,217,000","75,301,000","61,653,000","42,033,000","18,713,000","15,083,000","26,400,000",,,,,,,
	InterestIncomeNonOperating,"175,584,000","175,584,000",,,,,,"75,301,000","61,653,000","42,033,000","18,713,000","15,083,000","26,400,000",,,,,,,
	TotalOtherFinanceCost,"-175,584,000","-175,584,000","-113,673,000","-77,009,000","-58,933,000","-93,548,000","-41,217,000",,,,,,,,,,,,,
OtherIncomeExpense,"-619,277,000","-619,277,000","223,002,000","-405,513,000","29,114,000","82,844,000","-12,885,000","37,000,000","18,487,000","-15,665,000","865,000","9,320,000","-15,405,000","-16,370,684.28","-7,519,597.1","-6,008,928.433","1,966,375.195","1,080,331.688","-46,589.034",
	GainOnSaleOfSecurity,"25,471,000","25,471,000","-51,283,000","3,630,000","238,000","-55,857,000","-14,835,000","-6,522,000","-447,000","-9,363,000","-6,848,000","-234,000","-17,732,000",,,,,,,
	SpecialIncomeCharges,"-98,277,000","-98,277,000",,,,,,"0","0","-6,302,000","7,713,000","9,554,000","2,327,000","-16,370,684.28","-7,519,597.1","-6,008,928.433","1,966,375.195","1,080,331.688","-46,589.034",
		ImpairmentOfCapitalAssets,,,,,,,,,,"15,081,000",,,,,,,,,,
		WriteOff,"98,277,000","98,277,000",,,,,,"0","0",,,,,,,,,,,
		OtherSpecialCharges,,,,,,,,,,"-8,779,000",,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"-546,471,000","-546,471,000","274,285,000","-409,143,000","28,876,000","138,701,000","1,950,000","43,522,000","18,934,000",,,,,,,,,,,
PretaxIncome,"762,092,000","762,092,000","1,486,875,000","542,256,000","699,886,000","744,098,000","551,945,000","600,948,000","565,685,000","467,564,000","291,742,000","144,717,000","107,777,000","149,184,343.76","127,792,822.03","91,404,695.395","95,201,266.392","35,792,295.102","2,686,584.639","-22,957,650"
TaxProvision,"235,890,000","235,890,000","242,434,000","169,493,000","134,699,000","126,301,000","113,035,000","100,308,000","95,579,000","81,056,000","57,081,000","32,205,000","31,176,000","45,466,817.92","28,535,489.278","29,957,278.822","34,058,204.796","3,192,013.249","-1,259,187.027","0"
NetIncomeCommonStockholders,"532,318,000","532,318,000","1,252,319,000","371,889,000","565,978,000","618,057,000","438,910,000","500,640,000","470,106,000","386,508,000","234,661,000","112,512,000","76,601,000","103,717,525.84","99,257,332.753","61,447,416.574","61,143,061.596","32,600,281.853","3,945,771.666","-22,957,650"
	NetIncome,"532,318,000","532,318,000","1,252,319,000","371,889,000","565,978,000","618,057,000","438,910,000","500,640,000","470,106,000","386,508,000","234,661,000","112,512,000","76,601,000","103,717,525.84","99,257,332.753","61,447,416.574","61,143,061.596","32,600,281.853","3,945,771.666","-22,957,650"
		NetIncomeIncludingNoncontrollingInterests,"526,202,000","526,202,000","1,244,441,000","372,763,000","565,187,000","617,797,000","438,910,000","500,640,000","470,106,000","386,508,000","234,661,000","112,512,000","76,601,000","103,717,525.84","99,257,332.753","61,447,416.574","61,143,061.596","32,600,281.853","3,945,771.666","-22,957,650"
			NetIncomeContinuousOperations,"526,202,000","526,202,000","1,244,441,000","372,763,000","565,187,000","617,797,000","438,910,000","500,640,000","470,106,000","386,508,000","234,661,000","112,512,000","76,601,000","103,717,525.84","99,257,332.753","61,447,416.574","61,143,061.596","32,600,281.853","3,945,771.666","-22,957,650"
		MinorityInterests,"6,116,000","6,116,000","7,878,000","-874,000","791,000","260,000",,,,,,,,,,,,,,
AverageDilutionEarnings,,,,,,"32,653,000",,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"532,318,000","532,318,000","1,252,319,000","371,889,000","565,978,000","650,710,000","438,910,000","500,640,000","470,106,000","386,508,000","234,661,000","112,512,000","76,601,000","103,717,525.84","99,257,332.753","61,447,416.574","61,143,061.596","32,600,281.853","3,945,771.666","-22,957,650"
BasicEPS,,,"20.42","6.19","9.74","10.71","7.51","8.55","8.17","6.81","4.23","2.03","1.35","1.84","1.788","1.1","1.32","0.83","0.09","-1.72"
DilutedEPS,,,"19.82","6.08","9.68","10.41","7.35","8.33","7.92","6.54","4.13","2.02","1.35","1.83","1.758","1.07","1.26","0.75","0.07","-1.72"
BasicAverageShares,,,"61,318,292","60,087,306","58,132,976","57,714,850","58,475,397","58,551,925","57,510,591","56,754,240","55,485,256","55,559,252","56,581,719","56,279,193","55,422,447","55,607,716","35,593,374","26,594,228","20,458,304","13,347,471"
DilutedAverageShares,,,"63,175,483","61,150,413","58,474,068","62,498,651","59,691,993","60,069,197","59,375,123","59,067,424","56,814,503","55,768,866","56,709,513","56,631,598","56,409,260","57,254,454","37,483,019","29,323,325","24,794,150","13,347,471"
TotalOperatingIncomeAsReported,"1,205,785,000","1,205,785,000","1,150,200,000","870,760,000","611,839,000","567,706,000","523,613,000","488,647,000","485,545,000","441,196,000","272,164,000","120,314,000","96,782,000","140,885,772.88","114,585,603.67","77,020,140.445","90,388,465.876","33,781,673.196","2,270,801.515","-23,282,836"
TotalExpenses,"2,794,240,000","2,794,240,000","2,589,501,000","1,977,832,000","1,726,495,000","1,487,514,000","1,308,840,000","1,120,021,000","961,793,000","858,482,000","760,055,000","653,633,000","718,696,000","659,546,452.88","544,699,586.825","485,235,902.903","365,731,655.412","246,337,412.864","155,767,646.268","145,253,559"
NetIncomeFromContinuingAndDiscontinuedOperation,"532,318,000","532,318,000","1,252,319,000","371,889,000","565,978,000","618,057,000","438,910,000","500,640,000","470,106,000","386,508,000","234,661,000","112,512,000","76,601,000","103,717,525.84","99,257,332.753","61,447,416.574","61,143,061.596","32,600,281.853","3,945,771.666","-22,957,650"
NormalizedIncome,"582,554,140","582,554,140","1,295,242,871","369,384,300","565,785,220","664,418,310","450,778,000","506,053,260","470,477,010","399,457,345.587","233,965,242.224","105,266,052.116","87,549,888.956","115,098,927.045","105,097,841.943","65,486,958.82","59,880,156.13","31,616,295.847","3,973,725.087","-22,957,650"
InterestIncome,"175,584,000","175,584,000",,,,,,"75,301,000","61,653,000","42,033,000","18,713,000","15,083,000","26,400,000",,,,,,,
NetInterestIncome,"175,584,000","175,584,000","113,673,000","77,009,000","58,933,000","93,548,000","41,217,000","75,301,000","61,653,000","42,033,000","18,713,000","15,083,000","26,400,000",,,,,,,
EBIT,"1,205,785,000","1,205,785,000","1,150,200,000","870,760,000","611,839,000","567,706,000","523,613,000","488,647,000","485,545,000","441,196,000","272,164,000","120,314,000","96,782,000","185,928,896.16","152,563,077.9","110,601,742.593","90,388,465.876","33,781,673.196","2,270,801.515","-23,282,836"
EBITDA,"1,341,058,000"
ReconciledCostOfRevenue,"1,221,935,000","1,221,935,000","1,038,766,000","763,440,000","663,001,000","569,979,000","496,000,000","442,454,000","405,233,000","370,661,000","345,865,000","305,722,000","377,487,000","349,526,162.76","293,819,913.358","269,438,514.053","224,606,755.868","151,477,222.808","92,220,211.843","84,208,642"
ReconciledDepreciation,"135,273,000","135,273,000","95,569,000","63,667,000","62,776,000","55,948,000","48,227,000","33,691,000","28,996,000","28,004,000","29,387,000","31,191,000","26,019,000","21,038,630.4","19,006,811.72","16,311,852.797","10,619,541.946","7,908,124.973","4,531,007.088",
NetIncomeFromContinuingOperationNetMinorityInterest,"532,318,000","532,318,000","1,252,319,000","371,889,000","565,978,000","618,057,000","438,910,000","500,640,000","470,106,000","386,508,000","234,661,000","112,512,000","76,601,000","103,717,525.84","99,257,332.753","61,447,416.574","61,143,061.596","32,600,281.853","3,945,771.666","-22,957,650"
TotalUnusualItemsExcludingGoodwill,"-72,806,000","-72,806,000","-51,283,000","3,630,000","238,000","-55,857,000","-14,835,000","-6,522,000","-447,000","-15,665,000","865,000","9,320,000","-15,405,000","-16,370,684.28","-7,519,597.1","-6,008,928.433","1,966,375.195","1,080,331.688","-46,589.034",
TotalUnusualItems,"-72,806,000","-72,806,000","-51,283,000","3,630,000","238,000","-55,857,000","-14,835,000","-6,522,000","-447,000","-15,665,000","865,000","9,320,000","-15,405,000","-16,370,684.28","-7,519,597.1","-6,008,928.433","1,966,375.195","1,080,331.688","-46,589.034",
NormalizedEBITDA,"1,413,864,000","1,413,864,000","1,297,052,000","930,797,000","674,377,000","679,511,000","586,675,000","528,860,000","514,988,000","484,865,000","300,686,000","142,185,000","138,206,000","223,338,210.84","179,089,486.72","132,922,523.822","99,041,632.627","40,609,466.481","6,848,397.637","-23,282,836"
TaxRateForCalcs,"0.31","0.31","0.163","0.31","0.19","0.17","0.2","0.17","0.17","0.173","0.196","0.223","0.289","0.305","0.223","0.328","0.358","0.089","0.4","0"
TaxEffectOfUnusualItems,"-22,569,860","-22,569,860","-8,359,129","1,125,300","45,220","-9,495,690","-2,967,000","-1,108,740","-75,990","-2,715,654.413","169,242.224","2,074,052.116","-4,456,111.044","-4,989,283.075","-1,679,087.91","-1,969,386.186","703,469.729","96,345.681","-18,635.614","0"
