name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997
TotalExpenses,"2,651,072,000","2,647,507,000","2,451,344,000","2,203,136,000","2,120,537,000","2,076,459,000","1,901,746,000","1,553,202,000","1,536,035,000","1,557,579,000","1,388,188,000","1,156,261,000","1,174,387,000","1,156,900,000","1,107,899,000","969,825,000","883,879,000","761,597,000","652,644,000","631,400,000","518,432,000","410,400,000","371,500,000","309,100,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"256,525,000","330,489,000","268,256,000","105,123,000","191,898,000","174,337,000","137,173,000","94,341,000","99,859,000","103,479,000","77,037,000","67,021,000","95,047,000","144,452,000","123,018,000","130,736,000","138,624,000","120,121,000","102,518,000","88,824,000","58,611,000","33,000,000","32,700,000","39,300,000"
NormalizedIncome,"256,525,000","330,489,000","268,256,000","105,123,000","191,898,000","174,337,000","137,173,000","94,341,000","99,859,000","103,479,000","71,168,024.902","67,021,000","113,674,986.296","140,871,027.511","119,376,611.444","127,716,512.494","138,624,000","120,121,000","102,518,000","88,824,000","58,611,000","33,000,000","32,700,000","39,300,000"
InterestIncome,"6,715,000","8,302,000","9,876,000","4,515,000","2,003,000","1,531,000","1,004,000","503,000","379,000","1,274,000",,"2,088,000","7,600,000",,,,,,,,,,,
InterestExpense,,"0","0","429,000","1,041,000","1,099,000","1,053,000",,,,,,"63,000",,,,,,,,,,,
NetInterestIncome,"6,715,000","8,302,000","9,876,000","4,086,000","962,000","432,000","-49,000","503,000","379,000","1,274,000","1,564,000","2,088,000","7,537,000",,,,,,,,,,,
EBIT,"315,484,000","405,429,000","360,717,000","267,163,000","257,939,000","248,418,000","199,574,000","131,794,000","133,528,000","136,406,000","95,336,000","87,762,000","126,306,000","199,139,000","179,773,000","185,966,000","211,428,000","190,189,000","163,675,000","148,181,000","96,393,000","60,100,000","55,800,000","44,400,000"
EBITDA,"441,205,000"
ReconciledCostOfRevenue,"1,505,443,000","1,526,808,000","1,415,978,000","1,306,143,000","1,266,697,000","1,252,680,000","1,145,639,000","941,341,000","953,169,000","958,677,000","854,120,000","719,945,000","750,024,000","776,288,000","746,617,000","652,036,000","597,373,000","511,101,000","437,782,000","422,430,000","321,041,000","247,000,000","232,900,000","191,400,000"
ReconciledDepreciation,"125,721,000","121,725,000","58,230,000","59,945,000","60,016,000","56,521,000","54,017,000","40,871,000","40,892,000","43,560,000","38,430,000","36,253,000","31,158,000","30,338,000","23,547,000","23,546,000","18,628,000","23,065,000","19,367,000","17,423,000","13,648,000","12,600,000","7,600,000","7,500,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"256,525,000","330,489,000","268,256,000","105,123,000","191,898,000","174,337,000","137,173,000","94,341,000","99,859,000","103,479,000","77,037,000","67,021,000","95,047,000","144,452,000","123,018,000","130,736,000","138,624,000","120,121,000","102,518,000","88,824,000","58,611,000","33,000,000","32,700,000","39,300,000"
TotalUnusualItemsExcludingGoodwill,,,,,,,,,,,"7,991,000","0","-24,742,000","5,157,000","5,486,000","4,408,000",,,,,,,,
TotalUnusualItems,,,,,,,,,,,"7,991,000","0","-24,742,000","5,157,000","5,486,000","4,408,000",,,,,,,,
NormalizedEBITDA,"441,205,000","527,154,000","418,947,000","327,108,000","317,955,000","304,939,000","253,591,000","172,665,000","174,420,000","179,966,000","125,775,000","124,015,000","182,206,000","224,320,000","197,834,000","205,104,000","230,056,000","213,254,000","183,042,000","165,604,000","110,041,000","72,700,000","63,400,000","51,900,000"
TaxRateForCalcs,"0.186","0.185","0.238","0.4","0.228","0.273","0.285","0.288","0.254","0.248","0.266","0.254","0.247","0.306","0.336","0.315","0.355","0.37","0.375","0.39","0.364","0.4","0.368","0.034"
TaxEffectOfUnusualItems,"0","0","0","0","0","0","0","0","0","0","2,122,024.902","0","-6,114,013.704","1,576,027.511","1,844,611.444","1,388,512.494","0","0","0","0","0","0","0","0"
