name,ttm,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012
MarketCap,"601,901,563,157","475,546,800,000","585,373,000,000","508,240,320,000","550,916,326,048","475,731,559,761","374,130,860,000","474,831,981,481","562,484,063,991","464,190,071,120","512,759,011,671","496,240,070,307","437,842,000,000","410,950,650,000","331,593,368,343","369,032,790,000","327,069,360,000","325,185,000,000","296,606,440,000","252,978,600,000","240,142,000,000","230,695,290,000","216,739,560,000","206,136,320,000","173,271,750,000","154,455,360,000","139,191,003,000","123,214,190,000","60,157,491,949","60,934,990,123","63,141,928,400","46,403,681,608","66,483,754,224"
EnterpriseValue,"551,956,563,157","431,292,800,000","542,236,000,000","467,454,320,000","512,883,326,048","435,117,559,761","332,924,860,000","432,522,981,481","518,528,063,991","422,479,071,120","474,470,011,671","460,788,070,307","405,536,000,000","381,501,650,000","305,453,368,343","345,739,790,000","306,448,360,000","307,066,000,000","280,898,440,000","239,002,600,000","227,915,000,000","219,729,290,000","202,767,560,000","192,506,320,000","161,034,750,000","143,482,360,000","130,438,003,000","115,129,190,000","52,943,491,949","53,664,990,123","55,871,928,400","36,921,681,608","63,279,754,224"
PeRatio,"28.979","25.941","32.893","30.183","28.678","22.02","19.742","25.458","32.172","29.646","34.198","38.226","38.417","40.702","44.421","61.373","70.11","88.45","105.717","91.735","83.267","74.741","72.916","84.989","88.539","100.4","133.29","239.19","1,304.052","2,558","2,661.97","120.822","101.969"
ForwardPeRatio,"29.24","19.493","22.222","18.149","25.189","22.173","17.575","19.342","26.316","22.624","26.455","25.773","30.03","26.525","22.422","25.575","32.573","30.581","38.462","34.483","33.557","32.895","45.662","40.816","38.911","37.175","50.251","55.866","34.722","36.496","44.843","39.683","49.751"
PegRatio,"1.245","0.801","1.198","0.945","1.298","0.934","0.618","0.677","1.184","1.017","1.022","0.953","0.897","1.145","0.522","0.595","0.932","0.899","1.017","0.92","1.139","0.842","1.819","1.03","0.946","0.996","1.449","1.692","0.904","1.102","1.466","1.256","1.384"
PsRatio,"8.282","6.786","8.882","8.215","9.501","8.72","7.423","10.006","12.884","11.619","14.275","15.164","14.629","15.034","13.494","16.665","16.569","18.157","18.636","17.08","17.276","17.569","18.117","20.303","19.204","19.261","20.926","20.686","10.928","10.887","11.33","10.722","16.465"
PbRatio,"5.716","4.706","6.227","5.726","6.367","5.659","4.657","5.952","7.238","6.237","7.201","7.469","7.041","6.942","6.148","7.325","6.937","7.354","7.161","6.412","6.404","6.391","10.205","11.236","10.353","9.984","10.668","9.978","5.115","5.247","5.371","3.525","11.9"
EnterprisesValueRevenueRatio,"7.524","24.316","25.72","26.482","30.373","28.86","19.683","31.509","39.19","35.307","36.576","44.615","43.508","47.498","34.675","49.314","47.615","57.054","48.091","53.1","56.387","62.018","52.653","60.102","55.338","57.347","50.44","57.108","29.202","36.807","35.25","29.256","53.446"
EnterprisesValueEBITDARatio,"16.53","57.582","48.535","54.349","83.695","93.133","35.037","62.794","75.182","66.033","55.158","78.179","79.052","95.423","58.005","93.116","91.999","119.901","90.759","122.881","131.591","158.079","134.729","114.179","97.775","107.156","92.509","112.761","67.789","88.12","74.996","66.05","-102.727"
