name,ttm,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013
	OtherOperatingExpenses,"-344,843,000","-142,646,000","-29,342,000","-161,901,000","-10,954,000","-132,948,702.62","-5,357,268.69","-104,010,028.24","-6,833,903.78","-90,173,436.08","-5,978,801.01","-51,370,954.38","-6,235,784.85","269,337.41","-1,033,953.85","-1,022,236.6","-995,861.02","-1,070,878.62","-1,081,975.2","-1,459,718.95","-956,105.92","-161,280.34",,,,,
OperatingIncome,"3,554,699,000","1,249,415,000","993,119,000","927,741,000","384,424,000","634,380,740.34","650,595,237.33","931,934,360.22","927,336,223.88","664,381,479.51","593,227,700.66","500,515,576.92","627,319,955.91","628,863,850.37","248,135,582.66","92,957,151.6","31,861,086.01","22,805,825.4","-15,624,994.8","-2,739,302.37","31,284,530.72","-19,556,813.69","-90,632,883.84","-44,292,380.8","-8,221,638.25","-18,163,836.68","-14,759,199.51"
NetNonOperatingInterestIncomeExpense,"328,931,000","88,015,000","85,267,000","80,860,000","74,789,000","62,423,244.44","58,916,201.37","41,684,875.58","47,403,527.6","45,207,468.18","40,185,274.57","31,410,328.56","25,852,668.24","20,508,992.35","13,174,573.25","11,822,099.9","10,986,804.37","14,199,726.3","11,137,980","13,491,530.04","11,224,931.84","2,633,498.98","731,902.36","553,654.76","570,860.92","28,354.5","48,448.25"
	InterestIncomeNonOperating,"407,542,000","108,205,000","105,384,000","100,175,000","93,778,000","80,840,809.26","83,591,272.05","54,609,904.58","47,403,527.6","45,207,468.18","40,185,274.57","31,410,328.56","25,852,668.24","20,508,992.35","13,174,573.25","11,822,099.9","10,986,804.37","14,199,726.3","11,137,980","13,491,530.04","11,224,931.84","2,633,498.98","731,902.36","553,654.76","570,860.92","28,354.5","48,448.25"
	InterestExpenseNonOperating,"78,611,000","20,190,000","20,117,000","19,315,000","18,989,000","18,417,564.82","24,675,070.68","12,925,029",,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"-15,711,000","0","-11,211,000",,"-4,500,000","-43,200,000",,,,"599,303.04",,"-29,767,869.72",,"-37,989,781.98",,"-2,031,197.4",,,,,,,,,,,
	SpecialIncomeCharges,"-15,711,000","0","-11,211,000","0","-4,500,000","-43,200,000","0","0",,"599,303.04","0","-29,767,869.72",,"-37,989,781.98",,"-2,031,197.4",,,,,,,,,,,
		WriteOff,"15,711,000","0","11,211,000","0","4,500,000","43,200,000","0","0",,"-599,303.04","0","29,767,869.72",,"37,989,781.98",,"2,031,197.4",,,,,,,,,,,
PretaxIncome,"3,867,919,000","1,337,430,000","1,067,175,000","1,008,601,000","454,713,000","653,603,984.78","709,511,438.7","973,619,235.8","974,739,751.48","710,188,250.73","633,412,975.23","502,158,035.76","653,172,624.15","611,383,060.74","261,310,155.91","102,748,054.1","42,847,890.38","37,005,551.7","-4,487,014.8","10,752,227.67","42,509,462.56","-16,923,314.71","-89,900,981.48","-43,738,726.04","-7,650,777.33","-18,135,482.18","-14,710,751.26"
TaxProvision,"883,801,000","253,704,000","182,578,000","283,868,000","163,651,000","152,126,887.35","148,318,631.37","206,422,655.46","169,150,120.7","117,939,033.31","114,763,651.94","94,597,484.76","108,709,367.49","22,628,867.62","6,990,862.16","2,336,540.8","3,582,513.02","-427,446.72","-146,384.88","204,981.81","937,480.48","0","0","0","0","0","0"
EarningsFromEquityInterestNetOfTax,"-23,350,000","-31,406,000","6,185,000","6,375,000","-4,504,000","11,530,483.11","16,697,623.08","11,214,948.24","8,040,996.26","12,699,285.62","7,771,774.78","3,488,528.28","15,041,677.71","9,806,683.99","5,863,518.93","1,891,801.5","6,330,830.77","3,331,199.16","-992,871.36","43,480.99","18,625.44",,"0","0","0",,
NetIncomeCommonStockholders,"2,970,890,000","1,055,899,000","893,897,000","731,777,000","289,317,000","526,942,126.91","585,627,179.16","780,665,123.38","816,572,914.96","606,387,474.07","527,154,284.37","412,392,909.24","559,553,166.96","576,361,548.51","260,182,812.68","102,303,314.8","45,596,208.13","32,071,650.6","-5,333,501.28","10,590,726.85","41,590,607.52","-69,101,287.26","-147,542,905.16","-279,278,390.96","-22,778,591.71","-32,758,233.38","-52,453,357.5"
	NetIncome,"2,970,890,000","1,055,899,000","893,897,000","731,777,000","289,317,000","526,942,126.91","585,627,179.16","780,665,123.38","816,572,914.96","606,387,474.07","527,154,284.37","412,392,909.24","559,553,166.96","598,560,877.11","260,182,812.68","102,303,314.8","45,596,208.13","40,764,197.58","-5,333,501.28","10,590,726.85","41,590,607.52","-16,923,314.71","-89,900,981.48","-43,738,726.04","-7,650,777.33","-18,135,482.18","-14,710,751.26"
		NetIncomeIncludingNoncontrollingInterests,"2,960,768,000","1,052,320,000","890,782,000","731,108,000","286,558,000","513,007,580.54","577,890,430.41","778,411,528.58","813,630,627.04","604,948,503.04","526,421,098.07","411,049,079.28","559,504,934.37","598,560,877.11","260,182,812.68","102,303,314.8","45,596,208.13","40,764,197.58","-5,333,501.28","10,590,726.85","41,590,607.52","-16,923,314.71","-89,900,981.48","-43,738,726.04","-7,650,777.33","-18,135,482.18","-14,710,751.26"
			NetIncomeContinuousOperations,"2,960,768,000","1,052,320,000","890,782,000","731,108,000","286,558,000","513,007,580.54","577,890,430.41","778,411,528.58","813,630,627.04","604,948,503.04","526,421,098.07","411,049,079.28","559,504,934.37","598,560,877.11","260,182,812.68","102,303,314.8","45,596,208.13","40,764,197.58","-5,333,501.28","10,590,726.85","41,590,607.52","-16,923,314.71","-89,900,981.48","-43,738,726.04","-7,650,777.33","-18,135,482.18","-14,710,751.26"
		MinorityInterests,"10,122,000","3,579,000","3,115,000","669,000","2,759,000","13,934,546.37","7,736,748.75","2,253,594.8","2,942,287.92","1,438,971.03","733,186.3","1,343,829.96","48,232.59",,,,,,,,,,,,,,
	PreferredStockDividends,,,,,,,,,,,,,,,,,,,,,,"52,177,972.55","57,641,923.68","235,539,664.92","15,127,814.38","14,622,751.2","6,205,177.72"
DilutedNIAvailtoComStockholders,"2,970,890,000","1,055,899,000","893,897,000","731,777,000","289,317,000","526,942,126.91","585,627,179.16","780,665,123.38","816,572,914.96","606,387,474.07","527,154,284.37","412,392,909.24","559,553,166.96","576,361,548.51","260,182,812.68","102,303,314.8","45,596,208.13","32,071,650.6","-5,333,501.28","10,590,726.85","41,590,607.52","-69,101,287.26","-147,542,905.16","-279,278,390.96","-22,778,591.71","-32,758,233.38","-52,453,357.5"
BasicEPS,,"5.06","4.3","3.52","1.4","3.2","2.888","3.844","4.149","3.264","2.666","2.036","2.894","3.055","1.334","0.531","0.259","0.26","-0.03","0.062","0.248","-1.241","-0.791","-1.498","-0.122",,
DilutedEPS,,"4.74","4.04","3.34","1.36","3.04","2.751","3.712","3.898","3.003","2.533","2.036","2.756","2.778","1.334","0.531","0.259","0.26","-0.03","0.053","0.248","-1.241","-0.791","-1.498","-0.122",,
BasicAverageShares,,"208,439,392","207,807,570","207,384,972","206,983,686","206,866,269","204,689,268","202,868,926","199,501,339","198,876,942","197,963,439","197,289,596","194,917,591","194,283,803","193,169,073","189,515,855","177,591,939","176,506,515","176,165,036","172,136,514","160,252,677","53,840,280","186,478,055","186,478,055","186,478,055",,
DilutedAverageShares,,"226,968,926","226,285,931","225,240,150","212,945,409","223,886,760","222,935,618","211,544,857","207,522,648","208,185,692","208,533,220","208,317,906","205,442,260","206,467,064","204,801,946","200,468,992","202,233,152","201,617,010","176,165,036","200,589,314","200,943,287","53,840,280","186,478,055","186,478,055","186,478,055",,
TotalOperatingIncomeAsReported,"3,554,699,000","1,249,415,000","993,119,000","927,741,000","384,424,000","634,380,740.34","650,595,237.33","931,934,360.22","927,336,223.88","664,381,479.51","593,227,700.66","500,515,576.92","627,319,955.91","628,863,850.37","248,135,582.66","92,957,151.6","31,861,086.01","22,805,825.4","-15,624,994.8","-2,739,302.37","31,284,530.72","-19,556,813.69","-90,632,883.84","-44,292,380.8","-8,221,638.25","-18,163,836.68","-14,759,199.51"
TotalExpenses,"13,460,390,000","3,438,483,000","3,458,523,000","3,224,889,000","3,338,495,000","2,696,536,456.07","3,035,329,409.37","2,344,195,939.18","1,808,293,691.38","1,730,680,208.53","1,769,318,513.83","1,618,554,955.56","1,200,268,002.15","1,163,975,765.43","799,466,458.16","564,274,603.2","297,432,646.85","245,403,754.2","254,143,245.36","193,596,002.19","132,147,496.8","136,003,826.44","166,400,154.2","96,796,270.4","42,014,122.71","32,116,205.86","19,769,321.29"
NetIncomeFromContinuingAndDiscontinuedOperation,"2,970,890,000","1,055,899,000","893,897,000","731,777,000","289,317,000","526,942,126.91","585,627,179.16","780,665,123.38","816,572,914.96","606,387,474.07","527,154,284.37","412,392,909.24","559,553,166.96","598,560,877.11","260,182,812.68","102,303,314.8","45,596,208.13","40,764,197.58","-5,333,501.28","10,590,726.85","41,590,607.52","-16,923,314.71","-89,900,981.48","-43,738,726.04","-7,650,777.33","-18,135,482.18","-14,710,751.26"
NormalizedIncome,"2,983,011,111.61","1,055,899,000","903,189,962.229","731,777,000","292,197,452.065","560,087,289.904","585,627,179.16","780,665,123.38","816,572,914.96","605,887,695.658","527,154,284.37","436,553,051.11","559,553,166.96","635,144,559.048","260,182,812.68","104,288,321.782","45,596,208.13","40,764,197.58","-5,333,501.28","10,590,726.85","41,590,607.52","-16,923,314.71","-89,900,981.48","-43,738,726.04","-7,650,777.33","-18,135,482.18","-14,710,751.26"
InterestIncome,"407,542,000","108,205,000","105,384,000","100,175,000","93,778,000","80,840,809.26","83,591,272.05","54,609,904.58","47,403,527.6","45,207,468.18","40,185,274.57","31,410,328.56","25,852,668.24","20,508,992.35","13,174,573.25","11,822,099.9","10,986,804.37","14,199,726.3","11,137,980","13,491,530.04","11,224,931.84","2,633,498.98","731,902.36","553,654.76","570,860.92","28,354.5","48,448.25"
InterestExpense,"78,611,000","20,190,000","20,117,000","19,315,000","18,989,000","18,417,564.82","24,675,070.68","12,925,029",,,,,,,,,,,,,,,,,,,
NetInterestIncome,"328,931,000","88,015,000","85,267,000","80,860,000","74,789,000","62,423,244.44","58,916,201.37","41,684,875.58","47,403,527.6","45,207,468.18","40,185,274.57","31,410,328.56","25,852,668.24","20,508,992.35","13,174,573.25","11,822,099.9","10,986,804.37","14,199,726.3","11,137,980","13,491,530.04","11,224,931.84","2,633,498.98","731,902.36","553,654.76","570,860.92","28,354.5","48,448.25"
EBIT,"3,946,530,000","1,357,620,000","1,087,292,000","1,027,916,000","473,702,000","672,021,549.6","734,186,509.38","986,544,264.8","927,336,223.88","664,381,479.51","593,227,700.66","500,515,576.92","627,319,955.91","628,863,850.37","248,135,582.66","92,957,151.6","31,861,086.01","22,805,825.4","-15,624,994.8","-2,739,302.37","31,284,530.72","-19,556,813.69","-90,632,883.84","-44,292,380.8","-8,221,638.25","-18,163,836.68","-14,759,199.51"
EBITDA,"4,302,721,000"
ReconciledCostOfRevenue,"8,492,096,000","2,351,309,000","2,203,350,000","2,063,863,000","1,873,574,000","1,833,392,567.19","2,053,003,016.97","1,787,869,549.92","1,317,792,919.52","1,245,655,468.68","1,186,208,784.11","1,022,586,729.36","829,903,724.28","801,185,365.92","458,688,610.54","280,464,550.8","130,819,924.9","66,192,005.76","54,607,924.8","38,859,581.92","35,276,583.36","33,863,882.54","26,779,015.76","21,424,572.96","16,089,590.93","10,391,779.16","7,346,543.32"
ReconciledDepreciation,"356,191,000","91,624,000","90,316,000","87,256,000","86,995,000","74,573,730.71","79,038,625.23","50,149,112.52","32,566,349.2","26,155,159.03","23,255,336.37","17,958,454.92","14,621,365.14","16,677,349.04","14,255,221.79","13,594,419.2","13,340,657.69","14,064,961.08","11,443,478.88","9,497,490.53","7,710,932.16","6,205,866.65","4,864,998.04","3,937,791.72","2,457,183.96","2,177,595.9","1,451,817.85"
NetIncomeFromContinuingOperationNetMinorityInterest,"2,970,890,000","1,055,899,000","893,897,000","731,777,000","289,317,000","526,942,126.91","585,627,179.16","780,665,123.38","816,572,914.96","606,387,474.07","527,154,284.37","412,392,909.24","559,553,166.96","598,560,877.11","260,182,812.68","102,303,314.8","45,596,208.13","40,764,197.58","-5,333,501.28","10,590,726.85","41,590,607.52","-16,923,314.71","-89,900,981.48","-43,738,726.04","-7,650,777.33","-18,135,482.18","-14,710,751.26"
TotalUnusualItemsExcludingGoodwill,"-15,711,000","0","-11,211,000","0","-4,500,000","-43,200,000","0","0",,"599,303.04","0","-29,767,869.72",,"-37,989,781.98",,"-2,031,197.4",,,,,,,,,,,
TotalUnusualItems,"-15,711,000","0","-11,211,000","0","-4,500,000","-43,200,000","0","0",,"599,303.04","0","-29,767,869.72",,"-37,989,781.98",,"-2,031,197.4",,,,,,,,,,,
NormalizedEBITDA,"4,318,432,000","1,449,244,000","1,188,819,000","1,115,172,000","565,197,000","789,795,280.31","813,225,134.61","1,036,693,377.32","959,902,573.08","689,937,335.5","616,483,037.03","548,241,901.56","641,941,321.05","683,530,981.39","262,390,804.45","108,582,768.2","45,201,743.7","36,870,786.48","-4,181,515.92","6,758,188.16","38,995,462.88","-13,350,947.04","-85,767,885.8","-40,354,589.08","-5,764,454.29","-15,986,240.78","-13,307,381.66"
TaxRateForCalcs,"0.228","0.19","0.171","0.281","0.36","0.233","0.209","0.212","0.174","0.166","0.181","0.188","0.166","0.037","0.027","0.023","0.084","0.25","0.033","0.019","0.022","0","0","0","0","0","0"
TaxEffectOfUnusualItems,"-3,589,888.39","0","-1,918,037.771","0","-1,619,547.935","-10,054,837.006","0","0","0","99,524.628","0","-5,607,727.85","0","-1,406,100.042","0","-46,190.418","0","0","0","0","0","0","0","0","0","0","0"
