name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009
MarketCap,"21,782,975,844","18,330,692,000","11,959,014,000","7,597,700,218","5,211,949,679","5,342,506,830","5,103,142,380","3,090,164,550","3,370,514,960","3,359,335,020","2,406,225,350","1,173,904,410"
EnterpriseValue,"20,381,675,844","16,390,392,000","10,324,814,000","6,321,945,218","4,181,527,679","4,434,348,830","4,442,551,380","2,577,146,550","2,956,820,960","2,970,169,020","2,092,715,350","913,590,410"
PeRatio,"63.437","47.239","100.614","91.021","1,004","311.7","170.333","59.781","52.55","56.649","61.038","22.526"
ForwardPeRatio,"49.751","39.683","35.088","37.037","37.175","44.444","59.524","33.557","35.211","43.86","56.18",
PegRatio,"3.211","2.394","1.753","1.732","1.526","1.839","3.488","1.68","2.015","2.142","3.014",
PsRatio,"10.452","9.124","7.167","5.413","4.389","5.814","7.146","5.448","6.552","8.809","7.791","4.545"
PbRatio,"40.617","15.27","13.413","8.13","6.334","6.717","7.86","5.151","6.597","10.668","10.351","8.241"
EnterprisesValueRevenueRatio,"9.016","7.602","5.732","4.229","3.278","4.394","5.767","4.188","5.541","6.85","6.445","3.624"
EnterprisesValueEBITDARatio,"46.726","40.39","36.013","38.171","43.804","82.017","54.609","29.382","26.391","30.974","34.286","29.217"
