name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999
				TotalTaxPayable,"637,000,000","537,000,000","671,000,000","527,000,000","511,000,000","564,000,000","471,000,000","410,000,000","530,000,000",,,,,,,,,,,,
					IncomeTaxPayable,"355,000,000","260,000,000","321,000,000","226,000,000","240,000,000","293,000,000","202,000,000","41,000,000",,,,,,,,,,,,,
				OtherPayable,"442,000,000","477,000,000","552,000,000","394,000,000","319,000,000","312,000,000","357,000,000","1,449,000,000",,,"3,429,000,000",,,,,,,,,,
			CurrentAccruedExpenses,"923,000,000","918,000,000","807,000,000","686,000,000","685,000,000","786,000,000","938,000,000","2,096,000,000","1,822,000,000","1,644,000,000","1,600,000,000","1,569,000,000","1,737,000,000","1,941,000,000","1,909,000,000","6,436,000,000","5,140,000,000","8,066,000,000","736,000,000","791,000,000","6,635,000,000"
				InterestPayable,"44,000,000","73,000,000","62,000,000","67,000,000","67,000,000","76,000,000","82,000,000",,,,,,,,,,,,,,
		CurrentProvisions,"2,191,000,000","2,320,000,000","3,113,000,000","2,907,000,000","3,009,000,000","2,837,000,000","3,169,000,000","2,662,000,000","2,609,000,000","4,119,000,000","3,883,000,000",,,,,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,"1,432,000,000","1,540,000,000","1,918,000,000","1,729,000,000","1,775,000,000","1,821,000,000","1,933,000,000","164,000,000","1,437,000,000",,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"2,592,000,000","2,031,000,000","738,000,000","1,003,000,000","1,454,000,000","353,000,000","453,000,000","2,537,000,000","765,000,000","1,043,000,000","161,000,000","354,000,000","536,000,000","122,000,000","169,000,000","633,000,000","1,597,000,000","2,576,000,000","4,747,000,000","3,587,000,000","3,367,000,000"
			CurrentDebt,"2,287,000,000","2,031,000,000","738,000,000","1,003,000,000","1,454,000,000","353,000,000","453,000,000","2,537,000,000","765,000,000","1,043,000,000","161,000,000","354,000,000","536,000,000","122,000,000","169,000,000","633,000,000","1,597,000,000","2,576,000,000","4,747,000,000","3,587,000,000","3,367,000,000"
				OtherCurrentBorrowings,"2,287,000,000","2,031,000,000","738,000,000","1,003,000,000","1,454,000,000","353,000,000","453,000,000","2,537,000,000","765,000,000",,,,,,,,,,,,
