name,ttm,06/30/2019,06/30/2018,06/30/2017,06/30/2016,06/30/2015,06/30/2014,06/30/2013,06/30/2012,06/30/2011,06/30/2010,06/30/2009,06/30/2008,06/30/2007,06/30/2006,06/30/2005,06/30/2004,06/30/2003,06/30/2002,06/30/2001,06/30/2000,06/30/1999,06/30/1998,06/30/1997,06/30/1996,06/30/1995,06/30/1994,06/30/1993,06/30/1992,06/30/1991,06/30/1990,06/30/1989,06/30/1988
MarketCap,"3,168,875,332","2,322,371,668","2,717,559,828","2,165,749,642","1,160,762,468","1,161,851,115","888,612,332","1,011,578,859","1,050,939,245","1,604,706,124","914,939,169","656,583,323","1,043,325,582","803,641,949","533,294,208","537,012,973","443,093,199","322,907,909","207,261,058","243,464,952","312,199,885","60,249,000","98,328,267","134,799,000","101,687,040","78,676,920","12,312,000","5,729,518","7,584,777","7,492,771","9,721,036","19,312,500","16,562,000"
EnterpriseValue,"5,212,084,332","2,609,809,668","2,927,881,828","2,219,958,642","1,236,260,468","1,195,150,115","965,828,332","977,167,859","944,715,245","1,473,975,124","810,297,169","564,318,323","974,281,582","791,908,949","537,576,208","560,318,973","436,946,199","331,029,909","234,939,058","273,886,952","311,454,885","61,249,000","102,328,267","125,199,000","95,187,040","76,476,920","10,912,000","4,629,518","5,984,777","7,492,771","9,521,036","17,412,500","13,862,000"
PeRatio,,"22.429","30.174","28.583","17.37","19.367","27.808","18.69","15.726","19.692","23.704","17.233","16.167","46.051","50.833","22.157","25.983","28.074","26.375","50.725","86.386","11.31","13.973","19.444","26.013","28.908","8.333","56.26","10.269","17.97","7.813","11.719","12.5"
ForwardPeRatio,"11.468","12.854","19.608","19.96","15.244","17.241","13.21","14.684","12.937","8.764","10.352",,,,,,,,,,,,,,,,,,,,,,
PegRatio,,,"1.635",,,,"1.016","1.129","0.995","0.56","1.294",,,,,,,,,,,,,,,,,,,,,,
PsRatio,"1.465","1.818","2.545","2.337","1.504","1.624","1.405","1.93","2.005","3.239","2.64","2.288","3.367","3.218","2.36","2.837","2.986","2.544","1.819","2.16","4.312","1.007","1.55","2.62","2.727","2.6","0.49","0.327","0.433","0.446","0.644","1.433","1.31"
PbRatio,"1.534","2.092","2.709","2.539","1.492","1.634","1.336","1.615","1.804","3.072","2.23","2.037","3.596","3.927","3.126","3.38","3.36","2.895","2.171","2.812","4.742","1.105","1.963","3.172","3.1","4.628","0.867","0.434","0.566","0.609","0.817","1.74","1.762"
EnterprisesValueRevenueRatio,"3.045","1.915","2.527","2.284","1.494","1.611","1.414","1.75","1.767","2.932","2.348","1.931","3.081","3.009","2.312","2.888","2.897","2.582","2.067","2.221","4.22","0.991","1.669","2.376","2.512","2.751","0.584","0.269","0.361","0.5","0.631","1.253","1.118"
EnterprisesValueEBITDARatio,"40.929","10.714","13.229","11.731","8.258","8.784","9.357","8.664","8.302","11.558","11.185","9.132","12.623","12.173","9.892","11.836","12.678","12.481","11.655","10.154","20.315","4.748","7.524","9.936","11.608","14.43","4.041","2.315","2.064","3.568","3.174","5.277","5.545"
