name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993
				Properties,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,
				LandAndImprovements,"1,879,100,000","3,314,956,000","719,395,000","676,836,000","671,156,000","42,350,000","14,714,000","442,882,000","362,402,000","298,482,000","239,933,000","216,834,000","188,379,000","190,002,000","155,735,000","109,363,000","123,660,000","103,542,000","82,981,000",,,,,,,,
				BuildingsAndImprovements,"4,085,000,000","4,188,006,000","2,687,592,000","2,623,176,000","2,615,515,000","173,043,000","156,443,000","2,283,230,000","1,715,144,000","1,534,117,000","1,433,611,000","1,298,513,000","1,015,055,000","883,582,000","712,759,000","441,471,000","545,340,000","289,782,000","238,273,000",,,,,,,,
				MachineryFurnitureEquipment,"1,598,300,000","1,565,830,000","1,385,889,000","1,355,615,000","1,303,153,000","1,213,143,000","1,190,252,000","1,240,898,000","1,021,362,000","938,443,000","849,071,000","692,851,000","503,969,000","423,201,000","316,142,000","219,179,000","217,749,000","144,887,000","105,390,000",,,,,,,,
				OtherProperties,"4,837,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,
				ConstructionInProgress,"59,300,000","25,473,000","15,617,000","16,375,000","9,175,000","69,367,000","25,389,000","30,531,000","256,459,000","106,963,000","47,299,000","183,056,000","423,209,000","187,531,000","82,971,000","18,797,000","6,093,000","3,880,000","21,338,000",,,,,,,,
				Leases,"183,600,000","152,943,000","130,801,000","118,940,000","129,012,000","246,047,000","24,301,000","17,229,000","16,910,000","17,089,000","17,204,000","17,128,000",,,,,,,,,,,,,,,
			AccumulatedDepreciation,"-2,685,100,000","-2,378,440,000","-2,182,625,000","-1,970,559,000","-1,747,943,000","-974,805,000","-913,642,000","-1,283,973,000","-1,095,077,000","-929,320,000","-749,614,000","-596,251,000","-442,219,000","-318,445,000","-207,715,000","-191,416,000","-152,335,000","-91,205,000","-58,063,000","-31,582,000","-20,800,000","-15,700,000","-11,000,000","-8,000,000","-6,700,000","-5,900,000","-5,300,000"
		GoodwillAndOtherIntangibleAssets,"3,297,200,000","3,085,290,000","1,430,703,000","1,425,179,000","1,303,384,000","648,144,000","852,046,000","2,087,166,000","1,601,952,000","1,600,908,000","1,756,915,000","2,292,335,000","2,790,580,000","2,595,570,000","1,848,661,000","588,085,000","603,470,000","160,506,000","160,210,000","87,746,000","21,600,000","22,400,000","23,100,000","21,900,000","1,900,000","2,000,000","2,000,000"
			Goodwill,"1,270,700,000","1,228,422,000","1,008,097,000","989,685,000","911,942,000","277,582,000","492,398,000","1,380,689,000","1,180,359,000","1,185,756,000","1,379,961,000","1,598,571,000","2,013,139,000","1,869,444,000","1,848,661,000","588,085,000","603,470,000","160,506,000","160,210,000",,,,,,,,
			OtherIntangibleAssets,"2,026,500,000","1,856,868,000","422,606,000","435,494,000","391,442,000","370,562,000","359,648,000","706,477,000","421,593,000","415,152,000","376,954,000","693,764,000","777,441,000","726,126,000",,,,,,"87,746,000","21,600,000","22,400,000","23,100,000","21,900,000","1,900,000","2,000,000","2,000,000"
		InvestmentsAndAdvances,"128,300,000","128,488,000","148,912,000","156,176,000","168,149,000","179,551,000","193,331,000","204,506,000","174,116,000","64,120,000","26,305,000","14,419,000",,,,,,,,,,,,,,,
			LongTermEquityInvestment,"128,300,000","128,488,000","148,912,000","156,176,000","168,149,000","179,551,000","193,331,000","204,506,000",,,,,,,,,,,,,,,,,,,
				InvestmentsinAssociatesatCost,"128,300,000","128,488,000","148,912,000","156,176,000","168,149,000","179,551,000","193,331,000","204,506,000",,,,,,,,,,,,,,,,,,,
		NonCurrentNoteReceivables,,"0","20,900,000",,,,,,"0","230,500,000",,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,"0","80,612,000","390,943,000",,,"104,218,000","30,734,000","35,999,000",,"27,742,000","40,889,000","34,910,000",,,,,,,,,,,,,,,
			NonCurrentDeferredTaxesAssets,"0","80,612,000","390,943,000",,,"79,067,000",,,,,,,,,,,,,,,,,,,,,
		NonCurrentPrepaidAssets,,,,"91,401,000","197,722,000",,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"168,700,000","120,196,000","85,653,000","82,080,000","116,953,000","149,366,000","101,562,000","98,449,000","137,289,000","107,882,000","112,555,000","129,578,000","185,356,000","150,678,000","975,509,000","283,725,000","75,879,000","59,649,000","59,142,000","22,993,000","24,100,000","3,500,000","3,600,000","4,500,000","100,000","100,000","3,800,000"
TotalLiabilitiesNetMinorityInterest,"12,342,600,000","10,229,791,000","5,307,958,000","5,517,804,000","5,816,795,000","1,681,944,000","1,425,591,000","3,393,128,000","2,634,715,000","2,685,113,000","2,860,540,000","3,132,403,000","3,846,070,000","3,592,919,000","3,643,861,000","1,245,315,000","1,299,721,000","518,480,000","576,112,000","360,679,000","124,300,000","101,800,000","105,000,000","68,800,000","6,700,000","6,300,000","15,000,000"
	CurrentLiabilities,"905,600,000","738,436,000","530,009,000","536,316,000","557,774,000","435,519,000","361,469,000","499,619,000","426,340,000","691,529,000","430,256,000","470,486,000","493,874,000","415,671,000","341,309,000","178,111,000","287,038,000","92,982,000","92,095,000","49,290,000","25,400,000","12,200,000","13,800,000","12,100,000","5,700,000","5,200,000","7,000,000"
		PayablesAndAccruedExpenses,"671,600,000","495,926,000","346,161,000","295,964,000","329,730,000","315,283,000","264,167,000","345,492,000","226,483,000","275,237,000","296,295,000","277,879,000","302,940,000","260,298,000","237,822,000","111,133,000","140,713,000","76,815,000","66,394,000","18,436,000","10,200,000","6,200,000","7,400,000","5,100,000","1,400,000","1,400,000","1,600,000"
			Payables,"143,600,000","136,318,000","95,693,000","95,475,000","130,302,000","95,268,000","74,633,000","93,878,000","94,837,000","63,761,000","58,793,000","35,540,000","28,581,000","37,928,000","32,321,000","13,629,000","28,155,000","19,450,000","18,975,000","18,436,000","10,200,000","6,200,000","7,400,000","5,100,000","1,400,000","1,400,000","1,600,000"
				AccountsPayable,"40,300,000","30,551,000","26,048,000","35,091,000","72,816,000","43,136,000","22,580,000","38,268,000","39,582,000","17,312,000","19,850,000","35,540,000","28,581,000","37,928,000","32,321,000","13,629,000","28,155,000","19,450,000","18,975,000","18,436,000","10,200,000","6,200,000","7,400,000","5,100,000","1,400,000","1,400,000","1,600,000"
				TotalTaxPayable,"103,300,000","105,767,000","69,645,000","60,384,000","57,486,000","52,132,000","52,053,000","55,610,000","55,255,000","46,449,000","38,943,000","0",,,,,,,,,,,,,,,
					IncomeTaxPayable,,,,,,,,"0","5,696,000",,,"0",,,,,,,,,,,,,,,
			CurrentAccruedExpenses,"528,000,000","359,608,000","250,468,000","200,489,000","199,428,000","220,015,000","189,534,000","251,614,000","131,646,000","211,476,000","237,502,000","242,339,000","274,359,000","222,370,000","205,501,000","97,504,000","112,558,000","57,365,000","47,419,000",,,,,,,,
				InterestPayable,"13,000,000","15,793,000","13,528,000","6,345,000","7,091,000","5,163,000","5,027,000","21,872,000","17,947,000","36,597,000","61,786,000","80,190,000",,,,,,,,,,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,,,,,,,,,"85,285,000",,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"234,000,000","129,917,000","91,860,000","142,190,000","142,656,000","30,853,000","27,598,000","81,497,000","44,559,000","357,927,000","86,071,000","105,281,000","109,967,000","40,058,000","18,567,000","4,494,000","124,979,000","18,000","15,141,000","11,390,000","5,200,000","200,000","200,000","1,600,000","300,000","300,000","2,600,000"
			CurrentDebt,"62,900,000","62,140,000","35,612,000","85,595,000","92,108,000","30,853,000","27,598,000","81,497,000","44,559,000","357,927,000","86,071,000","105,281,000","109,967,000","40,058,000","18,567,000","4,494,000","124,979,000","18,000","15,141,000","11,390,000","5,200,000","200,000","200,000","1,600,000","300,000","300,000","2,600,000"
				OtherCurrentBorrowings,"62,900,000","62,140,000","35,612,000","85,595,000","92,108,000",,,,,,,,,,,,,,,,,,,,,,
			CurrentCapitalLeaseObligation,"171,100,000","67,777,000","56,248,000","56,595,000","50,548,000",,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentLiabilities,,"112,593,000","91,988,000","98,162,000","85,388,000","89,383,000","69,704,000","72,630,000","70,013,000","58,365,000","47,890,000","87,326,000","80,967,000","115,315,000","84,920,000","62,484,000","21,346,000","16,149,000","10,560,000","19,464,000","10,000,000","5,800,000","6,200,000","5,400,000","4,000,000","3,500,000","2,800,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"11,437,000,000","9,491,355,000","4,777,949,000","4,981,488,000","5,259,021,000","1,246,425,000","1,064,122,000","2,893,509,000","2,208,375,000","1,993,584,000","2,430,284,000","2,661,917,000","3,352,196,000","3,177,248,000","3,302,552,000","1,067,204,000","1,012,683,000","425,498,000","484,017,000","311,389,000","98,900,000","89,600,000","91,200,000","56,700,000","1,000,000","1,100,000","8,000,000"
		LongTermDebtAndCapitalLeaseObligation,"11,094,400,000","9,430,726,000","4,697,198,000","4,787,424,000","5,132,931,000","1,229,979,000","1,023,194,000","2,649,073,000","1,998,606,000","1,813,196,000","2,248,706,000","2,324,899,000","2,881,470,000","2,789,390,000","2,767,662,000","854,415,000","984,489,000","375,000,000","443,768,000","297,909,000","86,100,000","78,100,000","80,100,000","46,000,000","100,000","300,000","7,800,000"
			LongTermDebt,"2,322,200,000","2,350,088,000","1,214,625,000","1,329,939,000","1,618,851,000","1,229,979,000","1,023,194,000","2,649,073,000","1,998,606,000","1,813,196,000","2,248,706,000","2,324,899,000","2,881,470,000","2,789,390,000","2,767,662,000","854,415,000","984,489,000","375,000,000","443,768,000","297,909,000","86,100,000","78,100,000","80,100,000","46,000,000","100,000","300,000","7,800,000"
			LongTermCapitalLeaseObligation,"8,772,200,000","7,080,638,000","3,482,573,000","3,457,485,000","3,514,080,000",,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"244,600,000",,"0","126,924,000","107,921,000","0","13,912,000","216,357,000","201,448,000","171,418,000","173,809,000","334,242,000","385,089,000","387,615,000","259,708,000","31,806,000","27,791,000","50,498,000","40,249,000","13,480,000","12,900,000","11,500,000","11,100,000","10,800,000","900,000","800,000","100,000"
			NonCurrentDeferredTaxesLiabilities,"244,600,000",,"0","126,924,000","107,921,000","0","13,912,000","216,357,000","201,448,000","171,418,000","173,809,000","334,242,000","385,089,000","387,615,000","259,708,000","31,806,000","27,791,000","50,498,000","40,249,000","13,480,000","12,900,000","11,500,000","11,100,000","10,800,000","900,000","800,000","100,000"
		TradeandOtherPayablesNonCurrent,,"32,360,000","34,099,000","26,791,000",,"8,188,000","19,966,000","20,393,000",,,,,,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,"98,000,000","28,269,000","46,652,000","40,349,000","18,169,000","8,258,000","7,050,000","7,686,000","8,321,000","8,970,000","7,769,000","2,776,000","85,637,000","243,000","275,182,000","180,983,000","403,000",,,,"-100,000",,,"-100,000",,,"100,000"
TotalEquityGrossMinorityInterest,"1,851,900,000","731,221,000","-73,146,000","-543,320,000","-678,043,000","554,486,000","758,400,000","2,250,929,000","1,971,631,000","1,777,766,000","1,852,076,000","2,057,273,000","1,120,962,000","921,163,000","546,543,000","398,092,000","309,878,000","247,000,000","103,265,000","79,221,000","66,300,000","59,000,000","53,900,000","27,900,000","20,800,000","15,600,000","3,400,000"
	StockholdersEquity,"1,852,700,000","731,226,000","-73,146,000","-543,320,000","-678,043,000","554,486,000","758,400,000","2,250,929,000","1,971,631,000","1,777,766,000","1,852,641,000","2,057,273,000","1,120,962,000","921,163,000","546,543,000","398,092,000","309,878,000","247,000,000","103,265,000","79,221,000","66,300,000","59,000,000","53,900,000","27,900,000","20,800,000","15,600,000","3,400,000"
		CapitalStock,"1,200,000","1,188,000","933,000","932,000","830,000","786,000","775,000","769,000","756,000","779,000","786,000","782,000","887,000","868,000","850,000","831,000","409,000","403,000","160,000","155,000","200,000",,,,,,
			PreferredStock,"0","0","0",,,"0","0","0","0",,,"0",,,,,,,,,,,,,,,
			CommonStock,"1,200,000","1,188,000","933,000","932,000","830,000","786,000","775,000","769,000","756,000","779,000","786,000","782,000","887,000","868,000","850,000","831,000","409,000","403,000","160,000","155,000","200,000",,,,,,
		AdditionalPaidInCapital,"1,718,300,000","1,726,401,000","1,007,606,000","1,014,119,000","988,686,000","918,370,000","887,556,000","1,451,965,000","1,385,355,000","1,446,932,000","1,480,476,000","1,442,829,000","322,760,000","251,943,000","208,399,000","180,573,000","162,442,000","154,049,000","43,605,000","39,482,000","38,500,000",,,,,,
		RetainedEarnings,"161,600,000","-967,949,000","-1,051,818,000","-1,525,281,000","-1,634,591,000","-363,388,000","-130,314,000","795,173,000","583,202,000","337,940,000","397,407,000","662,355,000","815,678,000","667,557,000","340,469,000","219,539,000","148,055,000","96,584,000","65,721,000","41,963,000","30,000,000","23,200,000","15,700,000","13,400,000","7,900,000","2,900,000","3,400,000"
		TreasuryStock,"28,400,000","28,414,000","28,414,000","28,414,000","28,414,000",,,,,,,"0","2,379,000","2,379,000","2,379,000","2,379,000","2,379,000","2,379,000","2,379,000","2,379,000","2,400,000",,,,,,
		GainsLossesNotAffectingRetainedEarnings,,"0","-1,453,000","-4,676,000","-4,554,000","-1,282,000","383,000","3,022,000","2,318,000","-7,885,000","-26,028,000","-48,693,000","-15,984,000","3,174,000","-796,000","-472,000","1,351,000","-1,657,000","-3,842,000",,,,,,,,
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,"35,800,000","38,200,000","14,500,000","12,900,000","12,700,000",
	MinorityInterest,"-800,000","-5,000",,,,,,,,"0","-565,000",,,,,,,,,,,,,,,,
TotalCapitalization,"4,174,900,000","3,081,314,000","1,141,479,000","786,619,000","940,808,000","1,784,465,000","1,781,594,000","4,900,002,000","3,970,237,000","3,590,962,000","4,101,347,000","4,382,172,000","4,002,432,000","3,710,553,000","3,314,205,000","1,252,507,000","1,294,367,000","622,000,000","547,033,000","377,130,000","152,400,000","137,100,000","134,000,000","73,900,000","20,900,000","15,900,000","11,200,000"
CommonStockEquity,"1,852,700,000","731,226,000","-73,146,000","-543,320,000","-678,043,000","554,486,000","758,400,000","2,250,929,000","1,971,631,000","1,777,766,000","1,852,641,000","2,057,273,000","1,120,962,000","921,163,000","546,543,000","398,092,000","309,878,000","247,000,000","103,265,000","79,221,000","66,300,000","59,000,000","53,900,000","27,900,000","20,800,000","15,600,000","3,400,000"
CapitalLeaseObligations,"8,943,300,000","7,148,415,000","3,538,821,000","3,514,080,000","3,564,628,000",,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"-1,444,500,000","-2,354,064,000","-1,503,849,000","-1,968,499,000","-1,981,427,000","-93,658,000","-93,646,000","163,763,000","369,679,000","176,858,000","95,726,000","-235,062,000","-1,669,618,000","-1,674,407,000","-1,302,118,000","-189,993,000","-293,592,000","86,494,000","-56,945,000","-8,525,000","44,700,000","36,600,000","30,800,000","6,000,000","18,900,000","13,600,000","1,400,000"
WorkingCapital,"-262,800,000","-60,778,000","-128,977,000","-137,051,000","-185,298,000","-49,513,000","147,392,000","-12,479,000","-10,551,000","-225,576,000","508,192,000","435,817,000","-191,171,000","-13,708,000","-34,967,000","-3,908,000","-97,295,000","1,457,000","-21,989,000","-8,445,000","-7,400,000","1,900,000","15,200,000","-500,000","4,100,000","2,000,000","-4,500,000"
InvestedCapital,"4,237,800,000","3,143,454,000","1,177,091,000","872,214,000","1,032,916,000","1,815,318,000","1,809,192,000","4,981,499,000","4,014,796,000","3,948,889,000","4,187,418,000","4,487,453,000","4,112,399,000","3,750,611,000","3,332,772,000","1,257,001,000","1,419,346,000","622,018,000","562,174,000","388,520,000","157,600,000","137,300,000","134,200,000","75,500,000","21,200,000","16,200,000","13,800,000"
TangibleBookValue,"-1,444,500,000","-2,354,064,000","-1,503,849,000","-1,968,499,000","-1,981,427,000","-93,658,000","-93,646,000","163,763,000","369,679,000","176,858,000","95,726,000","-235,062,000","-1,669,618,000","-1,674,407,000","-1,302,118,000","-189,993,000","-293,592,000","86,494,000","-56,945,000","-8,525,000","44,700,000","36,600,000","30,800,000","6,000,000","18,900,000","13,600,000","1,400,000"
TotalDebt,"11,328,400,000","9,560,643,000","4,789,058,000","4,929,614,000","5,275,587,000","1,260,832,000","1,050,792,000","2,730,570,000","2,043,165,000","2,171,123,000","2,334,777,000","2,430,180,000","2,991,437,000","2,829,448,000","2,786,229,000","858,909,000","1,109,468,000","375,018,000","458,909,000","309,299,000","91,300,000","78,300,000","80,300,000","47,600,000","400,000","600,000","10,400,000"
NetDebt,"1,947,700,000","1,932,630,000","972,284,000","1,186,024,000","1,473,950,000","1,052,159,000","757,797,000","2,470,103,000","1,804,725,000","1,924,738,000","1,621,659,000","1,683,902,000","2,817,065,000","2,660,933,000","2,653,609,000","771,289,000","1,002,499,000","319,897,000","420,531,000","286,012,000","81,900,000","71,500,000","58,400,000","42,000,000",,,"9,400,000"
ShareIssued,"118,125,652","118,855,201","93,392,635","93,289,701","83,056,668","81,329,210","77,788,393","77,446,601","76,213,126","78,414,022","78,972,256","80,018,680","86,880,270","85,116,199","83,366,086","81,433,140","79,543,900","78,368,568","62,036,000","60,137,900","59,556,000","58,956,000","60,612,000","53,420,000","51,752,000","51,576,000","51,576,000"
OrdinarySharesNumber,"115,958,259","116,687,808","91,225,242","91,122,308","80,889,275","79,161,817","77,788,393","77,446,601","76,213,126","78,414,022","78,972,256","78,319,880","86,880,270","85,116,199","83,366,086","81,433,140","79,543,900","78,368,568","62,036,000","60,137,900","59,556,000","58,956,000","60,612,000","53,420,000","51,752,000","51,576,000","51,576,000"
PreferredSharesNumber,"8,624","8,624","8,624",,,"8,624","8,624","12,275","12,275","12,275","12,500","12,500",,,,,,,,,,,,,,,
TreasurySharesNumber,"2,167,393","2,167,393","2,167,393","2,167,393","2,167,393","2,167,393",,,,,,"1,698,800",,,,,,,,,,,,,,,
