name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999
TotalAssets,"562,499,000,000","540,320,000,000","571,983,000,000","614,154,000,000","610,346,000,000","545,072,000,000","529,171,000,000","516,124,000,000","456,233,000,000","441,453,000,000","417,045,000,000","344,924,000,000","149,637,039,567.6","146,314,138,007.5","142,688,310,157","145,629,272,747.05","149,838,008,379.3","149,188,302,787.2","127,903,877,330.88","112,692,516,030","45,358,282,417.92"
	CurrentAssets,"83,595,000,000","75,909,000,000","76,722,000,000","82,218,000,000","56,670,000,000","56,574,000,000","52,210,000,000","48,174,000,000","38,803,000,000","42,208,000,000","30,613,000,000","36,120,000,000","16,858,305,675.08","20,408,981,562.5","15,282,005,210","17,852,202,991.75","22,243,297,990.35","31,408,517,296.32","49,957,476,050.88","57,684,857,551.2","10,494,933,267.84"
		CashCashEquivalentsAndShortTermInvestments,"35,147,000,000","34,550,000,000","38,522,000,000","25,510,000,000","22,063,000,000","25,364,000,000","21,560,000,000","18,282,000,000","15,106,000,000","22,768,000,000","8,816,000,000","9,476,000,000","7,330,012,238.04","12,367,458,800","5,756,389,353","5,317,494,486.95","10,132,737,057.1","19,428,132,240.96","43,538,437,588.8","45,035,611,540.2","6,457,639,149.12"
			CashAndCashEquivalents,"34,945,000,000","30,060,000,000","32,836,000,000","23,633,000,000","21,755,000,000","25,308,000,000","21,506,000,000","18,250,000,000","15,106,000,000","22,495,000,000","7,820,000,000","9,238,000,000","6,685,068,640.08","12,171,803,930","5,473,816,853","4,655,465,997","9,219,938,569.2","19,254,234,614.4","43,334,606,424.96","44,662,660,858.8","6,001,334,823.36"
			OtherShortTermInvestments,"202,000,000","4,490,000,000","5,686,000,000","1,877,000,000","308,000,000","56,000,000","54,000,000","32,000,000","304,000,000","273,000,000","996,000,000","238,000,000","644,943,597.96","195,654,870","282,572,500","662,028,489.95","912,798,487.9","173,897,626.56","203,831,163.84","372,950,681.4","456,304,325.76"
			CashCashEquivalentsAndShortTermInvestments,"35,147,000,000","34,550,000,000","38,522,000,000","25,510,000,000","22,063,000,000","25,364,000,000","21,560,000,000","18,282,000,000","15,106,000,000","22,768,000,000","8,816,000,000","9,476,000,000","7,330,012,238.04","12,367,458,800","5,756,389,353","5,317,494,486.95","10,132,737,057.1","19,428,132,240.96","43,538,437,588.8","45,035,611,540.2","6,457,639,149.12"
		AccountsReceivable,"17,233,000,000","14,433,000,000","16,185,000,000","16,888,000,000","17,285,000,000","17,517,000,000","18,304,000,000","17,319,000,000","11,412,000,000","10,597,000,000","10,012,000,000","8,587,000,000","3,215,769,266.8","3,416,451,232.5","4,550,289,188","5,229,986,163.3","5,471,550,858.45","4,326,265,335.36","2,498,043,089.28","1,543,184,616.6",
		Inventory,"2,359,000,000","2,388,000,000","2,239,000,000","2,431,000,000","3,946,000,000","4,378,000,000","5,536,000,000","5,803,000,000","4,651,000,000","3,728,000,000","2,412,000,000","1,171,000,000","2,531,991,863.56","2,331,928,147.5","2,108,677,097.5","3,114,637,381.2","2,169,355,432.7","3,229,154,836.8","751,989,065.28","678,869,283.6","734,282,252.16"
		OtherCurrentAssets,"3,084,000,000","2,150,000,000","2,290,000,000","1,372,000,000","1,406,000,000","1,264,000,000","1,168,000,000","1,067,000,000","304,000,000",,,"14,020,000,000","3,183,247,050.64","1,622,410,230","523,227,388","-8,278.15",,,,"8,032,159,400.4","1,025,985,235.2"
		CurrentAssets,"83,595,000,000","75,909,000,000","76,722,000,000","82,218,000,000","56,670,000,000","56,574,000,000","52,210,000,000","48,174,000,000","38,803,000,000","42,208,000,000","30,613,000,000","36,120,000,000","16,858,305,675.08","20,408,981,562.5","15,282,005,210","17,852,202,991.75","22,243,297,990.35","31,408,517,296.32","49,957,476,050.88","57,684,857,551.2","10,494,933,267.84"
	TotalNonCurrentAssets,"478,904,000,000","464,411,000,000","495,261,000,000","531,936,000,000","553,676,000,000","488,498,000,000","476,961,000,000","467,950,000,000","417,430,000,000","399,245,000,000","386,432,000,000","308,804,000,000","132,778,733,892.52","125,905,156,445","127,406,304,947","127,777,069,755.3","127,594,710,388.95","117,779,785,490.88","77,946,401,280","55,007,658,478.8","34,863,349,150.08"
		NetPPE,"410,474,000,000","393,765,000,000","425,909,000,000","460,551,000,000","463,779,000,000","447,532,000,000","439,663,000,000","438,598,000,000","381,859,000,000","366,060,000,000","351,157,000,000","283,912,000,000","116,329,052,477.4","111,287,307,955","116,103,889,357","118,904,118,121.5","118,104,912,407.9","107,461,705,124.16","75,747,834,290.88","52,799,774,902.2","33,220,911,853.44"
			GrossPPE,"1,056,997,000,000","995,853,000,000","1,027,760,000,000","1,055,975,000,000","1,032,055,000,000","1,043,089,000,000","1,003,093,000,000","949,244,000,000","846,858,000,000","796,186,000,000","732,782,000,000","631,868,000,000","231,237,588,318.32","205,486,667,572.5","190,949,981,575","174,360,678,415.85","155,616,777,940.55","138,292,536,607.68","96,073,509,077.76","65,045,671,002","40,314,671,782.08"
			AccumulatedDepreciation,"-646,523,000,000","-602,088,000,000","-601,851,000,000","-595,424,000,000","-568,276,000,000","-595,557,000,000","-563,430,000,000","-510,646,000,000","-464,999,000,000","-430,126,000,000","-381,625,000,000","-347,956,000,000","-114,908,535,840.92","-94,199,359,617.5","-74,846,092,218","-55,456,560,294.35","-37,511,865,532.65","-30,830,831,483.52","-20,325,674,786.88","-12,245,896,099.8","-7,093,759,928.64"
			NetPPE,"410,474,000,000","393,765,000,000","425,909,000,000","460,551,000,000","463,779,000,000","447,532,000,000","439,663,000,000","438,598,000,000","381,859,000,000","366,060,000,000","351,157,000,000","283,912,000,000","116,329,052,477.4","111,287,307,955","116,103,889,357","118,904,118,121.5","118,104,912,407.9","107,461,705,124.16","75,747,834,290.88","52,799,774,902.2","33,220,911,853.44"
		InvestmentsAndAdvances,"45,107,000,000","43,627,000,000","39,887,000,000","37,749,000,000","37,827,000,000","8,939,000,000","6,497,000,000","5,567,000,000","6,951,000,000",,,,,,,,,,,,
		Goodwill,"2,771,000,000","2,771,000,000","2,771,000,000","2,771,000,000","2,771,000,000","2,771,000,000","2,771,000,000","2,771,000,000","2,771,000,000","2,771,000,000","2,771,000,000","2,771,000,000","3,148,496,785.08","3,141,324,242.5","3,145,266,056.5",,,,,,
		OtherIntangibleAssets,"11,324,000,000","11,156,000,000","10,988,000,000","11,120,000,000","10,714,000,000","9,100,000,000","8,121,000,000","6,364,000,000",,,,,,,,"3,136,557,922.4","3,315,473,578.35","2,365,676,590.08","43,286,080.32","295,600,887","359,781,912.96"
		OtherNonCurrentAssets,"1,273,000,000","805,000,000","1,050,000,000","1,476,000,000","3,210,000,000","3,252,000,000","4,326,000,000","1,802,000,000","13,101,000,000","17,967,000,000","19,573,000,000","8,996,000,000","12,873,669,433.2","11,167,119,447.5","7,821,776,343.5","5,736,393,711.4","5,849,423,571.5","7,126,027,884.48","1,143,070,398.72","919,409,286.6","1,282,655,383.68"
		TotalNonCurrentAssets,"478,904,000,000","464,411,000,000","495,261,000,000","531,936,000,000","553,676,000,000","488,498,000,000","476,961,000,000","467,950,000,000","417,430,000,000","399,245,000,000","386,432,000,000","308,804,000,000","132,778,733,892.52","125,905,156,445","127,406,304,947","127,777,069,755.3","127,594,710,388.95","117,779,785,490.88","77,946,401,280","55,007,658,478.8","34,863,349,150.08"
	TotalAssets,"562,499,000,000","540,320,000,000","571,983,000,000","614,154,000,000","610,346,000,000","545,072,000,000","529,171,000,000","516,124,000,000","456,233,000,000","441,453,000,000","417,045,000,000","344,924,000,000","149,637,039,567.6","146,314,138,007.5","142,688,310,157","145,629,272,747.05","149,838,008,379.3","149,188,302,787.2","127,903,877,330.88","112,692,516,030","45,358,282,417.92"
TotalAssets,"562,499,000,000","540,320,000,000","571,983,000,000","614,154,000,000","610,346,000,000","545,072,000,000","529,171,000,000","516,124,000,000","456,233,000,000","441,453,000,000","417,045,000,000","344,924,000,000","149,637,039,567.6","146,314,138,007.5","142,688,310,157","145,629,272,747.05","149,838,008,379.3","149,188,302,787.2","127,903,877,330.88","112,692,516,030","45,358,282,417.92"
	TotalLiabilitiesNetMinorityInterest,"241,744,000,000","226,034,000,000","267,636,000,000","386,472,000,000","379,130,000,000","317,531,000,000","310,272,000,000","306,619,000,000","250,335,000,000","235,612,000,000","210,578,000,000","138,214,000,000","52,280,280,646.16","66,969,639,690","66,370,031,361","72,818,779,587.6","80,222,483,768.65","82,390,306,410.24","65,393,810,500.8","54,655,062,136.2","34,291,557,330.24"
		CurrentLiabilities,"205,190,000,000","214,910,000,000","242,622,000,000","342,655,000,000","336,074,000,000","291,920,000,000","295,239,000,000","302,320,000,000","213,927,000,000","198,237,000,000","199,825,000,000","125,219,000,000","49,302,328,258.76","50,259,994,862.5","50,882,983,471.5","46,123,699,481","43,906,678,460.6","44,599,099,701.12","28,916,641,376.64","27,434,350,009.8","21,840,803,491.2"
			CurrentDebt,"14,996,000,000","32,520,000,000","49,861,000,000","134,089,000,000","106,380,000,000","112,694,000,000","129,470,000,000","139,240,000,000","70,372,000,000","59,785,000,000","63,971,000,000","21,996,000,000","2,195,987,403.88","11,149,684,237.5","22,465,264,585.5","20,952,924,802.8","18,198,519,397","15,343,371,611.52","7,940,690,293.44","8,490,421,382.4","1,693,513,050.24"
