name,ttm,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011
MarketCap,"2,095,596,519","5,684,817,146","5,028,159,597","5,234,573,224","6,894,914,469","5,714,872,614","10,237,495,340","9,992,045,818","9,447,620,588","9,573,350,513","7,254,592,714","5,648,588,680","6,190,779,407","7,059,351,060","7,908,036,387","8,730,678,954","10,220,387,823","7,187,035,126","7,774,229,337","8,139,028,826","13,127,436,769","15,097,296,599","14,691,887,165","18,195,262,770","19,054,253,748","16,553,234,708","15,190,673,298","12,552,685,445","11,373,565,571","10,219,986,812","10,275,763,519","8,063,881,357","8,901,017,077","5,199,105,653"
EnterpriseValue,"6,131,596,519","10,073,817,146","9,437,159,597","7,628,573,224","9,164,514,469","6,319,272,614","10,888,695,340","10,703,345,818","10,123,020,588","9,395,150,513","7,136,692,714","5,553,988,680","5,969,779,407","7,257,351,060","7,819,536,387","8,030,978,954","9,527,541,823","6,765,033,126","6,965,689,337","7,160,106,826","12,177,590,769","14,084,903,599","13,566,850,165","17,240,117,770","18,225,912,748","15,934,393,708","14,551,517,298","12,080,174,445","10,967,789,571","9,814,210,812","10,141,355,519","7,980,201,357","8,897,935,077","5,196,023,653"
PeRatio,"6.181","17.185","12.466","9.687","12.2","9.875","16.17","17.435","18.152","17.39","14.678","11.018","8.681","9.903","10.634","11.144","13.094","9.404","9.962","9.834","15.805","19.763","20.281","27.531","31.833","33.004","33.268","31.482","33.406","30.018","53.717","53.641","103.39","60.472"
ForwardPeRatio,"3.414","7.042","6.757","7.027","9.234","7.407","14.706","13.967","12.674","15.244","12.854","10.299","9.862","9.242","10.493","10.753","12.755","9.242","9.785","9.681","13.967","17.921","17.731","22.371","24.331","28.49","27.473","25.317","25.445","29.586","31.847","45.045",,
PegRatio,"1.057","1.305","1.197","1.406","1.847","1.481","2.942","2.793","2.534","3.048","2.569",,"0.11",,,"0.12",,"0.103","0.109","0.108","0.155","0.199","0.71","0.895",,,,,,,,,,
PsRatio,"0.375","1.04","0.934","1.004","1.373","1.146","2.125","2.189","2.115","2.223","1.752","1.356","1.422","1.633","1.818","1.985","2.416","1.777","1.942","1.982","3.231","3.971","4.104","5.506","6.388","6.346","6.276","5.729","5.776","5.19","7.012","6.082","8.791","5.142"
PbRatio,"0.803","2.364","2.166","2.164","3.05","2.622","5.051","4.924","4.475","5.307","4.603","3.547","3.343","4.154","4.507","4.375","5.173","3.815","3.721","3.632","6.102","6.724","7.24","10.074","11.733","11.941","12.653","12.011","12.379","11.058","19.831","17.72","29.704","17.222"
EnterprisesValueRevenueRatio,"1.075","6.412","6.544","5.668","6.82","4.394","8.685","8.901","8.582","6.524","6.224","5.832","5.606","5.365","7.186","8.129","7.948","4.841","6.164","7.262","11.265","10.713","12.84","18.757","19.866","15.742","19.656","18.85","18.367","15.412","19.029","19.236","23.416","13.908"
EnterprisesValueEBITDARatio,"6.302","33.357","37.598","32.324","49.834","17.214","40.736","37.333","48.113","23.6","26.471","28.193","28.632","18.23","29.508","33.843","31.192","14.89","21.819","24.675","41.3","30.89","39.947","56.383","67.203","43.668","60.754","56.572","64.05","44.894","59.59","63.843","100.255","66.187"
